出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/04/29","115","1","1570","力肯","119453.00","92449.00","--","--","27004.00","--","--","27004.00","18165.00","--","8839.00","5550.00","14389.00","2293.00","12096.00","--","--","12096.00","12379.00","--","24475.00","12096.00","--","--","24475.00","--","--","0.23"
"115/04/29","115","1","2035","唐榮公司","2473778.00","2369240.00","--","--","104538.00","--","--","104538.00","73652.00","--","30886.00","81286.00","112172.00","-1949.00","114121.00","--","--","114121.00","-468.00","--","113653.00","--","--","--","--","--","--","0.33"
"115/04/29","115","1","3081","聯亞","904389.00","409156.00","--","--","495233.00","--","--","495233.00","122003.00","--","373230.00","23664.00","396894.00","79379.00","317515.00","--","--","317515.00","-209.00","--","317306.00","--","--","--","--","--","--","3.44"
"115/04/29","115","1","3169","亞信","241956.00","110814.00","--","--","131142.00","--","--","131142.00","66577.00","--","64565.00","9181.00","73746.00","12176.00","61570.00","--","--","61570.00","3234.00","--","64804.00","61570.00","--","--","64804.00","--","--","0.97"
"115/04/29","115","1","3511","矽瑪","466927.00","390323.00","--","--","76604.00","--","--","76604.00","86337.00","--","-9733.00","-891.00","-10624.00","1448.00","-12072.00","--","--","-12072.00","5526.00","--","-6546.00","-7037.00","--","-5035.00","-1511.00","--","-5035.00","-0.09"
"115/04/29","115","1","3529","力旺","1093993.00","0.00","--","--","1093993.00","--","--","1093993.00","431616.00","--","662377.00","33074.00","695451.00","79700.00","615751.00","--","--","615751.00","315.00","--","616066.00","596250.00","--","19501.00","596483.00","--","19583.00","7.98"
"115/04/29","115","1","3555","博士旺","273286.00","157001.00","--","--","116285.00","--","--","116285.00","72866.00","--","43419.00","177329.00","220748.00","0.00","220748.00","--","--","220748.00","0.00","--","220748.00","218054.00","--","2694.00","218073.00","--","2675.00","5.45"
"115/04/29","115","1","4153","鈺緯","222900.00","160836.00","--","--","62064.00","41.00","--","62023.00","34720.00","--","27303.00","-44.00","27259.00","2477.00","24782.00","--","--","24782.00","-539.00","--","24243.00","24782.00","--","--","24243.00","--","--","0.42"
"115/04/29","115","1","4966","譜瑞-KY","3989734.00","2381961.00","--","--","1607773.00","--","--","1607773.00","1067889.00","--","539884.00","42332.00","582216.00","53056.00","529160.00","--","--","529160.00","420487.00","--","949647.00","529160.00","--","--","949647.00","--","--","6.77"
"115/04/29","115","1","5299","杰力","386610.00","253332.00","--","--","133278.00","--","--","133278.00","82326.00","--","50952.00","49730.00","100682.00","16583.00","84099.00","--","--","84099.00","1142.00","--","85241.00","84099.00","--","--","85241.00","--","--","1.65"
"115/04/29","115","1","5371","中光電","9361901.00","7899398.00","--","--","1462503.00","--","--","1462503.00","1604131.00","--","-141628.00","8757.00","-132871.00","-16288.00","-116583.00","--","--","-116583.00","2217492.00","--","2100909.00","-119176.00","--","2593.00","2079620.00","--","21289.00","-0.30"
"115/04/29","115","1","5490","同亨","440875.00","243751.00","--","--","197124.00","--","--","197124.00","120143.00","--","76981.00","1907.00","78888.00","13329.00","65559.00","--","--","65559.00","12058.00","--","77617.00","65559.00","--","--","77617.00","--","--","0.70"
"115/04/29","115","1","5508","永信建","740017.00","426895.00","--","--","313122.00","--","--","313122.00","54477.00","--","258645.00","-23407.00","235238.00","47007.00","188231.00","--","--","188231.00","--","--","188231.00","188231.00","--","--","188231.00","--","--","0.87"
"115/04/29","115","1","5523","豐謙","1137.00","133.00","--","--","1004.00","--","--","1004.00","7171.00","--","-6167.00","-226.00","-6393.00","0.00","-6393.00","--","--","-6393.00","1356.00","--","-5037.00","-6393.00","--","0.00","-5037.00","--","0.00","-0.04"
"115/04/29","115","1","5902","德記","519770.00","393362.00","--","--","126408.00","--","--","126408.00","74798.00","--","51610.00","2229.00","53839.00","10616.00","43223.00","--","--","43223.00","131.00","--","43354.00","43223.00","--","--","43354.00","--","--","0.46"
"115/04/29","115","1","5904","寶雅","7094656.00","3892812.00","--","--","3201844.00","--","--","3201844.00","1971300.00","--","1230544.00","7432.00","1237976.00","247934.00","990042.00","--","--","990042.00","--","--","990042.00","--","--","--","--","--","--","9.30"
"115/04/29","115","1","6138","茂達","1979004.00","1219272.00","--","--","759732.00","--","--","759732.00","373404.00","--","386328.00","42748.00","429076.00","80849.00","348227.00","--","--","348227.00","1082.00","--","349309.00","269381.00","--","78846.00","270463.00","--","78846.00","3.68"
"115/04/29","115","1","6435","大中","947542.00","693772.00","--","--","253770.00","--","--","253770.00","103315.00","--","150455.00","15098.00","165553.00","28144.00","137409.00","--","--","137409.00","-6958.00","--","130451.00","--","--","--","--","--","--","3.67"
"115/04/29","115","1","6486","互動","464554.00","312186.00","--","--","152368.00","--","--","152368.00","113756.00","--","38612.00","-205.00","38407.00","9664.00","28743.00","--","--","28743.00","285.00","--","29028.00","30132.00","--","-1389.00","30417.00","--","-1389.00","0.59"
"115/04/29","115","1","6510","精測","1357386.00","586787.00","--","--","770599.00","--","--","770599.00","373398.00","--","397201.00","21187.00","418388.00","79507.00","338881.00","--","--","338881.00","19968.00","--","358849.00","341881.00","--","-3000.00","361849.00","--","-3000.00","10.43"
"115/04/29","115","1","6690","安�硌穈T","624807.00","390608.00","--","--","234199.00","--","--","234199.00","152504.00","--","81695.00","3396.00","85091.00","17027.00","68064.00","--","--","68064.00","599.00","--","68663.00","68064.00","--","--","68663.00","--","--","2.27"
