出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/08/13","115","2","1101","台泥","71289957.00","58298233.00","--","--","12991724.00","--","--","12991724.00","7821547.00","--","5170177.00","1464159.00","6634336.00","2064537.00","4569799.00","--","--","4569799.00","11092920.00","--","15662719.00","3279780.00","--","1290019.00","12009761.00","--","3652958.00","0.38"
"115/08/13","115","2","1108","幸福","1903969.00","1654402.00","--","--","249567.00","--","--","249567.00","116418.00","-27.00","133122.00","-2910.00","130212.00","42405.00","87807.00","--","--","87807.00","29092.00","--","116899.00","87807.00","--","--","116899.00","--","--","0.22"
"115/08/13","115","2","1109","信大","1857847.00","1688329.00","--","--","169518.00","--","--","169518.00","138627.00","--","30891.00","19417.00","50308.00","22897.00","27411.00","--","--","27411.00","203588.00","--","230999.00","50378.00","--","-22967.00","186081.00","--","44918.00","0.15"
"115/08/13","115","2","1201","味全","10445618.00","7664790.00","--","--","2780828.00","--","--","2780828.00","2826165.00","--","-45337.00","244027.00","198690.00","-45373.00","244063.00","--","--","244063.00","157667.00","--","401730.00","243515.00","--","548.00","401182.00","--","548.00","0.48"
"115/08/13","115","2","1213","大飲","150587.00","153262.00","--","--","-2675.00","--","--","-2675.00","20313.00","--","-22988.00","-7639.00","-30627.00","943.00","-31570.00","--","--","-31570.00","993.00","--","-30577.00","-31570.00","--","--","-30577.00","--","--","-0.56"
"115/08/13","115","2","1215","卜蜂","14401643.00","11770773.00","--","--","2630870.00","--","--","2630870.00","1265574.00","-31542.00","1333754.00","-110523.00","1223231.00","258160.00","965071.00","--","--","965071.00","-397429.00","--","567642.00","954246.00","--","10825.00","556817.00","--","10825.00","3.24"
"115/08/13","115","2","1216","統一","349938252.00","231366231.00","--","--","118572021.00","--","--","118572021.00","98062130.00","--","20509891.00","7295825.00","27805716.00","6783633.00","21022083.00","--","--","21022083.00","4213033.00","--","25235116.00","14550259.00","--","6471824.00","17577338.00","--","7657778.00","2.56"
"115/08/13","115","2","1231","聯華食","6325950.00","5054327.00","--","--","1271623.00","--","--","1271623.00","797446.00","--","474177.00","304215.00","778392.00","90662.00","687730.00","--","--","687730.00","10503.00","--","698233.00","688496.00","--","-766.00","698241.00","--","-8.00","2.31"
"115/08/13","115","2","1232","大統益","11481997.00","9892302.00","--","--","1589695.00","--","--","1589695.00","629668.00","--","960027.00","26046.00","986073.00","195723.00","790350.00","--","--","790350.00","9509.00","--","799859.00","753144.00","--","37206.00","762653.00","--","37206.00","4.71"
"115/08/13","115","2","1233","天仁","1116827.00","440721.00","--","--","676106.00","--","--","676106.00","621898.00","--","54208.00","9719.00","63927.00","10920.00","53007.00","--","--","53007.00","15172.00","--","68179.00","53007.00","--","0.00","68147.00","--","32.00","0.59"
