出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/05/13","115","1","1259","安心","1522360.00","1175806.00","--","--","346554.00","--","--","346554.00","337622.00","--","8932.00","-6101.00","2831.00","798.00","2033.00","--","--","2033.00","-411591.00","--","-409558.00","1827.00","--","206.00","-409764.00","--","206.00","0.06"
"115/05/13","115","1","1268","漢來美食","1988327.00","1016193.00","--","--","972134.00","--","--","972134.00","656334.00","--","315800.00","-5239.00","310561.00","62528.00","248033.00","--","--","248033.00","1032.00","--","249065.00","248033.00","--","--","249065.00","--","--","5.87"
"115/05/13","115","1","1565","精華","899543.00","716775.00","--","--","182768.00","--","--","182768.00","111979.00","--","70789.00","17047.00","87836.00","17580.00","70256.00","--","--","70256.00","481.00","--","70737.00","70256.00","--","--","70737.00","--","--","1.39"
"115/05/13","115","1","1570","力肯","119453.00","92449.00","--","--","27004.00","--","--","27004.00","18165.00","--","8839.00","5550.00","14389.00","2293.00","12096.00","--","--","12096.00","12379.00","--","24475.00","12096.00","--","--","24475.00","--","--","0.23"
"115/05/13","115","1","1584","精剛","513036.00","457630.00","--","--","55406.00","--","--","55406.00","37975.00","--","17431.00","5251.00","22682.00","2910.00","19772.00","--","--","19772.00","-33459.00","--","-13687.00","20537.00","--","-765.00","-12922.00","--","-765.00","0.09"
"115/05/13","115","1","1586","和勤","547977.00","450744.00","--","--","97233.00","--","--","97233.00","77008.00","--","20225.00","1904.00","22129.00","4667.00","17462.00","--","--","17462.00","40004.00","--","57466.00","17462.00","--","--","57466.00","--","--","0.17"
"115/05/13","115","1","1595","川寶","166389.00","142808.00","--","--","23581.00","--","--","23581.00","78496.00","--","-54915.00","15842.00","-39073.00","1246.00","-40319.00","--","--","-40319.00","6206.00","--","-34113.00","-40319.00","--","0.00","-34113.00","--","0.00","-0.74"
"115/05/13","115","1","1599","宏佳騰","642632.00","501117.00","--","--","141515.00","--","--","141515.00","134845.00","--","6670.00","12431.00","19101.00","7356.00","11745.00","--","--","11745.00","-4239.00","--","7506.00","20037.00","--","-8292.00","15798.00","--","-8292.00","0.28"
"115/05/13","115","1","1777","生泰","275573.00","164379.00","--","--","111194.00","--","--","111194.00","33459.00","--","77735.00","11829.00","89564.00","17913.00","71651.00","--","--","71651.00","--","--","71651.00","--","--","--","--","--","--","1.61"
"115/05/13","115","1","1781","合世","96969.00","84831.00","--","--","12138.00","--","--","12138.00","31097.00","--","-18959.00","11682.00","-7277.00","1610.00","-8887.00","--","--","-8887.00","-30.00","--","-8917.00","-8887.00","--","--","-8917.00","--","--","-0.19"
"115/05/13","115","1","1796","金穎生技","153198.00","125127.00","--","--","28071.00","--","--","28071.00","35624.00","--","-7553.00","1074.00","-6479.00","212.00","-6691.00","--","--","-6691.00","480.00","--","-6211.00","-6691.00","--","--","-6211.00","--","--","-0.16"
"115/05/13","115","1","2035","唐榮公司","2473778.00","2369240.00","--","--","104538.00","--","--","104538.00","73652.00","--","30886.00","81286.00","112172.00","-1949.00","114121.00","--","--","114121.00","-468.00","--","113653.00","--","--","--","--","--","--","0.33"
"115/05/13","115","1","2061","風青","316733.00","276898.00","--","--","39835.00","--","--","39835.00","15964.00","--","23871.00","-4387.00","19484.00","2240.00","17244.00","--","--","17244.00","4991.00","--","22235.00","17244.00","--","--","22235.00","--","--","0.30"
"115/05/13","115","1","2064","晉椿","442937.00","415540.00","--","--","27397.00","42.00","--","27355.00","30960.00","--","-3605.00","3587.00","-18.00","153.00","-171.00","--","--","-171.00","-2367.00","--","-2538.00","-175.00","--","4.00","-2542.00","--","4.00","0.00"
"115/05/13","115","1","2065","世豐","545560.00","446831.00","--","--","98729.00","--","--","98729.00","55079.00","--","43650.00","29044.00","72694.00","14478.00","58216.00","--","--","58216.00","10631.00","--","68847.00","58216.00","--","--","68847.00","--","--","0.92"
"115/05/13","115","1","2067","嘉鋼","230032.00","219512.00","--","--","10520.00","--","--","10520.00","40359.00","--","-29839.00","-7267.00","-37106.00","-270.00","-36836.00","--","--","-36836.00","950.00","--","-35886.00","-30854.00","--","-5982.00","-29873.00","--","-6013.00","-0.68"
"115/05/13","115","1","2070","精湛","157528.00","84065.00","--","--","73463.00","--","--","73463.00","66001.00","--","7462.00","6309.00","13771.00","3279.00","10492.00","--","--","10492.00","1025.00","--","11517.00","10492.00","--","--","11517.00","--","--","0.28"
"115/05/13","115","1","2073","雄順","116048.00","109369.00","--","--","6679.00","--","--","6679.00","15663.00","--","-8984.00","-672.00","-9656.00","-1931.00","-7725.00","--","--","-7725.00","-231.00","--","-7956.00","--","--","--","--","--","--","-0.28"
"115/05/13","115","1","2235","謚源","143786.00","122929.00","--","--","20857.00","--","--","20857.00","18051.00","--","2806.00","9580.00","12386.00","2603.00","9783.00","--","--","9783.00","0.00","--","9783.00","--","--","--","--","--","--","0.27"
"115/05/13","115","1","2643","捷迅","1456158.00","1349237.00","--","--","106921.00","--","--","106921.00","79489.00","--","27432.00","7395.00","34827.00","10863.00","23964.00","--","--","23964.00","20589.00","--","44553.00","23964.00","--","--","44553.00","--","--","0.68"
"115/05/13","115","1","2719","燦星旅","522665.00","435305.00","--","--","87360.00","--","--","87360.00","40820.00","--","46540.00","5741.00","52281.00","126.00","52155.00","--","--","52155.00","--","--","52155.00","52155.00","--","--","52155.00","--","--","0.75"
"115/05/13","115","1","2745","五福","2541498.00","2164485.00","--","--","377013.00","--","--","377013.00","221147.00","--","155866.00","-10123.00","145743.00","29429.00","116314.00","--","--","116314.00","--","--","116314.00","116314.00","--","--","116314.00","--","--","3.44"
"115/05/13","115","1","2755","揚秦","824535.00","599326.00","--","--","225209.00","--","--","225209.00","147851.00","--","77358.00","-618.00","76740.00","15431.00","61309.00","--","--","61309.00","886.00","--","62195.00","61309.00","--","--","62195.00","--","--","1.65"
"115/05/13","115","1","2926","誠品生活","1722858.00","1057390.00","--","--","665468.00","--","--","665468.00","658634.00","--","6834.00","17858.00","24692.00","16633.00","8059.00","--","--","8059.00","7731.00","--","15790.00","8180.00","--","-121.00","15920.00","--","-130.00","0.17"
"115/05/13","115","1","2937","集雅社","1227773.00","974108.00","--","--","253665.00","--","--","253665.00","219133.00","--","34532.00","-1585.00","32947.00","6138.00","26809.00","--","--","26809.00","--","--","26809.00","26809.00","--","--","26809.00","--","--","0.62"
"115/05/13","115","1","3071","協禧","706438.00","494095.00","--","--","212343.00","--","--","212343.00","143641.00","--","68702.00","-25956.00","42746.00","17221.00","25525.00","--","--","25525.00","63124.00","--","88649.00","16155.00","--","9370.00","72726.00","--","15923.00","0.15"
"115/05/13","115","1","3073","天方能源","63255.00","55207.00","--","--","8048.00","--","--","8048.00","12179.00","0.00","-4131.00","3918.00","-213.00","0.00","-213.00","--","--","-213.00","-4460.00","--","-4673.00","-195.00","--","-18.00","-4655.00","--","-18.00","0.00"
