出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/08/06","115","2","1215","卜蜂","14401643.00","11770773.00","--","--","2630870.00","--","--","2630870.00","1265574.00","-31542.00","1333754.00","-110523.00","1223231.00","258160.00","965071.00","--","--","965071.00","-397429.00","--","567642.00","954246.00","--","10825.00","556817.00","--","10825.00","3.24"
"115/08/06","115","2","1232","大統益","11481997.00","9892302.00","--","--","1589695.00","--","--","1589695.00","629668.00","--","960027.00","26046.00","986073.00","195723.00","790350.00","--","--","790350.00","9509.00","--","799859.00","753144.00","--","37206.00","762653.00","--","37206.00","4.71"
"115/08/06","115","2","1342","八貫","1911043.00","1420281.00","--","--","490762.00","--","--","490762.00","140741.00","--","350021.00","22654.00","372675.00","53699.00","318976.00","--","--","318976.00","--","--","318976.00","--","--","--","--","--","--","4.10"
"115/08/06","115","2","1413","宏洲","1007165.00","968734.00","--","--","38431.00","--","--","38431.00","22062.00","--","16369.00","14394.00","30763.00","7902.00","22861.00","--","--","22861.00","0.00","--","22861.00","--","--","--","--","--","--","0.17"
"115/08/06","115","2","1452","宏益","724288.00","683688.00","--","--","40600.00","--","--","40600.00","46505.00","--","-5905.00","-480.00","-6385.00","2642.00","-9027.00","--","--","-9027.00","59406.00","--","50379.00","-9027.00","--","--","50379.00","--","--","-0.07"
"115/08/06","115","2","1477","聚陽","17062830.00","12746993.00","--","--","4315837.00","--","--","4315837.00","1852164.00","--","2463673.00","-35180.00","2428493.00","515658.00","1912835.00","--","--","1912835.00","76897.00","--","1989732.00","1887631.00","--","25204.00","1963956.00","--","25776.00","7.65"
"115/08/06","115","2","1515","力山","2222543.00","1914942.00","--","--","307601.00","--","--","307601.00","335522.00","--","-27921.00","58782.00","30861.00","10968.00","19893.00","--","--","19893.00","27052.00","--","46945.00","21533.00","--","-1640.00","48504.00","--","-1559.00","0.12"
"115/08/06","115","2","1582","信錦","4121675.00","3414512.00","--","--","707163.00","--","--","707163.00","632533.00","--","74630.00","194417.00","269047.00","20871.00","248176.00","--","--","248176.00","334790.00","--","582966.00","238068.00","--","10108.00","564623.00","--","18343.00","1.65"
"115/08/06","115","2","1597","直得","757658.00","439360.00","--","--","318298.00","--","--","318298.00","197395.00","--","120903.00","31473.00","152376.00","39117.00","113259.00","--","--","113259.00","9486.00","--","122745.00","113259.00","--","--","122745.00","--","--","1.30"
"115/08/06","115","2","1608","華榮","6717464.00","5860716.00","--","--","856748.00","--","--","856748.00","156787.00","--","699961.00","2531858.00","3231819.00","139700.00","3092119.00","--","--","3092119.00","2583.00","--","3094702.00","2987014.00","--","105105.00","2989597.00","--","105105.00","7.04"
