出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/08/20","115","2","1101","台泥","71289957.00","58298233.00","--","--","12991724.00","--","--","12991724.00","7821547.00","--","5170177.00","1464159.00","6634336.00","2064537.00","4569799.00","--","--","4569799.00","11092920.00","--","15662719.00","3279780.00","--","1290019.00","12009761.00","--","3652958.00","0.38"
"115/08/20","115","2","1102","亞泥","32660010.00","28230836.00","--","--","4429174.00","--","--","4429174.00","1533693.00","--","2895481.00","4768972.00","7664453.00","633989.00","7030464.00","--","--","7030464.00","6205057.00","--","13235521.00","7113707.00","--","-83243.00","12308387.00","--","927134.00","2.13"
"115/08/20","115","2","1103","嘉泥","1355713.00","1074442.00","--","--","281271.00","--","--","281271.00","263292.00","--","17979.00","187614.00","205593.00","24596.00","180997.00","--","--","180997.00","319772.00","--","500769.00","177414.00","--","3583.00","481903.00","--","18866.00","0.27"
"115/08/20","115","2","1104","環泥","3559282.00","2592850.00","--","--","966432.00","--","--","966432.00","419597.00","--","546835.00","344039.00","890874.00","105929.00","784945.00","--","--","784945.00","948027.00","--","1732972.00","772816.00","--","12129.00","1720470.00","--","12502.00","1.13"
"115/08/20","115","2","1108","幸福","1903969.00","1654402.00","--","--","249567.00","--","--","249567.00","116418.00","-27.00","133122.00","-2910.00","130212.00","42405.00","87807.00","--","--","87807.00","29092.00","--","116899.00","87807.00","--","--","116899.00","--","--","0.22"
"115/08/20","115","2","1109","信大","1857847.00","1688329.00","--","--","169518.00","--","--","169518.00","138627.00","--","30891.00","19417.00","50308.00","22897.00","27411.00","--","--","27411.00","203588.00","--","230999.00","50378.00","--","-22967.00","186081.00","--","44918.00","0.15"
"115/08/20","115","2","1110","東泥","1267331.00","1065054.00","--","--","202277.00","--","--","202277.00","90026.00","--","112251.00","107045.00","219296.00","19130.00","200166.00","--","--","200166.00","14888.00","--","215054.00","193373.00","--","6793.00","208308.00","--","6746.00","0.34"
"115/08/20","115","2","1201","味全","10445618.00","7664790.00","--","--","2780828.00","--","--","2780828.00","2826165.00","--","-45337.00","244027.00","198690.00","-45373.00","244063.00","--","--","244063.00","157667.00","--","401730.00","243515.00","--","548.00","401182.00","--","548.00","0.48"
"115/08/20","115","2","1203","味王","2634732.00","1731580.00","--","--","903152.00","--","--","903152.00","505203.00","--","397949.00","59229.00","457178.00","128097.00","329081.00","0.00","--","329081.00","89595.00","--","418676.00","221005.00","--","108076.00","350971.00","--","67705.00","0.93"
"115/08/20","115","2","1210","大成","53866680.00","46483753.00","--","--","7382927.00","--","--","7382927.00","5288445.00","--","2094482.00","11061.00","2105543.00","538731.00","1566812.00","--","--","1566812.00","650804.00","--","2217616.00","1235222.00","--","331590.00","1587093.00","--","630523.00","1.48"
"115/08/20","115","2","1213","大飲","150587.00","153262.00","--","--","-2675.00","--","--","-2675.00","20313.00","--","-22988.00","-7639.00","-30627.00","943.00","-31570.00","--","--","-31570.00","993.00","--","-30577.00","-31570.00","--","--","-30577.00","--","--","-0.56"
"115/08/20","115","2","1215","卜蜂","14401643.00","11770773.00","--","--","2630870.00","--","--","2630870.00","1265574.00","-31542.00","1333754.00","-110523.00","1223231.00","258160.00","965071.00","--","--","965071.00","-397429.00","--","567642.00","954246.00","--","10825.00","556817.00","--","10825.00","3.24"
"115/08/20","115","2","1216","統一","349938252.00","231366231.00","--","--","118572021.00","--","--","118572021.00","98062130.00","--","20509891.00","7295825.00","27805716.00","6783633.00","21022083.00","--","--","21022083.00","4213033.00","--","25235116.00","14550259.00","--","6471824.00","17577338.00","--","7657778.00","2.56"
"115/08/20","115","2","1217","愛之味","2353539.00","1734362.00","--","--","619177.00","--","--","619177.00","599465.00","--","19712.00","98284.00","117996.00","12204.00","105792.00","--","--","105792.00","-99005.00","--","6787.00","91765.00","--","14027.00","-2016.00","--","8803.00","0.19"
"115/08/20","115","2","1218","泰山","5034600.00","4241157.00","--","--","793443.00","314.00","304.00","793433.00","573953.00","-269600.00","-50120.00","-681825.00","-731945.00","54733.00","-786678.00","--","--","-786678.00","-17033.00","--","-803711.00","-786933.00","--","255.00","-800283.00","--","-3428.00","-1.62"
"115/08/20","115","2","1219","福壽","6969192.00","6598824.00","--","1454.00","371822.00","-609.00","361.00","372792.00","573632.00","--","-200840.00","-206695.00","-407535.00","-30443.00","-377092.00","--","--","-377092.00","5949.00","--","-371143.00","-308109.00","--","-68983.00","-303151.00","--","-67992.00","-0.90"
"115/08/20","115","2","1220","台榮","1506585.00","1374930.00","--","--","131655.00","--","--","131655.00","157106.00","--","-25451.00","5779.00","-19672.00","-3002.00","-16670.00","--","--","-16670.00","-608.00","--","-17278.00","-21371.00","--","4701.00","-21588.00","--","4310.00","-0.12"
"115/08/20","115","2","1225","福懋油","6228202.00","5839418.00","30108.00","--","418892.00","161.00","--","418731.00","317370.00","--","101361.00","-204738.00","-103377.00","20136.00","-123513.00","--","--","-123513.00","5492.00","--","-118021.00","-157580.00","--","34067.00","-152088.00","--","34067.00","-0.65"
"115/08/20","115","2","1227","佳格","13933697.00","10681057.00","--","--","3252640.00","--","--","3252640.00","2675057.00","--","577583.00","304796.00","882379.00","144451.00","737928.00","--","--","737928.00","238082.00","--","976010.00","730773.00","--","7155.00","967185.00","--","8825.00","0.80"
"115/08/20","115","2","1229","聯華","5033955.00","3960804.00","--","--","1073151.00","--","--","1073151.00","682244.00","--","390907.00","2109865.00","2500772.00","250126.00","2250646.00","--","--","2250646.00","12400040.00","--","14650686.00","2166988.00","--","83658.00","9058284.00","--","5592402.00","1.19"
"115/08/20","115","2","1231","聯華食","6325950.00","5054327.00","--","--","1271623.00","--","--","1271623.00","797446.00","--","474177.00","304215.00","778392.00","90662.00","687730.00","--","--","687730.00","10503.00","--","698233.00","688496.00","--","-766.00","698241.00","--","-8.00","2.31"
"115/08/20","115","2","1232","大統益","11481997.00","9892302.00","--","--","1589695.00","--","--","1589695.00","629668.00","--","960027.00","26046.00","986073.00","195723.00","790350.00","--","--","790350.00","9509.00","--","799859.00","753144.00","--","37206.00","762653.00","--","37206.00","4.71"
"115/08/20","115","2","1233","天仁","1116827.00","440721.00","--","--","676106.00","--","--","676106.00","621898.00","--","54208.00","9719.00","63927.00","10920.00","53007.00","--","--","53007.00","15172.00","--","68179.00","53007.00","--","0.00","68147.00","--","32.00","0.59"
"115/08/20","115","2","1234","黑松","4436617.00","3225524.00","--","--","1211093.00","--","--","1211093.00","1101051.00","--","110042.00","211686.00","321728.00","80895.00","240833.00","--","--","240833.00","9560.00","--","250393.00","240833.00","--","--","250393.00","--","--","0.60"
"115/08/20","115","2","1235","興泰","93120.00","65952.00","--","--","27168.00","--","--","27168.00","29570.00","--","-2402.00","40044.00","37642.00","1411.00","36231.00","--","--","36231.00","-190846.00","--","-154615.00","31225.00","--","5006.00","-145838.00","--","-8777.00","0.29"
"115/08/20","115","2","1236","宏亞","885268.00","673459.00","--","--","211809.00","--","--","211809.00","244063.00","--","-32254.00","8207.00","-24047.00","-10298.00","-13749.00","--","--","-13749.00","246116.00","--","232367.00","-13749.00","--","--","232367.00","--","--","-0.16"
"115/08/20","115","2","1301","台塑","89239090.00","81703844.00","--","--","7535246.00","--","--","7535246.00","5957378.00","--","1577868.00","12657953.00","14235821.00","315189.00","13920632.00","--","--","13920632.00","200312727.00","--","214233359.00","13920632.00","--","--","214233359.00","--","--","2.19"
"115/08/20","115","2","1303","南亞","152243276.00","128229443.00","--","--","24013833.00","18958.00","--","23994875.00","8895761.00","--","15099114.00","31744935.00","46844049.00","4619050.00","42224999.00","--","--","42224999.00","47928631.00","--","90153630.00","41007916.00","--","1217083.00","88647805.00","--","1505825.00","5.17"
"115/08/20","115","2","1304","台聚","21760221.00","19938079.00","--","--","1822142.00","--","--","1822142.00","2054787.00","--","-232645.00","-1376575.00","-1609220.00","-78042.00","-1531178.00","--","--","-1531178.00","1335546.00","--","-195632.00","-618763.00","--","-912415.00","271189.00","--","-466821.00","-0.58"
"115/08/20","115","2","1305","華夏","5403542.00","4940155.00","--","--","463387.00","--","--","463387.00","458497.00","--","4890.00","-11180.00","-6290.00","-4109.00","-2181.00","--","--","-2181.00","18590.00","--","16409.00","12365.00","--","-14546.00","30943.00","--","-14534.00","0.02"
"115/08/20","115","2","1307","三芳","5663392.00","3880290.00","--","--","1783102.00","--","--","1783102.00","1084974.00","--","698128.00","96902.00","795030.00","213817.00","581213.00","--","--","581213.00","178279.00","--","759492.00","581213.00","--","--","759492.00","--","--","1.46"
"115/08/20","115","2","1308","亞聚","2852287.00","2554418.00","--","--","297869.00","--","--","297869.00","116457.00","--","181412.00","-250030.00","-68618.00","21907.00","-90525.00","--","--","-90525.00","740141.00","--","649616.00","-90525.00","--","--","649616.00","--","--","-0.15"
"115/08/20","115","2","1309","台達化","6173020.00","6017336.00","--","--","155684.00","--","--","155684.00","590026.00","--","-434342.00","-160731.00","-595073.00","-125509.00","-469564.00","--","--","-469564.00","153230.00","--","-316334.00","-469564.00","--","--","-316334.00","--","--","-1.18"
"115/08/20","115","2","1310","台苯","4162400.00","4083389.00","--","--","79011.00","--","--","79011.00","86214.00","--","-7203.00","-544731.00","-551934.00","47712.00","-599646.00","--","--","-599646.00","-533845.00","--","-1133491.00","-598688.00","--","-958.00","-1132535.00","--","-956.00","-1.13"
"115/08/20","115","2","1312","國喬","12914268.00","12936263.00","--","--","-21995.00","--","--","-21995.00","1418513.00","--","-1440508.00","-489288.00","-1929796.00","-48947.00","-1880849.00","--","--","-1880849.00","2929577.00","--","1048728.00","-1857485.00","--","-23364.00","395114.00","--","653614.00","-1.68"
"115/08/20","115","2","1313","聯成","31067465.00","29043083.00","--","--","2024382.00","--","--","2024382.00","1396187.00","--","628195.00","-68698.00","559497.00","144591.00","414906.00","--","--","414906.00","394156.00","--","809062.00","414906.00","--","--","809062.00","--","--","0.31"
"115/08/20","115","2","1314","中石化","7979691.00","8069332.00","--","--","-89641.00","--","--","-89641.00","669108.00","--","-758749.00","-1226890.00","-1985639.00","25.00","-1985664.00","-8426.00","--","-1994090.00","1085717.00","--","-908373.00","-1986324.00","--","-7766.00","-900653.00","--","-7720.00","-0.52"
