出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/05/07","115","1","1232","大統益","5894059.00","5087164.00","--","--","806895.00","--","--","806895.00","326864.00","--","480031.00","7235.00","487266.00","97456.00","389810.00","--","--","389810.00","-965.00","--","388845.00","372297.00","--","17513.00","371332.00","--","17513.00","2.33"
"115/05/07","115","1","1340","勝悅-KY","11435.00","32163.00","--","--","-20728.00","--","--","-20728.00","22381.00","--","-43109.00","-2531.00","-45640.00","0.00","-45640.00","0.00","--","-45640.00","85964.00","--","40324.00","-45640.00","--","--","40324.00","--","--","-0.30"
"115/05/07","115","1","1342","八貫","917285.00","667755.00","--","--","249530.00","--","--","249530.00","62787.00","--","186743.00","16045.00","202788.00","40597.00","162191.00","--","--","162191.00","--","--","162191.00","--","--","--","--","--","--","2.08"
"115/05/07","115","1","1452","宏益","328337.00","317486.00","--","--","10851.00","--","--","10851.00","22387.00","--","-11536.00","-530.00","-12066.00","-447.00","-11619.00","--","--","-11619.00","-7454.00","--","-19073.00","-11619.00","--","--","-19073.00","--","--","-0.09"
"115/05/07","115","1","1459","聯發","231160.00","187520.00","--","--","43640.00","--","--","43640.00","19335.00","--","24305.00","-3314.00","20991.00","11327.00","9664.00","0.00","--","9664.00","15988.00","--","25652.00","10929.00","--","-1265.00","26856.00","--","-1204.00","0.03"
"115/05/07","115","1","1477","聚陽","8896989.00","6570953.00","--","--","2326036.00","--","--","2326036.00","948694.00","--","1377342.00","-20459.00","1356883.00","279477.00","1077406.00","--","--","1077406.00","102550.00","--","1179956.00","1073207.00","--","4199.00","1175335.00","--","4621.00","4.35"
"115/05/07","115","1","1515","力山","1050350.00","895526.00","--","--","154824.00","--","--","154824.00","159314.00","--","-4490.00","19269.00","14779.00","3226.00","11553.00","--","--","11553.00","19688.00","--","31241.00","12904.00","--","-1351.00","31131.00","--","110.00","0.07"
"115/05/07","115","1","1527","鑽全","629386.00","513501.00","--","--","115885.00","--","--","115885.00","91642.00","--","24243.00","31523.00","55766.00","11153.00","44613.00","--","--","44613.00","20346.00","--","64959.00","--","--","--","--","--","--","0.32"
"115/05/07","115","1","1539","巨庭","241975.00","221394.00","--","--","20581.00","--","--","20581.00","22254.00","--","-1673.00","8366.00","6693.00","1339.00","5354.00","--","--","5354.00","13.00","--","5367.00","5354.00","--","--","5367.00","--","--","0.08"
"115/05/07","115","1","1563","巧新","1871936.00","1460009.00","--","--","411927.00","--","--","411927.00","248771.00","--","163156.00","322.00","163478.00","32736.00","130742.00","--","--","130742.00","-157.00","--","130585.00","130706.00","--","36.00","130549.00","--","36.00","0.60"
"115/05/07","115","1","1582","信錦","2115340.00","1692944.00","--","--","422396.00","--","--","422396.00","310834.00","--","111562.00","-23507.00","88055.00","32806.00","55249.00","--","--","55249.00","227558.00","--","282807.00","50989.00","--","4260.00","270979.00","--","11828.00","0.35"
"115/05/07","115","1","1597","直得","334402.00","194744.00","--","--","139658.00","--","--","139658.00","95357.00","--","44301.00","7787.00","52088.00","14180.00","37908.00","--","--","37908.00","9755.00","--","47663.00","37908.00","--","--","47663.00","--","--","0.43"
