出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/05/06","115","1","1570","力肯","119453.00","92449.00","--","--","27004.00","--","--","27004.00","18165.00","--","8839.00","5550.00","14389.00","2293.00","12096.00","--","--","12096.00","12379.00","--","24475.00","12096.00","--","--","24475.00","--","--","0.23"
"115/05/06","115","1","1584","精剛","513036.00","457630.00","--","--","55406.00","--","--","55406.00","37975.00","--","17431.00","5251.00","22682.00","2910.00","19772.00","--","--","19772.00","-33459.00","--","-13687.00","20537.00","--","-765.00","-12922.00","--","-765.00","0.09"
"115/05/06","115","1","2035","唐榮公司","2473778.00","2369240.00","--","--","104538.00","--","--","104538.00","73652.00","--","30886.00","81286.00","112172.00","-1949.00","114121.00","--","--","114121.00","-468.00","--","113653.00","--","--","--","--","--","--","0.33"
"115/05/06","115","1","2643","捷迅","1456158.00","1349237.00","--","--","106921.00","--","--","106921.00","79489.00","--","27432.00","7395.00","34827.00","10863.00","23964.00","--","--","23964.00","20589.00","--","44553.00","23964.00","--","--","44553.00","--","--","0.68"
"115/05/06","115","1","3081","聯亞","904389.00","409156.00","--","--","495233.00","--","--","495233.00","122003.00","--","373230.00","23664.00","396894.00","79379.00","317515.00","--","--","317515.00","-209.00","--","317306.00","--","--","--","--","--","--","3.44"
"115/05/06","115","1","3088","艾訊","2120523.00","1398916.00","--","--","721607.00","57.00","61.00","721611.00","448429.00","--","273182.00","40019.00","313201.00","60588.00","252613.00","--","--","252613.00","15589.00","--","268202.00","244323.00","--","8290.00","259912.00","--","8290.00","2.25"
"115/05/06","115","1","3122","笙泉","81453.00","51736.00","--","--","29717.00","--","--","29717.00","40356.00","--","-10639.00","-1099.00","-11738.00","38.00","-11776.00","--","--","-11776.00","554.00","--","-11222.00","-11776.00","--","0.00","-11222.00","--","0.00","-0.29"
"115/05/06","115","1","3141","晶宏","364294.00","209421.00","--","--","154873.00","--","--","154873.00","135153.00","--","19720.00","49052.00","68772.00","11430.00","57342.00","--","--","57342.00","103744.00","--","161086.00","62330.00","--","-4988.00","166074.00","--","-4988.00","0.84"
"115/05/06","115","1","3152","璟德","352425.00","193350.00","--","--","159075.00","--","--","159075.00","57105.00","--","101970.00","15617.00","117587.00","21640.00","95947.00","--","--","95947.00","--","--","95947.00","--","--","--","--","--","--","1.39"
"115/05/06","115","1","3169","亞信","241956.00","110814.00","--","--","131142.00","--","--","131142.00","66577.00","--","64565.00","9181.00","73746.00","12176.00","61570.00","--","--","61570.00","3234.00","--","64804.00","61570.00","--","--","64804.00","--","--","0.97"
"115/05/06","115","1","3211","順達","3344523.00","2674581.00","--","--","669942.00","--","--","669942.00","250740.00","--","419202.00","-50154.00","369048.00","56238.00","312810.00","--","--","312810.00","146865.00","--","459675.00","312810.00","--","--","459675.00","--","--","2.05"
"115/05/06","115","1","3264","欣銓","3983402.00","2455483.00","--","--","1527919.00","--","--","1527919.00","431394.00","--","1096525.00","67815.00","1164340.00","239997.00","924343.00","--","--","924343.00","71111.00","--","995454.00","924343.00","--","--","995454.00","--","--","1.95"
"115/05/06","115","1","3265","台星科","1307800.00","973700.00","--","--","334100.00","--","--","334100.00","77198.00","--","256902.00","48705.00","305607.00","65851.00","239756.00","--","--","239756.00","-11404.00","--","228352.00","239756.00","--","--","228352.00","--","--","1.76"
"115/05/06","115","1","3306","鼎天","246640.00","178707.00","--","--","67933.00","--","--","67933.00","67376.00","465.00","1022.00","4927.00","5949.00","595.00","5354.00","--","--","5354.00","35101.00","--","40455.00","--","--","--","--","--","--","0.11"
"115/05/06","115","1","3354","律勝","28513.00","20193.00","--","--","8320.00","--","--","8320.00","24464.00","--","-16144.00","4521.00","-11623.00","332.00","-11955.00","--","--","-11955.00","3706.00","--","-8249.00","-11955.00","--","--","-8249.00","--","--","-0.17"
