出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/05/13","115","1","1108","幸福","980706.00","822468.00","--","--","158238.00","--","--","158238.00","69301.00","-27.00","88910.00","-2779.00","86131.00","17242.00","68889.00","--","--","68889.00","1763.00","--","70652.00","68889.00","--","--","70652.00","--","--","0.17"
"115/05/13","115","1","1201","味全","5001067.00","3630283.00","--","--","1370784.00","--","--","1370784.00","1331240.00","--","39544.00","76137.00","115681.00","13929.00","101752.00","--","--","101752.00","117575.00","--","219327.00","101516.00","--","236.00","219091.00","--","236.00","0.20"
"115/05/13","115","1","1213","大飲","77083.00","78626.00","--","--","-1543.00","--","--","-1543.00","11003.00","--","-12546.00","-7779.00","-20325.00","781.00","-21106.00","--","--","-21106.00","504.00","--","-20602.00","-21106.00","--","--","-20602.00","--","--","-0.37"
"115/05/13","115","1","1216","統一","175017371.00","115892133.00","--","--","59125238.00","--","--","59125238.00","48872186.00","--","10253052.00","3033138.00","13286190.00","3522350.00","9763840.00","--","--","9763840.00","2995939.00","--","12759779.00","6544541.00","--","3219299.00","8932866.00","--","3826913.00","1.15"
"115/05/13","115","1","1231","聯華食","3348538.00","2623181.00","--","--","725357.00","--","--","725357.00","406776.00","--","318581.00","36070.00","354651.00","57607.00","297044.00","--","--","297044.00","7203.00","--","304247.00","297767.00","--","-723.00","304450.00","--","-203.00","1.00"
"115/05/13","115","1","1232","大統益","5894059.00","5087164.00","--","--","806895.00","--","--","806895.00","326864.00","--","480031.00","7235.00","487266.00","97456.00","389810.00","--","--","389810.00","-965.00","--","388845.00","372297.00","--","17513.00","371332.00","--","17513.00","2.33"
"115/05/13","115","1","1234","黑松","2328332.00","1770805.00","--","--","557527.00","--","--","557527.00","510814.00","--","46713.00","114516.00","161229.00","45434.00","115795.00","--","--","115795.00","6520.00","--","122315.00","115795.00","--","--","122315.00","--","--","0.29"
"115/05/13","115","1","1236","宏亞","545487.00","392256.00","--","--","153231.00","--","--","153231.00","128078.00","--","25153.00","2025.00","27178.00","7201.00","19977.00","--","--","19977.00","54698.00","--","74675.00","19977.00","--","--","74675.00","--","--","0.23"
"115/05/13","115","1","1256","鮮活果汁-KY","1141779.00","794831.00","--","--","346948.00","--","--","346948.00","195663.00","--","151285.00","22921.00","174206.00","58207.00","115999.00","--","--","115999.00","111343.00","--","227342.00","115743.00","--","256.00","226875.00","--","467.00","3.24"
"115/05/13","115","1","1303","南亞","68596393.00","60407722.00","--","--","8188671.00","2074.00","--","8186597.00","4444764.00","--","3741833.00","12338333.00","16080166.00","1405348.00","14674818.00","--","--","14674818.00","17590918.00","--","32265736.00","14254717.00","--","420101.00","31660169.00","--","605567.00","1.80"
"115/05/13","115","1","1305","華夏","2673905.00","2621262.00","--","--","52643.00","--","--","52643.00","228193.00","--","-175550.00","7988.00","-167562.00","-32403.00","-135159.00","--","--","-135159.00","34146.00","--","-101013.00","-120414.00","--","-14745.00","-86356.00","--","-14657.00","-0.21"
"115/05/13","115","1","1321","大洋","880894.00","775417.00","--","--","105477.00","--","--","105477.00","84594.00","--","20883.00","72276.00","93159.00","58043.00","35116.00","--","--","35116.00","66801.00","--","101917.00","35116.00","--","--","101917.00","--","--","0.16"
"115/05/13","115","1","1323","永裕","530894.00","431978.00","--","--","98916.00","--","--","98916.00","75271.00","--","23645.00","14511.00","38156.00","5647.00","32509.00","--","--","32509.00","62952.00","--","95461.00","32509.00","--","--","95461.00","--","--","0.36"
"115/05/13","115","1","1326","台化","81749811.00","75422038.00","--","--","6327773.00","--","--","6327773.00","3207342.00","--","3120431.00","4174071.00","7294502.00","759958.00","6534544.00","--","--","6534544.00","27374243.00","--","33908787.00","6245039.00","--","289505.00","31288970.00","--","2619817.00","1.07"
"115/05/13","115","1","1337","再生-KY","152344.00","165554.00","--","--","-13210.00","--","--","-13210.00","85068.00","--","-98278.00","-16677.00","-114955.00","--","-114955.00","--","--","-114955.00","106974.00","--","-7981.00","-114955.00","--","--","-7981.00","--","--","-0.43"
"115/05/13","115","1","1340","勝悅-KY","11435.00","32163.00","--","--","-20728.00","--","--","-20728.00","22381.00","--","-43109.00","-2531.00","-45640.00","0.00","-45640.00","0.00","--","-45640.00","85964.00","--","40324.00","-45640.00","--","--","40324.00","--","--","-0.30"
"115/05/13","115","1","1341","富林-KY","680910.00","510287.00","--","--","170623.00","--","--","170623.00","67456.00","--","103167.00","1556.00","104723.00","18948.00","85775.00","--","--","85775.00","21050.00","--","106825.00","85775.00","--","--","106825.00","--","--","1.62"
"115/05/13","115","1","1342","八貫","917285.00","667755.00","--","--","249530.00","--","--","249530.00","62787.00","--","186743.00","16045.00","202788.00","40597.00","162191.00","--","--","162191.00","--","--","162191.00","--","--","--","--","--","--","2.08"
"115/05/13","115","1","1413","宏洲","437912.00","441716.00","--","--","-3804.00","--","--","-3804.00","10948.00","--","-14752.00","-2219.00","-16971.00","0.00","-16971.00","--","--","-16971.00","0.00","--","-16971.00","--","--","--","--","--","--","-0.13"
"115/05/13","115","1","1414","東和","113452.00","100856.00","--","--","12596.00","--","--","12596.00","19629.00","--","-7033.00","18410.00","11377.00","382.00","10995.00","--","--","10995.00","-12233.00","--","-1238.00","10995.00","--","--","-1238.00","--","--","0.06"
"115/05/13","115","1","1417","嘉裕","73795.00","24480.00","--","--","49315.00","--","--","49315.00","51303.00","--","-1988.00","-40330.00","-42318.00","--","-42318.00","--","--","-42318.00","37456.00","--","-4862.00","-42318.00","--","--","-4862.00","--","--","-0.22"
