出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/08/05","115","2","1232","大統益","11481997.00","9892302.00","--","--","1589695.00","--","--","1589695.00","629668.00","--","960027.00","26046.00","986073.00","195723.00","790350.00","--","--","790350.00","9509.00","--","799859.00","753144.00","--","37206.00","762653.00","--","37206.00","4.71"
"115/08/05","115","2","1342","八貫","1911043.00","1420281.00","--","--","490762.00","--","--","490762.00","140741.00","--","350021.00","22654.00","372675.00","53699.00","318976.00","--","--","318976.00","--","--","318976.00","--","--","--","--","--","--","4.10"
"115/08/05","115","2","1477","聚陽","17062830.00","12746993.00","--","--","4315837.00","--","--","4315837.00","1852164.00","--","2463673.00","-35180.00","2428493.00","515658.00","1912835.00","--","--","1912835.00","76897.00","--","1989732.00","1887631.00","--","25204.00","1963956.00","--","25776.00","7.65"
"115/08/05","115","2","1582","信錦","4121675.00","3414512.00","--","--","707163.00","--","--","707163.00","632533.00","--","74630.00","194417.00","269047.00","20871.00","248176.00","--","--","248176.00","334790.00","--","582966.00","238068.00","--","10108.00","564623.00","--","18343.00","1.65"
"115/08/05","115","2","1723","中碳","3320133.00","2538335.00","--","--","781798.00","--","--","781798.00","296473.00","--","485325.00","75722.00","561047.00","80429.00","480618.00","--","--","480618.00","154319.00","--","634937.00","480618.00","--","--","634937.00","--","--","2.07"
"115/08/05","115","2","1773","勝一","6652050.00","4185951.00","--","--","2466099.00","--","--","2466099.00","905770.00","--","1560329.00","77450.00","1637779.00","323188.00","1314591.00","--","--","1314591.00","85498.00","--","1400089.00","1314648.00","--","-57.00","1400146.00","--","-57.00","4.38"
"115/08/05","115","2","2006","東和鋼鐵","29865731.00","24929990.00","--","--","4935741.00","--","--","4935741.00","1322760.00","--","3612981.00","253764.00","3866745.00","874404.00","2992341.00","--","--","2992341.00","-7796.00","--","2984545.00","2971876.00","--","20465.00","2963960.00","--","20585.00","4.07"
"115/08/05","115","2","2014","中鴻","10322219.00","10007894.00","--","--","314325.00","--","--","314325.00","194406.00","--","119919.00","-18860.00","101059.00","0.00","101059.00","--","--","101059.00","72834.00","--","173893.00","101059.00","--","--","173893.00","--","--","0.07"
"115/08/05","115","2","2015","豐興","13991827.00","12204954.00","--","--","1786873.00","--","--","1786873.00","464081.00","--","1322792.00","314009.00","1636801.00","264477.00","1372324.00","--","--","1372324.00","3989.00","--","1376313.00","1373908.00","--","-1584.00","1377897.00","--","-1584.00","2.36"
"115/08/05","115","2","2227","裕日車","6716356.00","6156372.00","--","--","559984.00","--","--","559984.00","913338.00","-712.00","-354066.00","-635790.00","-989856.00","-209243.00","-780613.00","--","--","-780613.00","680019.00","--","-100594.00","-780613.00","--","--","-100594.00","--","--","-2.60"
"115/08/05","115","2","2301","光寶科","96110746.00","72359356.00","--","--","23751390.00","--","--","23751390.00","11449535.00","--","12301855.00","2036325.00","14338180.00","3443634.00","10894546.00","--","--","10894546.00","1919222.00","--","12813768.00","10891244.00","--","3302.00","12808633.00","--","5135.00","4.80"
"115/08/05","115","2","2303","聯電","129770564.00","89629284.00","--","--","40141280.00","--","--","40141280.00","15004154.00","1089275.00","26226401.00","35603550.00","61829951.00","3489152.00","58340799.00","--","--","58340799.00","40671988.00","--","99012787.00","58431436.00","--","-90637.00","99103359.00","--","-90572.00","4.68"
"115/08/05","115","2","2308","台達電","342608732.00","218339911.00","--","--","124268821.00","--","--","124268821.00","65281476.00","--","58987345.00","7105092.00","66092437.00","15088837.00","51003600.00","--","--","51003600.00","3340412.00","--","54344012.00","45691231.00","--","5312369.00","49830610.00","--","4513402.00","17.59"
"115/08/05","115","2","2329","華泰","10336694.00","8989432.00","--","--","1347262.00","--","--","1347262.00","729295.00","--","617967.00","126940.00","744907.00","102083.00","642824.00","--","--","642824.00","5051133.00","--","5693957.00","642824.00","--","--","5693957.00","--","--","0.96"
"115/08/05","115","2","2337","旺宏","29593392.00","13002018.00","--","--","16591374.00","--","--","16591374.00","5691266.00","--","10900108.00","366105.00","11266213.00","1751051.00","9515162.00","--","--","9515162.00","5502522.00","--","15017684.00","9507911.00","--","7251.00","15010433.00","--","7251.00","4.82"
"115/08/05","115","2","2383","台光電","80342455.00","54610311.00","--","--","25732144.00","--","--","25732144.00","5869991.00","--","19862153.00","117256.00","19979409.00","4768986.00","15210423.00","--","--","15210423.00","1624477.00","--","16834900.00","15213191.00","--","-2768.00","16837963.00","--","-3063.00","42.46"
"115/08/05","115","2","2395","研華","46511554.00","28686490.00","--","--","17825064.00","--","--","17825064.00","8969289.00","--","8855775.00","802495.00","9658270.00","1836780.00","7821490.00","--","--","7821490.00","1572644.00","--","9394134.00","7852037.00","--","-30547.00","9423507.00","--","-29373.00","9.05"
"115/08/05","115","2","2397","友通","6738375.00","5050985.00","--","--","1687390.00","--","--","1687390.00","1232520.00","--","454870.00","-20390.00","434480.00","107727.00","326753.00","--","--","326753.00","31456.00","--","358209.00","234902.00","--","91851.00","248814.00","--","109395.00","2.05"
"115/08/05","115","2","2419","仲琦","4119381.00","3350318.00","--","--","769063.00","--","--","769063.00","706911.00","--","62152.00","46474.00","108626.00","29912.00","78714.00","--","--","78714.00","30606.00","--","109320.00","45441.00","--","33273.00","75779.00","--","33541.00","0.14"
"115/08/05","115","2","2439","美律","21408429.00","19068968.00","--","--","2339461.00","--","--","2339461.00","2129390.00","--","210071.00","379749.00","589820.00","-47826.00","637646.00","--","--","637646.00","265882.00","--","903528.00","381852.00","--","255794.00","628458.00","--","275070.00","1.54"
"115/08/05","115","2","2441","超豐","10005945.00","7609096.00","--","--","2396849.00","--","--","2396849.00","389995.00","--","2006854.00","111534.00","2118388.00","425891.00","1692497.00","--","--","1692497.00","3347575.00","--","5040072.00","1692535.00","--","-38.00","5040110.00","--","-38.00","2.98"
"115/08/05","115","2","2450","神腦","17234568.00","15527561.00","--","--","1707007.00","--","--","1707007.00","1552561.00","-505.00","153941.00","53813.00","207754.00","35045.00","172709.00","--","--","172709.00","2343.00","--","175052.00","172952.00","--","-243.00","175295.00","--","-243.00","0.67"
"115/08/05","115","2","2451","創見","32443888.00","7538847.00","--","--","24905041.00","--","--","24905041.00","992874.00","--","23912167.00","940547.00","24852714.00","4833004.00","20019710.00","--","--","20019710.00","466394.00","--","20486104.00","20019710.00","--","--","20486104.00","--","--","46.63"
"115/08/05","115","2","2454","聯發科","301333121.00","161970152.00","--","--","139362969.00","--","--","139362969.00","93604343.00","--","45758626.00","9222453.00","54981079.00","5999642.00","48981437.00","--","--","48981437.00","12902151.00","--","61883588.00","48488714.00","--","492723.00","61348301.00","--","535287.00","30.44"
"115/08/05","115","2","2455","全新","1924683.00","1186546.00","--","--","738137.00","--","--","738137.00","287673.00","--","450464.00","29836.00","480300.00","71627.00","408673.00","--","--","408673.00","--","--","408673.00","--","--","--","--","--","--","2.20"
"115/08/05","115","2","2480","敦陽科","4882885.00","3765048.00","--","--","1117837.00","--","--","1117837.00","526598.00","--","591239.00","50608.00","641847.00","119233.00","522614.00","--","--","522614.00","62354.00","--","584968.00","522614.00","--","0.00","584968.00","--","0.00","4.91"
"115/08/05","115","2","2488","漢平","1543276.00","1202081.00","--","--","341195.00","--","--","341195.00","165561.00","--","175634.00","45504.00","221138.00","44661.00","176477.00","--","--","176477.00","33071.00","--","209548.00","176477.00","--","--","209548.00","--","--","2.21"
"115/08/05","115","2","2498","宏達電","1266828.00","732807.00","--","--","534021.00","--","--","534021.00","1669444.00","--","-1135423.00","646879.00","-488544.00","32593.00","-521137.00","--","--","-521137.00","553331.00","--","32194.00","-521137.00","--","--","32194.00","--","--","-0.62"
"115/08/05","115","2","2528","皇普","1668766.00","1122831.00","--","--","545935.00","--","--","545935.00","155071.00","--","390864.00","-29350.00","361514.00","76873.00","284641.00","--","--","284641.00","--","--","284641.00","--","--","--","--","--","--","0.57"
"115/08/05","115","2","2912","統一超","180703389.00","118211845.00","--","--","62491544.00","--","--","62491544.00","54873023.00","--","7618521.00","1710046.00","9328567.00","2009375.00","7319192.00","--","--","7319192.00","1430421.00","--","8749613.00","6265139.00","--","1054053.00","7772692.00","--","976921.00","6.03"
"115/08/05","115","2","3004","豐達科","2590139.00","1964615.00","--","--","625524.00","--","--","625524.00","284602.00","--","340922.00","-26399.00","314523.00","56160.00","258363.00","--","--","258363.00","33968.00","--","292331.00","258363.00","--","0.00","292331.00","--","0.00","4.01"
"115/08/05","115","2","3006","晶豪科","21213118.00","8179056.00","--","--","13034062.00","--","--","13034062.00","3606465.00","--","9427597.00","257265.00","9684862.00","1715907.00","7968955.00","--","--","7968955.00","9329.00","--","7978284.00","7971616.00","--","-2661.00","7980945.00","--","-2661.00","27.58"
"115/08/05","115","2","3016","嘉晶","2367626.00","1872478.00","--","--","495148.00","--","--","495148.00","161459.00","--","333689.00","20827.00","354516.00","66187.00","288329.00","--","--","288329.00","-180.00","--","288149.00","288329.00","--","--","288149.00","--","--","1.00"
"115/08/05","115","2","3023","信邦","17311456.00","13065616.00","--","--","4245840.00","--","--","4245840.00","2350784.00","--","1895056.00","309943.00","2204999.00","432017.00","1772982.00","--","--","1772982.00","589453.00","--","2362435.00","1768440.00","--","4542.00","2353078.00","--","9357.00","7.37"
"115/08/05","115","2","3034","聯詠","51805401.00","30608699.00","--","--","21196702.00","--","--","21196702.00","10703223.00","--","10493479.00","1677619.00","12171098.00","2076126.00","10094972.00","0.00","--","10094972.00","5122605.00","--","15217577.00","10094972.00","--","0.00","15217577.00","--","0.00","16.59"
"115/08/05","115","2","3035","智原","5902036.00","3179056.00","--","--","2722980.00","--","--","2722980.00","2356474.00","--","366506.00","194416.00","560922.00","140315.00","420607.00","--","--","420607.00","4153884.00","--","4574491.00","302262.00","--","118345.00","4436480.00","--","138011.00","1.16"
"115/08/05","115","2","3037","欣興","80336273.00","62972093.00","--","--","17364180.00","--","--","17364180.00","7999167.00","42773.00","9407786.00","12466846.00","21874632.00","3151507.00","18723125.00","--","--","18723125.00","1392075.00","--","20115200.00","18157914.00","--","565211.00","19355632.00","--","759568.00","11.70"
"115/08/05","115","2","3054","立萬利","339319.00","156421.00","--","--","182898.00","--","--","182898.00","53920.00","--","128978.00","125660.00","254638.00","20655.00","233983.00","--","--","233983.00","312454.00","--","546437.00","233983.00","--","--","546437.00","--","--","2.90"
"115/08/05","115","2","3168","眾福科","1889565.00","1456051.00","--","--","433514.00","0.00","324.00","433838.00","287548.00","--","146290.00","-56.00","146234.00","8848.00","137386.00","--","--","137386.00","23432.00","--","160818.00","107444.00","--","29942.00","131344.00","--","29474.00","1.43"
"115/08/05","115","2","3311","閎暉","1184848.00","1054313.00","--","--","130535.00","--","--","130535.00","134644.00","--","-4109.00","90462.00","86353.00","1921.00","84432.00","--","--","84432.00","-7483.00","--","76949.00","84432.00","--","--","76949.00","--","--","0.84"
"115/08/05","115","2","3321","同泰","1133355.00","1037155.00","--","--","96200.00","--","--","96200.00","152966.00","--","-56766.00","-7471.00","-64237.00","3297.00","-67534.00","--","--","-67534.00","20973.00","--","-46561.00","-67534.00","--","--","-46561.00","--","--","-0.78"
