出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/08/10","115","2","1215","卜蜂","14401643.00","11770773.00","--","--","2630870.00","--","--","2630870.00","1265574.00","-31542.00","1333754.00","-110523.00","1223231.00","258160.00","965071.00","--","--","965071.00","-397429.00","--","567642.00","954246.00","--","10825.00","556817.00","--","10825.00","3.24"
"115/08/10","115","2","1216","統一","349938252.00","231366231.00","--","--","118572021.00","--","--","118572021.00","98062130.00","--","20509891.00","7295825.00","27805716.00","6783633.00","21022083.00","--","--","21022083.00","4213033.00","--","25235116.00","14550259.00","--","6471824.00","17577338.00","--","7657778.00","2.56"
"115/08/10","115","2","1232","大統益","11481997.00","9892302.00","--","--","1589695.00","--","--","1589695.00","629668.00","--","960027.00","26046.00","986073.00","195723.00","790350.00","--","--","790350.00","9509.00","--","799859.00","753144.00","--","37206.00","762653.00","--","37206.00","4.71"
"115/08/10","115","2","1234","黑松","4436617.00","3225524.00","--","--","1211093.00","--","--","1211093.00","1101051.00","--","110042.00","211686.00","321728.00","80895.00","240833.00","--","--","240833.00","9560.00","--","250393.00","240833.00","--","--","250393.00","--","--","0.60"
"115/08/10","115","2","1321","大洋","1904737.00","1679019.00","--","--","225718.00","--","--","225718.00","194391.00","--","31327.00","265223.00","296550.00","125790.00","170760.00","--","--","170760.00","208395.00","--","379155.00","170760.00","--","--","379155.00","--","--","0.77"
"115/08/10","115","2","1323","永裕","1078599.00","864215.00","--","--","214384.00","--","--","214384.00","151146.00","--","63238.00","30192.00","93430.00","675.00","92755.00","--","--","92755.00","74549.00","--","167304.00","92755.00","--","--","167304.00","--","--","1.02"
"115/08/10","115","2","1326","台化","168904093.00","157048822.00","--","--","11855271.00","--","--","11855271.00","6803380.00","--","5051891.00","9289057.00","14340948.00","1290941.00","13050007.00","--","--","13050007.00","168178134.00","--","181228141.00","12333837.00","--","716170.00","176525362.00","--","4702779.00","2.11"
"115/08/10","115","2","1342","八貫","1911043.00","1420281.00","--","--","490762.00","--","--","490762.00","140741.00","--","350021.00","22654.00","372675.00","53699.00","318976.00","--","--","318976.00","--","--","318976.00","--","--","--","--","--","--","4.10"
"115/08/10","115","2","1413","宏洲","1007165.00","968734.00","--","--","38431.00","--","--","38431.00","22062.00","--","16369.00","14394.00","30763.00","7902.00","22861.00","--","--","22861.00","0.00","--","22861.00","--","--","--","--","--","--","0.17"
"115/08/10","115","2","1417","嘉裕","145264.00","52872.00","--","--","92392.00","--","--","92392.00","105388.00","--","-12996.00","-3626.00","-16622.00","969.00","-17591.00","--","--","-17591.00","87362.00","--","69771.00","-17591.00","--","--","69771.00","--","--","-0.09"
"115/08/10","115","2","1423","利華","44399.00","36748.00","--","--","7651.00","--","--","7651.00","16693.00","--","-9042.00","52888.00","43846.00","2877.00","40969.00","--","--","40969.00","63547.00","--","104516.00","--","--","--","--","--","--","0.41"
"115/08/10","115","2","1434","福懋","14210123.00","12638181.00","--","--","1571942.00","--","--","1571942.00","1229987.00","--","341955.00","553014.00","894969.00","54110.00","840859.00","--","--","840859.00","6322536.00","--","7163395.00","840859.00","--","0.00","7163395.00","--","0.00","0.50"
"115/08/10","115","2","1436","華友聯","483042.00","196263.00","--","--","286779.00","--","--","286779.00","131374.00","--","155405.00","-104852.00","50553.00","24829.00","25724.00","--","--","25724.00","1872.00","--","27596.00","26523.00","--","-799.00","28395.00","--","-799.00","0.14"
"115/08/10","115","2","1451","年興","3207569.00","2747935.00","--","--","459634.00","--","--","459634.00","340452.00","--","119182.00","56070.00","175252.00","46321.00","128931.00","--","--","128931.00","97452.00","--","226383.00","128931.00","--","--","226383.00","--","--","0.65"
"115/08/10","115","2","1452","宏益","724288.00","683688.00","--","--","40600.00","--","--","40600.00","46505.00","--","-5905.00","-480.00","-6385.00","2642.00","-9027.00","--","--","-9027.00","59406.00","--","50379.00","-9027.00","--","--","50379.00","--","--","-0.07"
"115/08/10","115","2","1455","集盛","2869335.00","2619068.00","--","--","250267.00","--","--","250267.00","171862.00","--","78405.00","431613.00","510018.00","25036.00","484982.00","--","--","484982.00","6883.00","--","491865.00","484982.00","--","--","491865.00","--","--","0.91"
"115/08/10","115","2","1476","儒鴻","19706874.00","13585263.00","--","--","6121611.00","--","--","6121611.00","1991781.00","--","4129830.00","169628.00","4299458.00","912032.00","3387426.00","--","--","3387426.00","109626.00","--","3497052.00","3387426.00","--","--","3497052.00","--","--","12.35"
"115/08/10","115","2","1477","聚陽","17062830.00","12746993.00","--","--","4315837.00","--","--","4315837.00","1852164.00","--","2463673.00","-35180.00","2428493.00","515658.00","1912835.00","--","--","1912835.00","76897.00","--","1989732.00","1887631.00","--","25204.00","1963956.00","--","25776.00","7.65"
"115/08/10","115","2","1515","力山","2222543.00","1914942.00","--","--","307601.00","--","--","307601.00","335522.00","--","-27921.00","58782.00","30861.00","10968.00","19893.00","--","--","19893.00","27052.00","--","46945.00","21533.00","--","-1640.00","48504.00","--","-1559.00","0.12"
"115/08/10","115","2","1524","耿鼎","1146434.00","815295.00","--","--","331139.00","--","--","331139.00","153426.00","0.00","177713.00","8995.00","186708.00","37573.00","149135.00","--","--","149135.00","33924.00","--","183059.00","--","--","--","--","--","--","0.90"
"115/08/10","115","2","1525","江申","634185.00","537921.00","--","--","96264.00","--","--","96264.00","80565.00","--","15699.00","91822.00","107521.00","117348.00","-9827.00","--","--","-9827.00","180355.00","--","170528.00","-9827.00","--","--","170528.00","--","--","-0.13"
"115/08/10","115","2","1535","中宇","4187134.00","3698746.00","--","--","488388.00","2253.00","3990.00","490125.00","285450.00","--","204675.00","50407.00","255082.00","51735.00","203347.00","--","--","203347.00","78531.00","--","281878.00","203347.00","--","--","281878.00","--","--","1.64"
"115/08/10","115","2","1563","巧新","3851728.00","2958263.00","--","--","893465.00","--","--","893465.00","535698.00","--","357767.00","-105818.00","251949.00","49937.00","202012.00","--","--","202012.00","-363.00","--","201649.00","201903.00","--","109.00","201540.00","--","109.00","0.93"
"115/08/10","115","2","1582","信錦","4121675.00","3414512.00","--","--","707163.00","--","--","707163.00","632533.00","--","74630.00","194417.00","269047.00","20871.00","248176.00","--","--","248176.00","334790.00","--","582966.00","238068.00","--","10108.00","564623.00","--","18343.00","1.65"
"115/08/10","115","2","1597","直得","757658.00","439360.00","--","--","318298.00","--","--","318298.00","197395.00","--","120903.00","31473.00","152376.00","39117.00","113259.00","--","--","113259.00","9486.00","--","122745.00","113259.00","--","--","122745.00","--","--","1.30"
"115/08/10","115","2","1605","華新","90718081.00","83772208.00","--","--","6945873.00","--","--","6945873.00","5672410.00","--","1273463.00","11899503.00","13172966.00","671616.00","12501350.00","--","--","12501350.00","27523706.00","--","40025056.00","12627522.00","--","-126172.00","40175444.00","--","-150388.00","2.85"
"115/08/10","115","2","1608","華榮","6717464.00","5860716.00","--","--","856748.00","--","--","856748.00","156787.00","--","699961.00","2531858.00","3231819.00","139700.00","3092119.00","--","--","3092119.00","2583.00","--","3094702.00","2987014.00","--","105105.00","2989597.00","--","105105.00","7.04"
"115/08/10","115","2","1626","艾美特-KY","4885851.00","4067965.00","--","--","817886.00","8393.00","8609.00","818102.00","961982.00","--","-143880.00","-96814.00","-240694.00","2253.00","-242947.00","--","--","-242947.00","185736.00","--","-57211.00","-242947.00","--","--","-57211.00","--","--","-1.62"
"115/08/10","115","2","1712","興農","10169009.00","6965877.00","--","--","3203132.00","--","--","3203132.00","2364265.00","--","838867.00","9014.00","847881.00","190121.00","657760.00","--","--","657760.00","49309.00","--","707069.00","654335.00","--","3425.00","703644.00","--","3425.00","1.56"
"115/08/10","115","2","1714","和桐","17003246.00","14354583.00","--","--","2648663.00","--","--","2648663.00","695296.00","--","1953367.00","39865.00","1993232.00","454087.00","1539145.00","--","--","1539145.00","646454.00","--","2185599.00","870171.00","--","668974.00","1261269.00","--","924330.00","0.89"
"115/08/10","115","2","1717","長興","22168850.00","16940527.00","--","--","5228323.00","--","--","5228323.00","3668929.00","--","1559394.00","232001.00","1791395.00","491270.00","1300125.00","--","--","1300125.00","1657390.00","--","2957515.00","1274966.00","--","25159.00","2943156.00","--","14359.00","1.09"
"115/08/10","115","2","1722","台肥","6750506.00","5830943.00","--","--","919563.00","--","--","919563.00","595824.00","--","323739.00","191939.00","515678.00","96995.00","418683.00","--","--","418683.00","219314.00","--","637997.00","418683.00","--","--","637997.00","--","--","0.43"
"115/08/10","115","2","1723","中碳","3320133.00","2538335.00","--","--","781798.00","--","--","781798.00","296473.00","--","485325.00","75722.00","561047.00","80429.00","480618.00","--","--","480618.00","154319.00","--","634937.00","480618.00","--","--","634937.00","--","--","2.07"
"115/08/10","115","2","1730","花仙子","1257131.00","619318.00","--","--","637813.00","6760.00","7333.00","638386.00","438672.00","--","199714.00","28851.00","228565.00","55336.00","173229.00","--","--","173229.00","6607.00","--","179836.00","158250.00","--","14979.00","164407.00","--","15429.00","2.50"
"115/08/10","115","2","1731","美吾華","854499.00","323624.00","--","--","530875.00","--","--","530875.00","407489.00","--","123386.00","30969.00","154355.00","28497.00","125858.00","--","--","125858.00","66290.00","--","192148.00","125858.00","--","--","192148.00","--","--","0.95"
"115/08/10","115","2","1736","喬山","25058808.00","10671620.00","--","--","14387188.00","--","--","14387188.00","12507817.00","--","1879371.00","-482225.00","1397146.00","403717.00","993429.00","--","--","993429.00","356168.00","--","1349597.00","993084.00","--","345.00","1349332.00","--","265.00","3.27"
"115/08/10","115","2","1737","臺鹽","1558509.00","946714.00","--","--","611795.00","--","--","611795.00","414430.00","--","197365.00","14576.00","211941.00","37862.00","174079.00","--","--","174079.00","1278.00","--","175357.00","174079.00","--","0.00","175357.00","--","0.00","0.87"
