出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","109","4","1101","台泥","114367247.00","76779667.00","--","--","37587580.00","--","--","37587580.00","6245763.00","--","31341817.00","4011489.00","35353306.00","7361913.00","27991393.00","--","--","27991393.00","-2495498.00","--","25495895.00","25099309.00","--","2892084.00","22708608.00","--","2787287.00","4.32"
"114/10/29","109","4","1102","亞泥","78240880.00","54911404.00","--","--","23329476.00","0.00","--","23329476.00","3659338.00","--","19670138.00","4473745.00","24143883.00","5370076.00","18773807.00","--","--","18773807.00","-1189331.00","--","17584476.00","14710486.00","--","4063321.00","13255580.00","--","4328896.00","4.70"
"114/10/29","109","4","1103","嘉泥","2058417.00","2202158.00","--","--","-143741.00","--","--","-143741.00","603155.00","1569463.00","822567.00","1283475.00","2106042.00","269547.00","1836495.00","1499.00","--","1837994.00","300229.00","--","2138223.00","1764366.00","--","73628.00","2051467.00","--","86756.00","2.74"
"114/10/29","109","4","1104","環泥","5426217.00","4519186.00","--","--","907031.00","--","--","907031.00","413889.00","--","493142.00","804372.00","1297514.00","37719.00","1259795.00","--","--","1259795.00","79230.00","--","1339025.00","1247252.00","--","12543.00","1326470.00","--","12555.00","1.91"
"114/10/29","109","4","1108","幸福","4530172.00","3813497.00","--","--","716675.00","--","--","716675.00","260241.00","-8959.00","447475.00","-3067.00","444408.00","52139.00","392269.00","0.00","--","392269.00","4426.00","--","396695.00","392269.00","--","0.00","396695.00","--","0.00","0.97"
"114/10/29","109","4","1109","信大","7593294.00","4983512.00","--","--","2609782.00","--","--","2609782.00","507423.00","--","2102359.00","16072.00","2118431.00","669558.00","1448873.00","--","--","1448873.00","80293.00","--","1529166.00","1004034.00","--","444839.00","1055403.00","--","473763.00","2.94"
"114/10/29","109","4","1110","東泥","1590986.00","1523614.00","--","--","67372.00","--","--","67372.00","97945.00","--","-30573.00","38003.00","7430.00","-9519.00","16949.00","--","--","16949.00","689.00","--","17638.00","22158.00","--","-5209.00","22729.00","--","-5091.00","0.04"
"114/10/29","109","4","1201","味全","18650871.00","13206608.00","--","--","5444263.00","--","--","5444263.00","4849210.00","--","595053.00","-52165.00","542888.00","6746.00","536142.00","--","--","536142.00","51721.00","--","587863.00","535196.00","--","946.00","586864.00","--","999.00","1.06"
"114/10/29","109","4","1203","味王","6043700.00","3999778.00","--","--","2043922.00","--","--","2043922.00","1069011.00","--","974911.00","-33621.00","941290.00","247369.00","693921.00","0.00","--","693921.00","-206686.00","--","487235.00","429096.00","--","264825.00","305045.00","--","182190.00","1.81"
"114/10/29","109","4","1210","大成","81650892.00","69388663.00","--","--","12262229.00","--","--","12262229.00","8050281.00","--","4211948.00","771540.00","4983488.00","911142.00","4072346.00","--","--","4072346.00","629592.00","--","4701938.00","3122071.00","--","950275.00","3605841.00","--","1096097.00","3.99"
