出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/30","106","2","1101","台泥","79333009.00","182819081.00","262152090.00","63839647.00","52947040.00","116786687.00","36921759.00","13534162.00","44965824.00","10750464.00","--","106172209.00","--","--","39193194.00","145365403.00","--","0.00","0.00","28.76"
"114/11/30","106","2","1102","亞泥","53104700.00","194722618.00","247827318.00","61225180.00","48981669.00","110206849.00","33614472.00","1167449.00","90411719.00","-4806460.00","--","120387180.00","--","--","17233289.00","137620469.00","--","0.00","0.00","35.81"
"114/11/30","106","2","1103","嘉泥","8190702.00","19407872.00","27598574.00","1801802.00","7228444.00","9030246.00","7747805.00","617579.00","8079737.00","1448902.00","-1149426.00","16744597.00","--","--","1823731.00","18568328.00","--","0.00","131226016.00","26.02"
"114/11/30","106","2","1104","環泥","4208658.00","16512750.00","20721408.00","3311933.00","1350120.00","4662053.00","6536092.00","47112.00","9375756.00","-14923.00","--","15944037.00","--","--","115318.00","16059355.00","--","0.00","0.00","25.13"
"114/11/30","106","2","1108","幸福","5097864.00","2275282.00","7373146.00","2092893.00","712780.00","2805673.00","4047380.00","8.00","482828.00","7618.00","0.00","4537834.00","--","--","29639.00","4567473.00","0.00","0.00","0.00","11.21"
"114/11/30","106","2","1109","信大","2895785.00","5659644.00","8555429.00","1172102.00","929369.00","2101471.00","3789007.00","22299.00","1689826.00","-13456.00","0.00","5487676.00","--","--","966282.00","6453958.00","0.00","0.00","0.00","14.48"
"114/11/30","106","2","1110","東泥","1932784.00","7376600.00","9309384.00","420726.00","315649.00","736375.00","5720008.00","185149.00","1941982.00","697270.00","-12185.00","8532224.00","--","--","40785.00","8573009.00","--","0.00","2112865.00","14.97"
"114/11/30","106","2","1201","味全","20079546.00","13935463.00","34015009.00","17943919.00","8969379.00","26913298.00","5060629.00","688.00","-313707.00","-162301.00","--","4585309.00","--","--","2516402.00","7101711.00","0.00","0.00","0.00","9.06"
"114/11/30","106","2","1203","味王","3950522.00","4766415.00","8716937.00","1948464.00","1576163.00","3524627.00","2400000.00","112965.00","1778030.00","57484.00","-38464.00","4310015.00","--","--","882295.00","5192310.00","0.00","0.00","2293865.00","18.13"
"114/11/30","106","2","1210","大成","19494101.00","18219279.00","37713380.00","16128995.00","1505609.00","17634604.00","7363944.00","2471726.00","4164901.00","857006.00","-306199.00","14551378.00","--","--","5527398.00","20078776.00","--","0.00","52894691.00","21.29"
"114/11/30","106","2","1213","大飲","480274.00","452584.00","932858.00","207027.00","32059.00","239086.00","566226.00","21938.00","105764.00","-156.00","--","693772.00","--","--","--","693772.00","0.00","0.00","0.00","12.25"
"114/11/30","106","2","1215","卜蜂","4961111.00","6755940.00","11717051.00","4453430.00","984250.00","5437680.00","2679910.00","967.00","2144533.00","1197909.00","--","6023319.00","--","--","256052.00","6279371.00","0.00","0.00","0.00","22.48"
"114/11/30","106","2","1216","統一","136657651.00","232776679.00","369434330.00","137972496.00","86177003.00","224149499.00","56820154.00","3880348.00","32751233.00","-3948208.00","--","89503527.00","--","--","55781304.00","145284831.00","0.00","0.00","0.00","15.75"
"114/11/30","106","2","1217","愛之味","2095830.00","9631281.00","11727111.00","3203556.00","2570291.00","5773847.00","4945134.00","256556.00","255678.00","-198635.00","0.00","5258733.00","--","--","694531.00","5953264.00","0.00","0.00","0.00","10.63"
"114/11/30","106","2","1218","泰山","3249796.00","4778865.00","8028661.00","2460505.00","2088735.00","4549240.00","3533360.00","23770.00","146097.00","-25089.00","-203876.00","3474262.00","--","--","5159.00","3479421.00","0.00","0.00","13680042.00","10.23"
"114/11/30","106","2","1219","福壽","4038547.00","4140150.00","8178697.00","2053733.00","2270475.00","4324208.00","3220139.00","32946.00","538219.00","-3844.00","--","3787460.00","--","--","67029.00","3854489.00","0.00","0.00","0.00","11.88"
"114/11/30","106","2","1220","台榮","1866840.00","1083223.00","2950063.00","410765.00","205280.00","616045.00","1770779.00","1413.00","442766.00","-45374.00","0.00","2169584.00","--","--","164434.00","2334018.00","--","0.00","0.00","12.25"
"114/11/30","106","2","1225","福懋油","3816386.00","2542805.00","6359191.00","1885074.00","977176.00","2862250.00","2187030.00","121015.00","850591.00","-65164.00","--","3093472.00","--","--","403469.00","3496941.00","--","0.00","0.00","14.14"
"114/11/30","106","2","1227","佳格","14931754.00","7258474.00","22190228.00","8111486.00","490236.00","8601722.00","9150897.00","72397.00","4492736.00","-285256.00","-21182.00","13409592.00","--","--","178914.00","13588506.00","0.00","0.00","6412953.00","15.35"
"114/11/30","106","2","1229","聯華","3765140.00","24663312.00","28428452.00","4484168.00","1172802.00","5656970.00","9564847.00","753138.00","8690320.00","3700419.00","-2393.00","22706331.00","--","--","65151.00","22771482.00","--","0.00","100000.00","24.93"
"114/11/30","106","2","1231","聯華食","3229515.00","3363906.00","6593421.00","2175063.00","1528886.00","3703949.00","1598858.00","72657.00","1186689.00","14218.00","--","2872422.00","--","--","17050.00","2889472.00","--","0.00","0.00","18.77"
"114/11/30","106","2","1232","大統益","4625334.00","596610.00","5221944.00","1782289.00","62656.00","1844945.00","1599749.00","23784.00","1708217.00","--","--","3331750.00","--","--","45249.00","3376999.00","0.00","0.00","0.00","20.83"
"114/11/30","106","2","1233","天仁","716562.00","1174998.00","1891560.00","427652.00","120259.00","547911.00","905919.00","45204.00","471851.00","-80601.00","-2754.00","1339619.00","--","--","4030.00","1343649.00","0.00","0.00","60000.00","14.80"
"114/11/30","106","2","1234","黑松","8297692.00","15390852.00","23688544.00","4150490.00","2358968.00","6509458.00","4018711.00","184583.00","12983040.00","-7248.00","0.00","17179086.00","--","--","0.00","17179086.00","--","0.00","0.00","42.75"
"114/11/30","106","2","1235","興泰","3587366.00","1263140.00","4850506.00","1483426.00","55073.00","1538499.00","606623.00","41515.00","565380.00","2108036.00","-9953.00","3311601.00","--","--","406.00","3312007.00","--","0.00","1978138.00","56.43"
"114/11/30","106","2","1236","宏亞","533894.00","2215683.00","2749577.00","385811.00","635806.00","1021617.00","1083425.00","33396.00","354416.00","256723.00","0.00","1727960.00","--","--","0.00","1727960.00","0.00","0.00","0.00","15.95"
"114/11/30","106","2","1256","鮮活果汁-KY","1475991.00","683476.00","2159467.00","1123203.00","114830.00","1238033.00","271656.00","60109.00","645525.00","-59872.00","--","917418.00","--","--","4016.00","921434.00","--","0.00","0.00","33.77"
"114/11/30","106","2","1301","台塑","188915346.00","273100243.00","462015589.00","91896962.00","65175900.00","157072862.00","63657408.00","11428932.00","152969698.00","76886689.00","--","304942727.00","--","--","--","304942727.00","0.00","0.00","0.00","47.90"
"114/11/30","106","2","1303","南亞","222821902.00","312941432.00","535763334.00","103990070.00","100040523.00","204030593.00","79308216.00","23361499.00","175505789.00","41800231.00","--","319975735.00","--","--","11757006.00","331732741.00","0.00","0.00","0.00","40.35"
"114/11/30","106","2","1304","台聚","32536892.00","31092284.00","63629176.00","16811058.00","14120309.00","30931367.00","11654544.00","234690.00","6172640.00","3392.00","-475606.00","17589660.00","--","--","15108149.00","32697809.00","0.00","0.00","111943075.00","17.07"
"114/11/30","106","2","1305","華夏","6552291.00","6426678.00","12978969.00","2741227.00","2697916.00","5439143.00","4919996.00","8219.00","2224246.00","13995.00","--","7166456.00","0.00","--","373370.00","7539826.00","0.00","0.00","0.00","15.00"
"114/11/30","106","2","1307","三芳","8691402.00","6262007.00","14953409.00","4183697.00","2580494.00","6764191.00","3978181.00","137866.00","4172179.00","-99008.00","--","8189218.00","--","--","--","8189218.00","--","0.00","0.00","20.59"
"114/11/30","106","2","1308","亞聚","5738262.00","9073721.00","14811983.00","3520947.00","1839269.00","5360216.00","5181147.00","14461.00","4025055.00","231104.00","0.00","9451767.00","0.00","--","--","9451767.00","0.00","0.00","0.00","18.79"
"114/11/30","106","2","1309","台達化","4516079.00","3501539.00","8017618.00","2850561.00","1796745.00","4647306.00","3276518.00","469.00","44504.00","48821.00","--","3370312.00","--","--","--","3370312.00","0.00","0.00","0.00","10.29"
"114/11/30","106","2","1310","台苯","4422328.00","7071777.00","11494105.00","3269184.00","1112355.00","4381539.00","5278698.00","70339.00","1360227.00","60227.00","--","6769491.00","--","--","343075.00","7112566.00","--","0.00","0.00","12.82"
"114/11/30","106","2","1312","國喬","8136416.00","17120082.00","25256498.00","3379129.00","1263027.00","4642156.00","9266203.00","123604.00","8235386.00","633151.00","-199604.00","18058740.00","--","--","2555602.00","20614342.00","0.00","0.00","8254473.00","19.66"
"114/11/30","106","2","1313","聯成","16658410.00","22445215.00","39103625.00","11633766.00","8761652.00","20395418.00","11995571.00","1111644.00","4246406.00","1722138.00","-367552.00","18708207.00","--","--","--","18708207.00","0.00","0.00","38417000.00","16.51"
"114/11/30","106","2","1314","中石化","19642038.00","60388909.00","80030947.00","9509317.00","14697436.00","24206753.00","23633536.00","89438.00","33444883.00","-1586540.00","--","55581317.00","--","--","242877.00","55824194.00","--","0.00","0.00","23.52"
"114/11/30","106","2","1315","達新","4561896.00","5132472.00","9694368.00","1533419.00","972529.00","2505948.00","1980000.00","78348.00","3536171.00","1698319.00","-118879.00","7173959.00","0.00","--","14461.00","7188420.00","0.00","0.00","7137000.00","37.59"
"114/11/30","106","2","1316","上曜","3727973.00","787765.00","4515738.00","2452155.00","62493.00","2514648.00","1174545.00","113806.00","-202602.00","94207.00","-33480.00","1146476.00","--","--","854614.00","2001090.00","0.00","203000.00","11286800.00","10.80"
"114/11/30","106","2","1319","東陽","9586252.00","26863335.00","36449587.00","9279208.00","7438803.00","16718011.00","5914771.00","4149257.00","9113706.00","-376788.00","--","18800946.00","--","--","930630.00","19731576.00","--","0.00","0.00","31.79"
"114/11/30","106","2","1321","大洋","1452829.00","9427341.00","10880170.00","982368.00","5146182.00","6128550.00","2272283.00","7792.00","2556674.00","-48940.00","-36189.00","4751620.00","--","--","--","4751620.00","0.00","0.00","6542716.00","21.53"
"114/11/30","106","2","1323","永裕","2247748.00","1521609.00","3769357.00","649802.00","1213177.00","1862979.00","912745.00","56424.00","771693.00","-80331.00","-2813.00","1657718.00","--","--","248660.00","1906378.00","0.00","0.00","1200017.00","18.40"
"114/11/30","106","2","1324","地球","994845.00","388062.00","1382907.00","304342.00","54027.00","358369.00","751219.00","0.00","287694.00","-14375.00","0.00","1024538.00","--","--","0.00","1024538.00","0.00","0.00","0.00","13.64"
"114/11/30","106","2","1325","恆大","1069187.00","875953.00","1945140.00","139675.00","64994.00","204669.00","852812.00","3318.00","824922.00","-18741.00","--","1662311.00","--","--","78160.00","1740471.00","0.00","0.00","0.00","19.49"
"114/11/30","106","2","1326","台化","264483208.00","298576674.00","563059882.00","115131912.00","81865631.00","196997543.00","58611863.00","8624310.00","148480049.00","95023596.00","-583404.00","310156414.00","--","--","55905925.00","366062339.00","0.00","0.00","25514610.00","53.15"
"114/11/30","106","2","1337","再生-KY","4359964.00","6511333.00","10871297.00","1099841.00","63882.00","1163723.00","2677761.00","2960471.00","4493567.00","-424225.00","--","9707574.00","--","--","--","9707574.00","--","0.00","0.00","36.58"
"114/11/30","106","2","1338","廣華-KY","5524998.00","3723854.00","9248852.00","2740918.00","165669.00","2906587.00","838400.00","2787090.00","2791501.00","-374738.00","0.00","6042253.00","0.00","--","300012.00","6342265.00","0.00","0.00","0.00","72.07"
"114/11/30","106","2","1339","昭輝","2541937.00","4159198.00","6701135.00","2042193.00","1457237.00","3499430.00","741389.00","1166414.00","1105541.00","-50426.00","--","2962918.00","--","--","238787.00","3201705.00","--","0.00","0.00","39.96"
"114/11/30","106","2","1340","勝悅-KY","5521642.00","1125900.00","6647542.00","658608.00","6493.00","665101.00","1263825.00","2540814.00","2604868.00","-427066.00","--","5982441.00","--","--","--","5982441.00","--","0.00","0.00","52.07"
"114/11/30","106","2","1402","遠東新","113079911.00","404346431.00","517426342.00","108113089.00","163871475.00","271984564.00","53528751.00","2857821.00","135921894.00","-4013334.00","-25063.00","188270069.00","--","--","57171709.00","245441778.00","--","0.00","779000.00","35.18"
"114/11/30","106","2","1410","南染","796322.00","786193.00","1582515.00","199214.00","178021.00","377235.00","720000.00","21784.00","428334.00","-14587.00","--","1155531.00","--","--","49749.00","1205280.00","0.00","0.00","0.00","16.05"
"114/11/30","106","2","1413","宏洲","768291.00","1458806.00","2227097.00","517361.00","908994.00","1426355.00","1321124.00","0.00","-520382.00","0.00","--","--","--","--","--","800742.00","--","0.00","0.00","6.06"
"114/11/30","106","2","1414","東和","1215685.00","3589652.00","4805337.00","1056529.00","714796.00","1771325.00","2200000.00","0.00","924638.00","-90626.00","0.00","--","--","--","--","3034012.00","0.00","0.00","0.00","13.79"
"114/11/30","106","2","1416","廣豐","2579886.00","7075453.00","9655339.00","2047074.00","3136053.00","5183127.00","2059357.00","126934.00","2126918.00","140835.00","0.00","4454044.00","--","--","18168.00","4472212.00","0.00","0.00","0.00","21.63"
"114/11/30","106","2","1417","嘉裕","2673554.00","2152408.00","4825962.00","987583.00","126571.00","1114154.00","3798837.00","--","-480705.00","393676.00","--","3711808.00","--","--","--","3711808.00","--","0.00","0.00","9.77"
"114/11/30","106","2","1418","東華","423209.00","1300579.00","1723788.00","1237320.00","325671.00","1562991.00","1319276.00","8005.00","-1010553.00","-75438.00","-80969.00","160321.00","--","--","476.00","160797.00","0.00","0.00","7163000.00","1.28"
"114/11/30","106","2","1419","新紡","2266554.00","10183929.00","12450483.00","3802548.00","854030.00","4656578.00","3000413.00","1889.00","1724151.00","3027941.00","-13174.00","7741220.00","0.00","--","52685.00","7793905.00","0.00","0.00","803829.00","25.87"
"114/11/30","106","2","1423","利華","1467437.00","1337502.00","2804939.00","31642.00","199733.00","231375.00","1730000.00","122705.00","422917.00","297942.00","0.00","--","--","--","--","2573564.00","--","0.00","0.00","14.88"
"114/11/30","106","2","1432","大魯閣","1044006.00","6601088.00","7645094.00","1776625.00","3503581.00","5280206.00","1714376.00","687552.00","-415566.00","6026.00","-70174.00","1922214.00","--","--","442674.00","2364888.00","0.00","0.00","3500000.00","11.45"
"114/11/30","106","2","1434","福懋","27223257.00","65722666.00","92945923.00","12948819.00","12357101.00","25305920.00","16846646.00","269349.00","13899300.00","33197251.00","-19935.00","64192611.00","--","--","3447392.00","67640003.00","0.00","0.00","2293228.00","38.16"
"114/11/30","106","2","1435","中福","361143.00","748485.00","1109628.00","4699.00","167411.00","172110.00","1397801.00","1302.00","-302294.00","0.00","-159275.00","937534.00","--","--","-16.00","937518.00","--","0.00","14424000.00","7.48"
"114/11/30","106","2","1436","華友聯","5672133.00","704554.00","6376687.00","2553132.00","1524943.00","4078075.00","759000.00","245201.00","1290671.00","3740.00","--","2298612.00","--","--","--","2298612.00","0.00","0.00","0.00","30.28"
"114/11/30","106","2","1437","勤益控","1327633.00","8058335.00","9385968.00","2408551.00","1837372.00","4245923.00","1969899.00","273174.00","2768243.00","150855.00","-48708.00","5113463.00","--","--","26582.00","5140045.00","0.00","0.00","2303000.00","26.27"
"114/11/30","106","2","1438","三地開發","576692.00","32914.00","609606.00","1885.00","68800.00","70685.00","1024115.00","81330.00","-566524.00","0.00","0.00","--","--","--","--","538921.00","--","0.00","0.00","5.26"
"114/11/30","106","2","1439","雋揚","1399792.00","742804.00","2142596.00","78567.00","149925.00","228492.00","920000.00","8686.00","985418.00","0.00","0.00","--","--","--","--","1914104.00","0.00","0.00","0.00","20.81"
"114/11/30","106","2","1440","南紡","9310870.00","32359299.00","41670169.00","9430002.00","7027217.00","16457219.00","16568159.00","75112.00","7617003.00","575202.00","--","24835476.00","--","--","377474.00","25212950.00","0.00","0.00","0.00","14.99"
"114/11/30","106","2","1441","大東","802176.00","2293429.00","3095605.00","989345.00","1666161.00","2655506.00","621124.00","0.00","-154354.00","-26671.00","--","440099.00","--","--","--","440099.00","0.00","0.00","0.00","7.09"
"114/11/30","106","2","1442","名軒","10273661.00","838562.00","11112223.00","2647098.00","3046898.00","5693996.00","2961023.00","914341.00","1538044.00","4819.00","--","5418227.00","--","--","0.00","5418227.00","--","0.00","0.00","20.15"
"114/11/30","106","2","1443","立益物流","1297775.00","3036866.00","4334641.00","2691346.00","932311.00","3623657.00","1353430.00","701.00","-384033.00","18946.00","-9056.00","979988.00","--","--","-269004.00","710984.00","0.00","0.00","460610.00","7.27"
"114/11/30","106","2","1444","力麗","8703324.00","11919106.00","20622430.00","8408257.00","504633.00","8912890.00","9573029.00","77768.00","973925.00","37225.00","-28470.00","10633477.00","--","--","1076063.00","11709540.00","--","0.00","10774028.00","11.23"
"114/11/30","106","2","1445","大宇","1021439.00","1174783.00","2196222.00","182266.00","152705.00","334971.00","1386670.00","172064.00","271343.00","31174.00","0.00","1861251.00","--","--","0.00","1861251.00","0.00","0.00","0.00","13.42"
"114/11/30","106","2","1446","宏和","3256118.00","559818.00","3815936.00","488896.00","1626374.00","2115270.00","1377095.00","240592.00","139577.00","-56598.00","0.00","1700666.00","--","--","0.00","1700666.00","0.00","0.00","0.00","12.35"
"114/11/30","106","2","1447","力鵬","12117017.00","10473807.00","22590824.00","9312622.00","3228428.00","12541050.00","9144872.00","104055.00","1030002.00","-521686.00","-357738.00","9399505.00","--","--","650269.00","10049774.00","--","0.00","82948106.00","11.30"
"114/11/30","106","2","1449","佳和","2223117.00","3062883.00","5286000.00","3250095.00","1181350.00","4431445.00","1200000.00","33225.00","-1008732.00","394605.00","-14290.00","604808.00","--","--","249747.00","854555.00","--","0.00","317686.00","5.05"
"114/11/30","106","2","1451","年興","7965724.00","4463633.00","12429357.00","2144957.00","1077652.00","3222609.00","4000000.00","419715.00","5076039.00","-289476.00","--","9206278.00","--","--","470.00","9206748.00","--","0.00","0.00","23.02"
"114/11/30","106","2","1452","宏益","1857222.00","884457.00","2741679.00","324328.00","50848.00","375176.00","1326414.00","151649.00","877301.00","11139.00","--","2366503.00","--","--","--","2366503.00","0.00","0.00","0.00","17.84"
"114/11/30","106","2","1453","大將","772199.00","424469.00","1196668.00","141213.00","54910.00","196123.00","896747.00","2762.00","73530.00","14863.00","--","987902.00","--","--","12643.00","1000545.00","--","0.00","0.00","11.02"
"114/11/30","106","2","1454","台富","1375010.00","957927.00","2332937.00","638538.00","81698.00","720236.00","1403098.00","70951.00","112328.00","103342.00","-77032.00","1612687.00","--","--","14.00","1612701.00","--","0.00","7714103.00","12.16"
"114/11/30","106","2","1455","集盛","4585512.00","6413535.00","10999047.00","3297482.00","298113.00","3595595.00","6117634.00","360356.00","925612.00","-150.00","--","7403452.00","--","--","--","7403452.00","--","0.00","0.00","12.10"
"114/11/30","106","2","1456","怡華","2444857.00","2018364.00","4463221.00","1544077.00","1786414.00","3330491.00","937200.00","18377.00","143275.00","33878.00","--","--","--","--","--","1132730.00","0.00","0.00","0.00","12.09"
"114/11/30","106","2","1457","宜進","2840349.00","8501417.00","11341766.00","2210366.00","3149684.00","5360050.00","3016476.00","345546.00","237012.00","65908.00","-253740.00","3411202.00","--","--","2570514.00","5981716.00","0.00","0.00","66112880.00","14.48"
"114/11/30","106","2","1459","聯發","3886658.00","3939330.00","7825988.00","2787373.00","1560931.00","4348304.00","3586289.00","251179.00","292315.00","-289320.00","-513573.00","3326890.00","--","--","150794.00","3477684.00","0.00","0.00","41144531.00","10.48"
"114/11/30","106","2","1460","宏遠","5954360.00","4981169.00","10935529.00","4394922.00","1804089.00","6199011.00","4900367.00","102487.00","298364.00","-99036.00","-465679.00","4736503.00","--","--","15.00","4736518.00","--","0.00","33706585.00","10.83"
"114/11/30","106","2","1463","強盛新","2410824.00","1142957.00","3553781.00","946979.00","99312.00","1046291.00","1732684.00","189772.00","541806.00","-40179.00","-108791.00","2315292.00","--","--","192198.00","2507490.00","0.00","0.00","8874795.00","14.08"
"114/11/30","106","2","1464","得力","6247380.00","6005115.00","12252495.00","5899584.00","1948085.00","7847669.00","2915657.00","445676.00","652695.00","-247166.00","-12681.00","3754181.00","--","--","650645.00","4404826.00","--","0.00","1090005.00","13.57"
"114/11/30","106","2","1465","偉全","1829711.00","668536.00","2498247.00","325228.00","31457.00","356685.00","1036073.00","353488.00","365337.00","-41001.00","--","1713897.00","--","--","427665.00","2141562.00","--","0.00","0.00","16.54"
"114/11/30","106","2","1466","聚隆","1713250.00","2147791.00","3861041.00","1489961.00","615115.00","2105076.00","1111573.00","451883.00","196355.00","-3846.00","0.00","1755965.00","0.00","--","0.00","1755965.00","0.00","0.00","0.00","15.80"
"114/11/30","106","2","1467","南緯","3985359.00","2836027.00","6821386.00","2940042.00","1674842.00","4614884.00","2102622.00","231746.00","264534.00","-495489.00","--","2103413.00","--","--","103089.00","2206502.00","0.00","0.00","0.00","10.00"
"114/11/30","106","2","1468","昶和","1290332.00","1152750.00","2443082.00","778183.00","565764.00","1343947.00","1604053.00","26753.00","-627604.00","56705.00","--","1059907.00","--","--","39228.00","1099135.00","--","0.00","0.00","6.61"
"114/11/30","106","2","1470","大統新創","676864.00","428754.00","1105618.00","170521.00","9717.00","180238.00","857670.00","6918.00","83342.00","-22550.00","--","--","--","--","--","925380.00","--","0.00","0.00","10.79"
"114/11/30","106","2","1471","首利","957495.00","1126234.00","2083729.00","539792.00","5572.00","545364.00","2014677.00","0.00","-560532.00","71645.00","--","1525790.00","--","--","12575.00","1538365.00","--","0.00","0.00","7.57"
"114/11/30","106","2","1472","三洋實業","357902.00","539650.00","897552.00","467401.00","40846.00","508247.00","763730.00","0.00","-362422.00","-11912.00","-91.00","389305.00","--","--","0.00","389305.00","--","0.00","3200.00","5.10"
"114/11/30","106","2","1473","台南","4246951.00","2244419.00","6491370.00","1898587.00","682762.00","2581349.00","1471480.00","868099.00","1487675.00","-27715.00","-24666.00","3774873.00","--","--","135148.00","3910021.00","0.00","0.00","932000.00","25.82"
"114/11/30","106","2","1474","弘裕","2260333.00","1348051.00","3608384.00","1635148.00","148865.00","1784013.00","1298970.00","5887.00","537789.00","-29108.00","--","1813538.00","--","--","10833.00","1824371.00","0.00","0.00","0.00","13.96"
"114/11/30","106","2","1475","業旺","171276.00","37507.00","208783.00","102027.00","2749.00","104776.00","525168.00","188125.00","-442011.00","4161.00","--","275443.00","--","--","-171436.00","104007.00","0.00","0.00","0.00","5.24"
"114/11/30","106","2","1476","儒鴻","14037282.00","6835917.00","20873199.00","7579136.00","187207.00","7766343.00","2743671.00","3769437.00","6665417.00","-71669.00","--","13106856.00","--","--","0.00","13106856.00","0.00","0.00","0.00","48.73"
"114/11/30","106","2","1477","聚陽","7827627.00","5405272.00","13232899.00","5334620.00","239348.00","5573968.00","2072296.00","3430852.00","2108197.00","-53840.00","--","7557505.00","--","--","101426.00","7658931.00","0.00","0.00","0.00","36.47"
"114/11/30","106","2","1503","士電","14370831.00","22241272.00","36612103.00","11403291.00","3462898.00","14866189.00","5209722.00","2594342.00","13700669.00","-227543.00","--","21277190.00","--","--","468724.00","21745914.00","--","0.00","0.00","40.84"
"114/11/30","106","2","1504","東元","45020762.00","48197459.00","93218221.00","20600606.00","16044444.00","36645050.00","20026929.00","7649142.00","21054304.00","2279262.00","-321563.00","50688074.00","--","--","5885097.00","56573171.00","0.00","0.00","22438022.00","25.60"
"114/11/30","106","2","1506","正道","1539666.00","1328602.00","2868268.00","1350431.00","183497.00","1533928.00","1222557.00","125258.00","10552.00","-115070.00","--","1243297.00","--","--","91043.00","1334340.00","--","0.00","0.00","10.17"
"114/11/30","106","2","1512","瑞利","1537266.00","2057614.00","3594880.00","1534831.00","1084351.00","2619182.00","1818025.00","--","-703971.00","-138356.00","--","975698.00","--","--","0.00","975698.00","--","0.00","0.00","5.37"
"114/11/30","106","2","1513","中興電","9276903.00","6260633.00","15537536.00","6336951.00","1927347.00","8264298.00","4200000.00","407436.00","2458201.00","78235.00","-116880.00","7026992.00","--","--","246246.00","7273238.00","0.00","0.00","9038676.00","17.10"
"114/11/30","106","2","1514","亞力","3274777.00","1758960.00","5033737.00","2056648.00","319912.00","2376560.00","2010670.00","61299.00","581293.00","-4919.00","-41616.00","2606727.00","--","--","50450.00","2657177.00","0.00","0.00","2362712.00","13.12"
"114/11/30","106","2","1515","力山","2981746.00","2515146.00","5496892.00","2726458.00","522056.00","3248514.00","1814735.00","433.00","444278.00","-29348.00","--","2230098.00","--","--","18280.00","2248378.00","0.00","0.00","0.00","12.29"
"114/11/30","106","2","1516","川飛","303756.00","72586.00","376342.00","29838.00","68.00","29906.00","303906.00","20185.00","22345.00","0.00","0.00","--","--","--","--","346436.00","0.00","0.00","0.00","11.82"
"114/11/30","106","2","1517","利奇","2840030.00","1805105.00","4645135.00","787621.00","546939.00","1334560.00","2278250.00","60505.00","953473.00","-82001.00","--","3210227.00","--","--","100348.00","3310575.00","--","0.00","0.00","14.09"
"114/11/30","106","2","1519","華城","5140496.00","1895842.00","7036338.00","2879800.00","1023291.00","3903091.00","2610585.00","1033.00","537947.00","-18743.00","--","3130822.00","--","--","2425.00","3133247.00","--","0.00","0.00","11.99"
"114/11/30","106","2","1521","大億","2349062.00","1526851.00","3875913.00","1907670.00","260139.00","2167809.00","762300.00","60472.00","912882.00","-27550.00","--","1708104.00","--","--","--","1708104.00","--","0.00","0.00","22.41"
"114/11/30","106","2","1522","堤維西","8357780.00","11478588.00","19836368.00","6726105.00","6570830.00","13296935.00","3128979.00","1324176.00","1769146.00","-124056.00","-5996.00","6092249.00","--","--","447184.00","6539433.00","--","0.00","939707.00","19.53"
"114/11/30","106","2","1524","耿鼎","1467776.00","3317030.00","4784806.00","1292659.00","1424615.00","2717274.00","1796852.00","0.00","254560.00","16120.00","0.00","2067532.00","0.00","--","0.00","2067532.00","0.00","0.00","0.00","11.51"
"114/11/30","106","2","1525","江申","841155.00","3753617.00","4594772.00","831444.00","206653.00","1038097.00","734001.00","1251.00","3086658.00","-265235.00","--","3556675.00","--","--","--","3556675.00","--","0.00","0.00","48.46"
"114/11/30","106","2","1526","日馳","1242552.00","490995.00","1733547.00","816640.00","256817.00","1073457.00","500000.00","--","166230.00","-6140.00","--","660090.00","0.00","--","0.00","660090.00","--","0.00","0.00","13.20"
"114/11/30","106","2","1527","鑽全","13426906.00","1285585.00","14712491.00","11619987.00","212604.00","11832591.00","1379606.00","305.00","1980902.00","-480913.00","0.00","--","--","--","--","2879900.00","--","0.00","0.00","20.87"
"114/11/30","106","2","1528","恩德","4170030.00","1463605.00","5633635.00","2811396.00","589593.00","3400989.00","1800000.00","266674.00","254807.00","-75339.00","-34972.00","2211170.00","--","--","21476.00","2232646.00","--","0.00","3669000.00","12.54"
"114/11/30","106","2","1529","樂事綠能","510881.00","327385.00","838266.00","215784.00","1168.00","216952.00","5997089.00","0.00","-5380190.00","0.00","0.00","616899.00","0.00","--","4415.00","621314.00","--","0.00","0.00","1.03"
"114/11/30","106","2","1530","亞崴","5076536.00","2303729.00","7380265.00","4163509.00","435028.00","4598537.00","965942.00","250067.00","1446744.00","-47768.00","--","2614985.00","--","--","166743.00","2781728.00","--","0.00","0.00","27.07"
"114/11/30","106","2","1531","高林股","2972348.00","1643441.00","4615789.00","650550.00","228606.00","879156.00","1931511.00","204042.00","1864848.00","-69925.00","-193843.00","3736633.00","--","--","--","3736633.00","0.00","0.00","8143000.00","20.20"
"114/11/30","106","2","1532","勤美","22153215.00","13742439.00","35895654.00","11764647.00","6373174.00","18137821.00","3852521.00","1545442.00","5986240.00","75824.00","--","11460027.00","--","--","6297806.00","17757833.00","0.00","0.00","0.00","29.75"
