出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/30","106","4","1219","福壽","4099966.00","4361821.00","8461787.00","2071681.00","2442447.00","4514128.00","3220139.00","32946.00","653637.00","-2941.00","--","3903781.00","--","--","43878.00","3947659.00","0.00","0.00","0.00","12.12"
"114/11/30","106","4","1220","台榮","1937305.00","1090198.00","3027503.00","438617.00","202727.00","641344.00","1770779.00","1413.00","486835.00","-41866.00","0.00","2217161.00","--","--","168998.00","2386159.00","--","0.00","0.00","12.52"
"114/11/30","106","4","1225","福懋油","4453395.00","2563625.00","7017020.00","2433654.00","945808.00","3379462.00","2187030.00","121015.00","944312.00","-56373.00","--","3195984.00","--","--","441574.00","3637558.00","--","0.00","0.00","14.61"
"114/11/30","106","4","1227","佳格","15496940.00","7212548.00","22709488.00","7137271.00","548609.00","7685880.00","9150897.00","83124.00","5833327.00","-260426.00","-21182.00","14785740.00","--","--","237868.00","15023608.00","0.00","0.00","6669471.00","16.28"
"114/11/30","106","4","1229","聯華","2654296.00","26998935.00","29653231.00","3193879.00","1173437.00","4367316.00","9564847.00","747487.00","10575578.00","4333945.00","-2393.00","25219464.00","--","--","66451.00","25285915.00","--","0.00","105000.00","26.37"
"114/11/30","106","4","1231","聯華食","3156949.00","3326921.00","6483870.00","1890660.00","1465970.00","3356630.00","1598858.00","72657.00","1419986.00","17660.00","--","3109161.00","--","--","18079.00","3127240.00","--","0.00","0.00","19.45"
"114/11/30","106","4","1232","大統益","4821436.00","631212.00","5452648.00","1557193.00","70228.00","1627421.00","1599749.00","23784.00","2147808.00","--","--","3771341.00","--","--","53886.00","3825227.00","0.00","0.00","0.00","23.57"
"114/11/30","106","4","1233","天仁","846395.00","1226288.00","2072683.00","450116.00","120615.00","570731.00","905919.00","45204.00","559982.00","-10541.00","-2754.00","1497810.00","--","--","4142.00","1501952.00","0.00","0.00","60000.00","16.54"
"114/11/30","106","4","1234","黑松","7508494.00","15347434.00","22855928.00","2912716.00","2381066.00","5293782.00","4018711.00","184583.00","13343914.00","14938.00","0.00","17562146.00","--","--","0.00","17562146.00","--","0.00","0.00","43.70"
"114/11/30","106","4","1235","興泰","4187111.00","1548404.00","5735515.00","1522126.00","54924.00","1577050.00","606623.00","41515.00","769099.00","2751181.00","-9953.00","4158465.00","--","--","0.00","4158465.00","--","0.00","1978138.00","70.86"
"114/11/30","106","4","1236","宏亞","789246.00","2144018.00","2933264.00","454465.00","720575.00","1175040.00","1083425.00","33396.00","393846.00","247557.00","0.00","1758224.00","--","--","0.00","1758224.00","0.00","0.00","0.00","16.23"
"114/11/30","106","4","1256","鮮活果汁-KY","1446523.00","875572.00","2322095.00","677575.00","119269.00","796844.00","307656.00","425602.00","793531.00","-36041.00","--","1490748.00","--","--","34503.00","1525251.00","--","0.00","0.00","48.46"
"114/11/30","106","4","1301","台塑","184212236.00","291858800.00","476071036.00","71274256.00","59786614.00","131060870.00","63657408.00","11649929.00","182149818.00","87553011.00","--","345010166.00","--","--","--","345010166.00","0.00","0.00","0.00","54.20"
"114/11/30","106","4","1303","南亞","212066791.00","332004598.00","544071389.00","79681194.00","97170436.00","176851630.00","79308216.00","26158472.00","208480444.00","41672728.00","--","355619860.00","--","--","11599899.00","367219759.00","0.00","0.00","0.00","44.84"
"114/11/30","106","4","1304","台聚","30484428.00","33909423.00","64393851.00","12863294.00","16722138.00","29585432.00","11654544.00","238194.00","6738561.00","-31286.00","-475606.00","18124407.00","--","--","16684012.00","34808419.00","--","0.00","114181936.00","17.24"
"114/11/30","106","4","1305","華夏","5993631.00","6679590.00","12673221.00","1785947.00","2686426.00","4472373.00","4919996.00","8236.00","2857342.00","20767.00","--","7806341.00","--","--","394507.00","8200848.00","0.00","0.00","0.00","15.87"
"114/11/30","106","4","1307","三芳","7673657.00","6726477.00","14400134.00","3342236.00","2676933.00","6019169.00","3978181.00","139055.00","4482278.00","-218549.00","--","8380965.00","--","--","--","8380965.00","--","0.00","0.00","21.07"
"114/11/30","106","4","1308","亞聚","5136436.00","9739565.00","14876001.00","2338563.00","2720968.00","5059531.00","5181147.00","16434.00","4254352.00","364537.00","0.00","9816470.00","0.00","--","--","9816470.00","0.00","0.00","0.00","18.95"
"114/11/30","106","4","1309","台達化","5313224.00","3498211.00","8811435.00","3132553.00","1773332.00","4905885.00","3276518.00","469.00","505981.00","122582.00","--","3905550.00","--","--","--","3905550.00","0.00","0.00","0.00","11.92"
"114/11/30","106","4","1310","台苯","4133728.00","6790963.00","10924691.00","2343499.00","1008930.00","3352429.00","5278698.00","68142.00","1843580.00","97511.00","--","7287931.00","--","--","284331.00","7572262.00","--","0.00","0.00","13.81"
"114/11/30","106","4","1312","國喬","9474318.00","18525597.00","27999915.00","3131118.00","1384733.00","4515851.00","9266203.00","147446.00","10538796.00","887872.00","-122170.00","20718147.00","--","--","2765917.00","23484064.00","0.00","0.00","4904473.00","22.48"
"114/11/30","106","4","1313","聯成","20601738.00","24408241.00","45009979.00","15075247.00","8670826.00","23746073.00","11995571.00","1147117.00","6038556.00","2400287.00","-317625.00","21263906.00","--","--","0.00","21263906.00","0.00","0.00","33200000.00","18.23"
"114/11/30","106","4","1314","中石化","18839149.00","62789811.00","81628960.00","4241699.00","14838802.00","19080501.00","26998573.00","1260386.00","35229878.00","-1181112.00","--","62307725.00","--","--","240734.00","62548459.00","--","0.00","0.00","23.08"
"114/11/30","106","4","1315","達新","4490361.00","5047796.00","9538157.00","1266499.00","936943.00","2203442.00","1980000.00","86199.00","3706189.00","1658369.00","-118879.00","7311878.00","--","--","22837.00","7334715.00","0.00","0.00","7137000.00","38.31"
"114/11/30","106","4","1316","上曜","3706739.00","891605.00","4598344.00","1878695.00","20658.00","1899353.00","1278100.00","190037.00","199216.00","126364.00","-33265.00","1760452.00","--","--","938539.00","2698991.00","0.00","0.00","11286800.00","15.11"
"114/11/30","106","4","1319","東陽","9864022.00","27809866.00","37673888.00","8238435.00","8099485.00","16337920.00","5914771.00","4149257.00","10374788.00","-57722.00","--","20381094.00","--","--","954874.00","21335968.00","--","0.00","0.00","34.46"
"114/11/30","106","4","1321","大洋","1535650.00","9343318.00","10878968.00","955457.00","5143021.00","6098478.00","2272283.00","7792.00","2570264.00","-33660.00","-36189.00","4780490.00","0.00","--","0.00","4780490.00","0.00","0.00","6542716.00","21.66"
"114/11/30","106","4","1323","永裕","2173174.00","1729494.00","3902668.00","554455.00","1251888.00","1806343.00","912745.00","57128.00","903190.00","-60083.00","-2813.00","1810167.00","--","--","286158.00","2096325.00","0.00","0.00","1200017.00","20.10"
"114/11/30","106","4","1324","地球","951080.00","439252.00","1390332.00","306000.00","58834.00","364834.00","751219.00","0.00","282902.00","-8623.00","0.00","1025498.00","--","--","0.00","1025498.00","0.00","0.00","0.00","13.65"
"114/11/30","106","4","1325","恆大","1035490.00","862184.00","1897674.00","64021.00","65230.00","129251.00","852812.00","3239.00","854833.00","-15323.00","--","1695561.00","--","--","72862.00","1768423.00","0.00","0.00","0.00","19.88"
"114/11/30","106","4","1326","台化","253842403.00","318484090.00","572326493.00","82425994.00","71399423.00","153825417.00","58611863.00","8682798.00","181832657.00","109169026.00","-626468.00","357669876.00","--","--","60831200.00","418501076.00","0.00","0.00","27418610.00","61.31"
"114/11/30","106","4","1337","再生-KY","4357056.00","6466287.00","10823343.00","823770.00","65020.00","888790.00","2677761.00","2960471.00","4547267.00","-250946.00","--","9934553.00","--","--","--","9934553.00","--","0.00","0.00","37.10"
"114/11/30","106","4","1338","廣華-KY","6019844.00","3851693.00","9871537.00","2988858.00","62062.00","3050920.00","838400.00","2787090.00","3204494.00","-316971.00","--","6513013.00","--","--","307604.00","6820617.00","0.00","0.00","0.00","77.68"
"114/11/30","106","4","1339","昭輝","2415105.00","4115275.00","6530380.00","1890284.00","1283663.00","3173947.00","741389.00","1188117.00","1284779.00","-39601.00","--","3174684.00","--","--","181749.00","3356433.00","--","0.00","0.00","42.82"
"114/11/30","106","4","1340","勝悅-KY","5775422.00","1222450.00","6997872.00","398913.00","10563.00","409476.00","1263825.00","2540814.00","3101908.00","-318151.00","--","6588396.00","--","--","--","6588396.00","--","0.00","0.00","52.13"
"114/11/30","106","4","1341","富林-KY","982319.00","480908.00","1463227.00","890092.00","45890.00","935982.00","373000.00","214334.00","170929.00","-231018.00","--","527245.00","--","--","--","527245.00","--","0.00","0.00","14.14"
"114/11/30","106","4","1402","遠東新","100053197.00","416713083.00","516766280.00","101640620.00","159586567.00","261227187.00","53528751.00","2859569.00","141693400.00","-3696270.00","-25063.00","194360387.00","--","--","61178706.00","255539093.00","--","0.00","779000.00","36.31"
"114/11/30","106","4","1410","南染","752268.00","776650.00","1528918.00","93111.00","176748.00","269859.00","720000.00","21784.00","476661.00","-13525.00","--","1204920.00","--","--","54139.00","1259059.00","0.00","0.00","0.00","16.74"
"114/11/30","106","4","1413","宏洲","880829.00","1439387.00","2320216.00","665449.00","759615.00","1425064.00","1321124.00","0.00","-425972.00","0.00","--","--","--","--","--","895152.00","--","0.00","0.00","6.78"
"114/11/30","106","4","1414","東和","896643.00","3599908.00","4496551.00","663121.00","702170.00","1365291.00","2200000.00","0.00","1014133.00","-82873.00","--","--","--","--","--","3131260.00","0.00","0.00","0.00","14.23"
"114/11/30","106","4","1416","廣豐","1885121.00","6731687.00","8616808.00","1337743.00","3055279.00","4393022.00","1853422.00","127520.00","2152398.00","90446.00","--","4223786.00","--","--","0.00","4223786.00","0.00","0.00","0.00","22.79"
"114/11/30","106","4","1417","嘉裕","2379454.00","2161087.00","4540541.00","882799.00","136583.00","1019382.00","3798837.00","--","-729680.00","452002.00","--","3521159.00","--","--","--","3521159.00","--","0.00","0.00","9.27"
"114/11/30","106","4","1418","東華","312558.00","1269224.00","1581782.00","1169539.00","324297.00","1493836.00","568343.00","8005.00","-329706.00","-77790.00","-80969.00","87883.00","--","--","63.00","87946.00","0.00","0.00","2543000.00","1.62"
"114/11/30","106","4","1419","新紡","3687904.00","10087508.00","13775412.00","3673518.00","852914.00","4526432.00","3000413.00","2646.00","3033065.00","3179216.00","-13174.00","9202166.00","0.00","--","46814.00","9248980.00","0.00","0.00","803829.00","30.75"
"114/11/30","106","4","1423","利華","1501170.00","1349493.00","2850663.00","37912.00","199396.00","237308.00","1730000.00","122705.00","441333.00","319317.00","0.00","--","--","--","--","2613355.00","--","0.00","0.00","15.11"
"114/11/30","106","4","1432","大魯閣","1845836.00","1272858.00","3118694.00","956212.00","195931.00","1152143.00","1679376.00","682909.00","-422204.00","-6578.00","0.00","1933503.00","--","--","33048.00","1966551.00","0.00","0.00","0.00","11.51"
"114/11/30","106","4","1434","福懋","23982143.00","70720892.00","94703035.00","9413895.00","12106570.00","21520465.00","16846646.00","274323.00","14752410.00","37525951.00","-19935.00","69379395.00","--","--","3803175.00","73182570.00","0.00","0.00","2293228.00","41.24"
"114/11/30","106","4","1435","中福","363874.00","741826.00","1105700.00","2002.00","167411.00","169413.00","1397801.00","1302.00","-303525.00","0.00","-159275.00","936303.00","--","--","-16.00","936287.00","--","0.00","14424000.00","7.47"
"114/11/30","106","4","1436","華友聯","6399717.00","702416.00","7102133.00","3245073.00","1406945.00","4652018.00","759000.00","245201.00","1441176.00","4738.00","--","2450115.00","--","--","--","2450115.00","0.00","0.00","0.00","32.28"
"114/11/30","106","4","1437","勤益控","1364165.00","8238456.00","9602621.00","682472.00","3524327.00","4206799.00","1936869.00","299765.00","2867706.00","265405.00","0.00","5369745.00","--","--","26077.00","5395822.00","0.00","0.00","0.00","27.72"
"114/11/30","106","4","1438","三地開發","574126.00","32865.00","606991.00","1475.00","68800.00","70275.00","1024115.00","81330.00","-568729.00","0.00","0.00","--","--","--","--","536716.00","--","0.00","0.00","5.24"
"114/11/30","106","4","1439","雋揚","1336739.00","736982.00","2073721.00","12635.00","150101.00","162736.00","920000.00","8686.00","982299.00","0.00","0.00","--","--","--","--","1910985.00","0.00","0.00","0.00","20.77"
"114/11/30","106","4","1440","南紡","10535066.00","32274758.00","42809824.00","9982819.00","7697914.00","17680733.00","16568159.00","64650.00","7959513.00","378309.00","--","24970631.00","--","--","158460.00","25129091.00","0.00","0.00","0.00","15.07"
"114/11/30","106","4","1441","大東","828233.00","2466672.00","3294905.00","1185717.00","1559052.00","2744769.00","721124.00","0.00","-374769.00","203781.00","--","550136.00","--","--","--","550136.00","0.00","0.00","0.00","7.63"
"114/11/30","106","4","1442","名軒","9617704.00","740250.00","10357954.00","1163120.00","3563598.00","4726718.00","3002707.00","928198.00","1695960.00","4371.00","--","5631236.00","--","--","--","5631236.00","--","0.00","0.00","18.76"
"114/11/30","106","4","1443","立益物流","1009262.00","3448116.00","4457378.00","3182390.00","893758.00","4076148.00","1353430.00","701.00","-479964.00","-1051.00","-9056.00","864060.00","--","--","-482830.00","381230.00","0.00","0.00","460610.00","6.41"
"114/11/30","106","4","1444","力麗","5949060.00","12646142.00","18595202.00","5048995.00","1409838.00","6458833.00","9573029.00","72312.00","1058262.00","303775.00","-28470.00","10978908.00","--","--","1157461.00","12136369.00","--","0.00","10774028.00","11.60"
"114/11/30","106","4","1445","大宇","1075281.00","1139526.00","2214807.00","185702.00","165055.00","350757.00","1386670.00","172305.00","273370.00","31705.00","0.00","1864050.00","--","--","0.00","1864050.00","0.00","0.00","0.00","13.44"
"114/11/30","106","4","1446","宏和","3293741.00","558803.00","3852544.00","542705.00","1619530.00","2162235.00","1377095.00","240592.00","124565.00","-51943.00","0.00","1690309.00","--","--","0.00","1690309.00","0.00","0.00","0.00","12.27"
"114/11/30","106","4","1447","力鵬","9310679.00","11082616.00","20393295.00","6345966.00","3197702.00","9543668.00","9144872.00","117796.00","1177583.00","-46538.00","-357738.00","10035975.00","--","--","813652.00","10849627.00","--","0.00","82948106.00","12.07"
"114/11/30","106","4","1449","佳和","2166152.00","3299253.00","5465405.00","2213229.00","2287269.00","4500498.00","1200000.00","35165.00","-911528.00","406856.00","-14290.00","716203.00","--","--","248704.00","964907.00","--","0.00","317686.00","5.98"
"114/11/30","106","4","1451","年興","6724388.00","4025333.00","10749721.00","2662418.00","833952.00","3496370.00","1980000.00","419715.00","5267733.00","-414599.00","--","7252849.00","--","--","502.00","7253351.00","--","0.00","0.00","36.63"
"114/11/30","106","4","1452","宏益","1733420.00","962511.00","2695931.00","180515.00","53900.00","234415.00","1326414.00","151649.00","976395.00","7058.00","--","2461516.00","--","--","--","2461516.00","0.00","0.00","0.00","18.56"
"114/11/30","106","4","1453","大將","1148746.00","210643.00","1359389.00","371192.00","60.00","371252.00","896747.00","2762.00","61856.00","13778.00","--","975143.00","--","--","12994.00","988137.00","--","0.00","0.00","10.87"
"114/11/30","106","4","1454","台富","1324861.00","914192.00","2239053.00","551208.00","85337.00","636545.00","1403098.00","73265.00","112912.00","90251.00","-77032.00","1602494.00","--","--","14.00","1602508.00","--","0.00","7714103.00","12.09"
"114/11/30","106","4","1455","集盛","5857299.00","6261929.00","12119228.00","4059993.00","296420.00","4356413.00","6117634.00","360356.00","1284836.00","-11.00","--","7762815.00","--","--","--","7762815.00","--","0.00","0.00","12.69"
"114/11/30","106","4","1456","怡華","2671546.00","1985577.00","4657123.00","1737297.00","1744330.00","3481627.00","937200.00","18377.00","186458.00","33461.00","--","--","--","--","--","1175496.00","0.00","0.00","0.00","12.54"
"114/11/30","106","4","1457","宜進","4030785.00","9552920.00","13583705.00","3568342.00","3333040.00","6901382.00","3016476.00","345683.00","819324.00","-4425.00","-253740.00","3923318.00","--","--","2759005.00","6682323.00","0.00","0.00","66112880.00","16.66"
"114/11/30","106","4","1459","聯發","3442194.00","4085490.00","7527684.00","2371740.00","1552843.00","3924583.00","3586289.00","251179.00","442863.00","-309069.00","-513573.00","3457689.00","--","--","145412.00","3603101.00","0.00","0.00","41144531.00","10.89"
"114/11/30","106","4","1460","宏遠","6094927.00","5791921.00","11886848.00","5480074.00","1552154.00","7032228.00","4900367.00","102487.00","397611.00","-80182.00","-465679.00","4854604.00","--","--","16.00","4854620.00","--","0.00","35054848.00","10.67"
"114/11/30","106","4","1463","強盛新","1931301.00","1147262.00","3078563.00","231968.00","101589.00","333557.00","1732684.00","219059.00","720532.00","-42379.00","-108791.00","2521105.00","--","--","223901.00","2745006.00","0.00","0.00","8874795.00","15.34"
"114/11/30","106","4","1464","得力","7420617.00","6581339.00","14001956.00","6226799.00","2144999.00","8371798.00","3345657.00","1052939.00","844591.00","-280634.00","-12681.00","4949872.00","--","--","680286.00","5630158.00","--","0.00","1137197.00","14.85"
"114/11/30","106","4","1465","偉全","1751120.00","683177.00","2434297.00","322944.00","33878.00","356822.00","1036073.00","353488.00","300655.00","-45649.00","--","1644567.00","--","--","432908.00","2077475.00","--","0.00","0.00","15.87"
"114/11/30","106","4","1466","聚隆","1583530.00","2102191.00","3685721.00","981208.00","964357.00","1945565.00","1111573.00","451883.00","181900.00","-5200.00","0.00","1740156.00","0.00","--","0.00","1740156.00","0.00","0.00","0.00","15.65"
"114/11/30","106","4","1467","南緯","3824938.00","2985764.00","6810702.00","2798664.00","1794644.00","4593308.00","2102622.00","231746.00","288860.00","-516852.00","--","2106376.00","--","--","111018.00","2217394.00","0.00","0.00","0.00","10.02"
"114/11/30","106","4","1468","昶和","1193578.00","1126704.00","2320282.00","747955.00","557663.00","1305618.00","1604053.00","26753.00","-701705.00","56249.00","--","985350.00","--","--","29314.00","1014664.00","--","0.00","0.00","6.14"
"114/11/30","106","4","1470","大統新創","682335.00","438013.00","1120348.00","167307.00","7105.00","174412.00","857670.00","6918.00","103993.00","-22645.00","--","945936.00","--","--","--","945936.00","--","0.00","0.00","11.03"
"114/11/30","106","4","1471","首利","1230442.00","979273.00","2209715.00","865782.00","5690.00","871472.00","1504145.00","3763.00","-254945.00","80382.00","--","1333345.00","--","--","4898.00","1338243.00","0.00","0.00","0.00","8.86"
"114/11/30","106","4","1472","三洋實業","406130.00","535477.00","941607.00","532959.00","36300.00","569259.00","426727.00","0.00","-46163.00","-8125.00","-91.00","372348.00","--","--","0.00","372348.00","--","0.00","1787.00","8.73"
"114/11/30","106","4","1473","台南","3968068.00","2269489.00","6237557.00","1624605.00","689683.00","2314288.00","1471564.00","880329.00","1538803.00","-68431.00","-8808.00","3813457.00","--","--","109812.00","3923269.00","0.00","2500.00","344000.00","25.98"
"114/11/30","106","4","1474","弘裕","2598155.00","1413337.00","4011492.00","1954154.00","168826.00","2122980.00","1298970.00","5887.00","594601.00","-21250.00","--","1878208.00","--","--","10304.00","1888512.00","0.00","0.00","0.00","14.46"
"114/11/30","106","4","1475","業旺","133753.00","31391.00","165144.00","86350.00","2601.00","88951.00","160168.00","188125.00","-246684.00","3212.00","--","104821.00","--","--","-28628.00","76193.00","0.00","0.00","0.00","6.54"
"114/11/30","106","4","1476","儒鴻","9554854.00","10511560.00","20066414.00","4856740.00","137428.00","4994168.00","2743671.00","3769437.00","8663238.00","-104100.00","--","15072246.00","--","--","0.00","15072246.00","0.00","0.00","0.00","54.93"
"114/11/30","106","4","1477","聚陽","7225364.00","5341564.00","12566928.00","3806500.00","256047.00","4062547.00","2093872.00","3544777.00","2874359.00","-114601.00","--","8398407.00","--","--","105974.00","8504381.00","0.00","0.00","0.00","40.11"
"114/11/30","106","4","1503","士電","14409320.00","22643446.00","37052766.00","11139114.00","3520294.00","14659408.00","5209722.00","2601877.00","14289857.00","-179862.00","--","21921594.00","--","--","471764.00","22393358.00","--","0.00","0.00","42.08"
"114/11/30","106","4","1504","東元","44262768.00","47754189.00","92016957.00","18742356.00","15400464.00","34142820.00","20026929.00","7628542.00","22469336.00","2026521.00","-321563.00","51829765.00","--","--","6044372.00","57874137.00","0.00","0.00","22443022.00","26.17"
"114/11/30","106","4","1506","正道","1472356.00","1472239.00","2944595.00","1446020.00","180232.00","1626252.00","1224405.00","127350.00","-27972.00","-98914.00","--","1224869.00","--","--","93474.00","1318343.00","0.00","0.00","0.00","10.00"
"114/11/30","106","4","1512","瑞利","1528324.00","1962275.00","3490599.00","2616378.00","244610.00","2860988.00","1818025.00","--","-1075490.00","-112924.00","--","629611.00","--","--","0.00","629611.00","--","0.00","0.00","3.46"
"114/11/30","106","4","1513","中興電","9958957.00","6525613.00","16484570.00","7309520.00","1641498.00","8951018.00","4200000.00","409877.00","2686249.00","90317.00","-116880.00","7269563.00","--","--","263989.00","7533552.00","0.00","0.00","9038676.00","17.69"
"114/11/30","106","4","1514","亞力","3338901.00","1813222.00","5152123.00","2098155.00","313960.00","2412115.00","2010670.00","62480.00","661527.00","-5069.00","-41616.00","2687992.00","--","--","52016.00","2740008.00","0.00","0.00","2362712.00","13.53"
"114/11/30","106","4","1515","力山","3831291.00","2555678.00","6386969.00","3368621.00","551556.00","3920177.00","1814735.00","433.00","632695.00","-1376.00","--","2446487.00","--","--","20305.00","2466792.00","0.00","0.00","0.00","13.48"
"114/11/30","106","4","1516","川飛","313284.00","72292.00","385576.00","33802.00","20.00","33822.00","303906.00","20185.00","27663.00","0.00","0.00","--","--","--","--","351754.00","0.00","0.00","0.00","11.57"
"114/11/30","106","4","1517","利奇","2760615.00","1911630.00","4672245.00","782531.00","532398.00","1314929.00","2278250.00","60505.00","963248.00","-46318.00","--","3255685.00","--","--","101631.00","3357316.00","--","0.00","0.00","14.29"
"114/11/30","106","4","1519","華城","5244308.00","1824447.00","7068755.00","2906408.00","1047296.00","3953704.00","2610585.00","1179.00","517197.00","-15251.00","--","3113710.00","--","--","1341.00","3115051.00","--","0.00","0.00","11.93"
"114/11/30","106","4","1521","大億","2308382.00","1479301.00","3787683.00","1577498.00","275160.00","1852658.00","762300.00","60472.00","1134859.00","-22606.00","--","1935025.00","--","--","--","1935025.00","--","0.00","0.00","25.38"
"114/11/30","106","4","1522","堤維西","8071100.00","12093647.00","20164747.00","6870008.00","6784242.00","13654250.00","3128979.00","1377236.00","1942835.00","-151835.00","-5996.00","6291219.00","--","--","219278.00","6510497.00","0.00","0.00","939707.00","20.17"
"114/11/30","106","4","1524","耿鼎","1637952.00","3386862.00","5024814.00","1530649.00","1334622.00","2865271.00","1796852.00","0.00","359775.00","2916.00","0.00","2159543.00","0.00","--","0.00","2159543.00","0.00","0.00","0.00","12.02"
"114/11/30","106","4","1525","江申","893851.00","3904197.00","4798048.00","746612.00","164347.00","910959.00","734001.00","1251.00","3357531.00","-205694.00","--","3887089.00","--","--","--","3887089.00","--","0.00","0.00","52.96"
"114/11/30","106","4","1526","日馳","1635479.00","526976.00","2162455.00","1118450.00","284474.00","1402924.00","500000.00","--","264813.00","-5282.00","--","759531.00","--","--","--","759531.00","--","0.00","0.00","15.19"
"114/11/30","106","4","1527","鑽全","11863062.00","2053736.00","13916798.00","10116890.00","818072.00","10934962.00","1379606.00","305.00","2186368.00","-584443.00","0.00","--","--","--","--","2981836.00","--","0.00","0.00","21.61"
"114/11/30","106","4","1528","恩德","4230071.00","1452768.00","5682839.00","2890362.00","470948.00","3361310.00","1800000.00","266674.00","326737.00","-58067.00","-34972.00","2300372.00","--","--","21157.00","2321529.00","--","0.00","3669000.00","13.05"
"114/11/30","106","4","1529","樂事綠能","447413.00","346272.00","793685.00","136017.00","2450.00","138467.00","5997089.00","0.00","-5341871.00","0.00","0.00","655218.00","0.00","--","0.00","655218.00","--","0.00","0.00","1.09"
"114/11/30","106","4","1530","亞崴","4973575.00","2652646.00","7626221.00","4243211.00","448744.00","4691955.00","965942.00","250067.00","1586247.00","-37013.00","--","2765243.00","--","--","169023.00","2934266.00","0.00","0.00","0.00","28.63"
