出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/30","106","1","1220","台榮","1861534.00","1070635.00","2932169.00","300123.00","206897.00","507020.00","1770779.00","1413.00","534786.00","-47019.00","0.00","2259959.00","--","--","165190.00","2425149.00","--","0.00","0.00","12.76"
"114/11/30","106","1","1225","福懋油","3851370.00","2571744.00","6423114.00","1633702.00","1048837.00","2682539.00","2187030.00","121015.00","1051383.00","-78709.00","--","3280719.00","--","--","459856.00","3740575.00","--","0.00","0.00","15.00"
"114/11/30","106","1","1227","佳格","14965172.00","6813174.00","21778346.00","6577030.00","531927.00","7108957.00","8798939.00","72397.00","6039754.00","-422564.00","-21182.00","14467344.00","--","--","202045.00","14669389.00","--","0.00","6412953.00","16.56"
"114/11/30","106","1","1229","聯華","2185345.00","24523446.00","26708791.00","2814991.00","1174721.00","3989712.00","9109378.00","753539.00","9984270.00","2796853.00","-2393.00","22641647.00","--","--","77432.00","22719079.00","--","0.00","100000.00","24.86"
"114/11/30","106","1","1231","聯華食","3182289.00","3367145.00","6549434.00","1892478.00","1574710.00","3467188.00","1530008.00","72657.00","1452647.00","10310.00","--","3065622.00","--","--","16624.00","3082246.00","--","0.00","0.00","20.04"
"114/11/30","106","1","1232","大統益","4380970.00","588450.00","4969420.00","926858.00","62937.00","989795.00","1599749.00","23784.00","2306176.00","--","--","3929709.00","--","--","49916.00","3979625.00","0.00","0.00","0.00","24.56"
"114/11/30","106","1","1233","天仁","723883.00","1166562.00","1890445.00","342542.00","120892.00","463434.00","905919.00","54263.00","567573.00","-102577.00","-2754.00","1422424.00","--","--","4587.00","1427011.00","0.00","0.00","60000.00","15.71"
"114/11/30","106","1","1234","黑松","7459534.00","15201600.00","22661134.00","2401312.00","2359103.00","4760415.00","4018711.00","184583.00","13715933.00","-18508.00","0.00","17900719.00","--","--","0.00","17900719.00","--","0.00","0.00","44.54"
"114/11/30","106","1","1235","興泰","3531331.00","1098959.00","4630290.00","1452209.00","55140.00","1507349.00","606623.00","41515.00","500754.00","1983597.00","-9953.00","3122536.00","--","--","405.00","3122941.00","--","0.00","1978138.00","53.21"
"114/11/30","106","1","1236","宏亞","616993.00","2265603.00","2882596.00","349668.00","717523.00","1067191.00","1083425.00","33396.00","420159.00","278425.00","0.00","1815405.00","--","--","0.00","1815405.00","0.00","0.00","0.00","16.76"
"114/11/30","106","1","1256","鮮活果汁-KY","1082516.00","591582.00","1674098.00","626226.00","123336.00","749562.00","271656.00","60109.00","663954.00","-74696.00","--","921023.00","--","--","3513.00","924536.00","--","0.00","0.00","33.90"
"114/11/30","106","1","1301","台塑","177433640.00","282038875.00","459472515.00","83042810.00","59197964.00","142240774.00","63657408.00","11428970.00","172540526.00","69604837.00","--","317231741.00","--","--","--","317231741.00","0.00","0.00","0.00","49.83"
"114/11/30","106","1","1303","南亞","214230640.00","320702198.00","534932838.00","76977571.00","102350283.00","179327854.00","79308216.00","23193559.00","202163695.00","38865858.00","--","343531328.00","--","--","12073656.00","355604984.00","0.00","0.00","0.00","43.32"
"114/11/30","106","1","1304","台聚","34735174.00","28129016.00","62864190.00","14728665.00","14766596.00","29495261.00","11426024.00","216269.00","6770055.00","-82789.00","-475606.00","17853953.00","--","--","15514976.00","33368929.00","0.00","0.00","111943075.00","17.32"
"114/11/30","106","1","1305","華夏","7290793.00","6106634.00","13397427.00","2298840.00","2953793.00","5252633.00","4776695.00","8220.00","2927541.00","10037.00","--","7722493.00","0.00","--","422301.00","8144794.00","0.00","0.00","0.00","16.17"
"114/11/30","106","1","1307","三芳","8403599.00","6203205.00","14606804.00","3158569.00","2668364.00","5826933.00","3978181.00","137866.00","4795403.00","-131579.00","--","8779871.00","--","--","--","8779871.00","--","0.00","0.00","22.07"
"114/11/30","106","1","1308","亞聚","5470723.00","9160148.00","14630871.00","2247703.00","2738162.00","4985865.00","5030240.00","14461.00","4302425.00","297880.00","0.00","9645006.00","0.00","--","--","9645006.00","0.00","0.00","0.00","19.17"
"114/11/30","106","1","1309","台達化","5068600.00","3490278.00","8558878.00","3330005.00","1814008.00","5144013.00","3276518.00","469.00","109313.00","28565.00","--","3414865.00","--","--","--","3414865.00","0.00","0.00","0.00","10.42"
"114/11/30","106","1","1310","台苯","4433093.00","7181088.00","11614181.00","2192539.00","1179814.00","3372353.00","5278698.00","70339.00","2420429.00","120377.00","--","7889843.00","--","--","351985.00","8241828.00","--","0.00","0.00","14.95"
"114/11/30","106","1","1312","國喬","8018917.00","16832426.00","24851343.00","2379990.00","1263710.00","3643700.00","9266203.00","123604.00","8971550.00","504766.00","-199604.00","18666519.00","--","--","2541124.00","21207643.00","0.00","0.00","8254473.00","20.33"
"114/11/30","106","1","1313","聯成","17072504.00","20778013.00","37850517.00","11526213.00","8102358.00","19628571.00","11712366.00","1111644.00","4969994.00","795494.00","-367552.00","18221946.00","--","--","--","18221946.00","--","0.00","38417000.00","16.09"
"114/11/30","106","1","1314","中石化","17315176.00","59912920.00","77228096.00","9367228.00","15164609.00","24531837.00","23552590.00","77207.00","30453587.00","-1630666.00","--","52452718.00","--","--","243541.00","52696259.00","0.00","0.00","0.00","22.27"
"114/11/30","106","1","1315","達新","4329318.00","5126256.00","9455574.00","1199899.00","971634.00","2171533.00","1980000.00","78348.00","3748063.00","1582206.00","-118879.00","7269738.00","0.00","--","14303.00","7284041.00","0.00","0.00","7137000.00","38.09"
"114/11/30","106","1","1316","上曜","3592621.00","741240.00","4333861.00","2283543.00","62493.00","2346036.00","1172399.00","111612.00","-168222.00","82585.00","-34076.00","1164298.00","--","--","823527.00","1987825.00","0.00","981000.00","11286800.00","11.14"
"114/11/30","106","1","1319","東陽","9555180.00","26068515.00","35623695.00","8232227.00","7155527.00","15387754.00","5914771.00","4149257.00","9784958.00","-510496.00","--","19338490.00","--","--","897451.00","20235941.00","--","0.00","0.00","32.70"
"114/11/30","106","1","1321","大洋","1541987.00","9399887.00","10941874.00","1165525.00","4998626.00","6164151.00","2272283.00","7792.00","2595363.00","-61526.00","-36189.00","4777723.00","--","--","--","4777723.00","0.00","0.00","6542716.00","21.65"
"114/11/30","106","1","1323","永裕","2231672.00","1517686.00","3749358.00","521685.00","1224277.00","1745962.00","912745.00","56424.00","877480.00","-101808.00","-2813.00","1742028.00","--","--","261368.00","2003396.00","0.00","0.00","1200017.00","19.34"
"114/11/30","106","1","1324","地球","1067488.00","384549.00","1452037.00","334432.00","53349.00","387781.00","751219.00","0.00","332576.00","-19539.00","0.00","1064256.00","--","--","0.00","1064256.00","0.00","0.00","0.00","14.17"
"114/11/30","106","1","1325","恆大","1037337.00","882767.00","1920104.00","64036.00","65118.00","129154.00","852812.00","3318.00","880920.00","-24105.00","--","1712945.00","--","--","78005.00","1790950.00","0.00","0.00","0.00","20.09"
"114/11/30","106","1","1326","台化","250826453.00","303809684.00","554636137.00","84496862.00","84346023.00","168842885.00","58611863.00","8624114.00","172862158.00","89438756.00","-360572.00","329176319.00","--","--","56616933.00","385793252.00","0.00","0.00","18535610.00","56.34"
"114/11/30","106","1","1337","再生-KY","3881129.00","6465689.00","10346818.00","810664.00","62744.00","873408.00","2660903.00","2960471.00","4449258.00","-597222.00","--","9473410.00","--","--","--","9473410.00","--","0.00","0.00","35.70"
"114/11/30","106","1","1338","廣華-KY","5194455.00","3638479.00","8832934.00","2224195.00","263216.00","2487411.00","838400.00","2787090.00","2952228.00","-479691.00","0.00","6098027.00","0.00","--","247496.00","6345523.00","0.00","0.00","0.00","72.73"
"114/11/30","106","1","1339","昭輝","2082407.00","4145223.00","6227630.00","1501548.00","1511126.00","3012674.00","741389.00","1166414.00","1141370.00","-68510.00","--","2980663.00","--","--","234293.00","3214956.00","--","0.00","0.00","40.20"
"114/11/30","106","1","1340","勝悅-KY","4943118.00","1110230.00","6053348.00","274977.00","6379.00","281356.00","1148932.00","2540814.00","2613105.00","-530859.00","--","5771992.00","--","--","--","5771992.00","--","0.00","0.00","50.24"
"114/11/30","106","1","1402","遠東新","97728085.00","403418950.00","501147035.00","100504364.00","147610774.00","248115138.00","53528751.00","2859589.00","138679168.00","-4734027.00","-25063.00","190308418.00","--","--","62723479.00","253031897.00","--","0.00","779000.00","35.56"
"114/11/30","106","1","1410","南染","757991.00","803484.00","1561475.00","94202.00","177531.00","271733.00","720000.00","21784.00","503223.00","-13929.00","--","1231078.00","--","--","58664.00","1289742.00","0.00","0.00","0.00","17.10"
"114/11/30","106","1","1413","宏洲","833148.00","1464974.00","2298122.00","635422.00","891372.00","1526794.00","1321124.00","0.00","-549796.00","0.00","--","--","--","--","--","771328.00","--","0.00","0.00","5.84"
"114/11/30","106","1","1414","東和","821935.00","3894996.00","4716931.00","937430.00","715202.00","1652632.00","2200000.00","--","962084.00","-97785.00","0.00","--","--","--","--","3064299.00","0.00","0.00","0.00","13.93"
"114/11/30","106","1","1416","廣豐","3044706.00","7042698.00","10087404.00","1914481.00","3140709.00","5055190.00","2059357.00","126934.00","2688101.00","139782.00","0.00","5014174.00","--","--","18040.00","5032214.00","0.00","0.00","0.00","24.35"
"114/11/30","106","1","1417","嘉裕","2775015.00","2183790.00","4958805.00","1080651.00","126573.00","1207224.00","3798837.00","--","-400636.00","353380.00","--","3751581.00","--","--","--","3751581.00","--","0.00","0.00","9.88"
"114/11/30","106","1","1418","東華","482038.00","1313536.00","1795574.00","1209536.00","336773.00","1546309.00","1319276.00","8005.00","-911800.00","-75450.00","-91245.00","248786.00","--","--","479.00","249265.00","0.00","0.00","8072000.00","2.01"
"114/11/30","106","1","1419","新紡","2218772.00","10117150.00","12335922.00","3604672.00","861257.00","4465929.00","3000413.00","1889.00","1872929.00","2953459.00","-13174.00","7815516.00","0.00","--","54477.00","7869993.00","0.00","0.00","803829.00","26.12"
"114/11/30","106","1","1423","利華","1440463.00","1338480.00","2778943.00","20925.00","204915.00","225840.00","1730000.00","122705.00","400937.00","299461.00","0.00","--","--","--","--","2553103.00","--","0.00","0.00","14.76"
"114/11/30","106","1","1432","大魯閣","1144781.00","6604759.00","7749540.00","1701590.00","3590986.00","5292576.00","1714376.00","686871.00","-331420.00","3195.00","-70174.00","2002848.00","--","--","454116.00","2456964.00","--","0.00","3500000.00","11.93"
"114/11/30","106","1","1434","福懋","24498756.00","65973056.00","90471812.00","9967375.00","12656421.00","22623796.00","16846646.00","269002.00","13760022.00","33386378.00","-20109.00","64241939.00","--","--","3606077.00","67848016.00","0.00","0.00","2313228.00","38.19"
"114/11/30","106","1","1435","中福","352689.00","753217.00","1105906.00","4000.00","167411.00","171411.00","1397801.00","1302.00","-305317.00","0.00","-159275.00","934511.00","--","--","-16.00","934495.00","--","0.00","14424000.00","7.45"
"114/11/30","106","1","1436","華友聯","5763183.00","706552.00","6469735.00","2540172.00","1613272.00","4153444.00","759000.00","245201.00","1308350.00","3740.00","--","2316291.00","--","--","--","2316291.00","0.00","0.00","0.00","30.52"
"114/11/30","106","1","1437","勤益控","1321307.00","8040348.00","9361655.00","2342483.00","1846933.00","4189416.00","1969899.00","321846.00","2768789.00","134320.00","-48708.00","5146146.00","0.00","--","26093.00","5172239.00","0.00","0.00","2303000.00","26.43"
"114/11/30","106","1","1438","三地開發","577515.00","33521.00","611036.00","1504.00","68800.00","70304.00","1024115.00","81330.00","-564713.00","0.00","0.00","--","--","--","--","540732.00","--","0.00","0.00","5.28"
"114/11/30","106","1","1439","雋揚","1376750.00","744475.00","2121225.00","9410.00","149875.00","159285.00","920000.00","8686.00","1033254.00","0.00","0.00","--","--","--","--","1961940.00","0.00","0.00","0.00","21.33"
"114/11/30","106","1","1440","南紡","9184355.00","32280184.00","41464539.00","9148513.00","6881980.00","16030493.00","16568159.00","75112.00","7882281.00","508461.00","--","25034013.00","--","--","400033.00","25434046.00","0.00","0.00","0.00","15.11"
"114/11/30","106","1","1441","大東","866012.00","2307568.00","3173580.00","1026300.00","1681833.00","2708133.00","621124.00","16825.00","-148055.00","-24447.00","--","465447.00","--","--","--","465447.00","--","0.00","0.00","7.49"
"114/11/30","106","1","1442","名軒","11054058.00","845252.00","11899310.00","2997806.00","3387292.00","6385098.00","2689258.00","913053.00","1907528.00","4373.00","--","5514212.00","--","--","--","5514212.00","0.00","0.00","0.00","20.50"
"114/11/30","106","1","1443","立益物流","1291317.00","2964362.00","4255679.00","2498103.00","968521.00","3466624.00","1353430.00","701.00","-350286.00","36514.00","-9056.00","1031303.00","--","--","-242248.00","789055.00","0.00","0.00","460610.00","7.65"
"114/11/30","106","1","1444","力麗","8674407.00","11071578.00","19745985.00","7887728.00","468424.00","8356152.00","9573029.00","77848.00","944854.00","26954.00","-28470.00","10594215.00","--","--","795618.00","11389833.00","--","0.00","10774028.00","11.19"
"114/11/30","106","1","1445","大宇","1003687.00","1190203.00","2193890.00","134436.00","153567.00","288003.00","1386670.00","172064.00","315802.00","31351.00","0.00","1905887.00","--","--","0.00","1905887.00","0.00","0.00","0.00","13.74"
"114/11/30","106","1","1446","宏和","3224840.00","675549.00","3900389.00","511193.00","1625897.00","2137090.00","1377095.00","268134.00","151372.00","-33302.00","0.00","1763299.00","--","--","0.00","1763299.00","0.00","0.00","0.00","12.80"
"114/11/30","106","1","1447","力鵬","12166108.00","10517576.00","22683684.00","9214905.00","3241259.00","12456164.00","9144872.00","104051.00","1225476.00","-539262.00","-357738.00","9577399.00","--","--","650121.00","10227520.00","--","0.00","82948106.00","11.52"
"114/11/30","106","1","1449","佳和","2151030.00","3041284.00","5192314.00","3230735.00","1069959.00","4300694.00","1200000.00","33225.00","-985763.00","412119.00","-14290.00","645291.00","--","--","246329.00","891620.00","--","0.00","317686.00","5.39"
"114/11/30","106","1","1451","年興","8133167.00","5364697.00","13497864.00","2442354.00","1254432.00","3696786.00","4000000.00","419715.00","5723792.00","-342922.00","--","9800585.00","--","--","493.00","9801078.00","--","0.00","0.00","24.50"
"114/11/30","106","1","1452","宏益","1833477.00","848421.00","2681898.00","157030.00","50549.00","207579.00","1326414.00","151649.00","983525.00","12731.00","--","2474319.00","--","--","--","2474319.00","0.00","0.00","0.00","18.65"
"114/11/30","106","1","1453","大將","777664.00","427022.00","1204686.00","148647.00","54910.00","203557.00","896747.00","2762.00","81155.00","7596.00","--","988260.00","--","--","12869.00","1001129.00","--","0.00","0.00","11.02"
"114/11/30","106","1","1454","台富","1253512.00","965664.00","2219176.00","481352.00","83086.00","564438.00","1403098.00","70951.00","146847.00","110860.00","-77032.00","1654724.00","--","--","14.00","1654738.00","--","0.00","7714103.00","12.48"
"114/11/30","106","1","1455","集盛","5788339.00","6535541.00","12323880.00","4220082.00","306706.00","4526788.00","6117634.00","360356.00","1319390.00","-288.00","--","7797092.00","--","--","--","7797092.00","--","0.00","0.00","12.75"
"114/11/30","106","1","1456","怡華","2477638.00","1997971.00","4475609.00","1234155.00","2111867.00","3346022.00","937200.00","18377.00","141634.00","32376.00","--","--","--","--","--","1129587.00","0.00","0.00","0.00","12.05"
"114/11/30","106","1","1457","宜進","2887256.00","8508335.00","11395591.00","2096805.00","3224924.00","5321729.00","3016476.00","326769.00","380904.00","59979.00","-251839.00","3532289.00","--","--","2541573.00","6073862.00","0.00","0.00","65685940.00","14.97"
"114/11/30","106","1","1459","聯發","2918067.00","3934121.00","6852188.00","1957875.00","1534967.00","3492842.00","3586289.00","251179.00","292334.00","-408202.00","-513573.00","3208027.00","--","--","151319.00","3359346.00","0.00","0.00","41144531.00","10.10"
"114/11/30","106","1","1460","宏遠","5899766.00","4565541.00","10465307.00","4148916.00","1476200.00","5625116.00","4711891.00","89004.00","637838.00","-132877.00","-465679.00","4840177.00","--","--","14.00","4840191.00","--","0.00","33706585.00","11.06"
"114/11/30","106","1","1463","強盛新","2506859.00","1141617.00","3648476.00","496110.00","100575.00","596685.00","1732684.00","135105.00","1044583.00","-36818.00","-124693.00","2750861.00","--","--","300930.00","3051791.00","0.00","0.00","11447523.00","17.00"
"114/11/30","106","1","1464","得力","5421730.00","5552064.00","10973794.00","5236823.00","896899.00","6133722.00","2776816.00","862198.00","857991.00","-311013.00","-12681.00","4173311.00","--","--","666761.00","4840072.00","--","0.00","1090005.00","15.09"
"114/11/30","106","1","1465","偉全","1814445.00","693491.00","2507936.00","323196.00","30226.00","353422.00","1036073.00","353488.00","334329.00","-20524.00","--","1703366.00","--","--","451148.00","2154514.00","--","0.00","0.00","16.44"
"114/11/30","106","1","1466","聚隆","1576801.00","2142385.00","3719186.00","1316997.00","629145.00","1946142.00","1111573.00","451883.00","210590.00","-1002.00","0.00","1773044.00","0.00","--","0.00","1773044.00","0.00","0.00","0.00","15.95"
"114/11/30","106","1","1467","南緯","3645816.00","2854641.00","6500457.00","2727021.00","1579572.00","4306593.00","2102622.00","231746.00","308639.00","-551940.00","--","2091067.00","--","--","102797.00","2193864.00","0.00","0.00","0.00","9.95"
"114/11/30","106","1","1468","昶和","1239345.00","1145457.00","2384802.00","601412.00","681040.00","1282452.00","1604053.00","26753.00","-622020.00","54473.00","--","1063259.00","--","--","39091.00","1102350.00","--","0.00","0.00","6.63"
"114/11/30","106","1","1470","大統新創","698345.00","381183.00","1079528.00","108754.00","8452.00","117206.00","857670.00","6918.00","119233.00","-21499.00","--","--","--","--","--","962322.00","--","0.00","0.00","11.22"
"114/11/30","106","1","1471","首利","987356.00","1182002.00","2169358.00","515093.00","5518.00","520611.00","2014677.00","44292.00","-494608.00","65023.00","--","1629384.00","--","--","19363.00","1648747.00","--","0.00","0.00","8.09"
"114/11/30","106","1","1472","三洋實業","392507.00","535432.00","927939.00","500114.00","43476.00","543590.00","763730.00","0.00","-364256.00","-15034.00","-91.00","384349.00","--","--","0.00","384349.00","--","0.00","3200.00","5.03"
"114/11/30","106","1","1473","台南","4427703.00","1911305.00","6339008.00","1565123.00","678030.00","2243153.00","1471518.00","868060.00","1685681.00","-55842.00","-24666.00","3944751.00","--","--","151104.00","4095855.00","0.00","3000.00","932000.00","26.98"
"114/11/30","106","1","1474","弘裕","2201236.00","1329957.00","3531193.00","1507762.00","153379.00","1661141.00","1298970.00","5887.00","590097.00","-36579.00","--","1858375.00","--","--","11677.00","1870052.00","0.00","0.00","0.00","14.31"
"114/11/30","106","1","1475","業旺","205720.00","39179.00","244899.00","121937.00","2808.00","124745.00","525168.00","188125.00","-427835.00","5411.00","--","290869.00","--","--","-170715.00","120154.00","0.00","0.00","0.00","5.54"
"114/11/30","106","1","1476","儒鴻","13198828.00","6777986.00","19976814.00","4651250.00","194000.00","4845250.00","2689874.00","3769437.00","8753720.00","-81467.00","--","15131564.00","--","--","0.00","15131564.00","0.00","0.00","0.00","56.25"
"114/11/30","106","1","1477","聚陽","7135891.00","5452200.00","12588091.00","3511604.00","232126.00","3743730.00","2070900.00","3423083.00","3295831.00","-78707.00","--","8711107.00","--","--","133254.00","8844361.00","0.00","0.00","0.00","42.06"
"114/11/30","106","1","1503","士電","13811371.00","22038868.00","35850239.00","10344331.00","3482511.00","13826842.00","5209722.00","2589184.00","14048270.00","-298160.00","--","21549016.00","--","--","474381.00","22023397.00","--","0.00","0.00","41.36"
"114/11/30","106","1","1504","東元","43896669.00","47317282.00","91213951.00","17507668.00","17484928.00","34992596.00","20026929.00","7673407.00","21726061.00","1085977.00","-321563.00","50190811.00","--","--","6030544.00","56221355.00","0.00","0.00","22438022.00","25.35"
"114/11/30","106","1","1506","正道","1519981.00","1281301.00","2801282.00","1304296.00","182785.00","1487081.00","1222557.00","124406.00","10656.00","-131199.00","--","1226420.00","--","--","87781.00","1314201.00","--","0.00","0.00","10.03"
"114/11/30","106","1","1512","瑞利","1642370.00","2087809.00","3730179.00","1565227.00","1105944.00","2671171.00","1818025.00","--","-603721.00","-155296.00","--","1059008.00","--","--","0.00","1059008.00","--","0.00","0.00","5.83"
"114/11/30","106","1","1513","中興電","8827750.00","5853320.00","14681070.00","5841747.00","1278146.00","7119893.00","4200000.00","398397.00","2781792.00","62437.00","-116880.00","7325746.00","--","--","235431.00","7561177.00","0.00","0.00","9038676.00","17.83"
"114/11/30","106","1","1514","亞力","2962991.00","1803721.00","4766712.00","1718657.00","323264.00","2041921.00","2010670.00","61299.00","650135.00","-5886.00","-41616.00","2674602.00","--","--","50189.00","2724791.00","0.00","0.00","2362712.00","13.46"
"114/11/30","106","1","1515","力山","2642151.00","2494551.00","5136702.00","2438539.00","418501.00","2857040.00","1814735.00","433.00","501473.00","-56019.00","--","2260622.00","--","--","19040.00","2279662.00","0.00","0.00","0.00","12.46"
"114/11/30","106","1","1516","川飛","348718.00","72739.00","421457.00","71605.00","20.00","71625.00","293040.00","20185.00","36607.00","0.00","0.00","--","--","--","--","349832.00","0.00","0.00","0.00","11.94"
"114/11/30","106","1","1517","利奇","2797325.00","1790992.00","4588317.00","706782.00","550803.00","1257585.00","2278250.00","60505.00","996766.00","-105747.00","--","3229774.00","--","--","100958.00","3330732.00","--","0.00","0.00","14.18"
"114/11/30","106","1","1519","華城","5009371.00","2035150.00","7044521.00","2858268.00","896397.00","3754665.00","2610585.00","1033.00","687352.00","-11457.00","--","3287513.00","--","--","2343.00","3289856.00","--","0.00","0.00","12.59"
"114/11/30","106","1","1521","大億","2121988.00","1547060.00","3669048.00","1438157.00","258233.00","1696390.00","762300.00","60472.00","1184811.00","-34925.00","--","1972658.00","--","--","--","1972658.00","--","0.00","0.00","25.88"
"114/11/30","106","1","1522","堤維西","8180634.00","11352481.00","19533115.00","6584243.00","5955663.00","12539906.00","3128979.00","1324176.00","2200273.00","-103279.00","-5996.00","6544153.00","--","--","449056.00","6993209.00","0.00","0.00","939707.00","20.98"
"114/11/30","106","1","1524","耿鼎","1470049.00","3331289.00","4801338.00","1232050.00","1456306.00","2688356.00","1796852.00","0.00","301794.00","14336.00","0.00","2112982.00","0.00","--","0.00","2112982.00","0.00","0.00","0.00","11.76"
"114/11/30","106","1","1525","江申","847820.00","3534934.00","4382754.00","656803.00","200120.00","856923.00","734001.00","1251.00","3117219.00","-326640.00","--","3525831.00","--","--","--","3525831.00","--","0.00","0.00","48.04"
"114/11/30","106","1","1526","日馳","908444.00","502500.00","1410944.00","520595.00","254965.00","775560.00","500000.00","--","143008.00","-7624.00","--","635384.00","0.00","--","0.00","635384.00","--","0.00","0.00","12.71"
"114/11/30","106","1","1527","鑽全","13417749.00","1293583.00","14711332.00","11332292.00","213319.00","11545611.00","1379606.00","305.00","2261776.00","-475966.00","0.00","--","--","--","--","3165721.00","--","0.00","0.00","22.95"
"114/11/30","106","1","1528","恩德","3824910.00","1322326.00","5147236.00","2353872.00","532648.00","2886520.00","1800000.00","319573.00","248574.00","-94523.00","-34972.00","2238652.00","--","--","22064.00","2260716.00","--","0.00","3669000.00","12.70"
"114/11/30","106","1","1529","樂事綠能","440284.00","327577.00","767861.00","88628.00","66263.00","154891.00","5997089.00","0.00","-5388542.00","0.00","0.00","608547.00","0.00","--","4423.00","612970.00","--","0.00","0.00","1.01"
"114/11/30","106","1","1530","亞崴","4563701.00","2217621.00","6781322.00","3273181.00","734936.00","4008117.00","965942.00","250067.00","1449777.00","-58682.00","--","2607104.00","--","--","166101.00","2773205.00","0.00","0.00","0.00","26.99"
