出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/30","106","4","2719","燦星旅","627669.00","80146.00","707815.00","420537.00","676.00","421213.00","362920.00","47789.00","-119479.00","-577.00","-4051.00","286602.00","--","--","--","286602.00","0.00","0.00","228000.00","7.95"
"114/11/30","106","4","2724","藝舍-KY","227794.00","910364.00","1138158.00","616255.00","474754.00","1091009.00","681723.00","198523.00","-841140.00","8043.00","--","47149.00","0.00","--","0.00","47149.00","--","0.00","0.00","0.69"
"114/11/30","106","4","2726","雅茗-KY","1164663.00","345295.00","1509958.00","533365.00","225718.00","759083.00","334040.00","222906.00","230746.00","-67395.00","-1476.00","718821.00","--","--","32054.00","750875.00","--","0.00","16000.00","21.53"
"114/11/30","106","4","2729","瓦城","930970.00","1475567.00","2406537.00","419048.00","36090.00","455138.00","232660.00","1210890.00","506313.00","-11018.00","--","1938845.00","--","--","12554.00","1951399.00","0.00","0.00","0.00","83.33"
"114/11/30","106","4","2732","六角","1141588.00","976663.00","2118251.00","832259.00","75944.00","908203.00","358899.00","581148.00","262008.00","-23748.00","-93845.00","1084462.00","--","--","125586.00","1210048.00","--","0.00","988000.00","31.07"
"114/11/30","106","4","2734","易飛網","405953.00","285533.00","691486.00","161171.00","113731.00","274902.00","302598.00","216887.00","-112574.00","-1238.00","--","405673.00","--","--","10911.00","416584.00","--","0.00","0.00","13.41"
"114/11/30","106","4","2736","富野","606241.00","1661712.00","2267953.00","288331.00","675545.00","963876.00","489923.00","464530.00","349624.00","--","--","1304077.00","0.00","--","--","1304077.00","--","0.00","0.00","26.62"
"114/11/30","106","4","2740","天蔥","139624.00","182607.00","322231.00","86898.00","73071.00","159969.00","159782.00","89126.00","-90126.00","-763.00","--","158019.00","--","--","4243.00","162262.00","0.00","0.00","0.00","9.89"
"114/11/30","106","4","2743","山富","923487.00","245098.00","1168585.00","668947.00","85.00","669032.00","281899.00","80172.00","137482.00","0.00","--","499553.00","--","--","--","499553.00","--","0.00","0.00","17.72"
"114/11/30","106","4","2745","五福","1284465.00","160151.00","1444616.00","968525.00","1824.00","970349.00","256709.00","81655.00","135903.00","--","--","474267.00","--","--","--","474267.00","--","4500.00","0.00","18.48"
"114/11/30","106","4","2751","王座","217480.00","315897.00","533377.00","138296.00","6.00","138302.00","300000.00","79643.00","15171.00","261.00","--","395075.00","--","--","--","395075.00","--","0.00","0.00","13.17"
"114/11/30","106","4","2752","豆府","303563.00","108836.00","412399.00","127686.00","--","127686.00","75000.00","42478.00","167235.00","0.00","--","284713.00","--","--","0.00","284713.00","--","0.00","0.00","37.96"
"114/11/30","106","4","2916","滿心","854254.00","332825.00","1187079.00","214914.00","70232.00","285146.00","546269.00","127250.00","236059.00","-7645.00","--","--","--","--","--","901933.00","0.00","0.00","0.00","16.51"
"114/11/30","106","4","2924","宏太-KY","776888.00","309263.00","1086151.00","432996.00","9019.00","442015.00","340051.00","337137.00","-1107.00","-31945.00","0.00","644136.00","--","--","--","644136.00","--","0.00","0.00","18.94"
"114/11/30","106","4","2926","誠品生活","3170230.00","1834616.00","5004846.00","2592441.00","735940.00","3328381.00","473897.00","616351.00","618457.00","-32240.00","--","1676465.00","--","--","--","1676465.00","0.00","0.00","0.00","35.38"
"114/11/30","106","4","2937","集雅社","975039.00","190497.00","1165536.00","636248.00","10291.00","646539.00","328600.00","52442.00","137955.00","--","--","518997.00","--","--","--","518997.00","0.00","0.00","0.00","15.79"
"114/11/30","106","4","2941","米斯特","138648.00","56305.00","194953.00","54524.00","--","54524.00","127900.00","50083.00","-37554.00","--","--","--","--","--","--","140429.00","0.00","0.00","0.00","10.98"
"114/11/30","106","4","3064","泰偉","357634.00","282431.00","640065.00","298903.00","12179.00","311082.00","721051.00","0.00","-416633.00","16449.00","0.00","320867.00","--","--","8116.00","328983.00","0.00","0.00","0.00","4.45"
"114/11/30","106","4","3066","李洲","365311.00","897820.00","1263131.00","410640.00","213327.00","623967.00","830706.00","25885.00","-555749.00","169297.00","--","470139.00","--","--","169025.00","639164.00","--","0.00","0.00","5.66"
"114/11/30","106","4","3067","全域","195099.00","102130.00","297229.00","82167.00","7056.00","89223.00","290252.00","1360.00","-75689.00","-7917.00","0.00","208006.00","--","--","0.00","208006.00","--","0.00","0.00","7.17"
"114/11/30","106","4","3071","協禧","1911060.00","561915.00","2472975.00","1037333.00","13701.00","1051034.00","1200000.00","33039.00","241172.00","-52270.00","--","1421941.00","--","--","0.00","1421941.00","0.00","0.00","0.00","11.85"
"114/11/30","106","4","3073","天方能源","188972.00","337157.00","526129.00","79191.00","150768.00","229959.00","464637.00","8566.00","-191393.00","-13248.00","--","268562.00","--","--","27608.00","296170.00","--","0.00","0.00","5.78"
"114/11/30","106","4","3078","僑威","5891829.00","1433206.00","7325035.00","2871736.00","199055.00","3070791.00","2273911.00","214286.00","1778563.00","-12516.00","--","4254244.00","--","--","--","4254244.00","--","0.00","0.00","18.71"
"114/11/30","106","4","3081","聯亞","2714723.00","1335364.00","4050087.00","325470.00","3421.00","328891.00","905732.00","1655253.00","1200139.00","-39928.00","0.00","--","--","--","--","3721196.00","--","0.00","0.00","41.08"
"114/11/30","106","4","3083","網龍","1064117.00","172821.00","1236938.00","167483.00","5292.00","172775.00","857044.00","328949.00","-142671.00","4961.00","0.00","1048283.00","--","--","15880.00","1064163.00","--","0.00","0.00","12.23"
"114/11/30","106","4","3085","新零售","470077.00","688506.00","1158583.00","438718.00","48769.00","487487.00","1180817.00","253672.00","-808926.00","428.00","--","625991.00","--","--","45105.00","671096.00","--","0.00","0.00","5.30"
"114/11/30","106","4","3086","華義","357023.00","141360.00","498383.00","249366.00","60200.00","309566.00","611661.00","10575.00","-427736.00","-5883.00","--","188617.00","--","--","200.00","188817.00","--","0.00","0.00","3.08"
"114/11/30","106","4","3088","艾訊","2260774.00","1510076.00","3770850.00","1240404.00","160249.00","1400653.00","794509.00","198563.00","1390039.00","-12914.00","--","2370197.00","--","--","0.00","2370197.00","0.00","57000.00","0.00","29.86"
"114/11/30","106","4","3093","港建*","730772.00","343090.00","1073862.00","164947.00","33373.00","198320.00","362888.00","49699.00","382136.00","-11697.00","--","783026.00","--","--","92516.00","875542.00","0.00","0.00","0.00","21.58"
"114/11/30","106","4","3095","及成","637159.00","602725.00","1239884.00","429196.00","600950.00","1030146.00","1092763.00","0.00","-839936.00","-78838.00","--","173989.00","--","--","35749.00","209738.00","0.00","0.00","0.00","1.59"
"114/11/30","106","4","3105","穩懋","16787114.00","20240338.00","37027452.00","5077465.00","6145242.00","11222707.00","4226664.00","9052896.00","10821687.00","1467968.00","0.00","25569215.00","--","--","235530.00","25804745.00","0.00","0.00","0.00","60.50"
"114/11/30","106","4","3114","好德","1397749.00","277921.00","1675670.00","825160.00","3818.00","828978.00","500137.00","52062.00","265027.00","29466.00","--","846692.00","--","--","--","846692.00","--","0.00","0.00","16.93"
"114/11/30","106","4","3115","富榮綱","527425.00","103229.00","630654.00","214310.00","261.00","214571.00","436976.00","0.00","-21970.00","1077.00","--","416083.00","--","--","0.00","416083.00","--","0.00","0.00","9.52"
"114/11/30","106","4","3118","進階","546093.00","186216.00","732309.00","204821.00","5209.00","210030.00","324529.00","55945.00","141805.00","--","--","--","--","--","--","522279.00","0.00","0.00","0.00","16.09"
"114/11/30","106","4","3122","笙泉","366536.00","193900.00","560436.00","71622.00","5568.00","77190.00","392999.00","46702.00","59951.00","-624.00","-15782.00","483246.00","--","--","0.00","483246.00","--","0.00","1000000.00","12.62"
"114/11/30","106","4","3128","昇銳","498107.00","404250.00","902357.00","279635.00","35923.00","315558.00","420000.00","104815.00","46156.00","-526.00","--","570445.00","--","--","16354.00","586799.00","--","0.00","0.00","13.58"
"114/11/30","106","4","3131","弘塑","2329772.00","1868153.00","4197925.00","1349260.00","526427.00","1875687.00","246838.00","601772.00","1049861.00","423767.00","--","2322238.00","--","--","--","2322238.00","0.00","0.00","0.00","94.08"
"114/11/30","106","4","3141","晶宏","1040579.00","224537.00","1265116.00","251119.00","0.00","251119.00","632997.00","55183.00","331368.00","-5551.00","0.00","1013997.00","--","--","--","1013997.00","--","214000.00","0.00","15.92"
"114/11/30","106","4","3147","大綜","909287.00","127302.00","1036589.00","540900.00","19049.00","559949.00","300051.00","4210.00","172716.00","-337.00","--","476640.00","--","--","--","476640.00","0.00","0.00","0.00","15.89"
"114/11/30","106","4","3152","璟德","2757846.00","1001936.00","3759782.00","424612.00","7552.00","432164.00","690162.00","573532.00","2063924.00","0.00","0.00","--","0.00","0.00","--","3327618.00","0.00","0.00","0.00","48.22"
"114/11/30","106","4","3158","嘉實","315262.00","293628.00","608890.00","138266.00","23815.00","162081.00","260792.00","37181.00","148750.00","72.00","0.00","446795.00","--","--","14.00","446809.00","--","215250.00","0.00","17.13"
"114/11/30","106","4","3162","精確","510818.00","319768.00","830586.00","236869.00","18899.00","255768.00","1265313.00","314.00","-681192.00","-9617.00","--","574818.00","--","--","--","574818.00","--","0.00","0.00","4.54"
"114/11/30","106","4","3163","波若威","1517798.00","745848.00","2263646.00","706105.00","61649.00","767754.00","743765.00","273592.00","541693.00","-63158.00","--","1495892.00","--","--","--","1495892.00","0.00","0.00","0.00","20.11"
"114/11/30","106","4","3169","亞信","719672.00","181255.00","900927.00","93554.00","0.00","93554.00","530906.00","60012.00","229349.00","-12894.00","0.00","807373.00","0.00","--","0.00","807373.00","0.00","0.00","0.00","15.21"
"114/11/30","106","4","3171","炎洲流通","814046.00","738153.00","1552199.00","591314.00","249615.00","840929.00","592035.00","53302.00","69941.00","-4008.00","--","711270.00","--","--","--","711270.00","0.00","0.00","0.00","12.01"
"114/11/30","106","4","3176","基亞","1589788.00","3256519.00","4846307.00","768262.00","897806.00","1666068.00","1386856.00","928608.00","-464582.00","-13493.00","--","1837389.00","--","--","1342850.00","3180239.00","0.00","0.00","0.00","13.25"
"114/11/30","106","4","3178","公準","450794.00","1193971.00","1644765.00","491151.00","479806.00","970957.00","397500.00","61600.00","207422.00","58.00","--","666580.00","--","--","7228.00","673808.00","0.00","0.00","0.00","16.77"
"114/11/30","106","4","3188","鑫龍騰","1885915.00","21659.00","1907574.00","1039699.00","--","1039699.00","1062951.00","1575.00","-196651.00","0.00","--","867875.00","--","--","--","867875.00","--","0.00","0.00","8.16"
"114/11/30","106","4","3191","雲嘉南","353352.00","68077.00","421429.00","94506.00","54.00","94560.00","571948.00","115885.00","-348159.00","-12805.00","0.00","326869.00","--","--","--","326869.00","0.00","0.00","0.00","5.72"
"114/11/30","106","4","3205","佰研","911734.00","150889.00","1062623.00","91607.00","5551.00","97158.00","327726.00","403466.00","239134.00","-4861.00","--","965465.00","--","--","--","965465.00","--","0.00","0.00","29.46"
"114/11/30","106","4","3206","志豐","1287497.00","344748.00","1632245.00","753295.00","26578.00","779873.00","518230.00","133437.00","218790.00","-18085.00","0.00","852372.00","--","--","0.00","852372.00","0.00","0.00","0.00","16.45"
"114/11/30","106","4","3207","耀勝","421568.00","178885.00","600453.00","345785.00","57401.00","403186.00","382593.00","72841.00","-243281.00","-9674.00","--","202479.00","0.00","--","-5212.00","197267.00","0.00","0.00","0.00","5.29"
"114/11/30","106","4","3211","順達","11009359.00","4787622.00","15796981.00","5857978.00","3248306.00","9106284.00","1519685.00","2057287.00","3515238.00","-186489.00","-215024.00","6690697.00","--","--","0.00","6690697.00","0.00","0.00","4488000.00","45.37"
"114/11/30","106","4","3213","茂訊","1597298.00","397395.00","1994693.00","422705.00","112249.00","534954.00","586855.00","72650.00","831016.00","-42672.00","--","1447849.00","--","--","11890.00","1459739.00","0.00","0.00","0.00","24.67"
"114/11/30","106","4","3217","優群","1202631.00","1067391.00","2270022.00","573174.00","25909.00","599083.00","821042.00","149030.00","428471.00","270500.00","--","1669043.00","--","--","1896.00","1670939.00","0.00","0.00","0.00","20.33"
"114/11/30","106","4","3218","大學光","1219816.00","784477.00","2004293.00","375340.00","46246.00","421586.00","761230.00","431404.00","221851.00","-7456.00","0.00","1407029.00","0.00","--","175678.00","1582707.00","0.00","0.00","0.00","18.48"
"114/11/30","106","4","3219","倚強科","168833.00","25288.00","194121.00","29079.00","--","29079.00","233004.00","8383.00","-93548.00","-1784.00","--","146055.00","--","--","18987.00","165042.00","0.00","0.00","0.00","6.27"
"114/11/30","106","4","3221","台嘉碩","1376471.00","1030843.00","2407314.00","556380.00","138993.00","695373.00","963456.00","592414.00","214456.00","-58334.00","--","1711992.00","--","--","-51.00","1711941.00","--","0.00","0.00","17.77"
"114/11/30","106","4","3224","三顧","638435.00","141261.00","779696.00","173663.00","6518.00","180181.00","440160.00","234624.00","-55630.00","-19639.00","--","599515.00","--","--","--","599515.00","0.00","0.00","0.00","13.62"
"114/11/30","106","4","3226","龍鋒","1121144.00","226396.00","1347540.00","411426.00","970.00","412396.00","644306.00","14705.00","277026.00","-893.00","--","935144.00","--","--","--","935144.00","--","0.00","0.00","14.51"
"114/11/30","106","4","3227","原相","5232823.00","1990451.00","7223274.00","1033498.00","313322.00","1346820.00","1330733.00","1474954.00","3514979.00","-270219.00","-198487.00","5851960.00","--","--","24494.00","5876454.00","0.00","0.00","2791900.00","44.92"
"114/11/30","106","4","3228","金麗科","292931.00","239578.00","532509.00","98958.00","27661.00","126619.00","677927.00","29800.00","-301837.00","0.00","--","--","--","--","--","405890.00","0.00","0.00","0.00","5.99"
"114/11/30","106","4","3230","錦明","574953.00","903516.00","1478469.00","313274.00","156242.00","469516.00","1077465.00","238653.00","-246613.00","-60552.00","0.00","1008953.00","0.00","--","0.00","1008953.00","0.00","0.00","0.00","9.36"
"114/11/30","106","4","3232","昱捷","820948.00","47382.00","868330.00","495469.00","9367.00","504836.00","315679.00","5075.00","23272.00","-4099.00","--","339927.00","--","--","23567.00","363494.00","0.00","0.00","0.00","10.77"
"114/11/30","106","4","3234","光環","1483717.00","1853910.00","3337627.00","1233525.00","791566.00","2025091.00","725277.00","400365.00","191720.00","-5800.00","-10397.00","1301165.00","--","--","11371.00","1312536.00","0.00","0.00","220000.00","17.99"
"114/11/30","106","4","3236","千如","1505087.00","794981.00","2300068.00","724749.00","382857.00","1107606.00","731978.00","181063.00","353361.00","-73940.00","0.00","1192462.00","0.00","--","0.00","1192462.00","0.00","0.00","0.00","16.29"
"114/11/30","106","4","3252","海灣","1071633.00","2876901.00","3948534.00","1171699.00","1116512.00","2288211.00","314458.00","275981.00","1073879.00","0.00","--","1664318.00","--","--","-3995.00","1660323.00","0.00","0.00","0.00","52.93"
"114/11/30","106","4","3259","鑫創","401714.00","254650.00","656364.00","66840.00","309.00","67149.00","808596.00","0.00","-219381.00","0.00","--","589215.00","--","--","--","589215.00","--","0.00","0.00","7.29"
"114/11/30","106","4","3260","威剛","15928611.00","12108686.00","28037297.00","10423499.00","7411557.00","17835056.00","2241724.00","3642203.00","4056806.00","-533983.00","-265166.00","9141584.00","--","--","1060657.00","10202241.00","0.00","0.00","5985000.00","41.90"
"114/11/30","106","4","3264","欣銓","5876722.00","10399730.00","16276452.00","2916521.00","3182192.00","6098713.00","4900361.00","1250932.00","4265965.00","-112747.00","-126772.00","10177739.00","--","--","0.00","10177739.00","0.00","0.00","16250750.00","21.48"
"114/11/30","106","4","3265","台星科","3873474.00","2169298.00","6042772.00","1715985.00","16490.00","1732475.00","1362617.00","366243.00","2649369.00","-67932.00","--","4310297.00","0.00","--","--","4310297.00","0.00","0.00","0.00","31.63"
"114/11/30","106","4","3268","海德威","544384.00","406634.00","951018.00","264336.00","188155.00","452491.00","334263.00","29064.00","69386.00","65814.00","--","498527.00","--","--","0.00","498527.00","--","0.00","0.00","14.91"
"114/11/30","106","4","3272","東碩","2907654.00","373755.00","3281409.00","1514675.00","199972.00","1714647.00","522649.00","536045.00","550643.00","-31818.00","-10757.00","1566762.00","--","--","--","1566762.00","0.00","0.00","250000.00","30.12"
"114/11/30","106","4","3276","宇環","1102945.00","883759.00","1986704.00","981374.00","139703.00","1121077.00","697127.00","28787.00","54104.00","-16489.00","--","763529.00","0.00","--","102098.00","865627.00","0.00","0.00","0.00","10.95"
"114/11/30","106","4","3284","太普高","829872.00","285985.00","1115857.00","173339.00","38521.00","211860.00","559618.00","107135.00","237160.00","84.00","0.00","903997.00","--","--","0.00","903997.00","0.00","0.00","0.00","16.15"
"114/11/30","106","4","3285","微端","886211.00","113418.00","999629.00","379476.00","15888.00","395364.00","441093.00","40554.00","127385.00","-12809.00","0.00","596223.00","--","--","8042.00","604265.00","0.00","0.00","0.00","13.52"
"114/11/30","106","4","3287","廣寰科","388652.00","119806.00","508458.00","109695.00","2798.00","112493.00","439705.00","13980.00","-70139.00","74.00","--","383620.00","--","--","12345.00","395965.00","--","0.00","0.00","8.72"
"114/11/30","106","4","3288","點晶","238525.00","22532.00","261057.00","152975.00","0.00","152975.00","494752.00","8028.00","-399010.00","5428.00","--","109198.00","--","--","-1116.00","108082.00","--","3125000.00","0.00","2.12"
"114/11/30","106","4","3289","宜特","2513372.00","6487401.00","9000773.00","2260422.00","3447123.00","5707545.00","635017.00","1822467.00","777035.00","-63946.00","--","3170573.00","--","--","122655.00","3293228.00","0.00","0.00","0.00","49.93"
"114/11/30","106","4","3290","東浦","2270139.00","972327.00","3242466.00","1648575.00","126422.00","1774997.00","995489.00","236740.00","269691.00","-62360.00","--","1439560.00","--","--","27909.00","1467469.00","--","0.00","0.00","14.46"
"114/11/30","106","4","3293","鈊象","2940196.00","1552082.00","4492278.00","738960.00","103883.00","842843.00","699834.00","264273.00","2636983.00","41791.00","--","3642881.00","--","--","6554.00","3649435.00","--","0.00","0.00","52.05"
"114/11/30","106","4","3294","英濟","3604070.00","1194985.00","4799055.00","2021275.00","178512.00","2199787.00","1315129.00","829909.00","319464.00","118595.00","--","2583097.00","--","--","16171.00","2599268.00","0.00","0.00","0.00","19.64"
"114/11/30","106","4","3297","杭特","444737.00","473217.00","917954.00","149659.00","12652.00","162311.00","369116.00","151868.00","235665.00","-1006.00","0.00","755643.00","--","--","0.00","755643.00","0.00","0.00","0.00","20.47"
