出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/30","106","3","3064","泰偉","207196.00","493104.00","700300.00","330491.00","191720.00","522211.00","721051.00","0.00","-571624.00","19587.00","--","169014.00","--","--","9075.00","178089.00","0.00","0.00","0.00","2.34"
"114/11/30","106","3","3066","李洲","376590.00","876860.00","1253450.00","467334.00","149455.00","616789.00","830706.00","21271.00","-561717.00","170213.00","--","460473.00","--","--","176188.00","636661.00","--","0.00","0.00","5.54"
"114/11/30","106","3","3067","全域","190532.00","103960.00","294492.00","72771.00","10407.00","83178.00","290252.00","1360.00","-71915.00","-8383.00","0.00","211314.00","--","--","0.00","211314.00","0.00","0.00","0.00","7.28"
"114/11/30","106","3","3071","協禧","2035317.00","570731.00","2606048.00","1209865.00","9163.00","1219028.00","1200000.00","33039.00","209793.00","-55812.00","--","1387020.00","--","--","0.00","1387020.00","0.00","0.00","0.00","11.56"
"114/11/30","106","3","3073","天方能源","195294.00","324208.00","519502.00","60814.00","147572.00","208386.00","464637.00","8566.00","-178088.00","-13129.00","--","281986.00","--","--","29130.00","311116.00","--","0.00","0.00","6.07"
"114/11/30","106","3","3078","僑威","5603973.00","1433044.00","7037017.00","2778003.00","188998.00","2967001.00","2273911.00","214286.00","1590232.00","-8413.00","--","4070016.00","--","--","--","4070016.00","--","0.00","0.00","17.90"
"114/11/30","106","3","3081","聯亞","2582626.00","1201638.00","3784264.00","299189.00","4633.00","303822.00","905897.00","1655088.00","974358.00","-54901.00","0.00","--","--","--","--","3480442.00","--","0.00","0.00","38.42"
"114/11/30","106","3","3083","網龍","1112811.00","158858.00","1271669.00","161837.00","4566.00","166403.00","857044.00","328949.00","-88814.00","-8475.00","0.00","1088704.00","--","--","16562.00","1105266.00","0.00","0.00","0.00","12.70"
"114/11/30","106","3","3085","新零售","445990.00","763753.00","1209743.00","299249.00","37159.00","336408.00","1180817.00","253672.00","-647171.00","810.00","--","788128.00","--","--","85207.00","873335.00","--","0.00","0.00","6.67"
"114/11/30","106","3","3086","華義","274138.00","146223.00","420361.00","316154.00","0.00","316154.00","377661.00","28353.00","-295814.00","-6232.00","--","103968.00","--","--","239.00","104207.00","--","12000000.00","0.00","2.41"
"114/11/30","106","3","3088","艾訊","2054370.00","1489481.00","3543851.00","666444.00","544781.00","1211225.00","795247.00","192915.00","1351330.00","-6866.00","0.00","2332626.00","--","--","0.00","2332626.00","0.00","204000.00","0.00","29.44"
"114/11/30","106","3","3093","港建*","708249.00","336588.00","1044837.00","133746.00","30123.00","163869.00","362888.00","49699.00","383419.00","-8181.00","--","787825.00","--","--","93143.00","880968.00","0.00","0.00","0.00","21.71"
"114/11/30","106","3","3095","及成","595820.00","606594.00","1202414.00","450476.00","514574.00","965050.00","1092763.00","0.00","-890705.00","-82498.00","--","119560.00","--","--","117804.00","237364.00","0.00","0.00","0.00","1.09"
"114/11/30","106","3","3105","穩懋","10106998.00","19393638.00","29500636.00","4361695.00","5648774.00","10010469.00","4026664.00","3712896.00","9624393.00","1456601.00","0.00","18820554.00","--","--","669613.00","19490167.00","0.00","0.00","0.00","46.74"
"114/11/30","106","3","3114","好德","1311887.00","285873.00","1597760.00","769100.00","4151.00","773251.00","500137.00","52062.00","242374.00","29936.00","--","824509.00","--","--","--","824509.00","--","0.00","0.00","16.49"
"114/11/30","106","3","3115","富榮綱","523603.00","108570.00","632173.00","222848.00","296.00","223144.00","436976.00","0.00","-28750.00","803.00","--","409029.00","0.00","--","0.00","409029.00","--","0.00","0.00","9.36"
"114/11/30","106","3","3118","進階","468417.00","185761.00","654178.00","147341.00","5388.00","152729.00","324529.00","55945.00","120975.00","--","--","--","--","--","--","501449.00","0.00","0.00","0.00","15.45"
"114/11/30","106","3","3122","笙泉","363982.00","195670.00","559652.00","73749.00","7371.00","81120.00","392999.00","46702.00","55205.00","-592.00","-15782.00","478532.00","--","--","--","478532.00","--","0.00","1000000.00","12.49"
"114/11/30","106","3","3128","昇銳","497097.00","408201.00","905298.00","294547.00","38930.00","333477.00","420000.00","104815.00","31660.00","-457.00","--","556018.00","--","--","15803.00","571821.00","--","0.00","0.00","13.24"
"114/11/30","106","3","3131","弘塑","2349079.00","1842609.00","4191688.00","1368768.00","529966.00","1898734.00","246838.00","601772.00","1014389.00","429955.00","0.00","2292954.00","--","--","0.00","2292954.00","0.00","0.00","0.00","92.89"
"114/11/30","106","3","3141","晶宏","956848.00","245635.00","1202483.00","213523.00","0.00","213523.00","636489.00","54101.00","304411.00","-6041.00","0.00","988960.00","--","--","--","988960.00","--","282166.00","0.00","15.59"
"114/11/30","106","3","3147","大綜","927535.00","112114.00","1039649.00","586521.00","9001.00","595522.00","300051.00","4027.00","140386.00","-337.00","--","444127.00","--","--","--","444127.00","0.00","0.00","0.00","14.80"
"114/11/30","106","3","3152","璟德","2659734.00","998175.00","3657909.00","511100.00","7042.00","518142.00","690162.00","573532.00","1876073.00","0.00","--","--","--","--","--","3139767.00","--","0.00","0.00","45.49"
"114/11/30","106","3","3162","精確","370924.00","429661.00","800585.00","386944.00","37833.00","424777.00","644273.00","935.00","-259334.00","-10066.00","--","375808.00","--","--","--","375808.00","--","14100000.00","0.00","5.32"
"114/11/30","106","3","3163","波若威","1443410.00","758285.00","2201695.00","610955.00","97658.00","708613.00","743765.00","273592.00","554706.00","-78981.00","--","1493082.00","--","--","--","1493082.00","0.00","0.00","0.00","20.07"
"114/11/30","106","3","3169","亞信","679110.00","195558.00","874668.00","87958.00","455.00","88413.00","530906.00","60012.00","205316.00","-9979.00","0.00","786255.00","--","--","0.00","786255.00","0.00","0.00","0.00","14.81"
"114/11/30","106","3","3171","炎洲流通","908310.00","736395.00","1644705.00","678773.00","262250.00","941023.00","592035.00","53302.00","62811.00","-4466.00","--","703682.00","--","--","--","703682.00","0.00","0.00","0.00","11.89"
"114/11/30","106","3","3176","基亞","1517542.00","3375649.00","4893191.00","626119.00","815318.00","1441437.00","1386856.00","922402.00","-307703.00","-14505.00","--","1987050.00","--","--","1464704.00","3451754.00","0.00","0.00","0.00","14.33"
"114/11/30","106","3","3188","鑫龍騰","2055322.00","22497.00","2077819.00","972111.00","250000.00","1222111.00","1062951.00","1575.00","-208818.00","0.00","--","855708.00","--","--","--","855708.00","--","0.00","0.00","8.05"
"114/11/30","106","3","3191","雲嘉南","384465.00","71463.00","455928.00","169266.00","54.00","169320.00","571948.00","115885.00","-387213.00","-14012.00","0.00","286608.00","--","--","0.00","286608.00","0.00","0.00","0.00","5.01"
"114/11/30","106","3","3205","佰研","951061.00","156641.00","1107702.00","83831.00","5787.00","89618.00","327726.00","403466.00","291791.00","-4899.00","0.00","1018084.00","--","--","0.00","1018084.00","0.00","0.00","0.00","31.07"
"114/11/30","106","3","3206","志豐","1216536.00","366719.00","1583255.00","705854.00","27560.00","733414.00","518230.00","133437.00","214557.00","-16383.00","0.00","849841.00","--","--","0.00","849841.00","0.00","0.00","0.00","16.40"
"114/11/30","106","3","3207","耀勝","481145.00","185375.00","666520.00","377984.00","42276.00","420260.00","382593.00","72841.00","-195237.00","-12228.00","--","247969.00","0.00","--","-1709.00","246260.00","0.00","0.00","0.00","6.48"
"114/11/30","106","3","3211","順達","10749022.00","4702053.00","15451075.00","6161982.00","2696935.00","8858917.00","1519685.00","2057287.00","3401774.00","-171564.00","-215024.00","6592158.00","--","--","0.00","6592158.00","0.00","0.00","4488000.00","44.70"
"114/11/30","106","3","3213","茂訊","1511953.00","404482.00","1916435.00","419093.00","105770.00","524863.00","586855.00","72650.00","739353.00","-21917.00","--","1376941.00","--","--","14631.00","1391572.00","0.00","0.00","0.00","23.46"
"114/11/30","106","3","3217","優群","1181050.00","968143.00","2149193.00","541750.00","19526.00","561276.00","821042.00","149030.00","371179.00","244766.00","--","1586017.00","--","--","1900.00","1587917.00","0.00","0.00","0.00","19.32"
"114/11/30","106","3","3218","大學光","1137501.00","786796.00","1924297.00","344887.00","64058.00","408945.00","761230.00","431404.00","188681.00","-6072.00","0.00","1375243.00","0.00","--","140109.00","1515352.00","0.00","0.00","0.00","18.07"
"114/11/30","106","3","3219","倚強科","188470.00","13714.00","202184.00","33165.00","0.00","33165.00","233004.00","8383.00","-90607.00","-971.00","--","149809.00","--","--","19210.00","169019.00","0.00","0.00","0.00","6.43"
"114/11/30","106","3","3221","台嘉碩","1377996.00","1010861.00","2388857.00","552037.00","149360.00","701397.00","963684.00","592771.00","198105.00","-67058.00","--","1687502.00","--","--","-42.00","1687460.00","--","0.00","0.00","17.51"
"114/11/30","106","3","3224","三顧","621056.00","151047.00","772103.00","173612.00","5224.00","178836.00","440160.00","234624.00","-66360.00","-15157.00","--","593267.00","--","--","--","593267.00","0.00","0.00","0.00","13.48"
"114/11/30","106","3","3226","龍鋒","1048973.00","193743.00","1242716.00","367429.00","1367.00","368796.00","644306.00","14705.00","214995.00","-86.00","--","873920.00","--","--","--","873920.00","--","0.00","0.00","13.56"
"114/11/30","106","3","3227","原相","4957539.00","1963785.00","6921324.00","997800.00","290095.00","1287895.00","1332245.00","1507996.00","3316673.00","-360165.00","-198487.00","5598262.00","--","--","35167.00","5633429.00","0.00","92750.00","2791900.00","42.96"
"114/11/30","106","3","3228","金麗科","302890.00","226389.00","529279.00","82523.00","28386.00","110909.00","677927.00","29800.00","-289357.00","0.00","--","--","--","--","--","418370.00","0.00","0.00","0.00","6.17"
"114/11/30","106","3","3230","錦明","724285.00","929934.00","1654219.00","381659.00","160551.00","542210.00","1077465.00","238653.00","-140620.00","-63489.00","0.00","1112009.00","0.00","--","0.00","1112009.00","0.00","0.00","0.00","10.32"
"114/11/30","106","3","3232","昱捷","778755.00","52864.00","831619.00","469232.00","7249.00","476481.00","315679.00","5075.00","17675.00","-4877.00","--","333552.00","--","--","21586.00","355138.00","0.00","0.00","0.00","10.57"
"114/11/30","106","3","3234","光環","2161653.00","1836762.00","3998415.00","1595002.00","937104.00","2532106.00","725277.00","400382.00","360080.00","-15258.00","-16109.00","1454372.00","--","--","11937.00","1466309.00","0.00","0.00","381000.00","20.16"
"114/11/30","106","3","3236","千如","1472271.00","757398.00","2229669.00","744248.00","340196.00","1084444.00","731978.00","181063.00","315000.00","-82816.00","0.00","1145225.00","0.00","--","0.00","1145225.00","0.00","0.00","0.00","15.65"
"114/11/30","106","3","3252","海灣","1046259.00","2890545.00","3936804.00","1125233.00","1116751.00","2241984.00","314458.00","275981.00","1107174.00","0.00","--","1697613.00","--","--","-2793.00","1694820.00","0.00","0.00","0.00","53.99"
"114/11/30","106","3","3259","鑫創","416563.00","253535.00","670098.00","97843.00","197.00","98040.00","808596.00","0.00","-236538.00","0.00","--","572058.00","--","--","--","572058.00","--","0.00","0.00","7.07"
"114/11/30","106","3","3260","威剛","15471336.00","12288921.00","27760257.00","10655077.00","7374148.00","18029225.00","2299734.00","3729712.00","4109261.00","-329893.00","-1207617.00","8601197.00","--","--","1129835.00","9731032.00","0.00","0.00","20453933.00","41.05"
"114/11/30","106","3","3264","欣銓","5762059.00","10233290.00","15995349.00","2926192.00","3286515.00","6212707.00","4854613.00","1125302.00","3887458.00","42041.00","-126772.00","9782642.00","--","--","0.00","9782642.00","0.00","0.00","16250750.00","20.85"
"114/11/30","106","3","3265","台星科","3198651.00","2369044.00","5567695.00","1654435.00","36525.00","1690960.00","1362617.00","366243.00","2175910.00","-28035.00","--","3876735.00","0.00","--","--","3876735.00","0.00","0.00","0.00","28.45"
"114/11/30","106","3","3268","海德威","589432.00","368320.00","957752.00","299914.00","188557.00","488471.00","334263.00","29064.00","81770.00","24184.00","--","469281.00","--","--","0.00","469281.00","--","0.00","0.00","14.04"
"114/11/30","106","3","3272","東碩","3037420.00","296529.00","3333949.00","1596586.00","196384.00","1792970.00","522649.00","536045.00","529311.00","-36269.00","-10757.00","1540979.00","--","--","--","1540979.00","0.00","0.00","250000.00","29.63"
"114/11/30","106","3","3276","宇環","1090322.00","928739.00","2019061.00","1055472.00","98983.00","1154455.00","697127.00","28787.00","57565.00","-17769.00","--","765710.00","0.00","--","98896.00","864606.00","0.00","0.00","0.00","10.98"
"114/11/30","106","3","3284","太普高","757403.00","308208.00","1065611.00","128867.00","38051.00","166918.00","559618.00","107135.00","232025.00","-85.00","0.00","898693.00","--","--","0.00","898693.00","0.00","0.00","0.00","16.06"
"114/11/30","106","3","3285","微端","841039.00","114498.00","955537.00","333632.00","16712.00","350344.00","441093.00","40554.00","125637.00","-11855.00","0.00","595429.00","--","--","9764.00","605193.00","0.00","0.00","0.00","13.50"
"114/11/30","106","3","3287","廣寰科","346094.00","122575.00","468669.00","80298.00","2897.00","83195.00","439705.00","11688.00","-74159.00","437.00","--","377671.00","--","--","7803.00","385474.00","--","0.00","0.00","8.59"
"114/11/30","106","3","3288","點晶","232975.00","20114.00","253089.00","162392.00","0.00","162392.00","490760.00","8028.00","-413831.00","6799.00","--","91756.00","--","--","-1059.00","90697.00","--","1877500.00","0.00","1.82"
"114/11/30","106","3","3289","宜特","1862585.00","5913676.00","7776261.00","2654951.00","2001457.00","4656408.00","630064.00","1689448.00","724241.00","-60227.00","--","2983526.00","--","--","136327.00","3119853.00","0.00","0.00","0.00","47.35"
"114/11/30","106","3","3290","東浦","2015528.00","984746.00","3000274.00","1431535.00","112219.00","1543754.00","995489.00","236740.00","259765.00","-61980.00","--","1430014.00","--","--","26506.00","1456520.00","--","0.00","0.00","14.36"
"114/11/30","106","3","3293","鈊象","2632527.00","1517160.00","4149687.00","641958.00","93827.00","735785.00","699794.00","263414.00","2425070.00","18971.00","--","3407249.00","--","--","6653.00","3413902.00","--","0.00","0.00","48.69"
"114/11/30","106","3","3294","英濟","3559140.00","1199846.00","4758986.00","2008565.00","211325.00","2219890.00","1313389.00","829164.00","275225.00","104419.00","--","2522197.00","--","--","16899.00","2539096.00","0.00","0.00","0.00","19.20"
"114/11/30","106","3","3297","杭特","441243.00","474788.00","916031.00","129984.00","11709.00","141693.00","369116.00","151868.00","254765.00","-1411.00","0.00","774338.00","--","--","0.00","774338.00","0.00","0.00","0.00","20.98"
"114/11/30","106","3","3303","岱稜","1549464.00","1264163.00","2813627.00","886936.00","373038.00","1259974.00","960896.00","517537.00","128555.00","-27439.00","-33964.00","1545585.00","--","--","8068.00","1553653.00","--","0.00","1787000.00","16.39"
"114/11/30","106","3","3306","鼎天","1035680.00","701362.00","1737042.00","309968.00","2371.00","312339.00","506077.00","557341.00","126779.00","234506.00","0.00","1424703.00","--","--","--","1424703.00","0.00","0.00","0.00","28.15"
"114/11/30","106","3","3310","佳穎","4534825.00","473505.00","5008330.00","3386601.00","427225.00","3813826.00","628266.00","273037.00","306192.00","-12150.00","-841.00","1194504.00","--","--","0.00","1194504.00","0.00","0.00","60000.00","19.03"
"114/11/30","106","3","3313","斐成","873645.00","164339.00","1037984.00","145553.00","817.00","146370.00","837708.00","624012.00","-584293.00","-2643.00","--","874784.00","--","--","16830.00","891614.00","0.00","0.00","0.00","10.44"
"114/11/30","106","3","3317","尼克森","1709658.00","423195.00","2132853.00","516202.00","10876.00","527078.00","612515.00","630512.00","364134.00","-1386.00","--","1605775.00","--","--","--","1605775.00","0.00","0.00","0.00","26.22"
"114/11/30","106","3","3322","建舜電","1595119.00","530321.00","2125440.00","1130239.00","85177.00","1215416.00","864156.00","624.00","-146761.00","-4077.00","--","713942.00","--","--","196082.00","910024.00","0.00","0.00","0.00","8.26"
"114/11/30","106","3","3323","加百裕","4215732.00","515399.00","4731131.00","2396084.00","2291.00","2398375.00","867999.00","688829.00","728480.00","47448.00","0.00","2332756.00","--","--","--","2332756.00","--","0.00","0.00","26.88"
