出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","114","3","1477","聚陽","14400014.00","7639888.00","22039902.00","7949673.00","975738.00","8925411.00","2466937.00","--","6166333.00","4479306.00","-114966.00","--","12997610.00","--","--","116881.00","13114491.00","0.00","0.00","0.00","52.69"
"114/10/29","114","3","2006","東和鋼鐵","28614375.00","23129885.00","51744260.00","16945692.00","1941738.00","18887430.00","7302138.00","--","7742308.00","18232359.00","-523932.00","--","32752873.00","--","--","103957.00","32856830.00","--","0.00","0.00","44.85"
"114/10/29","114","3","2419","仲琦","8502027.00","2087338.00","10589365.00","3933222.00","675043.00","4608265.00","3213172.00","--","1153381.00","244988.00","103544.00","--","4715085.00","--","--","1266015.00","5981100.00","0.00","0.00","0.00","14.67"
"114/10/29","114","3","3023","信邦","23024182.00","5907149.00","28931331.00","13350793.00","706769.00","14057562.00","2400690.00","--","3135415.00","9888202.00","-737579.00","--","14686728.00","--","--","187041.00","14873769.00","--","0.00","0.00","61.18"
"114/10/29","114","3","3035","智原","11557748.00","7309524.00","18867272.00","5141056.00","611073.00","5752129.00","2605503.00","--","4325263.00","4949878.00","801929.00","--","12682573.00","--","--","432570.00","13115143.00","0.00","0.00","0.00","48.68"
"114/10/29","114","3","3037","欣興","89817598.00","147820382.00","237637980.00","65260270.00","73746664.00","139006934.00","15296642.00","--","15713511.00","62652884.00","-1443099.00","-120420.00","92099518.00","--","--","6531528.00","98631046.00","0.00","0.00","1011935.00","60.25"
"114/10/29","114","3","3168","眾福科","2452169.00","1111287.00","3563456.00","1016771.00","72594.00","1089365.00","770996.00","--","474374.00","581022.00","-32541.00","-98514.00","1695337.00","--","--","778754.00","2474091.00","--","0.00","2000000.00","22.57"
"114/10/29","114","3","3321","同泰","1750859.00","505341.00","2256200.00","1659489.00","285994.00","1945483.00","531138.00","--","395.00","-133993.00","-86823.00","--","310717.00","--","--","--","310717.00","0.00","0.00","0.00","5.85"
"114/10/29","114","3","3454","晶睿","4051212.00","1315997.00","5367209.00","1904823.00","159532.00","2064355.00","865679.00","--","466415.00","1904899.00","1811.00","--","3238804.00","--","--","64050.00","3302854.00","--","0.00","0.00","37.41"
"114/10/29","114","3","3504","揚明光","2234544.00","2088862.00","4323406.00","1047189.00","522379.00","1569568.00","1140598.00","--","1648205.00","131011.00","-165976.00","--","2753838.00","--","--","0.00","2753838.00","--","0.00","0.00","24.14"
"114/10/29","114","3","6112","邁達特","10116869.00","3679959.00","13796828.00","7755765.00","917498.00","8673263.00","1883573.00","--","1223702.00","1027885.00","43421.00","--","4178581.00","--","--","944984.00","5123565.00","--","0.00","0.00","22.18"
"114/10/29","114","3","7799","禾榮科","11547482.00","611210.00","12158692.00","25612.00","25672.00","51284.00","1575120.00","--","10931389.00","-399101.00","--","--","--","--","--","--","12107408.00","0.00","1024500.00","0.00","76.87"
