出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/22","112","2","1101","台泥","154071563.00","302270086.00","456341649.00","91552014.00","130070184.00","221622198.00","73561817.00","--","66009915.00","67560364.00","7884583.00","-732459.00","214284220.00","--","--","20435231.00","234719451.00","--","0.00","20000000.00","29.21"
"114/11/22","112","2","1102","亞泥","123631973.00","211457676.00","335089649.00","87933840.00","63032840.00","150966680.00","35465629.00","--","6802044.00","113868110.00","5310543.00","--","161446326.00","--","--","22676643.00","184122969.00","--","0.00","0.00","45.52"
"114/11/22","112","2","1103","嘉泥","10783919.00","26971501.00","37755420.00","4133443.00","10204778.00","14338221.00","7902474.00","--","1240000.00","10197785.00","4380886.00","-1077950.00","22643195.00","--","--","774004.00","23417199.00","--","0.00","128805320.00","35.05"
"114/11/22","112","2","1104","環泥","6412220.00","22707921.00","29120141.00","5304982.00","1508560.00","6813542.00","6732175.00","--","123499.00","12788104.00","2081147.00","--","21724925.00","--","--","581674.00","22306599.00","--","0.00","0.00","33.24"
"114/11/22","112","2","1108","幸福","5939225.00","3786530.00","9725755.00","3138176.00","1774944.00","4913120.00","4047380.00","--","18.00","904440.00","-139273.00","--","4812565.00","--","--","70.00","4812635.00","--","0.00","0.00","11.89"
"114/11/22","112","2","1109","信大","6597137.00","4896580.00","11493717.00","1780363.00","155300.00","1935663.00","3411589.00","--","15697.00","4548764.00","-224206.00","0.00","7751844.00","--","--","1806210.00","9558054.00","0.00","0.00","0.00","22.72"
"114/11/22","112","2","1110","東泥","3340035.00","9127924.00","12467959.00","2554796.00","1010736.00","3565532.00","5720008.00","--","188583.00","2256256.00","671067.00","-12185.00","8823729.00","--","--","78698.00","8902427.00","--","0.00","2112865.00","15.48"
"114/11/22","112","2","1201","味全","7876800.00","11264503.00","19141303.00","8058718.00","3872443.00","11931161.00","5060629.00","--","36115.00","2376175.00","-271047.00","--","7201872.00","--","--","8270.00","7210142.00","0.00","0.00","0.00","14.23"
"114/11/22","112","2","1203","味王","4395351.00","5415508.00","9810859.00","2068209.00","1439362.00","3507571.00","2400000.00","0.00","46016.00","2942313.00","125034.00","-38464.00","5474899.00","--","--","828389.00","6303288.00","0.00","0.00","2293865.00","23.03"
"114/11/22","112","2","1210","大成","28398724.00","33335031.00","61733755.00","28813097.00","3356180.00","32169277.00","8947673.00","--","3504025.00","7946491.00","1258763.00","-219132.00","21437820.00","--","--","8126658.00","29564478.00","--","0.00","49059471.00","25.35"
"114/11/22","112","2","1213","大飲","64683.00","909793.00","974476.00","218057.00","450338.00","668395.00","566226.00","--","21938.00","-281882.00","-201.00","--","306081.00","--","--","--","306081.00","0.00","0.00","0.00","5.41"
"114/11/22","112","2","1215","卜蜂","7358256.00","17681212.00","25039468.00","8271703.00","7841841.00","16113544.00","2947901.00","--","6582.00","4884875.00","628842.00","--","8468200.00","--","--","457724.00","8925924.00","0.00","0.00","0.00","28.73"
"114/11/22","112","2","1216","統一","213136900.00","432552238.00","645689138.00","242666795.00","219010039.00","461676834.00","56820154.00","--","2894791.00","63713126.00","-5359052.00","--","118069019.00","--","--","65943285.00","184012304.00","0.00","0.00","0.00","20.78"
"114/11/22","112","2","1217","愛之味","2843569.00","11391999.00","14235568.00","3072169.00","3535787.00","6607956.00","4945134.00","--","268558.00","1050857.00","600249.00","--","6864798.00","--","--","762814.00","7627612.00","0.00","0.00","0.00","13.88"
"114/11/22","112","2","1218","泰山","6303402.00","8345161.00","14648563.00","2535865.00","232559.00","2768424.00","4999990.00","--","1006742.00","5994584.00","77433.00","-203876.00","11874873.00","--","--","5266.00","11880139.00","--","0.00","13680042.00","24.42"
"114/11/22","112","2","1219","福壽","5486485.00","4388549.00","9875034.00","3763678.00","1687068.00","5450746.00","3316634.00","--","15030.00","1042208.00","-7869.00","-6735.00","4359268.00","--","--","65020.00","4424288.00","--","0.00","364000.00","13.55"
