出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","112","3","1240","茂生農經","1146032.00","905640.00","2051672.00","676174.00","29452.00","705626.00","393702.00","--","145207.00","510942.00","227236.00","--","1277087.00","--","--","68959.00","1346046.00","--","0.00","0.00","32.44"
"114/10/29","112","3","1259","安心","1529760.00","4360530.00","5890290.00","1836059.00","1608816.00","3444875.00","323895.00","--","809816.00","921058.00","372810.00","--","2427579.00","--","--","17836.00","2445415.00","0.00","0.00","0.00","74.95"
"114/10/29","112","3","1264","德麥","2905170.00","1767208.00","4672378.00","888591.00","64551.00","953142.00","370644.00","--","673837.00","1993306.00","-18171.00","-2432.00","3017184.00","--","--","702052.00","3719236.00","--","0.00","12000.00","81.43"
"114/10/29","112","3","1268","漢來美食","2339521.00","4507126.00","6846647.00","1958611.00","2822511.00","4781122.00","422237.00","--","1123334.00","556225.00","-36271.00","0.00","2065525.00","--","--","--","2065525.00","--","0.00","0.00","48.92"
"114/10/29","112","3","1336","台翰","1265333.00","1435884.00","2701217.00","533540.00","342372.00","875912.00","788184.00","--","682341.00","419877.00","-65097.00","--","1825305.00","--","--","--","1825305.00","0.00","0.00","0.00","23.16"
"114/10/29","112","3","1565","精華","3715841.00","3869973.00","7585814.00","1174339.00","384468.00","1558807.00","504165.00","--","526000.00","4995770.00","1072.00","--","6027007.00","--","--","--","6027007.00","0.00","0.00","0.00","119.54"
"114/10/29","112","3","1569","濱川","3628757.00","3037162.00","6665919.00","2872924.00","358383.00","3231307.00","1214474.00","--","1154878.00","1054485.00","-101699.00","--","3322138.00","--","--","112474.00","3434612.00","--","0.00","0.00","27.35"
"114/10/29","112","3","1570","力肯","700159.00","283124.00","983283.00","66173.00","27414.00","93587.00","515008.00","--","0.00","379047.00","-4359.00","0.00","889696.00","--","--","0.00","889696.00","0.00","0.00","0.00","17.28"
"114/10/29","112","3","1580","新麥","2243310.00","1588458.00","3831768.00","816197.00","117931.00","934128.00","502302.00","--","206827.00","2176033.00","-110988.00","--","2774174.00","--","--","123466.00","2897640.00","--","0.00","0.00","55.23"
"114/10/29","112","3","1584","精剛","3490420.00","1835182.00","5325602.00","838641.00","1013064.00","1851705.00","1924705.00","--","1161769.00","290200.00","19359.00","--","3396033.00","--","--","77864.00","3473897.00","0.00","0.00","0.00","17.64"
"114/10/29","112","3","1586","和勤","2038890.00","2077402.00","4116292.00","1380200.00","1268758.00","2648958.00","863030.00","--","578254.00","325465.00","-95041.00","-204374.00","1467334.00","--","--","--","1467334.00","0.00","0.00","5054000.00","18.15"
"114/10/29","112","3","1591","駿吉-KY","233429.00","282643.00","516072.00","40857.00","19988.00","60845.00","347980.00","--","22159.00","240005.00","-154917.00","0.00","455227.00","--","--","0.00","455227.00","0.00","0.00","0.00","13.08"
"114/10/29","112","3","1593","祺驊","801298.00","1244202.00","2045500.00","385109.00","285418.00","670527.00","397829.00","--","580378.00","359100.00","-16821.00","0.00","1320486.00","--","--","54487.00","1374973.00","0.00","0.00","0.00","33.19"
"114/10/29","112","3","1595","川寶","3220030.00","1295356.00","4515386.00","1532210.00","317701.00","1849911.00","475481.00","--","570897.00","1610844.00","5498.00","0.00","2662720.00","--","--","2755.00","2665475.00","--","0.00","0.00","56.00"
"114/10/29","112","3","1599","宏佳騰","1804413.00","1437563.00","3241976.00","930941.00","331224.00","1262165.00","745287.00","--","418166.00","890054.00","-10316.00","-63380.00","1979811.00","--","--","--","1979811.00","0.00","0.00","1500000.00","27.11"
"114/10/29","112","3","1742","台蠟","2944679.00","904664.00","3849343.00","2331084.00","126070.00","2457154.00","935593.00","--","165098.00","291441.00","16837.00","-16780.00","1392189.00","--","--","--","1392189.00","0.00","0.00","888000.00","15.02"
"114/10/29","112","3","1777","生泰","1503858.00","1463580.00","2967438.00","598553.00","77748.00","676301.00","445917.00","--","983776.00","865673.00","-4229.00","--","--","--","--","--","2291137.00","0.00","0.00","0.00","51.38"
"114/10/29","112","3","1781","合世","508487.00","215858.00","724345.00","325491.00","34982.00","360473.00","474076.00","--","8.00","-65871.00","-44341.00","--","363872.00","--","--","--","363872.00","0.00","0.00","0.00","7.68"
"114/10/29","112","3","1784","訊聯","968257.00","1066903.00","2035160.00","312762.00","252579.00","565341.00","496269.00","--","612885.00","106510.00","-6268.00","-79369.00","1130027.00","--","--","339792.00","1469819.00","0.00","0.00","2510000.00","23.98"
"114/10/29","112","3","1785","光洋科","16855499.00","8969455.00","25824954.00","5479794.00","7401287.00","12881081.00","5966072.00","--","4127169.00","3059884.00","-221245.00","--","12931880.00","--","--","11993.00","12943873.00","--","0.00","0.00","21.68"
"114/10/29","112","3","1788","杏昌","2446231.00","2111479.00","4557710.00","1139709.00","512688.00","1652397.00","445210.00","--","1601988.00","861919.00","-3804.00","--","2905313.00","--","--","--","2905313.00","0.00","0.00","0.00","65.26"
"114/10/29","112","3","1796","金穎生技","405061.00","824855.00","1229916.00","223085.00","127084.00","350169.00","414598.00","--","294336.00","173210.00","-2397.00","--","879747.00","--","--","--","879747.00","0.00","0.00","0.00","21.22"
"114/10/29","112","3","1799","易威","423377.00","748694.00","1172071.00","113553.00","396149.00","509702.00","1143658.00","--","0.00","-525365.00","22974.00","--","641267.00","--","--","21102.00","662369.00","0.00","0.00","0.00","5.61"
"114/10/29","112","3","1813","寶利徠","472082.00","637310.00","1109392.00","272070.00","18471.00","290541.00","466355.00","--","233801.00","137056.00","-16365.00","--","820847.00","--","--","-1996.00","818851.00","0.00","0.00","0.00","17.60"
"114/10/29","112","3","1815","富喬","3935762.00","9749789.00","13685551.00","2282129.00","4507918.00","6790047.00","4502088.00","--","1859806.00","455784.00","77826.00","--","6895504.00","--","--","--","6895504.00","--","0.00","0.00","15.32"
"114/10/29","112","3","2035","唐榮公司","2849132.00","13953294.00","16802426.00","2435525.00","9332521.00","11768046.00","3500000.00","--","46.00","1390776.00","143558.00","--","--","--","--","--","5034380.00","--","0.00","0.00","14.38"
"114/10/29","112","3","2061","風青","820118.00","251891.00","1072009.00","532942.00","29780.00","562722.00","471083.00","--","35468.00","2015.00","721.00","0.00","509287.00","--","--","--","509287.00","0.00","0.00","0.00","10.81"
"114/10/29","112","3","2063","世鎧","1311339.00","571703.00","1883042.00","625540.00","148761.00","774301.00","495995.00","--","194678.00","418710.00","-642.00","0.00","1108741.00","--","--","--","1108741.00","0.00","0.00","0.00","22.35"
"114/10/29","112","3","2064","晉椿","1114139.00","1405144.00","2519283.00","1367297.00","89084.00","1456381.00","696300.00","--","101549.00","286486.00","-17944.00","-4104.00","1062287.00","--","--","615.00","1062902.00","0.00","0.00","300000.00","15.32"
"114/10/29","112","3","2065","世豐","1316508.00","1778743.00","3095251.00","1127192.00","293313.00","1420505.00","524339.00","--","465877.00","605982.00","78548.00","0.00","1674746.00","--","--","--","1674746.00","--","0.00","0.00","31.94"
"114/10/29","112","3","2066","世德","2694840.00","814615.00","3509455.00","914988.00","783416.00","1698404.00","419317.00","--","420093.00","1000609.00","-2873.00","-26095.00","1811051.00","--","--","0.00","1811051.00","0.00","0.00","500000.00","43.71"
"114/10/29","112","3","2067","嘉鋼","645786.00","1310766.00","1956552.00","848309.00","646975.00","1495284.00","451382.00","--","0.00","-49386.00","-7995.00","--","394001.00","--","--","67267.00","461268.00","--","0.00","0.00","8.73"
"114/10/29","112","3","2070","精湛","657664.00","585869.00","1243533.00","264351.00","118816.00","383167.00","357828.00","--","18833.00","504087.00","-20382.00","--","860366.00","--","--","--","860366.00","0.00","0.00","0.00","24.04"
"114/10/29","112","3","2073","雄順","227330.00","565447.00","792777.00","166579.00","191276.00","357855.00","275000.00","--","63203.00","97511.00","-792.00","--","--","--","--","--","434922.00","--","0.00","0.00","15.82"
"114/10/29","112","3","2221","大甲","1187374.00","531277.00","1718651.00","494497.00","197982.00","692479.00","423250.00","0.00","51422.00","500443.00","-4249.00","0.00","970866.00","0.00","--","55306.00","1026172.00","0.00","0.00","0.00","22.94"
"114/10/29","112","3","2230","泰茂","920494.00","318980.00","1239474.00","207949.00","223497.00","431446.00","486091.00","--","144820.00","167423.00","-3398.00","--","794936.00","--","--","13092.00","808028.00","--","1031757.00","0.00","16.35"
"114/10/29","112","3","2235","謚源","665034.00","1033790.00","1698824.00","300871.00","103340.00","404211.00","358780.00","--","497802.00","438031.00","--","--","--","--","--","--","1294613.00","--","0.00","0.00","36.08"
"114/10/29","112","3","2596","綠意","4180229.00","134193.00","4314422.00","1955066.00","--","1955066.00","1000000.00","--","189208.00","805513.00","0.00","0.00","1994721.00","--","--","364635.00","2359356.00","--","0.00","0.00","19.95"
"114/10/29","112","3","2640","大車隊","1252659.00","2022410.00","3275069.00","826952.00","558018.00","1384970.00","592650.00","--","498623.00","695434.00","-587.00","--","1786120.00","--","--","103979.00","1890099.00","--","0.00","0.00","30.14"
"114/10/29","112","3","2641","正德","2228823.00","7392334.00","9621157.00","1320599.00","2290822.00","3611421.00","2700305.00","--","1252114.00","1645296.00","412021.00","--","6009736.00","--","--","--","6009736.00","--","0.00","0.00","22.26"
"114/10/29","112","3","2643","捷迅","2213879.00","377246.00","2591125.00","669255.00","257397.00","926652.00","450638.00","--","171988.00","983018.00","58829.00","--","1664473.00","--","--","--","1664473.00","--","2510637.00","0.00","51.20"
"114/10/29","112","3","2718","全心投控","3848896.00","652684.00","4501580.00","1995212.00","203319.00","2198531.00","875760.00","--","726659.00","688798.00","11832.00","--","2303049.00","--","--","--","2303049.00","0.00","0.00","0.00","26.30"
"114/10/29","112","3","2719","燦星旅","540302.00","213629.00","753931.00","144273.00","87096.00","231369.00","687421.00","--","6471.00","-171330.00","--","--","522562.00","--","--","--","522562.00","0.00","0.00","0.00","7.60"
