出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","112","1","1240","茂生農經","1296825.00","888963.00","2185788.00","820013.00","32149.00","852162.00","385982.00","--","145207.00","466470.00","254120.00","--","1251779.00","--","--","81847.00","1333626.00","--","0.00","0.00","32.43"
"114/10/29","112","1","1259","安心","1654365.00","3841453.00","5495818.00","1692452.00","1608129.00","3300581.00","323895.00","--","809816.00","814323.00","228007.00","--","2176041.00","--","--","19196.00","2195237.00","0.00","0.00","0.00","67.18"
"114/10/29","112","1","1264","德麥","2710790.00","1770807.00","4481597.00","1103238.00","71779.00","1175017.00","370644.00","--","673465.00","1646415.00","-35246.00","-2432.00","2652846.00","--","--","653734.00","3306580.00","0.00","0.00","12000.00","71.60"
"114/10/29","112","1","1268","漢來美食","2140718.00","4125699.00","6266417.00","1403782.00","2843422.00","4247204.00","427237.00","--","1176918.00","529061.00","-48193.00","-65810.00","2019213.00","--","--","--","2019213.00","--","0.00","500000.00","47.82"
"114/10/29","112","1","1336","台翰","1388578.00","1311598.00","2700176.00","583049.00","408668.00","991717.00","788184.00","--","695473.00","355219.00","-130417.00","--","1708459.00","--","--","--","1708459.00","0.00","0.00","0.00","21.68"
"114/10/29","112","1","1565","精華","4195461.00","3929296.00","8124757.00","1934700.00","438201.00","2372901.00","504165.00","--","526000.00","4719891.00","1800.00","--","5751856.00","--","--","--","5751856.00","0.00","0.00","0.00","114.09"
"114/10/29","112","1","1569","濱川","3846536.00","3130179.00","6976715.00","2917987.00","502351.00","3420338.00","1214474.00","--","1154878.00","1213557.00","-155175.00","--","3427734.00","--","--","128643.00","3556377.00","--","0.00","0.00","28.22"
"114/10/29","112","1","1570","力肯","790090.00","279578.00","1069668.00","107555.00","23837.00","131392.00","515008.00","--","0.00","427017.00","-3749.00","0.00","938276.00","--","--","0.00","938276.00","0.00","0.00","0.00","18.22"
"114/10/29","112","1","1580","新麥","2226595.00","1452552.00","3679147.00","1103308.00","60574.00","1163882.00","502302.00","--","206827.00","1818962.00","-119472.00","--","2408619.00","--","--","106646.00","2515265.00","--","0.00","0.00","47.95"
"114/10/29","112","1","1584","精剛","2790135.00","1481573.00","4271708.00","979968.00","1074542.00","2054510.00","1524705.00","--","354771.00","231421.00","26791.00","--","2137688.00","--","--","79510.00","2217198.00","0.00","0.00","0.00","14.02"
"114/10/29","112","1","1586","和勤","1984435.00","2150824.00","4135259.00","1864520.00","802522.00","2667042.00","858988.00","--","555218.00","348366.00","-89825.00","-204530.00","1468217.00","--","--","--","1468217.00","0.00","0.00","5054000.00","18.16"
