出表日期,年度,季別,公司代號,公司名稱,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/22","112","4","2880","華南金","39596420.00","245757463.00","118793903.00","379784939.00","686891136.00","--","2481443.00","67252591.00","398393.00","--","--","2243451690.00","6917297.00","351351.00","--","19050712.00","14863175.00","31978737.00","2268659.00","919111.00","3850295.00","4594464.00","3869201779.00","190550622.00","--","8651418.00","--","109103919.00","36316177.00","48200920.00","3640732.00","--","3065364627.00","80586915.00","3412328.00","--","23659550.00","76978878.00","2325107.00","6139717.00","6458533.00","3661389443.00","136427459.00","17761804.00","63895129.00","-10274310.00","--","--","207810082.00","2254.00","207812336.00","--","0.00","0.00","15.23"
"114/11/22","112","4","2881","富邦金","326164774.00","443848119.00","1705394115.00","621848355.00","3691999727.00","15581070.00","79481332.00","307654045.00","3067000.00","--","--","2763175821.00","32585720.00","57824186.00","--","531658018.00","304228110.00","68834664.00","13009645.00","33446190.00","51437518.00","55073833.00","11106312242.00","125679394.00","1315767.00","63645358.00","10117852.00","133917232.00","69479524.00","189288259.00","3372994.00","--","3903395671.00","300620560.00","17107892.00","--","4704889469.00","618489894.00","20602341.00","41351343.00","86432867.00","10289706417.00","146149632.00","165040190.00","526152227.00","-34904796.00","--","--","802437253.00","14168572.00","816605825.00","0.00","0.00","0.00","54.91"
"114/11/22","112","4","2882","國泰金","320831824.00","336768960.00","2009183691.00","876261075.00","4728733650.00","1109.00","43324997.00","248954635.00","5788596.00","--","--","2684520400.00","15778910.00","34212316.00","--","739364082.00","461686710.00","109370464.00","5556600.00","49669714.00","74165978.00","66946615.00","12811120326.00","117130854.00","--","146895790.00","2038001.00","25757726.00","76528247.00","90464445.00","540590.00","--","3496982688.00","175941430.00","12988127.00","--","6958614203.00","800999585.00","20030215.00","49491154.00","35271619.00","12009674674.00","162025102.00","202793453.00","501697006.00","-78460876.00","0.00","0.00","788054685.00","13390967.00","801445652.00","--","0.00","0.00","48.64"
"114/11/22","112","4","2883","凱基金","72864773.00","29682480.00","550917931.00","249360614.00","1668017681.00","835695.00","68181458.00","156501248.00","891186.00","--","--","430891355.00","1011096.00","24818337.00","--","177975337.00","59391549.00","31174212.00","11860235.00","17778030.00","18834982.00","77223854.00","3648212053.00","7027312.00","--","62481110.00","697122.00","130294589.00","29459780.00","107156822.00","312088.00","--","529936718.00","101938248.00","24444457.00","--","2082411350.00","210573263.00","4034022.00","16326381.00","78168155.00","3385261417.00","184161230.00","33588602.00","84365277.00","-39296475.00","0.00","--","262818634.00","132002.00","262950636.00","600000.00","0.00","0.00","14.27"
"114/11/22","112","4","2884","玉山金","67575304.00","194590834.00","251426462.00","360384015.00","475610677.00","1583.00","8097297.00","141356313.00","34717.00","--","--","2063180999.00","--","--","--","5443226.00","1752737.00","34665848.00","7342717.00","6284027.00","3204981.00","17545763.00","3638497500.00","45468695.00","--","87559558.00","188495.00","24678722.00","9091916.00","43078614.00","2178297.00","--","3021047051.00","48250000.00","382216.00","--","1104884.00","108218914.00","4617337.00","2366315.00","3842639.00","3402073653.00","156640000.00","34800497.00","46786129.00","-1978946.00","--","--","236247680.00","176167.00","236423847.00","--","0.00","0.00","15.08"
"114/11/22","112","4","2885","元大金","81869960.00","83110140.00","563701196.00","292262818.00","539131270.00","--","99644104.00","273092919.00","2623799.00","79099.00","--","1086526760.00","1249093.00","3089373.00","3051147.00","111816531.00","11307517.00","27352156.00","13011575.00","30728678.00","5246624.00","69765061.00","3298659820.00","12387393.00","--","158670714.00","--","251838703.00","83155165.00","180210063.00","5366128.00","--","1548770818.00","104904691.00","48439167.00","--","376640823.00","135723396.00","6191253.00","5341639.00","72643721.00","2990283674.00","126890824.00","38188103.00","116980378.00","4947633.00","--","--","287006938.00","21369208.00","308376146.00","0.00","0.00","0.00","22.62"
"114/11/22","112","4","2886","兆豐金","139031498.00","552414511.00","228463860.00","557265509.00","616356587.00","--","5444959.00","92724481.00","15357.00","0.00","--","2133342011.00","13846853.00","5774751.00","--","6347532.00","2023611.00","22044685.00","2072607.00","1410325.00","7222920.00","8963136.00","4394765193.00","634098237.00","2870805.00","25587296.00","--","282478905.00","40385793.00","97890226.00","10532725.00","--","2853818393.00","30500000.00","11947112.00","--","29133623.00","24483927.00","2134168.00","2767687.00","10325208.00","4058954105.00","141904776.00","68502384.00","122260989.00","3142939.00","0.00","--","335811088.00","0.00","335811088.00","0.00","42163459.00","0.00","23.83"
"114/11/22","112","4","2887","台新新光金","29232521.00","109924871.00","200978801.00","147149191.00","734631003.00","--","21359056.00","165317191.00","0.00","--","--","1524822536.00","598394.00","527714.00","--","39997264.00","4093509.00","25700393.00","2291375.00","3565321.00","7800552.00","17961678.00","3035951370.00","17071307.00","--","65303086.00","--","85658987.00","30223005.00","39299694.00","3907323.00","--","2102513646.00","68144602.00","10387601.00","--","241426541.00","141856704.00","2405852.00","1383817.00","9806732.00","2819388897.00","135770618.00","38197778.00","43361276.00","-794452.00","--","--","216535220.00","27253.00","216562473.00","--","0.00","0.00","15.95"
"114/11/22","112","4","2889","國票金","3287831.00","51.00","156055499.00","134636590.00","699366.00","--","169634.00","38404206.00","48.00","--","--","--","--","5833790.00","--","11574683.00","405724.00","7039021.00","116249.00","257608.00","421013.00","5019090.00","363920403.00","--","29559732.00","1562885.00","--","229787461.00","20487764.00","17559271.00","472710.00","--","--","--","--","--","1715641.00","9124171.00","115129.00","38040.00","4705011.00","315127815.00","34473840.00","399934.00","6494278.00","770888.00","0.00","--","42138940.00","6653648.00","48792588.00","--","0.00","0.00","12.22"
"114/11/22","112","4","2890","永豐金","30644456.00","184050320.00","149883920.00","374874958.00","303546679.00","--","77919383.00","128573076.00","269417.00","--","--","1423468362.00","--","1016351.00","--","44463965.00","2267321.00","13248648.00","3720343.00","2442924.00","2404567.00","28558041.00","2771352731.00","115708086.00","2760676.00","76270123.00","--","68718702.00","54048045.00","60041643.00","1973105.00","--","2018978249.00","71827113.00","8008511.00","18437.00","3409253.00","79418632.00","3243653.00","1627403.00","16965144.00","2583016775.00","123764399.00","6129361.00","63599912.00","-5157716.00","--","--","188335956.00","0.00","188335956.00","--","0.00","0.00","15.22"
