出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/22","112","4","2855","統一證","131334685.00","9330538.00","140665223.00","108355052.00","168063.00","108523115.00","14558313.00","--","91261.00","15965609.00","1434309.00","--","32049492.00","--","--","92616.00","32142108.00","0.00","0.00","0.00","22.01"
"114/11/22","112","4","6005","群益證","223526822.00","23383910.00","246910732.00","201651712.00","1894496.00","203546208.00","21709081.00","--","2743256.00","13140393.00","2654153.00","--","40246883.00","--","--","3117641.00","43364524.00","--","0.00","0.00","18.54"
"114/11/22","112","4","6024","群益期","48408270.00","931823.00","49340093.00","42077086.00","86629.00","42163715.00","2104376.00","--","1663251.00","3418234.00","-12412.00","--","7173449.00","--","--","2929.00","7176378.00","--","0.00","0.00","34.09"
