出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/22","112","4","1240","茂生農經","1250539.00","932864.00","2183403.00","737041.00","31551.00","768592.00","393702.00","--","145207.00","568982.00","246029.00","--","1353920.00","--","--","60891.00","1414811.00","--","0.00","0.00","34.39"
"114/11/22","112","4","1259","安心","1364747.00","4458230.00","5822977.00","1871148.00","1570339.00","3441487.00","323895.00","--","809816.00","938932.00","292721.00","--","2365364.00","--","--","16126.00","2381490.00","0.00","0.00","0.00","73.03"
"114/11/22","112","4","1264","德麥","3049253.00","1750283.00","4799536.00","863566.00","69969.00","933535.00","370644.00","--","673837.00","2156690.00","-47731.00","-2432.00","3151008.00","--","--","714993.00","3866001.00","--","0.00","12000.00","85.04"
"114/11/22","112","4","1268","漢來美食","2352869.00","4645552.00","6998421.00","2066258.00","2778972.00","4845230.00","422237.00","--","1123334.00","590762.00","16858.00","0.00","2153191.00","--","--","--","2153191.00","--","0.00","0.00","50.99"
"114/11/22","112","4","1294","漢田生技","339911.00","591032.00","930943.00","224338.00","305224.00","529562.00","193669.00","--","36875.00","167545.00","--","--","398089.00","--","--","3292.00","401381.00","--","0.00","0.00","20.56"
"114/11/22","112","4","1295","生合","618644.00","1267596.00","1886240.00","199281.00","743990.00","943271.00","307400.00","--","256807.00","389463.00","-10701.00","--","942969.00","--","--","--","942969.00","0.00","0.00","0.00","30.68"
"114/11/22","112","4","1336","台翰","1230707.00","1404038.00","2634745.00","524779.00","340470.00","865249.00","788184.00","--","682341.00","445613.00","-146642.00","--","1769496.00","--","--","--","1769496.00","0.00","0.00","0.00","22.45"
"114/11/22","112","4","1565","精華","3905024.00","3849228.00","7754252.00","1272499.00","345683.00","1618182.00","504165.00","--","526000.00","5104988.00","917.00","--","6136070.00","--","--","--","6136070.00","0.00","0.00","0.00","121.71"
"114/11/22","112","4","1569","濱川","3605176.00","2861460.00","6466636.00","2367045.00","833219.00","3200264.00","1214474.00","--","1154878.00","989840.00","-208817.00","--","3150375.00","--","--","115997.00","3266372.00","--","0.00","0.00","25.94"
"114/11/22","112","4","1570","力肯","719584.00","291666.00","1011250.00","87752.00","24495.00","112247.00","515008.00","--","--","380599.00","3396.00","--","899003.00","--","--","0.00","899003.00","0.00","0.00","0.00","17.46"
