出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/22","112","3","1409","新纖","121431657.00","66609734.00","188041391.00","119265945.00","22540521.00","141806466.00","16184093.00","--","1962546.00","13546614.00","4174661.00","-29834.00","35838080.00","--","10396845.00","46234925.00","--","0.00","4680487.00","22.21"
"114/11/22","112","3","1718","中纖","655133261.00","213770196.00","868903457.00","762041927.00","29375172.00","791417099.00","16859057.00","0.00","1718628.00","3407774.00","506209.00","-1135056.00","21356612.00","0.00","56129746.00","77486358.00","--","0.00","344225645.00","15.92"
"114/11/22","112","3","2207","和泰車","334022258.00","131481140.00","465503398.00","334665449.00","34744880.00","369410329.00","5571028.00","--","2897444.00","49354749.00","4746706.00","--","62569927.00","--","33523142.00","96093069.00","0.00","0.00","0.00","112.31"
"114/11/22","112","3","2905","三商","113471622.00","1458748266.00","1572219888.00","20201225.00","1506579091.00","1526780316.00","11224957.00","0.00","4413981.00","5972479.00","-3875766.00","-592930.00","17142721.00","0.00","28296851.00","45439572.00","0.00","0.00","57093000.00","16.09"
