出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/22","112","2","2855","統一證","128702425.00","9427085.00","138129510.00","107147362.00","118044.00","107265406.00","14558313.00","--","91261.00","14846020.00","1279849.00","--","30775443.00","--","--","88661.00","30864104.00","0.00","0.00","0.00","21.14"
"114/11/22","112","2","6005","群益證","203292945.00","22538415.00","225831360.00","183200459.00","1944891.00","185145350.00","21709081.00","--","2743256.00","11269969.00","2072032.00","--","37794338.00","--","--","2891672.00","40686010.00","--","0.00","0.00","17.41"
"114/11/22","112","2","6024","群益期","49690730.00","687738.00","50378468.00","43646714.00","75378.00","43722092.00","2104376.00","--","1663251.00","2899764.00","-13619.00","--","6653772.00","--","--","2604.00","6656376.00","--","0.00","0.00","31.62"
