出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/22","112","2","5864","致和證","6245751.00","1705704.00","7951455.00","2317048.00","29302.00","2346350.00","2721811.00","--","55566.00","2534925.00","292803.00","--","--","--","--","--","5605105.00","--","0.00","0.00","20.59"
"114/11/22","112","2","6015","宏遠證","12077844.00","1691913.00","13769757.00","8881125.00","245308.00","9126433.00","3512516.00","--","355783.00","667096.00","107929.00","--","4643324.00","--","--","--","4643324.00","0.00","0.00","0.00","13.22"
"114/11/22","112","2","6016","康和證","35626141.00","6632795.00","42258936.00","32074027.00","1245015.00","33319042.00","5944550.00","--","175331.00","2379902.00","382657.00","--","8882440.00","--","--","57454.00","8939894.00","0.00","0.00","0.00","14.94"
"114/11/22","112","2","6020","大展證","5963127.00","1184365.00","7147492.00","2629652.00","3256.00","2632908.00","2523532.00","--","461.00","1494149.00","495987.00","--","4514129.00","--","--","455.00","4514584.00","0.00","0.00","0.00","17.89"
"114/11/22","112","2","6021","美好證","12659444.00","1318547.00","13977991.00","7396045.00","1086473.00","8482518.00","3109659.00","--","43066.00","1876482.00","466266.00","--","5495473.00","--","--","--","5495473.00","300000.00","0.00","0.00","17.67"
"114/11/22","112","2","6023","元大期貨","103630790.00","3719040.00","107349830.00","92443501.00","1671113.00","94114614.00","2899763.00","--","3070484.00","5502169.00","1762800.00","--","13235216.00","--","--","--","13235216.00","0.00","0.00","0.00","45.64"
"114/11/22","112","2","6026","福邦證","11055165.00","694840.00","11750005.00","6293267.00","41904.00","6335171.00","3961619.00","--","151241.00","1051258.00","116605.00","--","5280723.00","--","--","134111.00","5414834.00","--","0.00","0.00","13.33"
