出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","112","3","5864","致和證","5420428.00","1609634.00","7030062.00","2109861.00","29408.00","2139269.00","2721811.00","--","55566.00","1914420.00","198996.00","--","--","--","--","--","4890793.00","0.00","0.00","0.00","17.97"
"114/10/29","112","3","6015","宏遠證","12362284.00","1650791.00","14013075.00","9084839.00","235820.00","9320659.00","3512516.00","--","355468.00","694374.00","130058.00","--","4692416.00","--","--","--","4692416.00","0.00","0.00","0.00","13.36"
"114/10/29","112","3","6016","康和證","32550148.00","6523259.00","39073407.00","28917901.00","1240766.00","30158667.00","5944550.00","--","175331.00","2319573.00","416457.00","--","8855911.00","--","--","58829.00","8914740.00","0.00","0.00","0.00","14.90"
"114/10/29","112","3","6020","大展證","6031265.00","1107938.00","7139203.00","2586574.00","2788.00","2589362.00","2523532.00","--","461.00","1602102.00","423291.00","--","4549386.00","--","--","455.00","4549841.00","0.00","0.00","0.00","18.03"
"114/10/29","112","3","6021","美好證","12420174.00","1343722.00","13763896.00","7293557.00","1092494.00","8386051.00","3121409.00","--","43509.00","1861293.00","351634.00","--","5377845.00","--","--","--","5377845.00","0.00","0.00","0.00","17.23"
"114/10/29","112","3","6023","元大期貨","101861709.00","3999040.00","105860749.00","90053352.00","1659298.00","91712650.00","2899763.00","--","3070484.00","6130308.00","2047544.00","--","14148099.00","--","--","--","14148099.00","0.00","0.00","0.00","48.79"
"114/10/29","112","3","6026","福邦證","12468660.00","677100.00","13145760.00","7442724.00","42525.00","7485249.00","3961619.00","--","153055.00","1220724.00","161668.00","--","5497066.00","--","--","163445.00","5660511.00","--","0.00","0.00","13.88"
