出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/22","112","2","1240","茂生農經","1161999.00","896737.00","2058736.00","713534.00","31379.00","744913.00","393702.00","--","145207.00","459343.00","239127.00","--","1237379.00","--","--","76444.00","1313823.00","--","0.00","0.00","32.06"
"114/11/22","112","2","1259","安心","1437187.00","4353221.00","5790408.00","1713980.00","1648729.00","3362709.00","323895.00","--","809816.00","871722.00","404587.00","--","2410020.00","--","--","17679.00","2427699.00","0.00","0.00","0.00","74.41"
"114/11/22","112","2","1264","德麥","2813660.00","1758881.00","4572541.00","1054340.00","54196.00","1108536.00","370644.00","--","673465.00","1815508.00","-47652.00","-2432.00","2809533.00","--","--","654472.00","3464005.00","0.00","0.00","12000.00","75.83"
"114/11/22","112","2","1268","漢來美食","2260196.00","4158295.00","6418491.00","1631505.00","2787086.00","4418591.00","427237.00","--","1136637.00","500820.00","1016.00","-65810.00","1999900.00","--","--","--","1999900.00","--","0.00","500000.00","47.36"
"114/11/22","112","2","1294","漢田生技","248245.00","338792.00","587037.00","170203.00","112442.00","282645.00","193669.00","--","36824.00","72601.00","--","--","303094.00","--","--","1298.00","304392.00","--","0.00","0.00","18.00"
"114/11/22","112","2","1295","生合","667161.00","1144327.00","1811488.00","203449.00","720362.00","923811.00","307400.00","--","256807.00","337882.00","-14412.00","--","887677.00","--","--","--","887677.00","0.00","0.00","0.00","28.88"
"114/11/22","112","2","1336","台翰","1384164.00","1330810.00","2714974.00","620832.00","333866.00","954698.00","788184.00","--","691228.00","381401.00","-100537.00","--","1760276.00","--","--","--","1760276.00","0.00","0.00","0.00","22.33"
"114/11/22","112","2","1565","精華","4216426.00","3903240.00","8119666.00","1821303.00","409215.00","2230518.00","504165.00","--","526000.00","4857891.00","1092.00","--","5889148.00","--","--","--","5889148.00","0.00","0.00","0.00","116.81"
"114/11/22","112","2","1569","濱川","3653181.00","2992894.00","6646075.00","2907521.00","478105.00","3385626.00","1214474.00","--","1154878.00","996533.00","-219615.00","--","3146270.00","--","--","114179.00","3260449.00","--","0.00","0.00","25.91"
"114/11/22","112","2","1570","力肯","773102.00","288139.00","1061241.00","141487.00","25373.00","166860.00","515008.00","--","0.00","378728.00","645.00","--","894381.00","--","--","0.00","894381.00","0.00","0.00","0.00","17.37"
"114/11/22","112","2","1580","新麥","2503386.00","1328322.00","3831708.00","1122932.00","84534.00","1207466.00","502302.00","--","206827.00","1968304.00","-163755.00","--","2513678.00","--","--","110564.00","2624242.00","--","0.00","0.00","50.04"
"114/11/22","112","2","1584","精剛","2759975.00","1544531.00","4304506.00","894928.00","1210630.00","2105558.00","1524705.00","--","354771.00","204649.00","35659.00","--","2119784.00","--","--","79164.00","2198948.00","0.00","0.00","0.00","13.90"
"114/11/22","112","2","1586","和勤","2065519.00","2103148.00","4168667.00","1891571.00","865719.00","2757290.00","863030.00","--","555218.00","335846.00","-138343.00","-204374.00","1411377.00","--","--","--","1411377.00","0.00","0.00","5054000.00","17.46"
"114/11/22","112","2","1591","駿吉-KY","254231.00","272122.00","526353.00","69308.00","13809.00","83117.00","347980.00","--","22159.00","250716.00","-167858.00","-9761.00","443236.00","--","--","0.00","443236.00","0.00","0.00","500000.00","12.92"
"114/11/22","112","2","1593","祺驊","827640.00","1250415.00","2078055.00","443899.00","284274.00","728173.00","397829.00","--","580378.00","350734.00","-26598.00","0.00","1302343.00","--","--","47539.00","1349882.00","0.00","0.00","0.00","34.69"
"114/11/22","112","2","1595","川寶","3407172.00","1292683.00","4699855.00","1811536.00","253749.00","2065285.00","474226.00","--","567983.00","1585551.00","4657.00","0.00","2632417.00","--","--","2153.00","2634570.00","--","0.00","0.00","55.51"
"114/11/22","112","2","1599","宏佳騰","1407822.00","1399430.00","2807252.00","603531.00","337273.00","940804.00","745287.00","--","418166.00","802283.00","-35908.00","-63380.00","1866448.00","--","--","--","1866448.00","0.00","0.00","1500000.00","25.56"
"114/11/22","112","2","1742","台蠟","2418131.00","824279.00","3242410.00","1835659.00","101057.00","1936716.00","935593.00","--","165098.00","212548.00","9235.00","-16780.00","1305694.00","--","--","--","1305694.00","0.00","0.00","888000.00","14.09"
"114/11/22","112","2","1777","生泰","1546867.00","1356761.00","2903628.00","628497.00","76521.00","705018.00","445917.00","--","983776.00","773196.00","-4279.00","--","--","0.00","--","--","2198610.00","0.00","0.00","0.00","49.31"
"114/11/22","112","2","1781","合世","482081.00","218229.00","700310.00","318813.00","38189.00","357002.00","474076.00","--","8.00","-89432.00","-41344.00","--","343308.00","--","--","--","343308.00","0.00","0.00","0.00","7.24"
"114/11/22","112","2","1784","訊聯","876591.00","1059485.00","1936076.00","346452.00","240019.00","586471.00","496269.00","--","609734.00","87862.00","-6392.00","-79369.00","1108104.00","--","--","241501.00","1349605.00","0.00","0.00","2510000.00","23.52"
"114/11/22","112","2","1785","光洋科","16913958.00","9047410.00","25961368.00","5759402.00","7743365.00","13502767.00","5967982.00","--","4127169.00","2664201.00","-303751.00","--","12455601.00","--","--","3000.00","12458601.00","--","0.00","0.00","20.87"
