出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/22","112","3","2855","統一證","118696931.00","9741054.00","128437985.00","96635467.00","93145.00","96728612.00","14558313.00","--","91261.00","15668657.00","1298087.00","--","31616318.00","--","--","93055.00","31709373.00","0.00","0.00","0.00","21.72"
"114/11/22","112","3","6005","群益證","203487868.00","23075922.00","226563790.00","182733020.00","1957250.00","184690270.00","21709081.00","--","2743256.00","12350392.00","2037422.00","--","38840151.00","--","--","3033369.00","41873520.00","--","0.00","0.00","17.89"
"114/11/22","112","3","6024","群益期","48913433.00","841670.00","49755103.00","42685191.00","87257.00","42772448.00","2104376.00","--","1663251.00","3176055.00","36322.00","--","6980004.00","--","--","2651.00","6982655.00","0.00","0.00","0.00","33.17"
