出表日期,年度,季別,公司代號,公司名稱,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","108","2","2880","華南金","46067603.00","145737909.00","89342073.00","194216360.00","469780366.00","--","990508.00","44287205.00","303916.00","--","--","1605745661.00","4393154.00","157449.00","--","29178630.00","10855968.00","32073244.00","2204528.00","768317.00","3277833.00","2571661.00","2681952385.00","150164916.00","--","5200692.00","0.00","38520350.00","17402928.00","46222625.00","1623140.00","--","2123265861.00","64590306.00","2846000.00","--","20470886.00","12310656.00","2143518.00","6133334.00","8685285.00","2499580497.00","121727402.00","17758986.00","32872199.00","10011185.00","--","--","182369772.00","2116.00","182371888.00","--","0.00","0.00","15.80"
"114/10/29","108","2","2881","富邦金","216994924.00","232347634.00","1180300000.00","786590108.00","2607863646.00","3184270.00","62330060.00","198146050.00","729721.00","47437.00","--","1955128034.00","21727886.00","28868292.00","--","418338880.00","248002798.00","58111806.00","7226380.00","33546987.00","14906485.00","45343190.00","8119734588.00","167235316.00","451337.00","41778790.00","4081959.00","160675593.00","6398854.00","170489755.00","3813115.00","--","2392579379.00","235720392.00","4645060.00","--","3857320441.00","422976247.00","21885895.00","17251960.00","46972707.00","7554276800.00","115002640.00","137018762.00","287445182.00","14606095.00","--","--","554072679.00","11385109.00","565457788.00","0.00","0.00","0.00","48.18"
"114/10/29","108","2","2882","國泰金","327504526.00","148924269.00","1512589693.00","1122648310.00","2917332569.00","258198.00","92401508.00","188568814.00","4932641.00","--","--","2103752021.00","8116282.00","48812932.00","--","605139145.00","397886101.00","101736445.00","4053697.00","52826197.00","30366411.00","70460877.00","9738310636.00","100140913.00","--","140826566.00","31843.00","35343325.00","46160506.00","88362798.00","861972.00","--","2238002001.00","120400000.00","238942.00","--","5523637446.00","671120046.00","12874914.00","45105971.00","16456709.00","9039563952.00","140965102.00","161689208.00","299033947.00","86883888.00","--","--","688572145.00","10174539.00","698746684.00","--","0.00","0.00","48.85"
"114/10/29","108","2","2883","凱基金","58345344.00","35083261.00","473929758.00","520172686.00","1031120710.00","--","47482396.00","118620269.00","704103.00","--","--","388759451.00","658590.00","17959761.00","43875630.00","103757131.00","25329771.00","33192390.00","18991539.00","20751444.00","8313670.00","36258773.00","2983306677.00","22626550.00","--","103305883.00","--","121319108.00","17576808.00","112659253.00","604714.00","--","437439646.00","33250000.00","17809353.00","--","1662841427.00","123654195.00","5921944.00","10357315.00","31367697.00","2700733893.00","149659821.00","883080.00","26363939.00","7875127.00","-3379234.00","--","181402733.00","101170051.00","282572784.00","--","0.00","412227307.00","12.46"
"114/10/29","108","2","2884","玉山金","48144379.00","82719066.00","477379407.00","210875416.00","11148329.00","--","--","111795167.00","10638.00","--","--","1384937918.00","--","--","--","9934396.00","1954201.00","32808932.00","3166516.00","6111061.00","1174959.00","4177044.00","2386337429.00","78267243.00","--","56308695.00","--","8897706.00","3010252.00","42068681.00","2399415.00","--","1952227791.00","39570000.00","372960.00","--","910569.00","30228539.00","3112931.00","1274853.00","3246264.00","2221895899.00","116195000.00","24965734.00","21534768.00","1631251.00","--","--","164326753.00","114777.00","164441530.00","--","0.00","0.00","15.17"
"114/10/29","108","2","2885","元大金","64414664.00","47655107.00","488086000.00","241184081.00","364937536.00","--","36248175.00","190749778.00","928674.00","702368.00","--","759509328.00","776284.00","2062871.00","2687948.00","66136107.00","5020436.00","21931739.00","13609826.00","33298557.00","5550458.00","44394975.00","2389884912.00","15070378.00","--","113119564.00","--","205915020.00","53998787.00","182467651.00","5376607.00","--","1041775921.00","72635911.00","65636672.00","--","249403808.00","83602768.00","5739297.00","3633765.00","48923442.00","2147299591.00","116862325.00","37200474.00","60499753.00","10300563.00","-197606.00","--","224665509.00","17919812.00","242585321.00","0.00","0.00","15621000.00","19.25"
"114/10/29","108","2","2886","兆豐金","124115202.00","495536276.00","196084195.00","502172738.00","290028582.00","--","2971956.00","89024761.00","495037.00","274280.00","--","1853127972.00","4152408.00","3191136.00","--","6357422.00","1382235.00","22081368.00","1754892.00","632468.00","6003577.00","5032092.00","3604418597.00","355824350.00","25576865.00","30247216.00","--","279208021.00","8733300.00","89225140.00","9357360.00","--","2421615873.00","12000000.00","2530520.00","--","27337323.00","17283040.00","1761941.00","3020089.00","8334376.00","3292055414.00","135998240.00","68194233.00","94777937.00","13381070.00","0.00","--","312351480.00","11703.00","312363183.00","0.00","0.00","0.00","22.97"
"114/10/29","108","2","2887","台新新光金","21626249.00","59767899.00","124540172.00","386062156.00","10448219.00","--","14042714.00","154423120.00","346046.00","--","--","1077215521.00","--","40487617.00","--","7880638.00","637928.00","19222465.00","2580633.00","2395832.00","2348629.00","8680669.00","1932706507.00","52857454.00","1553600.00","31609780.00","--","79793246.00","13824763.00","41211295.00","2099194.00","--","1384944822.00","61700000.00","11255283.00","--","1738716.00","69367102.00","2617386.00","109423.00","4709008.00","1759391072.00","114558158.00","35956224.00","21126225.00","1541544.00","--","--","173182151.00","133284.00","173315435.00","--","670000.00","0.00","15.41"
"114/10/29","108","2","2889","國票金","2565308.00","124420.00","121724953.00","130534691.00","--","--","901305.00","21821974.00","447.00","123426.00","--","--","--","1769677.00","--","8719750.00","--","2682918.00","220102.00","214887.00","73115.00","1007103.00","292484076.00","--","27107265.00","944145.00","--","196356438.00","13994834.00","9548204.00","233450.00","--","--","--","--","--","1448513.00","3768134.00","217991.00","287160.00","605283.00","254511417.00","28480646.00","153610.00","3425870.00","1993399.00","0.00","--","34053525.00","3919134.00","37972659.00","0.00","0.00","0.00","12.08"
"114/10/29","108","2","2890","永豐金","28609669.00","116350613.00","89573353.00","228987184.00","113134428.00","--","20389328.00","79228165.00","296198.00","--","--","1019302654.00","--","519886.00","--","41395232.00","2535901.00","12523300.00","3543284.00","2243004.00","2083931.00","16797147.00","1777513277.00","51638487.00","--","21397682.00","--","44618570.00","25596413.00","49080999.00","1108293.00","--","1339585220.00","40221383.00","9192837.00","18437.00","3251892.00","35699451.00","2877472.00","1667116.00","8496370.00","1634450622.00","112710541.00","2228771.00","26522313.00","1597568.00","--","--","143059193.00","3462.00","143062655.00","--","0.00","0.00","12.69"
