出表日期,年度,季別,公司代號,公司名稱,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","108","3","2880","華南金","45198020.00","142753121.00","81159965.00","204564721.00","456755734.00","--","749842.00","45188546.00","366807.00","--","--","1618579114.00","4524745.00","159866.00","--","24501779.00","10726769.00","31959748.00","2050253.00","847079.00","3212784.00","2940866.00","2676239759.00","129378182.00","--","4985853.00","0.00","35876671.00","18756257.00","51384676.00","888574.00","--","2139493966.00","64590959.00","1615000.00","--","20594661.00","9834384.00","1998071.00","6157817.00","5214477.00","2490769548.00","121727402.00","17758986.00","37159263.00","8822441.00","--","--","185468092.00","2119.00","185470211.00","--","0.00","0.00","15.24"
"114/10/29","108","3","2881","富邦金","224530715.00","249091871.00","1348898188.00","747763957.00","2556821592.00","2742443.00","83395874.00","207255621.00","780010.00","47189.00","--","1960974149.00","23747398.00","28334318.00","--","406577054.00","246036639.00","57574334.00","6845557.00","32792109.00","14776839.00","50578202.00","8249564059.00","160862576.00","741591.00","41086790.00","6337974.00","158186379.00","34739245.00","151036382.00","4537840.00","--","2404142069.00","238529010.00","1512414.00","--","3949748483.00","408832590.00","21620902.00","19741487.00","54294907.00","7655950639.00","115002640.00","137058323.00","308334404.00","21393610.00","--","--","581788977.00","11824443.00","593613420.00","0.00","0.00","0.00","50.59"
"114/10/29","108","3","2882","國泰金","343245590.00","110869396.00","1586459556.00","1202571937.00","3014160425.00","702253.00","63391762.00","210297923.00","5415587.00","--","--","2080288090.00","7545132.00","47991783.00","--","599343292.00","405987422.00","101691763.00","3860275.00","52165863.00","29047629.00","74694179.00","9939729857.00","112585730.00","--","138241318.00","38240.00","27419737.00","55609250.00","124011839.00","1279571.00","--","2273980926.00","118900000.00","217276.00","--","5613109948.00","662125752.00","12777040.00","49607097.00","17525501.00","9207429225.00","140965102.00","161689272.00","314612904.00","105027128.00","--","--","722294406.00","10006226.00","732300632.00","--","0.00","0.00","51.24"
"114/10/29","108","3","2883","凱基金","61301519.00","22083931.00","517351421.00","544476443.00","1030726625.00","--","52810850.00","111503372.00","781192.00","--","--","387046461.00","657324.00","17722132.00","44310300.00","108752700.00","25282953.00","33790134.00","18726933.00","20746672.00","7195740.00","45749980.00","3051016682.00","25687730.00","--","109009121.00","--","128384064.00","14547032.00","114888002.00","464834.00","--","412572356.00","38250000.00","18839090.00","--","1710274679.00","132502109.00","5720770.00","11655646.00","37808714.00","2760604147.00","149663221.00","1006817.00","29031925.00","8604741.00","-3379234.00","--","184927470.00","105485065.00","290412535.00","--","340000.00","412227307.00","12.71"
"114/10/29","108","3","2884","玉山金","33401487.00","85341414.00","501632040.00","215881231.00","11674819.00","--","--","119148653.00","105933.00","--","--","1414960533.00","--","--","--","9421804.00","1877591.00","33352932.00","3160754.00","6046232.00","1277315.00","5014674.00","2442297412.00","65377634.00","--","59205148.00","--","9303326.00","3352383.00","36390662.00","2909518.00","--","2021243937.00","38070000.00","372552.00","--","900647.00","28451124.00","3114350.00","1276733.00","3205332.00","2273173346.00","116195000.00","24965734.00","27104031.00","738862.00","--","--","169003627.00","120439.00","169124066.00","--","0.00","0.00","14.54"
"114/10/29","108","3","2885","元大金","68604898.00","47992048.00","482672606.00","225303151.00","386752644.00","--","33607935.00","189267758.00","996656.00","626721.00","--","760581346.00","735672.00","2306611.00","2638230.00","63731489.00","4925265.00","21865387.00","13465381.00","33188365.00","5452341.00","28884706.00","2373599210.00","17923673.00","--","115315791.00","--","191335989.00","44834677.00","171969538.00","5686707.00","--","1049630724.00","70414921.00","62910363.00","--","259755166.00","79020063.00","5626769.00","3656953.00","48445761.00","2126527095.00","116862325.00","37346821.00","66567261.00","8824853.00","-197606.00","--","229403654.00","17668461.00","247072115.00","0.00","0.00","15621000.00","19.66"
"114/10/29","108","3","2886","兆豐金","109264080.00","436240905.00","213685642.00","528524759.00","283003971.00","--","4929888.00","88330682.00","496743.00","274280.00","--","1825166037.00","4107980.00","3084103.00","--","5510234.00","1379441.00","22080380.00","1795700.00","632383.00","5918296.00","6109812.00","3540535316.00","334932782.00","19517855.00","30757598.00","--","283355101.00","18469883.00","89695327.00","9795124.00","--","2363416490.00","12000000.00","2745050.00","--","27312368.00","15695077.00","1813636.00","3336238.00","8596196.00","3221438725.00","135998240.00","68194233.00","102082127.00","12810284.00","0.00","--","319084884.00","11707.00","319096591.00","--","0.00","0.00","23.46"
"114/10/29","108","3","2887","台新新光金","27181494.00","59585391.00","130922301.00","297731867.00","125100183.00","--","7642419.00","165775361.00","349743.00","--","--","1106479562.00","--","40868252.00","--","6636222.00","908591.00","19194907.00","2523951.00","2421486.00","2546976.00","11424800.00","2007293506.00","78171117.00","931260.00","33082417.00","--","94954607.00","20580183.00","46403701.00","2515957.00","--","1405376243.00","61700000.00","11167311.00","--","1702050.00","66901072.00","2579902.00","130076.00","4854097.00","1831049993.00","114564888.00","35954348.00","24816088.00","777226.00","--","--","176112550.00","130963.00","176243513.00","--","701000.00","0.00","15.37"
"114/10/29","108","3","2889","國票金","2384740.00","11.00","115408760.00","129886857.00","--","--","480534.00","22290478.00","34045.00","--","--","--","--","1788249.00","--","8695456.00","--","2847653.00","218284.00","212140.00","71893.00","1349417.00","285668517.00","--","27122565.00","872632.00","--","187358232.00","13232662.00","9205298.00","202858.00","--","--","--","--","--","1471535.00","5239292.00","215202.00","436604.00","823675.00","246180555.00","28480646.00","153610.00","4200295.00","2528100.00","0.00","--","35362651.00","4125311.00","39487962.00","0.00","0.00","0.00","12.42"
"114/10/29","108","3","2890","永豐金","25694428.00","89819496.00","83956075.00","233855444.00","130144572.00","--","39094528.00","92280272.00","320578.00","--","--","1048277746.00","--","505580.00","--","36552757.00","2517916.00","12594415.00","3342997.00","2237067.00","2195670.00","21809832.00","1825199373.00","52560132.00","--","26347693.00","--","39051283.00","28183125.00","53018304.00","1464510.00","--","1378962237.00","38519005.00","8235082.00","18437.00","3251354.00","36457571.00","2696481.00","1602302.00","9056417.00","1679423933.00","112710541.00","2228771.00","29449457.00","1383292.00","--","--","145772061.00","3379.00","145775440.00","--","0.00","0.00","12.93"
