出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/08/22","114","4","5864","致和證","10868791.00","1588199.00","12456990.00","4242725.00","50109.00","4292834.00","4544956.00","--","517077.00","2993176.00","108947.00","--","--","--","--","--","8164156.00","--","0.00","0.00","17.96"
"115/08/22","114","4","6015","宏遠證","14825417.00","1735391.00","16560808.00","10687116.00","294958.00","10982074.00","3915817.00","--","388983.00","1087789.00","186145.00","0.00","5578734.00","--","--","--","5578734.00","--","0.00","0.00","14.25"
"115/08/22","114","4","6016","康和證","47626445.00","5590992.00","53217437.00","40347440.00","1580305.00","41927745.00","6865955.00","--","175331.00","3329374.00","852058.00","--","11222718.00","--","--","66974.00","11289692.00","--","0.00","0.00","16.35"
"115/08/22","114","4","6020","大展證","6798458.00","1491112.00","8289570.00","3390537.00","4493.00","3395030.00","2523532.00","--","461.00","1550070.00","820022.00","--","4894085.00","--","--","455.00","4894540.00","0.00","0.00","0.00","19.39"
"115/08/22","114","4","6021","美好證","29298070.00","3273489.00","32571559.00","19782167.00","3022977.00","22805144.00","3123909.00","--","62951.00","3501250.00","3078305.00","--","9766415.00","--","--","--","9766415.00","125000.00","0.00","0.00","31.26"
"115/08/22","114","4","6023","元大期貨","179295128.00","5308998.00","184604126.00","163543452.00","1621932.00","165165384.00","3199763.00","--","5029279.00","8734740.00","2474960.00","--","19438742.00","--","--","--","19438742.00","0.00","0.00","0.00","60.75"
"115/08/22","114","4","6026","福邦證","12965411.00","1856288.00","14821699.00","8585101.00","121686.00","8706787.00","3961619.00","--","153832.00","1895413.00","104048.00","--","6114912.00","--","--","0.00","6114912.00","--","0.00","0.00","15.44"
