出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/03/10","114","4","1259","安心","1182738.00","5683877.00","6866615.00","2056599.00","1790446.00","3847045.00","323895.00","--","809816.00","999917.00","877660.00","--","3011288.00","--","--","8282.00","3019570.00","0.00","0.00","0.00","92.97"
"115/03/10","114","4","1268","漢來美食","2416956.00","4662500.00","7079456.00","2391272.00","2384568.00","4775840.00","422237.00","--","1123334.00","768942.00","-10897.00","--","2303616.00","--","--","--","2303616.00","--","0.00","0.00","54.56"
"115/03/10","114","4","1584","精剛","3182677.00","4758631.00","7941308.00","1983925.00","1173105.00","3157030.00","2324705.00","--","2044435.00","542185.00","-14498.00","-177757.00","4719070.00","--","--","65208.00","4784278.00","0.00","0.00","7518000.00","20.98"
"115/03/10","114","4","1777","生泰","1531253.00","1428599.00","2959852.00","304490.00","65080.00","369570.00","445917.00","--","983776.00","1163971.00","-3382.00","--","--","--","--","--","2590282.00","0.00","0.00","0.00","58.09"
"115/03/10","114","4","1796","金穎生技","595484.00","685179.00","1280663.00","158639.00","305363.00","464002.00","414598.00","--","294336.00","109838.00","-2111.00","--","816661.00","--","--","--","816661.00","0.00","0.00","0.00","19.70"
"115/03/10","114","4","2035","唐榮公司","3367260.00","14084626.00","17451886.00","3036994.00","12138989.00","15175983.00","3500000.00","--","46.00","-1328208.00","104065.00","--","--","--","--","--","2275903.00","--","0.00","0.00","6.50"
"115/03/10","114","4","2065","世豐","1290116.00","2101122.00","3391238.00","885788.00","726181.00","1611969.00","635167.00","--","823006.00","493459.00","-172363.00","0.00","1779269.00","--","--","--","1779269.00","--","0.00","0.00","28.01"
"115/03/10","114","4","2643","捷迅","2590392.00","461885.00","3052277.00","932413.00","124480.00","1056893.00","350000.00","--","421105.00","1175472.00","48807.00","--","1995384.00","--","--","--","1995384.00","--","0.00","0.00","57.01"
"115/03/10","114","4","2755","揚秦","974079.00","1253228.00","2227307.00","628286.00","543822.00","1172108.00","370063.00","--","235948.00","447428.00","1760.00","--","1055199.00","--","--","--","1055199.00","--","177614.00","0.00","28.51"
"115/03/10","114","4","2926","誠品生活","4656636.00","11316932.00","15973568.00","5392379.00","9961762.00","15354141.00","473897.00","--","79121.00","25790.00","34111.00","--","612919.00","--","--","6508.00","619427.00","0.00","0.00","0.00","12.93"
"115/03/10","114","4","3081","聯亞","2911349.00","2096821.00","5008170.00","531794.00","285637.00","817431.00","925214.00","--","1799985.00","1488411.00","-22871.00","--","--","--","--","--","4190739.00","--","0.00","0.00","45.29"
"115/03/10","114","4","3083","網龍","748508.00","666833.00","1415341.00","98953.00","16937.00","115890.00","864869.00","--","359068.00","32091.00","11165.00","--","1267193.00","--","--","32258.00","1299451.00","--","0.00","0.00","14.65"
"115/03/10","114","4","3088","艾訊","4657090.00","2773283.00","7430373.00","1741973.00","465145.00","2207118.00","1084972.00","--","1155336.00","2868906.00","61795.00","--","5171009.00","--","--","52246.00","5223255.00","--","90000.00","0.00","47.80"
"115/03/10","114","4","3118","進階","499945.00","366859.00","866804.00","274684.00","11944.00","286628.00","324529.00","0.00","56048.00","199599.00","0.00","--","--","0.00","0.00","--","580176.00","0.00","0.00","0.00","17.88"
"115/03/10","114","4","3122","笙泉","414187.00","200706.00","614893.00","250484.00","1827.00","252311.00","407648.00","--","26499.00","-71101.00","-464.00","--","362582.00","--","--","--","362582.00","--","0.00","0.00","8.89"
"115/03/10","114","4","3141","晶宏","1876478.00","1988973.00","3865451.00","1141486.00","142395.00","1283881.00","754607.00","--","428650.00","1329101.00","46387.00","-62495.00","2496250.00","--","--","85320.00","2581570.00","--","0.00","1074000.00","33.56"
"115/03/10","114","4","3152","璟德","2595896.00","1873071.00","4468967.00","421702.00","15741.00","437443.00","690162.00","--","573532.00","2767830.00","0.00","--","--","--","--","--","4031524.00","--","0.00","0.00","58.41"
"115/03/10","114","4","3163","波若威","3331269.00","629684.00","3960953.00","734964.00","152820.00","887784.00","805407.00","--","601382.00","1716533.00","-50153.00","--","3073169.00","--","--","--","3073169.00","0.00","0.00","0.00","38.16"
"115/03/10","114","4","3169","亞信","1860095.00","147588.00","2007683.00","171512.00","9941.00","181453.00","631070.00","--","476518.00","732595.00","-13953.00","--","1826230.00","--","--","--","1826230.00","--","0.00","0.00","28.94"
"115/03/10","114","4","3178","公準","929785.00","1780793.00","2710578.00","617510.00","897513.00","1515023.00","450500.00","--","171083.00","567844.00","-240.00","--","1189187.00","--","--","6368.00","1195555.00","0.00","0.00","0.00","26.40"
"115/03/10","114","4","3188","鑫龍騰","11120859.00","18906.00","11139765.00","6663646.00","1172016.00","7835662.00","1883322.00","--","233711.00","1187070.00","--","--","3304103.00","--","--","--","3304103.00","--","2022292.00","0.00","17.54"
"115/03/10","114","4","3211","順達","9967308.00","5621247.00","15588555.00","4913074.00","703042.00","5616116.00","1543228.00","--","2443667.00","6390630.00","-405086.00","--","9972439.00","--","--","0.00","9972439.00","18000.00","0.00","0.00","64.63"
"115/03/10","114","4","3217","優群","4080806.00","2067753.00","6148559.00","1389536.00","81247.00","1470783.00","901042.00","--","851701.00","2258056.00","666977.00","0.00","4677776.00","--","--","--","4677776.00","0.00","0.00","0.00","51.92"
"115/03/10","114","4","3218","大學光","3001314.00","3091762.00","6093076.00","1028992.00","904879.00","1933871.00","847249.00","--","381924.00","2795035.00","-1185.00","--","4023023.00","--","--","136182.00","4159205.00","--","0.00","0.00","47.48"
"115/03/10","114","4","3227","原相","9532790.00","5987179.00","15519969.00","2607996.00","428337.00","3036333.00","1499278.00","--","3469798.00","6476058.00","992500.00","--","12437634.00","--","--","46002.00","12483636.00","--","0.00","0.00","82.96"
"115/03/10","114","4","3259","鑫創","504899.00","112453.00","617352.00","132743.00","60739.00","193482.00","729659.00","--","0.00","-305789.00","0.00","--","--","--","--","--","423870.00","--","0.00","0.00","5.81"
"115/03/10","114","4","3264","欣銓","9037772.00","25786642.00","34824414.00","7050392.00","8526646.00","15577038.00","4901701.00","--","953428.00","13263394.00","255625.00","-126772.00","19247376.00","--","--","--","19247376.00","0.00","0.00","16250750.00","40.61"
"115/03/10","114","4","3265","台星科","3936244.00","5253878.00","9190122.00","1147321.00","1680822.00","2828143.00","1362617.00","--","366243.00","4518012.00","115107.00","--","6361979.00","--","--","--","6361979.00","0.00","0.00","0.00","46.69"
"115/03/10","114","4","3297","杭特","221525.00","469785.00","691310.00","107906.00","2734.00","110640.00","360494.00","--","112612.00","107564.00","--","0.00","580670.00","--","--","0.00","580670.00","0.00","0.00","0.00","16.11"
"115/03/10","114","4","3303","岱稜","2444320.00","1583247.00","4027567.00","887629.00","696501.00","1584130.00","940906.00","--","413146.00","1091061.00","5975.00","-27093.00","2423995.00","--","--","19442.00","2443437.00","--","0.00","554000.00","25.91"
"115/03/10","114","4","3306","鼎天","959890.00","2688298.00","3648188.00","330260.00","2642.00","332902.00","506077.00","--","481430.00","317412.00","2010367.00","--","3315286.00","--","--","--","3315286.00","--","0.00","0.00","65.51"
"115/03/10","114","4","3324","雙鴻","18587376.00","7537233.00","26124609.00","12522996.00","2107149.00","14630145.00","930748.00","--","2533204.00","7523696.00","257810.00","-160915.00","11084543.00","--","--","409921.00","11494464.00","0.00","311859.00","750000.00","120.06"
"115/03/10","114","4","3354","律勝","347061.00","531296.00","878357.00","25161.00","60834.00","85995.00","701124.00","--","34462.00","82240.00","-25464.00","--","792362.00","--","--","--","792362.00","0.00","0.00","0.00","11.30"
"115/03/10","114","4","3362","先進光","3983952.00","6480957.00","10464909.00","4097593.00","2681425.00","6779018.00","1424455.00","--","1512469.00","743067.00","5593.00","--","3685584.00","--","--","307.00","3685891.00","0.00","0.00","0.00","25.87"
"115/03/10","114","4","3363","上詮","2207389.00","949690.00","3157079.00","521974.00","86013.00","607987.00","1036406.00","--","1463952.00","273488.00","-224754.00","--","2549092.00","--","--","--","2549092.00","0.00","0.00","0.00","24.60"
"115/03/10","114","4","3372","典範","782657.00","1062695.00","1845352.00","273197.00","70024.00","343221.00","1753240.00","--","132984.00","-384093.00","0.00","--","--","--","--","--","1502131.00","0.00","0.00","0.00","8.57"
"115/03/10","114","4","3374","精材","6391546.00","8818171.00","15209717.00","2553241.00","2898864.00","5452105.00","2713643.00","--","396424.00","6647545.00","--","--","--","--","--","--","9757612.00","--","0.00","0.00","35.96"
"115/03/10","114","4","3483","力致","6631117.00","2699334.00","9330451.00","3664329.00","713583.00","4377912.00","990493.00","--","2360869.00","1695822.00","-18124.00","-76521.00","4952539.00","--","--","--","4952539.00","--","0.00","828000.00","50.42"
