出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/08/24","114","4","1240","茂生農經","1182791.00","1039861.00","2222652.00","607739.00","51168.00","658907.00","442324.00","--","144279.00","821810.00","94074.00","--","1502487.00","--","--","61258.00","1563745.00","--","0.00","0.00","33.97"
"115/08/24","114","4","1259","安心","1182738.00","5683877.00","6866615.00","2056599.00","1790446.00","3847045.00","323895.00","--","809816.00","999917.00","877660.00","--","3011288.00","--","--","8282.00","3019570.00","0.00","0.00","0.00","92.97"
"115/08/24","114","4","1264","德麥","3351777.00","2577509.00","5929286.00","1336043.00","89273.00","1425316.00","370524.00","--","673219.00","2617884.00","9206.00","0.00","3670833.00","--","--","833137.00","4503970.00","--","0.00","0.00","99.07"
"115/08/24","114","4","1268","漢來美食","2416956.00","4662500.00","7079456.00","2391272.00","2384568.00","4775840.00","422237.00","--","1123334.00","768942.00","-10897.00","--","2303616.00","--","--","--","2303616.00","--","0.00","0.00","54.56"
"115/08/24","114","4","1294","漢田生技","591533.00","574795.00","1166328.00","246473.00","87622.00","334095.00","305716.00","--","313750.00","238060.00","--","-28362.00","829164.00","--","--","3069.00","832233.00","--","0.00","300000.00","27.39"
"115/08/24","114","4","1295","生合","770075.00","2315178.00","3085253.00","639769.00","1115328.00","1755097.00","344748.00","--","402165.00","579704.00","3539.00","--","1330156.00","--","--","--","1330156.00","0.00","0.00","0.00","38.58"
"115/08/24","114","4","1336","台翰","1209555.00","1932818.00","3142373.00","984354.00","298587.00","1282941.00","776144.00","--","676871.00","557044.00","-150627.00","--","1859432.00","--","--","--","1859432.00","0.00","0.00","0.00","23.96"
"115/08/24","114","4","1565","精華","4079648.00","3727189.00","7806837.00","1053978.00","201956.00","1255934.00","504165.00","--","526000.00","5519093.00","1645.00","--","6550903.00","--","--","--","6550903.00","0.00","0.00","0.00","129.94"
"115/08/24","114","4","1569","濱川","3393657.00","2936955.00","6330612.00","2820983.00","712727.00","3533710.00","1325474.00","--","1423596.00","-25934.00","-90445.00","--","2632691.00","--","--","164211.00","2796902.00","--","0.00","0.00","19.86"
"115/08/24","114","4","1570","力肯","846338.00","270979.00","1117317.00","93114.00","9173.00","102287.00","515008.00","--","--","450770.00","49252.00","--","1015030.00","--","--","--","1015030.00","--","0.00","0.00","19.71"
"115/08/24","114","4","1580","新麥","2905366.00","1640092.00","4545458.00","972507.00","202549.00","1175056.00","493392.00","--","205500.00","2585553.00","-71532.00","0.00","3212913.00","--","--","157489.00","3370402.00","--","0.00","0.00","65.12"
"115/08/24","114","4","1584","精剛","3182677.00","4758631.00","7941308.00","1983925.00","1173105.00","3157030.00","2324705.00","--","2044435.00","542185.00","-14498.00","-177757.00","4719070.00","--","--","65208.00","4784278.00","0.00","0.00","7518000.00","20.98"
"115/08/24","114","4","1586","和勤","1860331.00","1834297.00","3694628.00","1254898.00","522232.00","1777130.00","1068495.00","--","832685.00","306511.00","-69869.00","-220324.00","1917498.00","--","--","--","1917498.00","0.00","0.00","5554000.00","18.93"
"115/08/24","114","4","1591","駿吉-KY","390035.00","311770.00","701805.00","187737.00","32142.00","219879.00","380480.00","--","149153.00","75179.00","-122886.00","--","481926.00","--","--","--","481926.00","0.00","0.00","0.00","12.67"
"115/08/24","114","4","1593","祺驊","979279.00","1165387.00","2144666.00","450810.00","262949.00","713759.00","397848.00","--","585215.00","412541.00","-65745.00","--","1329859.00","--","--","101048.00","1430907.00","--","0.00","0.00","33.43"
"115/08/24","114","4","1595","川寶","2361298.00","1368011.00","3729309.00","629356.00","378058.00","1007414.00","541995.00","--","781593.00","1408869.00","-3218.00","-7623.00","2721616.00","--","--","279.00","2721895.00","--","0.00","233000.00","50.43"
"115/08/24","114","4","1599","宏佳騰","1156938.00","1471060.00","2627998.00","450884.00","280697.00","731581.00","745287.00","--","437308.00","826791.00","-48166.00","-95750.00","1865470.00","--","--","30947.00","1896417.00","0.00","0.00","2500000.00","25.90"
"115/08/24","114","4","1742","台蠟","349651.00","1085170.00","1434821.00","23869.00","119584.00","143453.00","926713.00","--","162473.00","184131.00","18051.00","0.00","1291368.00","--","--","0.00","1291368.00","0.00","0.00","0.00","13.93"
"115/08/24","114","4","1777","生泰","1531253.00","1428599.00","2959852.00","304490.00","65080.00","369570.00","445917.00","--","983776.00","1163971.00","-3382.00","--","--","--","--","--","2590282.00","0.00","0.00","0.00","58.09"
"115/08/24","114","4","1780","立弘","1521475.00","570328.00","2091803.00","800040.00","57150.00","857190.00","962432.00","--","12134.00","263945.00","-3898.00","--","1234613.00","--","--","--","1234613.00","0.00","0.00","0.00","12.83"
"115/08/24","114","4","1781","合世","494089.00","229039.00","723128.00","206697.00","195860.00","402557.00","474076.00","--","35107.00","-130441.00","-58171.00","--","320571.00","--","--","--","320571.00","0.00","0.00","0.00","6.76"
"115/08/24","114","4","1784","訊聯","1870841.00","1209057.00","3079898.00","405071.00","417512.00","822583.00","531212.00","--","767370.00","102914.00","-8885.00","-120579.00","1272032.00","--","--","985283.00","2257315.00","0.00","0.00","2815000.00","25.29"
"115/08/24","114","4","1785","光洋科","25670392.00","8764058.00","34434450.00","13907705.00","5514209.00","19421914.00","5960022.00","--","4130693.00","4983032.00","-112414.00","--","14961333.00","--","--","51203.00","15012536.00","--","0.00","0.00","25.10"
"115/08/24","114","4","1788","杏昌","2658333.00","2425232.00","5083565.00","1541225.00","491339.00","2032564.00","445210.00","--","1601988.00","1049499.00","-45696.00","--","3051001.00","--","--","--","3051001.00","0.00","0.00","0.00","68.53"
"115/08/24","114","4","1796","金穎生技","595484.00","685179.00","1280663.00","158639.00","305363.00","464002.00","414598.00","--","294336.00","109838.00","-2111.00","--","816661.00","--","--","--","816661.00","0.00","0.00","0.00","19.70"
"115/08/24","114","4","1799","易威","700008.00","592287.00","1292295.00","278232.00","311505.00","589737.00","1246895.00","--","188970.00","-760926.00","15735.00","--","690674.00","--","--","11884.00","702558.00","0.00","0.00","0.00","5.54"
"115/08/24","114","4","1813","寶利徠","295327.00","636432.00","931759.00","261029.00","9719.00","270748.00","466355.00","--","219203.00","14906.00","-15923.00","--","684541.00","--","--","-23530.00","661011.00","--","0.00","0.00","14.68"
"115/08/24","114","4","1815","富喬","6650606.00","11795333.00","18445939.00","2399258.00","3449345.00","5848603.00","5848862.00","--","6107064.00","1012598.00","-356747.00","-14441.00","12597336.00","--","--","--","12597336.00","--","0.00","600000.00","21.56"
"115/08/24","114","4","2035","唐榮公司","3367260.00","14084626.00","17451886.00","3036994.00","12138989.00","15175983.00","3500000.00","--","46.00","-1328208.00","104065.00","--","--","--","--","--","2275903.00","--","0.00","0.00","6.50"
"115/08/24","114","4","2061","風青","934438.00","248231.00","1182669.00","538386.00","32034.00","570420.00","573781.00","--","89538.00","-53571.00","2501.00","--","612249.00","--","--","--","612249.00","0.00","0.00","0.00","10.67"
"115/08/24","114","4","2063","世鎧精密","1060091.00","906094.00","1966185.00","756767.00","289877.00","1046644.00","481015.00","--","265957.00","317294.00","-144665.00","-60.00","919541.00","--","--","--","919541.00","0.00","0.00","2000.00","19.12"
"115/08/24","114","4","2064","晉椿","1083088.00","1375564.00","2458652.00","1425020.00","97622.00","1522642.00","693300.00","--","101566.00","153720.00","-13341.00","0.00","935245.00","--","--","765.00","936010.00","0.00","0.00","0.00","13.49"
"115/08/24","114","4","2065","世豐","1290116.00","2101122.00","3391238.00","885788.00","726181.00","1611969.00","635167.00","--","823006.00","493459.00","-172363.00","0.00","1779269.00","--","--","--","1779269.00","--","0.00","0.00","28.01"
"115/08/24","114","4","2066","世德","2591837.00","1154752.00","3746589.00","1317351.00","313026.00","1630377.00","444495.00","--","515893.00","1198616.00","-26039.00","-16753.00","2116212.00","--","--","--","2116212.00","0.00","0.00","260000.00","47.89"
"115/08/24","114","4","2067","嘉鋼","625108.00","1317994.00","1943102.00","1318795.00","319736.00","1638531.00","451382.00","--","0.00","-341004.00","151124.00","--","261502.00","--","--","43069.00","304571.00","--","0.00","0.00","5.79"
"115/08/24","114","4","2070","精湛","761796.00","647794.00","1409590.00","349070.00","105034.00","454104.00","357828.00","--","4520.00","638612.00","-45474.00","--","955486.00","--","--","--","955486.00","0.00","0.00","0.00","26.70"
"115/08/24","114","4","2073","雄順","157663.00","506355.00","664018.00","147492.00","103551.00","251043.00","275000.00","--","63203.00","76921.00","-2149.00","--","--","--","--","--","412975.00","--","0.00","0.00","15.02"
"115/08/24","114","4","2221","大甲","1240198.00","488669.00","1728867.00","386680.00","180538.00","567218.00","423250.00","0.00","59634.00","586409.00","-2039.00","0.00","1067254.00","0.00","--","94395.00","1161649.00","0.00","0.00","0.00","25.22"
"115/08/24","114","4","2230","泰茂","1485972.00","587707.00","2073679.00","669161.00","196217.00","865378.00","680296.00","--","265713.00","250329.00","-6841.00","--","1189497.00","--","--","18804.00","1208301.00","--","0.00","0.00","17.48"
"115/08/24","114","4","2235","謚源","464047.00","948167.00","1412214.00","132140.00","46864.00","179004.00","358780.00","--","497802.00","376628.00","--","--","--","--","--","--","1233210.00","--","0.00","0.00","34.37"
"115/08/24","114","4","2596","綠意","5770120.00","552070.00","6322190.00","3858380.00","--","3858380.00","1000000.00","--","189208.00","916547.00","0.00","--","2105755.00","--","--","358055.00","2463810.00","--","0.00","0.00","21.06"
"115/08/24","114","4","2640","大車隊","2061216.00","2243453.00","4304669.00","1525079.00","503115.00","2028194.00","592650.00","--","498434.00","1100984.00","-587.00","--","2191481.00","--","--","84994.00","2276475.00","0.00","0.00","0.00","36.98"
