出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/09/02","114","4","1101","台泥","178163742.00","410671732.00","588835474.00","85947537.00","210182122.00","296129659.00","77511817.00","--","75293337.00","54358169.00","26382910.00","-1635644.00","231910589.00","--","--","60795226.00","292705815.00","--","0.00","58000000.00","30.14"
"115/09/02","114","4","1102","亞泥","95233368.00","228807091.00","324040459.00","59418487.00","61200112.00","120618599.00","35465629.00","--","8240767.00","126642400.00","9928497.00","--","180277293.00","--","--","23144567.00","203421860.00","--","0.00","0.00","50.83"
"115/09/02","114","4","1103","嘉泥","9277857.00","23339456.00","32617313.00","3586317.00","10307944.00","13894261.00","7902474.00","--","1457692.00","10314342.00","-459911.00","-1079060.00","18135537.00","--","--","587515.00","18723052.00","--","0.00","131491726.00","27.53"
"115/09/02","114","4","1104","環泥","7752690.00","23331108.00","31083798.00","4715235.00","1390335.00","6105570.00","6866818.00","--","119509.00","14947950.00","2247160.00","--","24181437.00","--","--","796791.00","24978228.00","--","0.00","0.00","35.21"
"115/09/02","114","4","1108","幸福","5709269.00","4453107.00","10162376.00","4056137.00","350472.00","4406609.00","4047380.00","--","22.00","1737848.00","-29545.00","--","5755705.00","--","--","62.00","5755767.00","--","0.00","0.00","14.22"
"115/09/02","114","4","1109","信大","5857661.00","5583477.00","11441138.00","1009921.00","149271.00","1159192.00","3411589.00","--","15962.00","5007238.00","-69910.00","--","8364879.00","--","--","1917067.00","10281946.00","0.00","0.00","0.00","24.52"
"115/09/02","114","4","1110","東泥","3180784.00","9880705.00","13061489.00","2228192.00","1188317.00","3416509.00","5720008.00","--","190941.00","2613006.00","952161.00","-8863.00","9467253.00","--","--","177727.00","9644980.00","--","0.00","1536865.00","16.60"
"115/09/02","114","4","1201","味全","6038693.00","11580744.00","17619437.00","6068848.00","3879835.00","9948683.00","5060629.00","--","49394.00","2733253.00","-180809.00","--","7662467.00","--","--","8287.00","7670754.00","0.00","0.00","0.00","15.14"
"115/09/02","114","4","1203","味王","4767257.00","5718941.00","10486198.00","1636386.00","1425335.00","3061721.00","2400000.00","--","56781.00","3764304.00","198185.00","-38464.00","6380806.00","--","--","1043671.00","7424477.00","0.00","0.00","2293865.00","26.84"
"115/09/02","114","4","1210","大成","32982839.00","43169542.00","76152381.00","36371849.00","4311732.00","40683581.00","8947673.00","--","4274788.00","12816296.00","1297958.00","-734821.00","26601894.00","--","--","8866906.00","35468800.00","--","0.00","58059471.00","31.79"
"115/09/02","114","4","1213","大飲","285471.00","496908.00","782379.00","73495.00","56630.00","130125.00","566226.00","--","21938.00","64235.00","-145.00","--","652254.00","--","--","--","652254.00","--","0.00","0.00","11.52"
"115/09/02","114","4","1215","卜蜂","9197955.00","22666815.00","31864770.00","9580121.00","9398384.00","18978505.00","2947901.00","--","37072.00","8226078.00","1229692.00","--","12440743.00","--","--","445522.00","12886265.00","0.00","0.00","0.00","42.20"
"115/09/02","114","4","1216","統一","237174040.00","500267230.00","737441270.00","271227631.00","255538488.00","526766119.00","56820154.00","--","2635231.00","79382407.00","-3055582.00","--","135782210.00","--","--","74892941.00","210675151.00","0.00","0.00","0.00","23.90"
"115/09/02","114","4","1217","愛之味","2692637.00","12902188.00","15594825.00","2825913.00","4181372.00","7007285.00","4945134.00","--","265762.00","1384730.00","1211660.00","--","7807286.00","--","--","780254.00","8587540.00","--","0.00","0.00","15.79"
"115/09/02","114","4","1218","泰山","4914267.00","9607689.00","14521956.00","1170610.00","376203.00","1546813.00","4999990.00","--","1033322.00","7171841.00","-35258.00","-203876.00","12966019.00","--","--","9124.00","12975143.00","--","0.00","13680042.00","26.66"
"115/09/02","114","4","1219","福壽","4884046.00","4761504.00","9645550.00","3164098.00","1884402.00","5048500.00","3412384.00","--","61767.00","1118787.00","-3002.00","0.00","4589936.00","--","--","7114.00","4597050.00","--","0.00","0.00","13.45"
"115/09/02","114","4","1220","台榮","2211176.00","1319895.00","3531071.00","791975.00","176775.00","968750.00","1770779.00","--","24880.00","553721.00","-354.00","-10881.00","2338145.00","--","--","224176.00","2562321.00","--","0.00","679000.00","13.25"
"115/09/02","114","4","1225","福懋油","4608376.00","3577590.00","8185966.00","2852511.00","904975.00","3757486.00","2422683.00","--","124579.00","1459770.00","-98335.00","--","3908697.00","--","--","519783.00","4428480.00","--","0.00","0.00","16.13"
"115/09/02","114","4","1227","佳格","17127067.00","10556795.00","27683862.00","8399246.00","428302.00","8827548.00","9150897.00","--","183259.00","9045696.00","199377.00","-21182.00","18558047.00","--","--","298267.00","18856314.00","0.00","0.00","6669471.00","20.43"
