出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/30","114","3","1101","台泥","178421439.00","402654992.00","581076431.00","94125885.00","206382676.00","300508561.00","77511817.00","--","74837523.00","55462857.00","17294512.00","-1635644.00","223471065.00","--","--","57096805.00","280567870.00","--","0.00","58000000.00","29.05"
"114/11/30","114","3","1102","亞泥","94826165.00","222549037.00","317375202.00","71858751.00","49193442.00","121052193.00","35465629.00","--","8240452.00","124892733.00","5413245.00","--","174012059.00","--","--","22310950.00","196323009.00","--","0.00","0.00","49.06"
"114/11/30","114","3","1103","嘉泥","9324570.00","23946713.00","33271283.00","3536579.00","10915465.00","14452044.00","7902474.00","--","1450848.00","10235091.00","-283929.00","-1079060.00","18225424.00","--","--","593815.00","18819239.00","--","0.00","131491726.00","27.67"
"114/11/30","114","3","1104","環泥","7383784.00","22242954.00","29626738.00","3856346.00","1766114.00","5622460.00","6866818.00","--","119805.00","14428310.00","1802224.00","--","23217157.00","--","--","787121.00","24004278.00","--","0.00","0.00","33.81"
"114/11/30","114","3","1108","幸福","5768672.00","4463051.00","10231723.00","4226081.00","316374.00","4542455.00","4047380.00","--","22.00","1676726.00","-34922.00","--","5689206.00","--","--","62.00","5689268.00","--","0.00","0.00","14.06"
"114/11/30","114","3","1109","信大","5795336.00","5206014.00","11001350.00","892888.00","148657.00","1041545.00","3411589.00","--","15962.00","4922240.00","-229197.00","--","8120594.00","--","--","1839211.00","9959805.00","0.00","0.00","0.00","23.80"
"114/11/30","114","3","1110","東泥","2890181.00","9836733.00","12726914.00","1947104.00","1154624.00","3101728.00","5720008.00","--","190103.00","2565465.00","976786.00","-10830.00","9441532.00","--","--","183654.00","9625186.00","--","0.00","1877865.00","16.56"
"114/11/30","114","3","1201","味全","6664651.00","11138047.00","17802698.00","6384733.00","3928319.00","10313052.00","5060629.00","--","41003.00","2705599.00","-325496.00","--","7481735.00","--","--","7911.00","7489646.00","0.00","0.00","0.00","14.78"
"114/11/30","114","3","1203","味王","4756477.00","5650833.00","10407310.00","1943867.00","1409882.00","3353749.00","2400000.00","--","56781.00","3601260.00","87666.00","-38464.00","6107243.00","--","--","946318.00","7053561.00","0.00","0.00","2293865.00","25.69"
"114/11/30","114","3","1210","大成","29227274.00","41277700.00","70504974.00","32899437.00","4376530.00","37275967.00","8947673.00","0.00","4274788.00","11444250.00","846976.00","-734821.00","24778866.00","0.00","--","8450141.00","33229007.00","--","0.00","58059471.00","29.61"
"114/11/30","114","3","1213","大飲","290596.00","499414.00","790010.00","67228.00","59026.00","126254.00","566226.00","--","21938.00","75766.00","-174.00","--","663756.00","--","--","--","663756.00","0.00","0.00","0.00","11.72"
