出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/02/27","114","4","1232","大統益","7157271.00","2819535.00","9976806.00","2657689.00","1196640.00","3854329.00","1599749.00","--","23784.00","4284141.00","-3728.00","--","5903946.00","--","--","218531.00","6122477.00","0.00","0.00","0.00","36.91"
"115/02/27","114","4","1236","宏亞","753408.00","2781730.00","3535138.00","554864.00","457387.00","1012251.00","866740.00","--","34205.00","1398856.00","223086.00","--","2522887.00","--","--","--","2522887.00","--","0.00","0.00","29.11"
"115/02/27","114","4","1342","八貫","2237590.00","1343504.00","3581094.00","734050.00","450636.00","1184686.00","780009.00","--","675743.00","949654.00","-8998.00","--","--","--","--","--","2396408.00","--","0.00","0.00","30.72"
"115/02/27","114","4","1436","華友聯","19855302.00","1817725.00","21673027.00","9075258.00","5658143.00","14733401.00","1941518.00","--","1237193.00","3303206.00","18678.00","--","6500595.00","--","--","439031.00","6939626.00","--","0.00","0.00","33.48"
"115/02/27","114","4","1459","聯發","1866258.00","2811543.00","4677801.00","1068236.00","92693.00","1160929.00","3586289.00","--","297733.00","325008.00","-166099.00","-528645.00","3514286.00","--","--","2586.00","3516872.00","--","0.00","41144531.00","11.07"
"115/02/27","114","4","1515","力山","4071275.00","4201583.00","8272858.00","3678474.00","606400.00","4284874.00","1814735.00","--","586.00","2268811.00","-122146.00","--","3961986.00","--","--","25998.00","3987984.00","--","0.00","0.00","21.83"
"115/02/27","114","4","1535","中宇","4818792.00","2446188.00","7264980.00","3195050.00","247805.00","3442855.00","1237426.00","--","630995.00","2086398.00","-132694.00","--","3822125.00","--","--","--","3822125.00","--","0.00","0.00","30.89"
"115/02/27","114","4","1597","直得","1860766.00","2232508.00","4093274.00","749056.00","935913.00","1684969.00","892619.00","--","446121.00","1220834.00","-3699.00","-147570.00","2408305.00","--","--","--","2408305.00","0.00","0.00","2000000.00","27.60"
"115/02/27","114","4","1605","華新","84873079.00","218543967.00","303417046.00","53099355.00","74220423.00","127319778.00","44313329.00","--","37354983.00","60375913.00","23809009.00","--","165853234.00","--","--","10244034.00","176097268.00","--","0.00","0.00","37.43"
"115/02/27","114","4","1712","興農","7899784.00","7470880.00","15370664.00","5027494.00","1714722.00","6742216.00","4204926.00","--","465767.00","4048173.00","-152051.00","--","8566815.00","--","--","61633.00","8628448.00","--","0.00","0.00","20.37"
"115/02/27","114","4","1720","生達","5461464.00","6334439.00","11795903.00","2156966.00","352128.00","2509094.00","1786961.00","--","301112.00","4142763.00","-106191.00","--","6124645.00","--","--","3162164.00","9286809.00","0.00","0.00","0.00","34.27"
"115/02/27","114","4","1723","中碳","3617713.00","7825246.00","11442959.00","1979836.00","1644844.00","3624680.00","2369044.00","--","989006.00","4885235.00","-307368.00","-117638.00","7818279.00","--","--","--","7818279.00","--","0.00","4753537.00","33.68"
"115/02/27","114","4","1730","花仙子","1817433.00","957956.00","2775389.00","541492.00","43479.00","584971.00","632339.00","--","234657.00","1194732.00","-7989.00","--","2053739.00","--","--","136679.00","2190418.00","--","0.00","0.00","32.48"
"115/02/27","114","4","1731","美吾華","1209501.00","2027939.00","3237440.00","433201.00","641308.00","1074509.00","1329152.00","--","192289.00","687681.00","-46191.00","--","2162931.00","--","--","--","2162931.00","--","0.00","0.00","16.27"
"115/02/27","114","4","1752","南光","1492605.00","2330766.00","3823371.00","1064790.00","268909.00","1333699.00","1009885.00","--","245012.00","1229276.00","-35.00","--","2484138.00","--","--","5534.00","2489672.00","0.00","0.00","0.00","24.60"
"115/02/27","114","4","2002","中鋼","177774877.00","496072096.00","673846973.00","128948463.00","214979505.00","343927968.00","157731290.00","--","41189617.00","108837625.00","-2006778.00","-13118233.00","292633521.00","--","--","37285484.00","329919005.00","--","0.00","674286000.00","19.38"
"115/02/27","114","4","2006","東和鋼鐵","28467305.00","23529904.00","51997209.00","15662886.00","1871977.00","17534863.00","7302138.00","--","7745045.00","19702932.00","-404143.00","--","34345972.00","--","--","116374.00","34462346.00","--","0.00","0.00","47.04"
"115/02/27","114","4","2013","中鋼構","10548110.00","4411655.00","14959765.00","8601098.00","681890.00","9282988.00","2000000.00","--","1383331.00","2457171.00","-163725.00","--","5676777.00","--","--","--","5676777.00","--","0.00","0.00","28.38"
"115/02/27","114","4","2014","中鴻","8290243.00","18595909.00","26886152.00","5650496.00","9124303.00","14774799.00","14355444.00","--","903.00","-951605.00","-1293389.00","--","12111353.00","--","--","--","12111353.00","--","0.00","0.00","8.44"
"115/02/27","114","4","2015","豐興","11548041.00","14292570.00","25840611.00","2536259.00","691533.00","3227792.00","5815994.00","--","455825.00","16538652.00","-210712.00","--","22599759.00","--","--","13060.00","22612819.00","--","0.00","0.00","38.86"
"115/02/27","114","4","2049","上銀","19863891.00","34312105.00","54175996.00","8529746.00","8172630.00","16702376.00","3537923.00","--","7479735.00","25162811.00","1165297.00","--","37345766.00","--","--","127854.00","37473620.00","--","0.00","0.00","105.56"
"115/02/27","114","4","2059","川湖","29989968.00","5093468.00","35083436.00","5366945.00","1690532.00","7057477.00","952971.00","--","796691.00","26263649.00","12648.00","--","28025959.00","--","--","--","28025959.00","--","0.00","0.00","294.09"
"115/02/27","114","4","2062","橋椿","5131012.00","6116284.00","11247296.00","2338428.00","1299723.00","3638151.00","1999942.00","--","1911126.00","3879802.00","-183545.00","--","7607325.00","--","--","1820.00","7609145.00","--","0.00","0.00","38.04"
"115/02/27","114","4","2301","光寶科","164020954.00","41666429.00","205687383.00","109597232.00","6111358.00","115708590.00","23167758.00","--","21560557.00","49832936.00","-2012223.00","-2726963.00","89822065.00","--","--","156728.00","89978793.00","--","0.00","47004221.00","39.57"
"115/02/27","114","4","2303","聯電","204783258.00","374212751.00","578996009.00","87598137.00","111542432.00","199140569.00","125881563.00","--","15409600.00","232882973.00","5594129.00","--","379768265.00","--","--","87175.00","379855440.00","--","0.00","0.00","30.17"
"115/02/27","114","4","2308","台達電","395780787.00","243837813.00","639618600.00","209664989.00","104564608.00","314229597.00","25975433.00","--","55072097.00","183526435.00","3484011.00","--","268057976.00","--","--","57331027.00","325389003.00","0.00","0.00","0.00","103.20"
"115/02/27","114","4","2329","華泰","10681781.00","10032449.00","20714230.00","7939025.00","1621007.00","9560032.00","6590043.00","--","375146.00","4621252.00","-432243.00","--","11154198.00","--","--","--","11154198.00","0.00","0.00","0.00","16.93"
"115/02/27","114","4","2330","台積電","3817130817.00","4115893061.00","7933023878.00","1458019289.00","1014209306.00","2472228595.00","259325245.00","--","73445601.00","5103501560.00","-16676412.00","0.00","5419595994.00","--","--","41199289.00","5460795283.00","--","0.00","0.00","208.99"
"115/02/27","114","4","2340","台亞","5589526.00","9111282.00","14700808.00","3985559.00","3649181.00","7634740.00","4386228.00","--","1810974.00","424039.00","-41078.00","-23172.00","6556991.00","--","--","509077.00","7066068.00","--","0.00","754543.00","14.97"
"115/02/27","114","4","2344","華邦電","73191129.00","119000938.00","192192067.00","46615224.00","31446712.00","78061936.00","45000002.00","--","13751860.00","31692818.00","17491287.00","--","107935967.00","--","--","6194164.00","114130131.00","--","0.00","0.00","23.99"
"115/02/27","114","4","2379","瑞昱","97357079.00","32546284.00","129903363.00","74755910.00","2935367.00","77691277.00","5155126.00","--","1623486.00","42615429.00","2808327.00","--","52202368.00","--","--","9718.00","52212086.00","0.00","0.00","0.00","101.26"
"115/02/27","114","4","2395","研華","42495527.00","33221997.00","75717524.00","16517343.00","4150916.00","20668259.00","8658303.00","--","12057154.00","33162960.00","1069064.00","--","54947481.00","--","--","101784.00","55049265.00","--","640500.00","0.00","63.46"
"115/02/27","114","4","2412","中華電","117371085.00","418500866.00","535871951.00","78942022.00","56139853.00","135081875.00","77574465.00","--","172450886.00","135212191.00","1020169.00","--","386257711.00","--","--","14532365.00","400790076.00","--","0.00","0.00","49.79"
"115/02/27","114","4","2419","仲琦","8866618.00","2127429.00","10994047.00","4486510.00","398941.00","4885451.00","3213172.00","--","1153471.00","184553.00","190586.00","--","4741782.00","--","--","1366814.00","6108596.00","0.00","0.00","0.00","14.76"
"115/02/27","114","4","2423","固緯","2422190.00","1315827.00","3738017.00","653183.00","121118.00","774301.00","1450472.00","--","4157.00","1632956.00","-123869.00","--","2963716.00","--","--","--","2963716.00","0.00","0.00","0.00","20.43"
"115/02/27","114","4","2439","美律","31548152.00","13246417.00","44794569.00","20331321.00","5375423.00","25706744.00","2538269.00","--","8480217.00","7310841.00","-780006.00","--","17549321.00","--","--","1538504.00","19087825.00","0.00","0.00","0.00","69.14"
"115/02/27","114","4","2450","神腦","7103734.00","3589800.00","10693534.00","3889511.00","355212.00","4244723.00","2582527.00","--","738199.00","3148517.00","-29116.00","--","6440127.00","--","--","8684.00","6448811.00","--","0.00","0.00","24.94"
"115/02/27","114","4","2454","聯發科","397456191.00","346328614.00","743784805.00","303349808.00","31239976.00","334589784.00","16039122.00","--","34599724.00","319539036.00","30479076.00","-55970.00","400600988.00","--","--","8594033.00","409195021.00","--","0.00","7794085.00","250.98"
"115/02/27","114","4","2455","全新","2306884.00","2369771.00","4676655.00","778315.00","603644.00","1381959.00","1849059.00","--","29756.00","1462081.00","-46200.00","0.00","--","--","--","--","3294696.00","0.00","0.00","0.00","17.82"
"115/02/27","114","4","2480","敦陽科","6891371.00","1172202.00","8063573.00","4476730.00","66540.00","4543270.00","1063603.00","--","166514.00","2288424.00","1762.00","0.00","3520303.00","--","--","0.00","3520303.00","0.00","0.00","0.00","33.10"
"115/02/27","114","4","2488","漢平","2933990.00","871532.00","3805522.00","756715.00","241074.00","997789.00","799994.00","--","34071.00","2020808.00","-47140.00","--","2807733.00","--","--","--","2807733.00","0.00","0.00","0.00","35.10"
"115/02/27","114","4","2548","華固","51759382.00","2497699.00","54257081.00","23397185.00","8437311.00","31834496.00","3197187.00","--","820040.00","18363152.00","35743.00","-850.00","22415272.00","--","--","7313.00","22422585.00","0.00","0.00","201378.00","70.15"
"115/02/27","114","4","2633","台灣高鐵","25552617.00","355249899.00","380802516.00","26373772.00","281655981.00","308029753.00","56282930.00","--","172981.00","16316852.00","--","--","--","--","--","--","72772763.00","0.00","0.00","0.00","12.93"
"115/02/27","114","4","2762","世界健身-KY","1868871.00","16866554.00","18735425.00","6262554.00","9580276.00","15842830.00","1125000.00","--","1837117.00","278247.00","-3553.00","-344216.00","2892595.00","--","--","--","2892595.00","0.00","0.00","3278000.00","26.48"
"115/02/27","114","4","2912","統一超","94547458.00","198083170.00","292630628.00","120598789.00","119105276.00","239704065.00","10396223.00","--","91958.00","31293729.00","779527.00","--","42561437.00","--","--","10365126.00","52926563.00","--","0.00","0.00","40.94"
"115/02/27","114","4","3004","豐達科","3981584.00","4076201.00","8057785.00","2489761.00","1928988.00","4418749.00","642584.00","--","1269878.00","1709707.00","16867.00","--","3639036.00","0.00","--","0.00","3639036.00","0.00","0.00","0.00","56.63"
"115/02/27","114","4","3006","晶豪科","14293602.00","2503350.00","16796952.00","5541652.00","1091764.00","6633416.00","2861722.00","--","510673.00","7147009.00","-69220.00","-163122.00","10287062.00","--","--","-123526.00","10163536.00","--","0.00","14000000.00","37.80"
"115/02/27","114","4","3008","大立光","154285459.00","66501561.00","220787020.00","29748503.00","170572.00","29919075.00","1334682.00","--","1564701.00","185818052.00","1772969.00","-1623219.00","188867185.00","--","--","2000760.00","190867945.00","0.00","0.00","670000.00","1422.21"
"115/02/27","114","4","3029","零壹","12391437.00","2767154.00","15158591.00","7162448.00","989992.00","8152440.00","1670052.00","--","2210623.00","1829137.00","39135.00","--","5748947.00","--","--","1257204.00","7006151.00","--","0.00","0.00","34.42"
"115/02/27","114","4","3030","德律","7736336.00","4420018.00","12156354.00","2242068.00","310388.00","2552456.00","2362160.00","--","70742.00","7199058.00","-28062.00","--","9603898.00","--","--","--","9603898.00","0.00","0.00","0.00","40.66"
"115/02/27","114","4","3035","智原","11200551.00","7731695.00","18932246.00","4684523.00","718923.00","5403446.00","2605503.00","--","4325263.00","5165720.00","959874.00","--","13056360.00","--","--","472440.00","13528800.00","0.00","0.00","0.00","50.11"
"115/02/27","114","4","3037","欣興","105297620.00","150493992.00","255791612.00","75454571.00","73329964.00","148784535.00","17003031.00","--","16271023.00","66376818.00","1037660.00","-119230.00","100569302.00","--","--","6437775.00","107007077.00","0.00","14715771.00","1001935.00","65.16"
"115/02/27","114","4","3054","立萬利","559815.00","581851.00","1141666.00","79441.00","6101.00","85542.00","806510.00","--","0.00","150910.00","98704.00","0.00","1056124.00","--","--","--","1056124.00","0.00","0.00","0.00","13.09"
"115/02/27","114","4","3092","鴻碩","2147200.00","2857034.00","5004234.00","2100463.00","1440857.00","3541320.00","1065520.00","--","883332.00","-446775.00","-70464.00","--","1431613.00","--","--","31301.00","1462914.00","0.00","0.00","0.00","13.44"
"115/02/27","114","4","3130","一零四","3002995.00","967713.00","3970708.00","2173103.00","85779.00","2258882.00","331907.00","--","397574.00","982988.00","-643.00","--","1711826.00","--","--","--","1711826.00","0.00","0.00","0.00","51.58"
"115/02/27","114","4","3189","景碩","28937637.00","51035643.00","79973280.00","20106416.00","18493667.00","38600083.00","4567920.00","--","7375477.00","20964996.00","-176628.00","--","32731765.00","--","--","8641432.00","41373197.00","--","0.00","0.00","71.66"
"115/02/27","114","4","3311","閎暉","1646306.00","3368515.00","5014821.00","1305261.00","70918.00","1376179.00","1000000.00","--","1193133.00","1703464.00","-257955.00","--","3638642.00","--","--","--","3638642.00","--","0.00","0.00","36.39"
"115/02/27","114","4","3321","同泰","1649730.00","489966.00","2139696.00","1158191.00","263577.00","1421768.00","861138.00","--","99265.00","-180133.00","-62342.00","--","717928.00","--","--","--","717928.00","0.00","0.00","0.00","8.34"
"115/02/27","114","4","3380","明泰","17114366.00","7045579.00","24159945.00","10377427.00","743144.00","11120571.00","5417185.00","--","2354126.00","1510849.00","-158330.00","--","9123830.00","--","--","3915544.00","13039374.00","--","0.00","0.00","16.84"
"115/02/27","114","4","3416","融程電","2713497.00","2262376.00","4975873.00","1405429.00","39580.00","1445009.00","804920.00","--","1050202.00","1699130.00","-20632.00","--","3533620.00","--","--","-2756.00","3530864.00","--","95000.00","0.00","43.88"
"115/02/27","114","4","3443","創意","25737418.00","2705650.00","28443068.00","15033293.00","496983.00","15530276.00","1340119.00","--","32896.00","11555644.00","-15867.00","--","12912792.00","--","--","--","12912792.00","--","0.00","0.00","96.36"
"115/02/27","114","4","3454","晶睿","4339000.00","1429389.00","5768389.00","2167198.00","216719.00","2383917.00","865679.00","--","466415.00","1964028.00","18771.00","--","3314893.00","--","--","69579.00","3384472.00","--","0.00","0.00","38.29"
"115/02/27","114","4","3504","揚明光","2216643.00","2014325.00","4230968.00","984347.00","451486.00","1435833.00","1140598.00","--","1648205.00","125058.00","-118726.00","--","2795135.00","--","--","0.00","2795135.00","0.00","0.00","0.00","24.51"
"115/02/27","114","4","3515","華擎","25120093.00","2009979.00","27130072.00","11970132.00","60580.00","12030712.00","1235450.00","--","5331349.00","5580780.00","-158270.00","--","11989309.00","--","--","3110051.00","15099360.00","1500.00","0.00","0.00","97.04"
"115/02/27","114","4","3545","敦泰","8272576.00","5277651.00","13550227.00","3873186.00","1048255.00","4921441.00","2211512.00","--","6247294.00","462544.00","-22753.00","-269871.00","8628726.00","--","--","60.00","8628786.00","--","0.00","3598000.00","39.66"
"115/02/27","114","4","3563","牧德","5926301.00","964544.00","6890845.00","988842.00","103549.00","1092391.00","639608.00","--","1835550.00","3197752.00","3847.00","--","5676757.00","--","--","121697.00","5798454.00","--","0.00","0.00","88.75"
"115/02/27","114","4","3592","瑞鼎","17335644.00","2323599.00","19659243.00","7694303.00","445083.00","8139386.00","758552.00","--","4712933.00","6462155.00","-413783.00","--","11519857.00","--","--","--","11519857.00","0.00","0.00","0.00","151.87"
"115/02/27","114","4","3596","智易","37352655.00","7458344.00","44810999.00","27510239.00","267597.00","27777836.00","2203543.00","--","3429455.00","11249315.00","62391.00","--","16944704.00","--","--","88459.00","17033163.00","--","0.00","0.00","76.90"
"115/02/27","114","4","3679","新至陞","6635161.00","2513690.00","9148851.00","2359015.00","1803697.00","4162712.00","630222.00","--","940899.00","3599113.00","-184095.00","--","4986139.00","--","--","--","4986139.00","0.00","0.00","0.00","79.12"
"115/02/27","114","4","4133","亞諾法","915458.00","411777.00","1327235.00","53787.00","16953.00","70740.00","605536.00","0.00","474527.00","181513.00","-5081.00","0.00","1256495.00","0.00","--","0.00","1256495.00","--","0.00","0.00","20.75"
"115/02/27","114","4","4576","大銀微系統","2818593.00","4190764.00","7009357.00","1342861.00","1230641.00","2573502.00","1198018.00","--","1578181.00","1281986.00","44486.00","--","4102671.00","--","--","333184.00","4435855.00","--","0.00","0.00","34.25"
"115/02/27","114","4","4583","台灣精銳","7162965.00","4089336.00","11252301.00","410961.00","652339.00","1063300.00","801714.00","--","883257.00","8504030.00","0.00","--","10189001.00","--","--","--","10189001.00","--","0.00","0.00","127.09"
"115/02/27","114","4","4915","致伸","36374077.00","14849742.00","51223819.00","26848416.00","3852868.00","30701284.00","4711428.00","--","3894162.00","12707526.00","-790581.00","--","20522535.00","--","--","0.00","20522535.00","0.00","0.00","0.00","43.56"
"115/02/27","114","4","4919","新唐","18300831.00","11690597.00","29991428.00","8842408.00","8031184.00","16873592.00","4197653.00","--","7099820.00","3425273.00","-1604910.00","--","13117836.00","--","--","--","13117836.00","--","0.00","0.00","31.25"
"115/02/27","114","4","4952","凌通","1855209.00","904183.00","2759392.00","485444.00","160614.00","646058.00","1088158.00","--","141967.00","916903.00","-33694.00","--","2113334.00","--","--","--","2113334.00","--","0.00","0.00","19.42"
"115/02/27","114","4","5203","訊連","2600332.00","3472356.00","6072688.00","1057162.00","374106.00","1431268.00","793426.00","--","2344336.00","1663234.00","-159576.00","--","4641420.00","--","--","--","4641420.00","0.00","0.00","0.00","58.50"
