出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/09/07","114","4","2855","統一證","238967988.00","10807643.00","249775631.00","203895629.00","6406459.00","210302088.00","16014145.00","--","91201.00","20175153.00","3022119.00","--","39302618.00","--","--","170925.00","39473543.00","0.00","0.00","0.00","24.54"
"115/09/07","114","4","6005","群益證","331803807.00","25595869.00","357399676.00","298741767.00","8453106.00","307194873.00","21709081.00","--","2781067.00","17740583.00","3326167.00","--","45556898.00","--","--","4647905.00","50204803.00","--","0.00","0.00","20.99"
"115/09/07","114","4","6024","群益期","73032602.00","1077871.00","74110473.00","63647322.00","32622.00","63679944.00","2499376.00","--","3358679.00","4506165.00","62436.00","--","10426656.00","--","--","3873.00","10430529.00","--","0.00","0.00","41.72"
