出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/08/27","114","4","1101","台泥","178163742.00","410671732.00","588835474.00","85947537.00","210182122.00","296129659.00","77511817.00","--","75293337.00","54358169.00","26382910.00","-1635644.00","231910589.00","--","--","60795226.00","292705815.00","--","0.00","58000000.00","30.14"
"115/08/27","114","4","1102","亞泥","95233368.00","228807091.00","324040459.00","59418487.00","61200112.00","120618599.00","35465629.00","--","8240767.00","126642400.00","9928497.00","--","180277293.00","--","--","23144567.00","203421860.00","--","0.00","0.00","50.83"
"115/08/27","114","4","1103","嘉泥","9277857.00","23339456.00","32617313.00","3586317.00","10307944.00","13894261.00","7902474.00","--","1457692.00","10314342.00","-459911.00","-1079060.00","18135537.00","--","--","587515.00","18723052.00","--","0.00","131491726.00","27.53"
"115/08/27","114","4","1104","環泥","7752690.00","23331108.00","31083798.00","4715235.00","1390335.00","6105570.00","6866818.00","--","119509.00","14947950.00","2247160.00","--","24181437.00","--","--","796791.00","24978228.00","--","0.00","0.00","35.21"
"115/08/27","114","4","1108","幸福","5709269.00","4453107.00","10162376.00","4056137.00","350472.00","4406609.00","4047380.00","--","22.00","1737848.00","-29545.00","--","5755705.00","--","--","62.00","5755767.00","--","0.00","0.00","14.22"
"115/08/27","114","4","1109","信大","5857661.00","5583477.00","11441138.00","1009921.00","149271.00","1159192.00","3411589.00","--","15962.00","5007238.00","-69910.00","--","8364879.00","--","--","1917067.00","10281946.00","0.00","0.00","0.00","24.52"
"115/08/27","114","4","1110","東泥","3180784.00","9880705.00","13061489.00","2228192.00","1188317.00","3416509.00","5720008.00","--","190941.00","2613006.00","952161.00","-8863.00","9467253.00","--","--","177727.00","9644980.00","--","0.00","1536865.00","16.60"
"115/08/27","114","4","1201","味全","6038693.00","11580744.00","17619437.00","6068848.00","3879835.00","9948683.00","5060629.00","--","49394.00","2733253.00","-180809.00","--","7662467.00","--","--","8287.00","7670754.00","0.00","0.00","0.00","15.14"
"115/08/27","114","4","1203","味王","4767257.00","5718941.00","10486198.00","1636386.00","1425335.00","3061721.00","2400000.00","--","56781.00","3764304.00","198185.00","-38464.00","6380806.00","--","--","1043671.00","7424477.00","0.00","0.00","2293865.00","26.84"
"115/08/27","114","4","1210","大成","32982839.00","43169542.00","76152381.00","36371849.00","4311732.00","40683581.00","8947673.00","--","4274788.00","12816296.00","1297958.00","-734821.00","26601894.00","--","--","8866906.00","35468800.00","--","0.00","58059471.00","31.79"
"115/08/27","114","4","1213","大飲","285471.00","496908.00","782379.00","73495.00","56630.00","130125.00","566226.00","--","21938.00","64235.00","-145.00","--","652254.00","--","--","--","652254.00","--","0.00","0.00","11.52"
"115/08/27","114","4","1215","卜蜂","9197955.00","22666815.00","31864770.00","9580121.00","9398384.00","18978505.00","2947901.00","--","37072.00","8226078.00","1229692.00","--","12440743.00","--","--","445522.00","12886265.00","0.00","0.00","0.00","42.20"
"115/08/27","114","4","1216","統一","237174040.00","500267230.00","737441270.00","271227631.00","255538488.00","526766119.00","56820154.00","--","2635231.00","79382407.00","-3055582.00","--","135782210.00","--","--","74892941.00","210675151.00","0.00","0.00","0.00","23.90"
"115/08/27","114","4","1217","愛之味","2692637.00","12902188.00","15594825.00","2825913.00","4181372.00","7007285.00","4945134.00","--","265762.00","1384730.00","1211660.00","--","7807286.00","--","--","780254.00","8587540.00","--","0.00","0.00","15.79"
"115/08/27","114","4","1218","泰山","4914267.00","9607689.00","14521956.00","1170610.00","376203.00","1546813.00","4999990.00","--","1033322.00","7171841.00","-35258.00","-203876.00","12966019.00","--","--","9124.00","12975143.00","--","0.00","13680042.00","26.66"
"115/08/27","114","4","1219","福壽","4884046.00","4761504.00","9645550.00","3164098.00","1884402.00","5048500.00","3412384.00","--","61767.00","1118787.00","-3002.00","0.00","4589936.00","--","--","7114.00","4597050.00","--","0.00","0.00","13.45"
"115/08/27","114","4","1220","台榮","2211176.00","1319895.00","3531071.00","791975.00","176775.00","968750.00","1770779.00","--","24880.00","553721.00","-354.00","-10881.00","2338145.00","--","--","224176.00","2562321.00","--","0.00","679000.00","13.25"
"115/08/27","114","4","1225","福懋油","4608376.00","3577590.00","8185966.00","2852511.00","904975.00","3757486.00","2422683.00","--","124579.00","1459770.00","-98335.00","--","3908697.00","--","--","519783.00","4428480.00","--","0.00","0.00","16.13"
"115/08/27","114","4","1227","佳格","17127067.00","10556795.00","27683862.00","8399246.00","428302.00","8827548.00","9150897.00","--","183259.00","9045696.00","199377.00","-21182.00","18558047.00","--","--","298267.00","18856314.00","0.00","0.00","6669471.00","20.43"
"115/08/27","114","4","1229","聯華","15946415.00","80402405.00","96348820.00","13468509.00","4342828.00","17811337.00","17959607.00","--","1164546.00","17919323.00","20290782.00","-136868.00","57197390.00","--","--","21340093.00","78537483.00","0.00","0.00","7238000.00","31.98"
"115/08/27","114","4","1231","聯華食","6163334.00","8809134.00","14972468.00","4230574.00","3473292.00","7703866.00","2984544.00","--","93840.00","4155336.00","16977.00","--","7250697.00","--","--","17905.00","7268602.00","--","0.00","0.00","24.29"
"115/08/27","114","4","1232","大統益","7157271.00","2819535.00","9976806.00","2657689.00","1196640.00","3854329.00","1599749.00","--","23784.00","4284141.00","-3728.00","--","5903946.00","--","--","218531.00","6122477.00","0.00","0.00","0.00","36.91"
"115/08/27","114","4","1233","天仁","710698.00","1489994.00","2200692.00","591785.00","251414.00","843199.00","905919.00","--","18184.00","499736.00","-67526.00","-1974.00","1354339.00","--","--","3154.00","1357493.00","0.00","0.00","43000.00","14.96"
"115/08/27","114","4","1234","黑松","9006138.00","14921121.00","23927259.00","2718002.00","2360448.00","5078450.00","4018711.00","--","186936.00","14545838.00","97324.00","--","18848809.00","--","--","--","18848809.00","--","0.00","0.00","46.90"
"115/08/27","114","4","1235","興泰","1107801.00","4453317.00","5561118.00","2345116.00","54925.00","2400041.00","1885778.00","--","365348.00","1101717.00","409945.00","-867600.00","2895188.00","--","--","265889.00","3161077.00","--","0.00","143117570.00","63.69"
"115/08/27","114","4","1236","宏亞","753408.00","2781730.00","3535138.00","554864.00","457387.00","1012251.00","866740.00","--","34205.00","1398856.00","223086.00","--","2522887.00","--","--","--","2522887.00","--","0.00","0.00","29.11"
"115/08/27","114","4","1256","鮮活果汁-KY","2229303.00","2670284.00","4899587.00","856987.00","85167.00","942154.00","357722.00","--","1402566.00","2185821.00","4291.00","--","3950400.00","--","--","7033.00","3957433.00","--","0.00","0.00","110.43"
"115/08/27","114","4","1301","台塑","155423904.00","402078104.00","557502008.00","75827629.00","118451950.00","194279579.00","63657408.00","0.00","11869342.00","197026032.00","90669647.00","0.00","363222429.00","0.00","--","0.00","363222429.00","--","0.00","0.00","57.06"
"115/08/27","114","4","1303","南亞","177835621.00","432762844.00","610598465.00","134700304.00","104099196.00","238799500.00","79308216.00","--","27130602.00","230145038.00","19081982.00","--","355665838.00","--","--","16133127.00","371798965.00","0.00","0.00","0.00","44.85"
"115/08/27","114","4","1304","台聚","23433699.00","39822166.00","63255865.00","12376483.00","15425064.00","27801547.00","11887635.00","--","501471.00","6027462.00","-429878.00","-475606.00","17511084.00","--","--","17943234.00","35454318.00","--","0.00","116465574.00","16.33"
"115/08/27","114","4","1305","華夏","4401466.00","13025663.00","17427129.00","4029423.00","5159364.00","9188787.00","5810505.00","--","21077.00","1875473.00","18876.00","--","7725931.00","--","--","512411.00","8238342.00","--","0.00","0.00","13.30"
"115/08/27","114","4","1307","三芳","9192581.00","8221629.00","17414210.00","4541880.00","2798307.00","7340187.00","3978181.00","--","151079.00","5875914.00","68849.00","--","10074023.00","--","--","--","10074023.00","--","0.00","0.00","25.32"
"115/08/27","114","4","1308","亞聚","2653267.00","9053142.00","11706409.00","872781.00","597222.00","1470003.00","5937438.00","--","38968.00","4521947.00","-261947.00","--","10236406.00","--","--","--","10236406.00","0.00","0.00","0.00","17.24"
"115/08/27","114","4","1309","台達化","5302070.00","3266863.00","8568933.00","2362679.00","452455.00","2815134.00","3975868.00","--","3954.00","1744682.00","29295.00","--","5753799.00","--","--","--","5753799.00","--","0.00","0.00","14.47"
"115/08/27","114","4","1310","台苯","1955075.00","8006685.00","9961760.00","2188966.00","244858.00","2433824.00","5278698.00","--","129839.00","-28980.00","2020980.00","--","7400537.00","--","--","127399.00","7527936.00","--","0.00","0.00","14.02"
"115/08/27","114","4","1312","國喬","16954469.00","49566572.00","66521041.00","14564736.00","19776348.00","34341084.00","11266203.00","--","1075842.00","16036295.00","537239.00","-49858.00","28865721.00","--","--","3314236.00","32179957.00","0.00","0.00","1776000.00","25.66"
"115/08/27","114","4","1313","聯成","16684685.00","36825230.00","53509915.00","6965324.00","17114069.00","24079393.00","13308461.00","--","1142455.00","902271.00","14077335.00","0.00","29430522.00","--","--","--","29430522.00","--","0.00","0.00","22.11"
"115/08/27","114","4","1314","中石化","57800566.00","71539685.00","129340251.00","27880645.00","25138243.00","53018888.00","37848502.00","--","1582006.00","37612091.00","-777602.00","--","76264997.00","--","--","56366.00","76321363.00","0.00","0.00","0.00","20.15"
"115/08/27","114","4","1315","達新","6862976.00","3950006.00","10812982.00","442030.00","212252.00","654282.00","990990.00","--","256341.00","7733281.00","1229057.00","-83230.00","10126439.00","--","--","32261.00","10158700.00","0.00","0.00","3572068.00","106.01"
"115/08/27","114","4","1316","上曜","17505237.00","7314559.00","24819796.00","10225887.00","1122295.00","11348182.00","3685312.00","--","1002197.00","-483221.00","73.00","-56929.00","4147432.00","--","--","9324182.00","13471614.00","0.00","0.00","36909058.00","12.51"
"115/08/27","114","4","1319","東陽","13192140.00","25399976.00","38592116.00","6957545.00","2949745.00","9907290.00","5914771.00","--","4151718.00","17911844.00","87435.00","--","28065768.00","--","--","619058.00","28684826.00","--","0.00","0.00","47.45"
"115/08/27","114","4","1321","大洋","1974726.00","9407584.00","11382310.00","1045267.00","4645162.00","5690429.00","2272283.00","--","24018.00","3358872.00","72897.00","-36189.00","5691881.00","--","--","--","5691881.00","0.00","0.00","6542716.00","25.79"
"115/08/27","114","4","1323","永裕","2542306.00","2152156.00","4694462.00","550247.00","1580473.00","2130720.00","912745.00","--","42557.00","1674188.00","-65748.00","0.00","2563742.00","--","--","0.00","2563742.00","0.00","0.00","0.00","28.09"
"115/08/27","114","4","1324","地球","656465.00","425804.00","1082269.00","160578.00","29140.00","189718.00","751219.00","--","867.00","157581.00","-17116.00","0.00","892551.00","--","--","0.00","892551.00","0.00","0.00","0.00","11.88"
"115/08/27","114","4","1325","恆大","1664139.00","1096680.00","2760819.00","43652.00","51592.00","95244.00","852812.00","--","3626.00","1715451.00","17353.00","--","2589242.00","--","--","76333.00","2665575.00","0.00","0.00","0.00","30.36"
"115/08/27","114","4","1326","台化","188580084.00","350361902.00","538941986.00","90058494.00","67781615.00","157840109.00","58611863.00","--","9291029.00","183089007.00","95198556.00","-323952.00","345866503.00","--","--","35235374.00","381101877.00","0.00","0.00","12169610.00","59.13"
"115/08/27","114","4","1337","再生-KY","1924357.00","4410268.00","6334625.00","2209157.00","457368.00","2666525.00","2689547.00","--","1984504.00","-704796.00","-301155.00","--","3668100.00","--","--","--","3668100.00","--","0.00","0.00","13.64"
"115/08/27","114","4","1338","廣華-KY","5216339.00","8433660.00","13649999.00","3840285.00","3600777.00","7441062.00","838400.00","--","2787090.00","2728825.00","-439993.00","-92080.00","5822242.00","--","--","386695.00","6208937.00","0.00","0.00","3081000.00","72.09"
"115/08/27","114","4","1339","昭輝","1464571.00","3539973.00","5004544.00","683649.00","215231.00","898880.00","741239.00","--","1193369.00","2218499.00","-120743.00","--","4032364.00","--","--","73300.00","4105664.00","0.00","0.00","0.00","54.40"
"115/08/27","114","4","1340","勝悅-KY","783215.00","2157972.00","2941187.00","99407.00","234555.00","333962.00","1529229.00","--","2540814.00","-933124.00","-529694.00","--","2607225.00","0.00","--","0.00","2607225.00","--","0.00","0.00","17.05"
"115/08/27","114","4","1341","富林-KY","1656347.00","583020.00","2239367.00","918167.00","29879.00","948046.00","528506.00","--","255892.00","859769.00","-352846.00","--","1291321.00","--","--","--","1291321.00","--","0.00","0.00","24.43"
"115/08/27","114","4","1342","八貫","2237590.00","1343504.00","3581094.00","734050.00","450636.00","1184686.00","780009.00","--","675743.00","949654.00","-8998.00","--","--","--","--","--","2396408.00","--","0.00","0.00","30.72"
"115/08/27","114","4","1402","遠東新","156998408.00","513916536.00","670914944.00","149777639.00","206096565.00","355874204.00","53528751.00","--","13259448.00","156441041.00","6185938.00","-25063.00","229390115.00","--","--","85650625.00","315040740.00","--","0.00","779000.00","42.86"
"115/08/27","114","4","1410","南染","641940.00","669455.00","1311395.00","40943.00","178586.00","219529.00","620000.00","--","23095.00","416047.00","-3381.00","--","1055761.00","--","--","36105.00","1091866.00","0.00","0.00","0.00","17.03"
"115/08/27","114","4","1413","宏洲","933881.00","1792268.00","2726149.00","733949.00","859890.00","1593839.00","1321124.00","--","0.00","-180111.00","-8703.00","--","--","--","--","--","1132310.00","--","0.00","0.00","8.57"
"115/08/27","114","4","1414","東和","907402.00","3286239.00","4193641.00","605327.00","677230.00","1282557.00","1980000.00","--","0.00","1077775.00","-146691.00","--","2911084.00","--","--","--","2911084.00","0.00","0.00","0.00","14.70"
"115/08/27","114","4","1416","廣豐","1210158.00","4886731.00","6096889.00","540240.00","1104103.00","1644343.00","1853422.00","--","50060.00","1791790.00","685188.00","--","4380460.00","--","--","72086.00","4452546.00","0.00","0.00","0.00","23.63"
"115/08/27","114","4","1417","嘉裕","1669074.00","1141791.00","2810865.00","360135.00","108496.00","468631.00","1899419.00","--","--","294914.00","147901.00","--","2342234.00","--","--","--","2342234.00","--","0.00","0.00","12.33"
"115/08/27","114","4","1418","東華","1641640.00","3954147.00","5595787.00","3684076.00","680083.00","4364159.00","568343.00","--","8008.00","-814845.00","1550457.00","-80333.00","1231630.00","--","--","-2.00","1231628.00","0.00","0.00","2522865.00","22.68"
"115/08/27","114","4","1419","新紡","6546559.00","18624848.00","25171407.00","4960145.00","2690900.00","7651045.00","3000413.00","--","70538.00","6048309.00","8414276.00","-13174.00","17520362.00","--","--","--","17520362.00","--","0.00","803829.00","58.55"
"115/08/27","114","4","1423","利華","1282319.00","2634251.00","3916570.00","46331.00","200234.00","246565.00","996480.00","--","106111.00","1133026.00","1434388.00","--","--","--","--","--","3670005.00","--","0.00","0.00","36.83"
"115/08/27","114","4","1432","大魯閣","2164406.00","2193467.00","4357873.00","1630072.00","882260.00","2512332.00","1080000.00","--","296196.00","374017.00","-84534.00","--","1665679.00","--","--","179862.00","1845541.00","0.00","0.00","--","15.42"
"115/08/27","114","4","1434","福懋","14605708.00","42532655.00","57138363.00","5330155.00","9469887.00","14800042.00","16846646.00","--","955115.00","19825464.00","4730160.00","-19064.00","42338321.00","--","--","--","42338321.00","0.00","0.00","2193228.00","25.16"
"115/08/27","114","4","1435","中福","371184.00","805007.00","1176191.00","6029.00","177807.00","183836.00","1397801.00","--","125137.00","-226330.00","-304253.00","0.00","--","--","--","--","992355.00","--","0.00","0.00","7.10"
"115/08/27","114","4","1436","華友聯","19855302.00","1817725.00","21673027.00","9075258.00","5658143.00","14733401.00","1941518.00","--","1237193.00","3303206.00","18678.00","--","6500595.00","--","--","439031.00","6939626.00","--","0.00","0.00","33.48"
"115/08/27","114","4","1437","勤益控","2323637.00","11372831.00","13696468.00","1260687.00","4169211.00","5429898.00","2033713.00","--","412458.00","5420532.00","444305.00","-46289.00","8264719.00","--","--","1851.00","8266570.00","0.00","0.00","1381000.00","40.92"
"115/08/27","114","4","1438","三地開發","13638583.00","794818.00","14433401.00","10086560.00","1206082.00","11292642.00","1112058.00","--","1710226.00","324493.00","-6018.00","--","--","--","--","--","3140759.00","--","0.00","0.00","28.24"
