出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/02/22","114","4","1342","八貫","2237590.00","1343504.00","3581094.00","734050.00","450636.00","1184686.00","780009.00","--","675743.00","949654.00","-8998.00","--","--","--","--","--","2396408.00","--","0.00","0.00","30.72"
"115/02/22","114","4","2344","華邦電","73191129.00","119000938.00","192192067.00","46615224.00","31446712.00","78061936.00","45000002.00","--","13751860.00","31692818.00","17491287.00","--","107935967.00","--","--","6194164.00","114130131.00","--","0.00","0.00","23.99"
"115/02/22","114","4","2450","神腦","7103734.00","3589800.00","10693534.00","3889511.00","355212.00","4244723.00","2582527.00","--","738199.00","3148517.00","-29116.00","--","6440127.00","--","--","8684.00","6448811.00","--","0.00","0.00","24.94"
"115/02/22","114","4","3035","智原","11200551.00","7731695.00","18932246.00","4684523.00","718923.00","5403446.00","2605503.00","--","4325263.00","5165720.00","959874.00","--","13056360.00","--","--","472440.00","13528800.00","0.00","0.00","0.00","50.11"
"115/02/22","114","4","3189","景碩","28937637.00","51035643.00","79973280.00","20106416.00","18493667.00","38600083.00","4567920.00","--","7375477.00","20964996.00","-176628.00","--","32731765.00","--","--","8641432.00","41373197.00","--","0.00","0.00","71.66"
"115/02/22","114","4","3443","創意","25737418.00","2705650.00","28443068.00","15033293.00","496983.00","15530276.00","1340119.00","--","32896.00","11555644.00","-15867.00","--","12912792.00","--","--","--","12912792.00","--","0.00","0.00","96.36"
"115/02/22","114","4","3504","揚明光","2216643.00","2014325.00","4230968.00","984347.00","451486.00","1435833.00","1140598.00","--","1648205.00","125058.00","-118726.00","--","2795135.00","--","--","0.00","2795135.00","0.00","0.00","0.00","24.51"
"115/02/22","114","4","3563","牧德","5926301.00","964544.00","6890845.00","988842.00","103549.00","1092391.00","639608.00","--","1835550.00","3197752.00","3847.00","--","5676757.00","--","--","121697.00","5798454.00","--","0.00","0.00","88.75"
"115/02/22","114","4","4919","新唐","18300831.00","11690597.00","29991428.00","8842408.00","8031184.00","16873592.00","4197653.00","--","7099820.00","3425273.00","-1604910.00","--","13117836.00","--","--","--","13117836.00","--","0.00","0.00","31.25"
"115/02/22","114","4","6120","達運","9703063.00","6394298.00","16097361.00","4970942.00","2316215.00","7287157.00","5989996.00","--","2769556.00","844896.00","-794244.00","--","8810204.00","--","--","--","8810204.00","--","0.00","0.00","14.71"
"115/02/22","114","4","6202","盛群","4512007.00","1051648.00","5563655.00","1230842.00","344789.00","1575631.00","2303882.00","--","250130.00","1417743.00","-52171.00","--","3919584.00","--","--","68440.00","3988024.00","0.00","0.00","0.00","17.01"
"115/02/22","114","4","6789","采鈺","13596074.00","8731208.00","22327282.00","3165465.00","738356.00","3903821.00","3182991.00","--","7459818.00","7899007.00","-118355.00","--","--","--","--","--","18423461.00","--","0.00","0.00","57.88"
"115/02/22","114","4","7765","中華資安","2481143.00","351529.00","2832672.00","746544.00","34282.00","780826.00","406808.00","--","1082526.00","561342.00","1170.00","--","--","--","--","--","2051846.00","--","2000.00","0.00","50.44"
"115/02/22","114","4","8028","昇陽半導體","2654657.00","9514277.00","12168934.00","1836228.00","5224838.00","7061066.00","1752831.00","--","1969058.00","1385979.00","--","--","--","--","--","--","5107868.00","0.00","0.00","0.00","29.14"
"115/02/22","114","4","8940","新天地","472267.00","1685201.00","2157468.00","523359.00","775985.00","1299344.00","674910.00","--","127463.00","-40118.00","--","--","762255.00","--","--","95869.00","858124.00","--","0.00","0.00","11.29"
