出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/13","114","3","5864","致和證","9058150.00","1595238.00","10653388.00","3059505.00","33463.00","3092968.00","4544956.00","--","517077.00","2375232.00","123155.00","--","--","--","--","--","7560420.00","--","0.00","0.00","16.63"
"114/11/13","114","3","6016","康和證","42756585.00","6017950.00","48774535.00","36699276.00","1355563.00","38054839.00","6865955.00","--","175331.00","2713634.00","899720.00","--","10654640.00","--","--","65056.00","10719696.00","--","0.00","0.00","15.52"
"114/11/13","114","3","6020","大展證","6407152.00","1780377.00","8187529.00","3017318.00","3776.00","3021094.00","2523532.00","--","461.00","1534263.00","1107723.00","--","5165979.00","--","--","456.00","5166435.00","0.00","0.00","0.00","20.47"
"114/11/13","114","3","6021","美好證","27426585.00","3364125.00","30790710.00","18447546.00","3380682.00","21828228.00","3125159.00","--","61701.00","3126986.00","2648636.00","--","8962482.00","--","--","--","8962482.00","0.00","0.00","0.00","28.68"
"114/11/13","114","3","6023","元大期貨","168832141.00","5190145.00","174022286.00","153609028.00","1597339.00","155206367.00","3199763.00","--","5029279.00","8081197.00","2505680.00","--","18815919.00","--","--","--","18815919.00","0.00","0.00","0.00","58.80"
"114/11/13","114","3","6026","福邦證","11926172.00","1456947.00","13383119.00","7716128.00","7269.00","7723397.00","3961619.00","--","153832.00","1474257.00","70014.00","--","5659722.00","--","--","0.00","5659722.00","--","0.00","0.00","14.29"
