出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/02/07","114","1","1240","茂生農經","1164199.00","981684.00","2145883.00","562008.00","75054.00","637062.00","413387.00","--","145207.00","790802.00","113144.00","--","1462540.00","--","--","46281.00","1508821.00","--","0.00","0.00","35.38"
"115/02/07","114","1","1259","安心","1230629.00","5031307.00","6261936.00","1963780.00","1904065.00","3867845.00","323895.00","--","809816.00","928966.00","316880.00","--","2379557.00","--","--","14534.00","2394091.00","0.00","0.00","0.00","73.47"
"115/02/07","114","1","1264","德麥","3212525.00","2391150.00","5603675.00","1529700.00","96975.00","1626675.00","370644.00","--","673837.00","2055680.00","31773.00","-2432.00","3129502.00","--","--","847498.00","3977000.00","--","0.00","12000.00","84.46"
"115/02/07","114","1","1268","漢來美食","2406114.00","4533693.00","6939807.00","1865806.00","2637207.00","4503013.00","422237.00","--","1123334.00","841220.00","50003.00","--","2436794.00","--","--","--","2436794.00","--","0.00","0.00","57.71"
"115/02/07","114","1","1294","漢田生技","567733.00","581008.00","1148741.00","231546.00","92295.00","323841.00","276233.00","--","296272.00","277717.00","--","-28361.00","821861.00","--","--","3039.00","824900.00","--","0.00","300000.00","30.08"
"115/02/07","114","1","1295","生合","730347.00","1783411.00","2513758.00","582107.00","911810.00","1493917.00","313548.00","--","254139.00","443105.00","9049.00","--","1019841.00","--","--","--","1019841.00","0.00","0.00","0.00","32.53"
"115/02/07","114","1","1336","台翰","1191974.00","1982461.00","3174435.00","938407.00","310224.00","1248631.00","776144.00","--","676871.00","538259.00","-65470.00","--","1925804.00","--","--","--","1925804.00","0.00","0.00","0.00","24.81"
"115/02/07","114","1","1565","精華","4279717.00","3803628.00","8083345.00","1542730.00","287456.00","1830186.00","504165.00","--","526000.00","5220488.00","2506.00","--","6253159.00","--","--","--","6253159.00","0.00","0.00","0.00","124.03"
"115/02/07","114","1","1569","濱川","3642524.00","3100051.00","6742575.00","3164798.00","656598.00","3821396.00","1214474.00","--","1033431.00","516611.00","-6134.00","--","2758382.00","--","--","162797.00","2921179.00","--","0.00","0.00","22.71"
"115/02/07","114","1","1570","力肯","910124.00","289662.00","1199786.00","155108.00","12469.00","167577.00","515008.00","--","0.00","483693.00","33508.00","0.00","1032209.00","--","--","0.00","1032209.00","0.00","0.00","0.00","20.04"
"115/02/07","114","1","1580","新麥","2734542.00","1818107.00","4552649.00","1295271.00","194206.00","1489477.00","502302.00","--","206827.00","2217194.00","-18093.00","--","2908230.00","--","--","154942.00","3063172.00","--","0.00","0.00","57.90"
"115/02/07","114","1","1584","精剛","3815405.00","3936602.00","7752007.00","1582291.00","1070370.00","2652661.00","2324705.00","--","2044435.00","664913.00","-8792.00","--","5025261.00","--","--","74085.00","5099346.00","0.00","0.00","0.00","21.62"
"115/02/07","114","1","1586","和勤","2013976.00","1935119.00","3949095.00","888883.00","1112847.00","2001730.00","1068495.00","--","832685.00","310960.00","-44451.00","-220324.00","1947365.00","--","--","--","1947365.00","0.00","0.00","5554000.00","19.22"
"115/02/07","114","1","1591","駿吉-KY","336236.00","278656.00","614892.00","25654.00","19135.00","44789.00","380480.00","--","149121.00","159939.00","-119437.00","--","570103.00","--","--","--","570103.00","--","0.00","0.00","14.98"
"115/02/07","114","1","1593","祺驊","884290.00","1196983.00","2081273.00","438895.00","252845.00","691740.00","397848.00","--","584402.00","340342.00","-29585.00","0.00","1293007.00","--","--","96526.00","1389533.00","0.00","0.00","0.00","32.50"
"115/02/07","114","1","1595","川寶","2971695.00","1382940.00","4354635.00","1199478.00","328645.00","1528123.00","541520.00","--","780776.00","1495864.00","8180.00","--","2826340.00","--","--","172.00","2826512.00","--","0.00","0.00","52.19"
"115/02/07","114","1","1599","宏佳騰","1457562.00","1501583.00","2959145.00","844813.00","135026.00","979839.00","745287.00","--","418166.00","890384.00","-31581.00","-63380.00","1958876.00","--","--","20430.00","1979306.00","0.00","0.00","1500000.00","26.82"
