出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/02/02","114","3","1240","茂生農經","1105707.00","1021373.00","2127080.00","558940.00","72126.00","631066.00","442324.00","--","145207.00","772483.00","92950.00","--","1452964.00","--","--","43050.00","1496014.00","--","0.00","0.00","32.85"
"115/02/02","114","3","1259","安心","1179355.00","5821648.00","7001003.00","2049215.00","1769810.00","3819025.00","323895.00","--","809816.00","954217.00","1085626.00","--","3173554.00","--","--","8424.00","3181978.00","0.00","0.00","0.00","97.98"
"115/02/02","114","3","1264","德麥","3174259.00","2434952.00","5609211.00","1318439.00","77003.00","1395442.00","370524.00","--","673619.00","2450797.00","-50567.00","0.00","3444373.00","--","--","769396.00","4213769.00","--","0.00","0.00","92.96"
"115/02/02","114","3","1268","漢來美食","2484533.00","4648160.00","7132693.00","2284241.00","2635139.00","4919380.00","422237.00","--","1123334.00","666740.00","1002.00","--","2213313.00","--","--","--","2213313.00","--","0.00","0.00","52.42"
"115/02/02","114","3","1294","漢田生技","511570.00","579063.00","1090633.00","203379.00","92462.00","295841.00","312031.00","--","317497.00","231570.00","--","-69365.00","791733.00","--","--","3059.00","794792.00","--","44000.00","800000.00","26.15"
"115/02/02","114","3","1295","生合","772339.00","2079680.00","2852019.00","528677.00","1053196.00","1581873.00","344748.00","--","402165.00","537436.00","-14203.00","--","1270146.00","--","--","--","1270146.00","0.00","0.00","0.00","36.84"
"115/02/02","114","3","1336","台翰","1238528.00","1854944.00","3093472.00","1017090.00","299288.00","1316378.00","776144.00","--","676871.00","551229.00","-227150.00","--","1777094.00","--","--","--","1777094.00","0.00","0.00","0.00","22.90"
"115/02/02","114","3","1565","精華","3815264.00","3743588.00","7558852.00","926772.00","216448.00","1143220.00","504165.00","--","526000.00","5384421.00","1046.00","--","6415632.00","--","--","--","6415632.00","0.00","0.00","0.00","127.25"
"115/02/02","114","3","1569","濱川","3193305.00","2899641.00","6092946.00","2616177.00","647604.00","3263781.00","1325474.00","--","1423596.00","119860.00","-191876.00","--","2677054.00","--","--","152111.00","2829165.00","--","0.00","0.00","20.20"
"115/02/02","114","3","1570","力肯","840831.00","266830.00","1107661.00","96000.00","9156.00","105156.00","515008.00","--","--","453573.00","33924.00","--","1002505.00","--","--","--","1002505.00","--","0.00","0.00","19.47"
"115/02/02","114","3","1580","新麥","2575877.00","1541397.00","4117274.00","930081.00","115814.00","1045895.00","493392.00","--","205500.00","2429256.00","-196286.00","0.00","2931862.00","--","--","139517.00","3071379.00","--","0.00","0.00","59.42"
"115/02/02","114","3","1584","精剛","3231462.00","4166761.00","7398223.00","1370973.00","1200433.00","2571406.00","2324705.00","--","2044435.00","493566.00","-25656.00","-79414.00","4757636.00","--","--","69181.00","4826817.00","0.00","0.00","3134000.00","20.75"
"115/02/02","114","3","1586","和勤","1838106.00","1836655.00","3674761.00","1303878.00","534831.00","1838709.00","1068495.00","--","832685.00","295666.00","-140470.00","-220324.00","1836052.00","--","--","--","1836052.00","0.00","0.00","5554000.00","18.13"
