出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/02/22","114","4","3081","聯亞","2911349.00","2096821.00","5008170.00","531794.00","285637.00","817431.00","925214.00","--","1799985.00","1488411.00","-22871.00","--","--","--","--","--","4190739.00","--","0.00","0.00","45.29"
"115/02/22","114","4","3122","笙泉","414187.00","200706.00","614893.00","250484.00","1827.00","252311.00","407648.00","--","26499.00","-71101.00","-464.00","--","362582.00","--","--","--","362582.00","--","0.00","0.00","8.89"
"115/02/22","114","4","3152","璟德","2595896.00","1873071.00","4468967.00","421702.00","15741.00","437443.00","690162.00","--","573532.00","2767830.00","0.00","--","--","--","--","--","4031524.00","--","0.00","0.00","58.41"
"115/02/22","114","4","3374","精材","6391546.00","8818171.00","15209717.00","2553241.00","2898864.00","5452105.00","2713643.00","--","396424.00","6647545.00","--","--","--","--","--","--","9757612.00","--","0.00","0.00","35.96"
"115/02/22","114","4","4130","健亞","719298.00","787071.00","1506369.00","125322.00","727.00","126049.00","1148875.00","--","210710.00","131770.00","-85317.00","-25718.00","1380320.00","--","--","--","1380320.00","0.00","0.00","1137000.00","12.13"
"115/02/22","114","4","4538","大詠城","468080.00","472273.00","940353.00","61059.00","6016.00","67075.00","594696.00","--","105673.00","172909.00","--","--","--","--","--","--","873278.00","0.00","0.00","0.00","14.68"
"115/02/22","114","4","4903","聯光通","925167.00","828657.00","1753824.00","576584.00","16559.00","593143.00","1053437.00","--","0.00","91563.00","15681.00","--","1160681.00","--","--","--","1160681.00","--","0.00","0.00","11.02"
"115/02/22","114","4","4951","精拓科","614637.00","500396.00","1115033.00","112338.00","13722.00","126060.00","341487.00","--","123645.00","532440.00","-8599.00","--","988973.00","--","--","0.00","988973.00","0.00","0.00","0.00","28.96"
"115/02/22","114","4","5299","杰力","2025530.00","1763150.00","3788680.00","522968.00","2006.00","524974.00","508890.00","--","1668074.00","1086504.00","238.00","--","3263706.00","--","--","--","3263706.00","--","0.00","0.00","64.13"
"115/02/22","114","4","5340","建榮","1490145.00","1410935.00","2901080.00","598722.00","8325.00","607047.00","1948940.00","--","--","345093.00","--","--","--","--","--","--","2294033.00","0.00","0.00","0.00","11.77"
"115/02/22","114","4","5347","世界","66897206.00","133571572.00","200468778.00","51604245.00","65275006.00","116879251.00","18670782.00","--","19015223.00","27103595.00","-912834.00","--","63876766.00","--","--","19712761.00","83589527.00","--","0.00","0.00","34.21"
"115/02/22","114","4","5371","中光電","38192781.00","20766044.00","58958825.00","31279181.00","1280546.00","32559727.00","3909811.00","--","2017890.00","17417342.00","1178652.00","0.00","24523695.00","--","--","1875403.00","26399098.00","0.00","0.00","0.00","62.72"
"115/02/22","114","4","6146","耕興","5763001.00","2254099.00","8017100.00","1486274.00","270445.00","1756719.00","1018672.00","--","895271.00","3804415.00","46128.00","--","5764486.00","--","--","495895.00","6260381.00","--","0.00","0.00","56.59"
"115/02/22","114","4","6187","萬潤","6335154.00","3274278.00","9609432.00","1640435.00","480787.00","2121222.00","971269.00","--","3017139.00","2940566.00","437938.00","-67901.00","7299011.00","--","--","189199.00","7488210.00","0.00","0.00","898000.00","75.85"
"115/02/22","114","4","6496","科懋","726242.00","757771.00","1484013.00","371604.00","308177.00","679781.00","473960.00","--","259163.00","81775.00","13070.00","-23736.00","804232.00","--","--","--","804232.00","0.00","0.00","818000.00","17.27"
"115/02/22","114","4","6510","精測","5929648.00","4020936.00","9950584.00","1157583.00","12573.00","1170156.00","327890.00","--","3928298.00","4506544.00","7700.00","--","8770432.00","--","--","9996.00","8780428.00","--","0.00","0.00","267.48"
"115/02/22","114","4","6877","鏵友益","865630.00","396075.00","1261705.00","152154.00","197941.00","350095.00","469671.00","--","390957.00","71163.00","-20181.00","0.00","911610.00","--","--","--","911610.00","0.00","0.00","0.00","19.41"
"115/02/22","114","4","6907","雅特力-KY","1261264.00","77294.00","1338558.00","262359.00","15706.00","278065.00","511740.00","--","186482.00","332079.00","30192.00","--","1060493.00","--","--","--","1060493.00","--","0.00","0.00","20.72"
"115/02/22","114","4","8083","瑞穎","983853.00","731747.00","1715600.00","488040.00","1525.00","489565.00","351332.00","--","215705.00","658998.00","0.00","--","--","--","--","--","1226035.00","0.00","0.00","0.00","34.90"
"115/02/22","114","4","8096","擎亞","7896386.00","680944.00","8577330.00","5875967.00","35415.00","5911382.00","1493431.00","--","804932.00","339781.00","27804.00","--","2665948.00","--","--","0.00","2665948.00","0.00","0.00","0.00","17.85"
"115/02/22","114","4","8291","尚茂","41472.00","196017.00","237489.00","147797.00","15763.00","163560.00","174784.00","--","118.00","-100973.00","--","--","--","--","--","--","73929.00","--","0.00","0.00","4.23"
