出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","107","2","1777","生泰","1032573.00","712639.00","1745212.00","672251.00","42737.00","714988.00","300595.00","314322.00","417512.00","-2205.00","--","--","--","--","--","1030224.00","0.00","0.00","0.00","34.27"
"114/10/29","107","2","1781","合世","451939.00","246450.00","698389.00","324280.00","1662.00","325942.00","474076.00","0.00","-96443.00","-5186.00","--","372447.00","--","--","--","372447.00","--","0.00","0.00","7.86"
"114/10/29","107","2","1784","訊聯","852937.00","987508.00","1840445.00","178459.00","276148.00","454607.00","496889.00","614324.00","31764.00","-6185.00","-3184.00","1133608.00","--","--","252230.00","1385838.00","0.00","0.00","114000.00","22.87"
"114/10/29","107","2","1785","光洋科","10828075.00","8632839.00","19460914.00","5953354.00","8388289.00","14341643.00","3985012.00","613432.00","457247.00","-69450.00","-39320.00","4946921.00","--","--","172350.00","5119271.00","0.00","0.00","1579146.00","12.46"
"114/10/29","107","2","1788","杏昌","1979401.00","664172.00","2643573.00","1099606.00","14457.00","1114063.00","350000.00","658219.00","524217.00","-2926.00","--","1529510.00","--","--","0.00","1529510.00","0.00","0.00","0.00","43.70"
"114/10/29","107","2","1796","金穎生技","293339.00","272072.00","565411.00","123964.00","43544.00","167508.00","274404.00","97678.00","27114.00","-1293.00","--","397903.00","--","--","--","397903.00","0.00","0.00","0.00","14.50"
"114/10/29","107","2","1799","易威","397789.00","807679.00","1205468.00","100850.00","129056.00","229906.00","988427.00","12088.00","-167037.00","5956.00","--","839434.00","--","--","136128.00","975562.00","0.00","0.00","0.00","8.49"
"114/10/29","107","2","1813","寶利徠","482579.00","701061.00","1183640.00","141619.00","36179.00","177798.00","466355.00","263085.00","207148.00","-10863.00","--","925725.00","--","--","80117.00","1005842.00","0.00","0.00","0.00","19.85"
"114/10/29","107","2","1815","富喬","3808823.00","10219438.00","14028261.00","2225901.00","4501146.00","6727047.00","4337844.00","1761918.00","1550634.00","-236306.00","-112876.00","7301214.00","--","--","--","7301214.00","--","0.00","10000000.00","17.23"
"114/10/29","107","2","2035","唐榮公司","4786618.00","14944207.00","19730825.00","4699261.00","9118154.00","13817415.00","3500000.00","46.00","2295395.00","117969.00","--","--","--","--","--","5913410.00","--","0.00","0.00","16.90"
"114/10/29","107","2","2061","風青","1028011.00","233642.00","1261653.00","574959.00","16608.00","591567.00","620751.00","926.00","49098.00","-689.00","--","670086.00","--","--","--","670086.00","0.00","0.00","0.00","10.79"
"114/10/29","107","2","2063","世鎧","851438.00","654238.00","1505676.00","670386.00","177573.00","847959.00","450000.00","28778.00","178846.00","93.00","--","657717.00","0.00","--","0.00","657717.00","0.00","0.00","0.00","14.62"
"114/10/29","107","2","2064","晉椿","1734575.00","1651741.00","3386316.00","1645139.00","326588.00","1971727.00","700000.00","101974.00","572176.00","-12201.00","--","1361949.00","--","--","52640.00","1414589.00","0.00","0.00","0.00","19.46"
"114/10/29","107","2","2065","世豐","594680.00","838548.00","1433228.00","353369.00","51904.00","405273.00","326792.00","219191.00","299047.00","182925.00","0.00","--","--","--","--","1027955.00","0.00","0.00","0.00","31.46"
"114/10/29","107","2","2066","世德","1805591.00","432238.00","2237829.00","1201557.00","10486.00","1212043.00","365029.00","38699.00","641493.00","--","-19435.00","--","--","--","--","1025786.00","0.00","0.00","247000.00","28.29"
"114/10/29","107","2","2067","嘉鋼","735250.00","701308.00","1436558.00","669264.00","233411.00","902675.00","451382.00","22805.00","26159.00","-577.00","--","499769.00","--","--","34114.00","533883.00","--","0.00","0.00","11.07"
"114/10/29","107","2","2070","精湛","991259.00","616968.00","1608227.00","663357.00","174619.00","837976.00","322828.00","67727.00","393162.00","-13466.00","--","770251.00","--","--","--","770251.00","0.00","0.00","0.00","23.86"
"114/10/29","107","2","2221","大甲","917510.00","464091.00","1381601.00","427862.00","226495.00","654357.00","424250.00","52135.00","225695.00","-1396.00","-1573.00","699111.00","0.00","--","28133.00","727244.00","0.00","0.00","100000.00","16.52"
"114/10/29","107","2","2230","泰茂","617721.00","355781.00","973502.00","435105.00","56328.00","491433.00","396173.00","50582.00","41699.00","-6385.00","--","482069.00","--","--","0.00","482069.00","0.00","0.00","0.00","12.17"
"114/10/29","107","2","2235","謚源","591456.00","1073394.00","1664850.00","414374.00","11006.00","425380.00","358780.00","497802.00","382888.00","--","--","--","--","--","--","1239470.00","--","0.00","0.00","34.55"
"114/10/29","107","2","2596","綠意","2722374.00","130242.00","2852616.00","379419.00","--","379419.00","1000000.00","189208.00","908494.00","0.00","0.00","2097702.00","0.00","--","375495.00","2473197.00","--","0.00","0.00","21.54"
"114/10/29","107","2","2640","大車隊","927636.00","1484761.00","2412397.00","1056815.00","82060.00","1138875.00","511953.00","451275.00","309141.00","-279.00","--","1272090.00","--","--","1432.00","1273522.00","--","0.00","0.00","26.09"
"114/10/29","107","2","2641","正德","184535.00","4191121.00","4375656.00","604990.00","2270123.00","2875113.00","1511246.00","8298.00","30390.00","-49391.00","--","1500543.00","--","--","--","1500543.00","0.00","5421808.00","0.00","9.93"
"114/10/29","107","2","2643","捷迅","930129.00","156437.00","1086566.00","398591.00","99252.00","497843.00","262300.00","72277.00","258025.00","-3879.00","--","588723.00","--","--","--","588723.00","--","0.00","0.00","22.44"
"114/10/29","107","2","2718","全心投控","690682.00","534076.00","1224758.00","533774.00","117659.00","651433.00","225760.00","82463.00","264505.00","597.00","--","--","--","--","--","573325.00","0.00","0.00","0.00","25.40"
"114/10/29","107","2","2719","燦星旅","752705.00","84832.00","837537.00","592751.00","705.00","593456.00","362920.00","0.00","-114262.00","-526.00","-4051.00","244081.00","--","--","--","244081.00","0.00","0.00","228000.00","6.77"
"114/10/29","107","2","2724","藝舍-KY","210259.00","844994.00","1055253.00","562020.00","489423.00","1051443.00","681723.00","198523.00","-875193.00","-1243.00","--","3810.00","0.00","--","0.00","3810.00","--","0.00","0.00","0.06"
"114/10/29","107","2","2726","雅茗-KY","981573.00","357930.00","1339503.00","467717.00","215367.00","683084.00","336355.00","233838.00","157602.00","-55897.00","-45989.00","625909.00","--","--","30510.00","656419.00","--","0.00","495000.00","18.89"
"114/10/29","107","2","2729","瓦城","1167520.00","1427181.00","2594701.00","709107.00","37760.00","746867.00","232660.00","1210890.00","402582.00","-9979.00","--","1836153.00","--","--","11681.00","1847834.00","--","0.00","0.00","78.92"
"114/10/29","107","2","2732","六角","1286283.00","1270021.00","2556304.00","1185012.00","89298.00","1274310.00","381347.00","658115.00","175726.00","-25713.00","-93845.00","1095630.00","--","--","186364.00","1281994.00","0.00","377500.00","988000.00","30.65"
"114/10/29","107","2","2734","易飛網","516154.00","236673.00","752827.00","252604.00","96640.00","349244.00","302598.00","217181.00","-125790.00","532.00","--","394521.00","--","--","9062.00","403583.00","--","0.00","0.00","13.04"
"114/10/29","107","2","2736","富野","424837.00","1780312.00","2205149.00","292182.00","622635.00","914817.00","489923.00","464530.00","326601.00","9278.00","--","1290332.00","--","--","--","1290332.00","--","0.00","0.00","26.34"
"114/10/29","107","2","2740","天蔥","104689.00","149608.00","254297.00","47882.00","64953.00","112835.00","159782.00","89126.00","-106197.00","-1249.00","--","141462.00","--","--","0.00","141462.00","0.00","0.00","0.00","8.85"
"114/10/29","107","2","2743","山富","1111039.00","384181.00","1495220.00","1003038.00","907.00","1003945.00","281899.00","80525.00","128851.00","--","--","--","0.00","--","--","491275.00","--","0.00","0.00","17.43"
"114/10/29","107","2","2745","五福","1511754.00","159650.00","1671404.00","1111224.00","1852.00","1113076.00","293085.00","148157.00","117086.00","--","--","558328.00","--","--","--","558328.00","--","0.00","0.00","19.05"
"114/10/29","107","2","2751","王座","196223.00","315354.00","511577.00","135493.00","7.00","135500.00","300000.00","80366.00","-4787.00","498.00","--","376077.00","--","--","--","376077.00","--","0.00","0.00","12.54"
"114/10/29","107","2","2752","豆府","404164.00","101350.00","505514.00","130793.00","--","130793.00","160000.00","90226.00","124495.00","0.00","--","--","--","--","--","374721.00","--","0.00","0.00","23.42"
"114/10/29","107","2","2916","滿心","790668.00","341138.00","1131806.00","197413.00","55338.00","252751.00","546269.00","127250.00","212692.00","-7156.00","--","--","--","--","--","879055.00","0.00","0.00","0.00","16.09"
"114/10/29","107","2","2924","宏太-KY","609645.00","312608.00","922253.00","376557.00","6919.00","383476.00","340051.00","307179.00","-29907.00","-24728.00","-53818.00","538777.00","--","--","--","538777.00","--","0.00","1200000.00","16.42"
"114/10/29","107","2","2926","誠品生活","3081751.00","1867529.00","4949280.00","2628667.00","778187.00","3406854.00","473897.00","616351.00","473219.00","-25731.00","--","1537736.00","--","--","4690.00","1542426.00","0.00","0.00","0.00","32.45"
"114/10/29","107","2","2937","集雅社","793269.00","203355.00","996624.00","463533.00","10374.00","473907.00","328600.00","53629.00","140488.00","--","--","522717.00","--","--","--","522717.00","0.00","0.00","0.00","15.91"
"114/10/29","107","2","2941","米斯特","117047.00","47353.00","164400.00","51496.00","--","51496.00","127900.00","50083.00","-67300.00","234.00","--","110917.00","--","--","1987.00","112904.00","0.00","0.00","0.00","8.67"
"114/10/29","107","2","3064","泰偉","195204.00","320014.00","515218.00","310151.00","15337.00","325488.00","721051.00","0.00","-570031.00","32046.00","0.00","183066.00","--","--","6664.00","189730.00","0.00","0.00","0.00","2.54"
"114/10/29","107","2","3066","李洲","363855.00","892113.00","1255968.00","483509.00","144416.00","627925.00","830706.00","25885.00","-567695.00","168867.00","--","457763.00","--","--","170280.00","628043.00","--","0.00","0.00","5.51"
"114/10/29","107","2","3067","全域","172114.00","100221.00","272335.00","78050.00","7056.00","85106.00","290252.00","1360.00","-97741.00","-6642.00","0.00","187229.00","0.00","--","0.00","187229.00","0.00","0.00","0.00","6.45"
"114/10/29","107","2","3071","協禧","2143324.00","642962.00","2786286.00","1279384.00","82788.00","1362172.00","1200000.00","33039.00","234632.00","-43557.00","--","1424114.00","--","--","0.00","1424114.00","0.00","0.00","0.00","11.87"
"114/10/29","107","2","3073","天方能源","163685.00","340243.00","503928.00","77554.00","144512.00","222066.00","464637.00","8566.00","-214183.00","-1708.00","--","257312.00","--","--","24550.00","281862.00","--","0.00","0.00","5.54"
"114/10/29","107","2","3078","僑威","6612925.00","1418589.00","8031514.00","3588175.00","258564.00","3846739.00","2273911.00","214286.00","1685829.00","10749.00","--","4184775.00","--","--","--","4184775.00","--","0.00","0.00","18.40"
"114/10/29","107","2","3081","聯亞","3006270.00","1402750.00","4409020.00","780343.00","3423.00","783766.00","905732.00","1655253.00","1074251.00","-9982.00","0.00","--","--","--","--","3625254.00","--","0.00","0.00","40.03"
"114/10/29","107","2","3083","網龍","951962.00","319261.00","1271223.00","225216.00","5501.00","230717.00","857044.00","329657.00","-175761.00","-11981.00","0.00","998959.00","--","--","41547.00","1040506.00","0.00","0.00","0.00","11.66"
"114/10/29","107","2","3085","新零售","579575.00","746630.00","1326205.00","488544.00","143951.00","632495.00","1180817.00","253672.00","-840357.00","439.00","0.00","594571.00","--","--","99139.00","693710.00","--","0.00","0.00","5.04"
"114/10/29","107","2","3086","華義","295771.00","133257.00","429028.00","179351.00","96280.00","275631.00","611661.00","10575.00","-463798.00","-5191.00","--","153247.00","--","--","150.00","153397.00","--","0.00","0.00","2.51"
"114/10/29","107","2","3088","艾訊","2706288.00","1500316.00","4206604.00","1898289.00","168791.00","2067080.00","794180.00","205369.00","1145243.00","-5268.00","--","2139524.00","--","--","0.00","2139524.00","0.00","0.00","0.00","26.94"
"114/10/29","107","2","3093","港建*","844199.00","330412.00","1174611.00","349926.00","34353.00","384279.00","362888.00","50326.00","386254.00","-14098.00","--","785370.00","--","--","4962.00","790332.00","--","0.00","0.00","21.64"
"114/10/29","107","2","3095","及成","502533.00","574797.00","1077330.00","351638.00","497828.00","849466.00","1092763.00","0.00","-827318.00","-73298.00","--","192147.00","--","--","35717.00","227864.00","--","0.00","0.00","1.76"
"114/10/29","107","2","3105","穩懋","12045454.00","24088792.00","36134246.00","7581126.00","3897003.00","11478129.00","4226664.00","9052896.00","9761802.00","1431695.00","0.00","24473057.00","--","--","183060.00","24656117.00","0.00","0.00","0.00","57.90"
"114/10/29","107","2","3114","好德","1800089.00","305629.00","2105718.00","1176890.00","6178.00","1183068.00","520142.00","52062.00","306316.00","44130.00","--","922650.00","--","--","--","922650.00","--","0.00","0.00","18.45"
"114/10/29","107","2","3115","富榮綱","513709.00","67274.00","580983.00","172298.00","500.00","172798.00","436976.00","0.00","-30793.00","2002.00","--","408185.00","--","--","0.00","408185.00","--","0.00","0.00","9.34"
"114/10/29","107","2","3118","進階","536502.00","187145.00","723647.00","241873.00","5117.00","246990.00","324529.00","55945.00","96183.00","0.00","--","--","--","--","--","476657.00","0.00","0.00","0.00","14.69"
"114/10/29","107","2","3122","笙泉","388145.00","191531.00","579676.00","107169.00","4623.00","111792.00","392999.00","46702.00","44455.00","-490.00","-15782.00","467884.00","--","--","--","467884.00","--","0.00","1000000.00","12.22"
"114/10/29","107","2","3128","昇銳","485360.00","407408.00","892768.00","283928.00","35448.00","319376.00","420000.00","98515.00","43760.00","296.00","--","562571.00","--","--","10821.00","573392.00","--","0.00","0.00","13.39"
"114/10/29","107","2","3131","弘塑","2623544.00","1783936.00","4407480.00","1779544.00","494606.00","2274150.00","246838.00","601772.00","946352.00","338368.00","0.00","2133330.00","--","--","0.00","2133330.00","0.00","0.00","0.00","86.43"
"114/10/29","107","2","3141","晶宏","1105837.00","239186.00","1345023.00","321098.00","6425.00","327523.00","634175.00","58540.00","334296.00","-9511.00","0.00","1017500.00","--","--","--","1017500.00","--","0.00","0.00","15.91"
"114/10/29","107","2","3147","大綜","1185072.00","136113.00","1321185.00","745580.00","24744.00","770324.00","340061.00","47054.00","164060.00","-314.00","--","550861.00","--","--","--","550861.00","0.00","0.00","0.00","16.20"
"114/10/29","107","2","3152","璟德","3206634.00","952556.00","4159190.00","1220790.00","8582.00","1229372.00","690162.00","573532.00","1666124.00","0.00","0.00","--","0.00","0.00","--","2929818.00","0.00","0.00","0.00","42.45"
"114/10/29","107","2","3162","精確","374867.00","318727.00","693594.00","114374.00","6677.00","121051.00","1265313.00","314.00","-685465.00","-7619.00","--","572543.00","--","--","--","572543.00","--","0.00","0.00","4.52"
"114/10/29","107","2","3163","波若威","1631851.00","772512.00","2404363.00","898391.00","61130.00","959521.00","753064.00","295245.00","571046.00","-41472.00","-133041.00","1444842.00","--","--","--","1444842.00","0.00","0.00","3518000.00","20.13"
"114/10/29","107","2","3169","亞信","803811.00","155690.00","959501.00","183806.00","0.00","183806.00","537406.00","54420.00","199497.00","-15628.00","0.00","775695.00","--","--","0.00","775695.00","0.00","0.00","0.00","14.43"
"114/10/29","107","2","3171","炎洲流通","904793.00","734267.00","1639060.00","685797.00","243274.00","929071.00","592035.00","53302.00","68195.00","-3543.00","--","709989.00","--","--","--","709989.00","0.00","0.00","0.00","11.99"
"114/10/29","107","2","3176","基亞","1716313.00","3229151.00","4945464.00","448898.00","1041385.00","1490283.00","1386856.00","597501.00","-141685.00","-13990.00","--","1828682.00","--","--","1626499.00","3455181.00","0.00","0.00","0.00","13.19"
"114/10/29","107","2","3178","公準","528509.00","1376048.00","1904557.00","642465.00","553300.00","1195765.00","397500.00","61600.00","212622.00","166.00","--","671888.00","--","--","36904.00","708792.00","0.00","0.00","0.00","16.90"
"114/10/29","107","2","3188","鑫龍騰","4006124.00","22453.00","4028577.00","2787574.00","315000.00","3102574.00","902951.00","1575.00","21477.00","0.00","--","--","--","--","--","926003.00","--","0.00","0.00","10.26"
"114/10/29","107","2","3191","雲嘉南","347072.00","72102.00","419174.00","108767.00","54.00","108821.00","571948.00","115885.00","-365702.00","-11778.00","--","310353.00","--","--","--","310353.00","--","0.00","0.00","5.43"
"114/10/29","107","2","3205","佰研","789164.00","216094.00","1005258.00","118432.00","5473.00","123905.00","327726.00","403466.00","154575.00","-4414.00","0.00","881353.00","--","--","0.00","881353.00","--","0.00","0.00","26.89"
"114/10/29","107","2","3206","志豐","1263230.00","339817.00","1603047.00","731360.00","26538.00","757898.00","528595.00","133437.00","196623.00","-13506.00","0.00","845149.00","--","--","0.00","845149.00","0.00","0.00","0.00","16.31"
"114/10/29","107","2","3207","耀勝","470674.00","172632.00","643306.00","396439.00","53196.00","449635.00","432593.00","72841.00","-295514.00","-10779.00","--","199141.00","0.00","--","-5470.00","193671.00","0.00","0.00","0.00","4.60"
"114/10/29","107","2","3211","順達","10624894.00","5524613.00","16149507.00","5779275.00","3715561.00","9494836.00","1519685.00","2057287.00","3390332.00","-97609.00","-215024.00","6654671.00","--","--","0.00","6654671.00","0.00","0.00","4488000.00","45.12"
"114/10/29","107","2","3213","茂訊","1651948.00","386826.00","2038774.00","648687.00","102192.00","750879.00","586855.00","72650.00","663170.00","-45191.00","--","1277484.00","--","--","10411.00","1287895.00","0.00","0.00","0.00","21.77"
"114/10/29","107","2","3217","優群","1283415.00","1065298.00","2348713.00","721790.00","32110.00","753900.00","821042.00","149030.00","343041.00","279783.00","--","1592896.00","--","--","1917.00","1594813.00","0.00","0.00","0.00","19.40"
"114/10/29","107","2","3218","大學光","1319034.00","817698.00","2136732.00","557821.00","37870.00","595691.00","761230.00","381924.00","247955.00","-6087.00","--","1385022.00","--","--","156019.00","1541041.00","--","0.00","0.00","18.19"
"114/10/29","107","2","3219","倚強科","154571.00","44997.00","199568.00","35928.00","17310.00","53238.00","233004.00","0.00","-105824.00","-85.00","--","127095.00","--","--","19235.00","146330.00","--","0.00","0.00","5.45"
"114/10/29","107","2","3221","台嘉碩","1518849.00","1133315.00","2652164.00","824587.00","124436.00","949023.00","963150.00","577499.00","233434.00","-37852.00","-33170.00","1703061.00","--","--","80.00","1703141.00","--","0.00","1689000.00","18.00"
"114/10/29","107","2","3224","三顧","1028910.00","274402.00","1303312.00","196376.00","10725.00","207101.00","580160.00","606811.00","-77731.00","-13029.00","--","1096211.00","--","--","--","1096211.00","0.00","0.00","0.00","18.89"
"114/10/29","107","2","3226","龍鋒","1230310.00","281681.00","1511991.00","570882.00","4668.00","575550.00","644306.00","14705.00","282365.00","-4935.00","--","--","--","--","--","936441.00","--","0.00","0.00","14.53"
"114/10/29","107","2","3227","原相","6009016.00","2228635.00","8237651.00","1742232.00","402443.00","2144675.00","1343331.00","1544921.00","3335552.00","13421.00","-165345.00","6071880.00","--","--","21096.00","6092976.00","0.00","84036.00","2299900.00","46.14"
"114/10/29","107","2","3228","金麗科","330480.00","259450.00","589930.00","100548.00","22703.00","123251.00","677927.00","0.00","-189514.00","-21734.00","--","--","--","--","--","466679.00","0.00","0.00","0.00","6.88"
"114/10/29","107","2","3230","錦明","748130.00","693020.00","1441150.00","520130.00","4080.00","524210.00","1077465.00","238653.00","-342908.00","-56270.00","0.00","916940.00","0.00","--","0.00","916940.00","--","0.00","0.00","8.51"
"114/10/29","107","2","3232","昱捷","1036647.00","45856.00","1082503.00","697686.00","6124.00","703810.00","315679.00","5075.00","35202.00","-3109.00","--","352847.00","--","--","25846.00","378693.00","0.00","0.00","0.00","11.18"
"114/10/29","107","2","3234","光環","1449555.00","1768579.00","3218134.00","1355549.00","617058.00","1972607.00","725277.00","400365.00","112863.00","7369.00","-10397.00","1235477.00","--","--","10050.00","1245527.00","--","0.00","220000.00","17.09"
"114/10/29","107","2","3236","千如","1722642.00","969818.00","2692460.00","771954.00","622422.00","1394376.00","856414.00","181063.00","263247.00","-2640.00","0.00","1298084.00","0.00","--","0.00","1298084.00","0.00","0.00","0.00","17.73"
"114/10/29","107","2","3252","海灣","1044032.00","2909176.00","3953208.00","585488.00","1639895.00","2225383.00","314458.00","275981.00","1077799.00","28500.00","0.00","1696738.00","--","--","31087.00","1727825.00","0.00","0.00","0.00","53.96"
"114/10/29","107","2","3259","鑫創","385158.00","268339.00","653497.00","85529.00","1090.00","86619.00","808596.00","0.00","-241718.00","0.00","--","566878.00","--","--","--","566878.00","--","0.00","0.00","7.01"
"114/10/29","107","2","3260","威剛","14803293.00","12532875.00","27336168.00","11902816.00","6788702.00","18691518.00","2241724.00","3644434.00","3177998.00","-982115.00","-265166.00","7816875.00","--","--","827775.00","8644650.00","0.00","0.00","5985000.00","35.83"
"114/10/29","107","2","3264","欣銓","5116044.00","11574423.00","16690467.00","3628208.00","2979108.00","6607316.00","4903962.00","1259303.00","4126907.00","-80249.00","-126772.00","10083151.00","--","--","0.00","10083151.00","0.00","0.00","16250750.00","21.27"
"114/10/29","107","2","3265","台星科","3624521.00","2323827.00","5948348.00","761674.00","758660.00","1520334.00","1362617.00","366243.00","2672606.00","26548.00","--","4428014.00","--","--","--","4428014.00","0.00","0.00","0.00","32.50"
"114/10/29","107","2","3268","海德威","570785.00","449175.00","1019960.00","292551.00","190430.00","482981.00","334263.00","29064.00","60461.00","113191.00","--","536979.00","--","--","0.00","536979.00","--","0.00","0.00","16.06"
"114/10/29","107","2","3272","東碩","3200161.00","633034.00","3833195.00","1665029.00","642171.00","2307200.00","522649.00","546961.00","498636.00","-31494.00","-10757.00","1525995.00","--","--","--","1525995.00","--","--","250000.00","29.34"
"114/10/29","107","2","3276","宇環","1059395.00","1188019.00","2247414.00","1039745.00","237618.00","1277363.00","697127.00","28787.00","69739.00","-35324.00","0.00","760329.00","0.00","--","209722.00","970051.00","0.00","0.00","0.00","10.91"
"114/10/29","107","2","3284","太普高","841839.00","332944.00","1174783.00","301296.00","59539.00","360835.00","559618.00","107135.00","179342.00","-1872.00","-30275.00","813948.00","--","--","0.00","813948.00","0.00","0.00","1834000.00","15.04"
"114/10/29","107","2","3285","微端","970508.00","101166.00","1071674.00","454791.00","18346.00","473137.00","441093.00","40554.00","149026.00","-12764.00","-25646.00","592263.00","--","--","6274.00","598537.00","0.00","0.00","1374000.00","13.86"
"114/10/29","107","2","3287","廣寰科","407280.00","123243.00","530523.00","111836.00","2927.00","114763.00","439705.00","15203.00","-64214.00","476.00","--","391170.00","--","--","24590.00","415760.00","--","0.00","0.00","8.90"
"114/10/29","107","2","3288","點晶","216624.00","18724.00","235348.00","109485.00","--","109485.00","566502.00","8028.00","-454112.00","6681.00","--","127099.00","--","--","-1236.00","125863.00","--","0.00","0.00","2.24"
"114/10/29","107","2","3289","宜特","2399035.00","6923814.00","9322849.00","2142608.00","3891921.00","6034529.00","635751.00","1828256.00","766556.00","-48136.00","--","3182427.00","--","--","105893.00","3288320.00","--","0.00","0.00","50.06"
"114/10/29","107","2","3290","東浦","1772881.00","952956.00","2725837.00","982216.00","308520.00","1290736.00","995489.00","236740.00","250652.00","-74771.00","--","1408110.00","--","--","26991.00","1435101.00","0.00","0.00","0.00","14.14"
"114/10/29","107","2","3293","鈊象","3370736.00","1600520.00","4971256.00","1527730.00","103945.00","1631675.00","700871.00","277358.00","2319697.00","33685.00","--","3331611.00","--","--","7970.00","3339581.00","--","0.00","0.00","47.54"
"114/10/29","107","2","3294","英濟","3522397.00","1211826.00","4734223.00","2096969.00","168359.00","2265328.00","1320159.00","831822.00","165418.00","133462.00","--","2450861.00","--","--","18034.00","2468895.00","0.00","0.00","0.00","18.56"
"114/10/29","107","2","3297","杭特","439168.00","497814.00","936982.00","184663.00","13298.00","197961.00","368598.00","133195.00","237688.00","-460.00","0.00","739021.00","--","--","0.00","739021.00","0.00","0.00","0.00","20.05"
"114/10/29","107","2","3303","岱稜","1584125.00","1386380.00","2970505.00","942860.00","354253.00","1297113.00","960896.00","480112.00","252149.00","-28481.00","0.00","1664676.00","--","--","8716.00","1673392.00","--","0.00","0.00","17.32"
