出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","107","4","2724","藝舍-KY","282163.00","722262.00","1004425.00","431450.00","531268.00","962718.00","681723.00","198523.00","-835916.00","-2623.00","0.00","41707.00","0.00","--","0.00","41707.00","--","0.00","0.00","0.61"
"114/10/29","107","4","2726","雅茗-KY","1003016.00","381282.00","1384298.00","468422.00","203433.00","671855.00","350693.00","263834.00","202539.00","-58559.00","-66763.00","691744.00","--","--","20699.00","712443.00","--","0.00","909000.00","20.25"
"114/10/29","107","4","2729","瓦城","956954.00","1597689.00","2554643.00","505621.00","42636.00","548257.00","232660.00","1210890.00","565345.00","-14780.00","--","1994115.00","--","--","12271.00","2006386.00","0.00","0.00","0.00","85.71"
"114/10/29","107","4","2732","六角","1290241.00","1484264.00","2774505.00","1117532.00","114826.00","1232358.00","382405.00","620899.00","281855.00","-30009.00","0.00","1255150.00","--","--","286997.00","1542147.00","--","0.00","0.00","32.82"
"114/10/29","107","4","2734","易飛網","429086.00","228042.00","657128.00","244043.00","80826.00","324869.00","302598.00","217181.00","-195414.00","716.00","--","325081.00","--","--","7178.00","332259.00","--","0.00","0.00","10.74"
"114/10/29","107","4","2736","富野","437540.00","1750398.00","2187938.00","301292.00","606494.00","907786.00","489923.00","464530.00","314321.00","11378.00","--","1280152.00","--","--","--","1280152.00","--","0.00","0.00","26.13"
"114/10/29","107","4","2740","天蔥","98547.00","125209.00","223756.00","43216.00","60239.00","103455.00","177782.00","108629.00","-162638.00","-3472.00","0.00","120301.00","0.00","--","0.00","120301.00","--","0.00","0.00","6.77"
"114/10/29","107","4","2743","山富","967513.00","324751.00","1292264.00","792099.00","895.00","792994.00","282317.00","80195.00","136758.00","--","--","--","--","--","--","499270.00","--","0.00","0.00","17.68"
"114/10/29","107","4","2745","五福","1425938.00","160660.00","1586598.00","1045540.00","1808.00","1047348.00","293085.00","148157.00","98008.00","--","--","539250.00","--","--","--","539250.00","--","0.00","0.00","18.40"
"114/10/29","107","4","2751","王座","207544.00","308694.00","516238.00","184253.00","3802.00","188055.00","300000.00","80902.00","-52617.00","-102.00","--","328183.00","--","--","--","328183.00","--","0.00","0.00","10.94"
"114/10/29","107","4","2752","豆府","485988.00","106738.00","592726.00","149514.00","1710.00","151224.00","160000.00","90571.00","188662.00","0.00","--","439233.00","--","--","2269.00","441502.00","--","0.00","0.00","27.45"
"114/10/29","107","4","2754","亞洲藏壽司","188859.00","556225.00","745084.00","210830.00","89827.00","300657.00","315000.00","0.00","129427.00","0.00","--","--","--","--","--","444427.00","--","0.00","0.00","14.11"
"114/10/29","107","4","2755","揚秦","207269.00","616599.00","823868.00","285586.00","203074.00","488660.00","180000.00","39471.00","115371.00","366.00","--","335208.00","--","--","--","335208.00","--","0.00","0.00","18.62"
"114/10/29","107","4","2756","聯發國際","355917.00","175005.00","530922.00","221449.00","110438.00","331887.00","90000.00","1686.00","108270.00","-921.00","--","199035.00","--","--","--","199035.00","--","0.00","0.00","22.12"
"114/10/29","107","4","2916","滿心","915004.00","346177.00","1261181.00","288344.00","57011.00","345355.00","546269.00","127250.00","251568.00","-9261.00","--","--","--","--","--","915826.00","0.00","0.00","0.00","16.77"
"114/10/29","107","4","2924","宏太-KY","484627.00","282136.00","766763.00","278834.00","31878.00","310712.00","328051.00","265361.00","-98248.00","-39113.00","0.00","456051.00","--","--","--","456051.00","--","0.00","0.00","13.90"
"114/10/29","107","4","2926","誠品生活","3283789.00","2393541.00","5677330.00","3137762.00","841063.00","3978825.00","473897.00","616351.00","606522.00","-19359.00","--","1677411.00","--","--","21094.00","1698505.00","0.00","0.00","0.00","35.40"
"114/10/29","107","4","2937","集雅社","1179704.00","204123.00","1383827.00","827622.00","13206.00","840828.00","328600.00","54185.00","160214.00","--","--","542999.00","--","--","--","542999.00","0.00","0.00","0.00","16.52"
"114/10/29","107","4","2941","米斯特","110703.00","36524.00","147227.00","58016.00","--","58016.00","127900.00","50083.00","-90506.00","-128.00","--","87349.00","--","--","1862.00","89211.00","--","0.00","0.00","6.83"
"114/10/29","107","4","2947","振宇五金","475198.00","374961.00","850159.00","371710.00","170080.00","541790.00","130875.00","41742.00","135752.00","--","0.00","--","--","--","--","308369.00","0.00","0.00","0.00","23.56"
"114/10/29","107","4","3064","泰偉","149151.00","322372.00","471523.00","71559.00","194978.00","266537.00","721051.00","0.00","-569085.00","10797.00","0.00","162763.00","--","--","42223.00","204986.00","0.00","0.00","0.00","2.26"
"114/10/29","107","4","3066","李洲","340390.00","921095.00","1261485.00","486226.00","137627.00","623853.00","830706.00","25885.00","-556219.00","167796.00","--","468168.00","--","--","169464.00","637632.00","--","0.00","0.00","5.64"
"114/10/29","107","4","3067","全域","117304.00","100917.00","218221.00","32221.00","6543.00","38764.00","290252.00","1860.00","-102295.00","-10360.00","0.00","179457.00","0.00","--","0.00","179457.00","0.00","0.00","0.00","6.18"
"114/10/29","107","4","3071","協禧","2055590.00","632566.00","2688156.00","1101100.00","88446.00","1189546.00","1200000.00","33039.00","319506.00","-73816.00","--","1478729.00","--","--","19881.00","1498610.00","0.00","0.00","0.00","12.32"
"114/10/29","107","4","3073","天方能源","136851.00","361545.00","498396.00","87584.00","138290.00","225874.00","464637.00","1549.00","-217197.00","-616.00","--","248373.00","--","--","24149.00","272522.00","--","0.00","0.00","5.35"
"114/10/29","107","4","3078","僑威","5554781.00","1469117.00","7023898.00","2294582.00","274814.00","2569396.00","2273911.00","214286.00","2010832.00","-44527.00","--","4454502.00","--","--","--","4454502.00","--","0.00","0.00","19.59"
"114/10/29","107","4","3081","聯亞","2824414.00","1625649.00","4450063.00","413710.00","3429.00","417139.00","909802.00","1743269.00","1443936.00","-64083.00","0.00","--","--","--","--","4032924.00","--","0.00","0.00","44.33"
"114/10/29","107","4","3083","網龍","1013584.00","276178.00","1289762.00","212261.00","7302.00","219563.00","857044.00","333225.00","-103776.00","-58557.00","0.00","1027936.00","--","--","42263.00","1070199.00","--","0.00","0.00","11.99"
"114/10/29","107","4","3085","新零售","473762.00","638069.00","1111831.00","716054.00","66842.00","782896.00","1180817.00","253672.00","-1124104.00","707.00","--","311092.00","--","--","17843.00","328935.00","--","0.00","0.00","2.63"
"114/10/29","107","4","3086","華義","215952.00","123852.00","339804.00","158269.00","47360.00","205629.00","611661.00","10575.00","-488061.00","0.00","--","134175.00","--","--","0.00","134175.00","--","0.00","0.00","2.19"
"114/10/29","107","4","3088","艾訊","2611168.00","1528280.00","4139448.00","1596053.00","180406.00","1776459.00","797245.00","214960.00","1355014.00","-4230.00","--","2362989.00","--","--","0.00","2362989.00","0.00","47000.00","0.00","29.66"
"114/10/29","107","4","3093","港建*","752592.00","312536.00","1065128.00","219539.00","30898.00","250437.00","362888.00","46759.00","428586.00","-23968.00","--","814265.00","--","--","426.00","814691.00","0.00","0.00","0.00","22.44"
"114/10/29","107","4","3095","及成","505587.00","561866.00","1067453.00","317859.00","549826.00","867685.00","1092763.00","0.00","-948981.00","20858.00","--","164640.00","--","--","35128.00","199768.00","--","0.00","0.00","1.51"
"114/10/29","107","4","3105","穩懋","11334529.00","24125074.00","35459603.00","3828383.00","6026835.00","9855218.00","4238144.00","9199357.00","11178324.00","763882.00","0.00","25379707.00","--","--","224678.00","25604385.00","--","0.00","0.00","59.88"
"114/10/29","107","4","3114","好德","2411623.00","300396.00","2712019.00","1706719.00","5769.00","1712488.00","520142.00","52062.00","395830.00","31497.00","--","999531.00","--","--","--","999531.00","--","0.00","0.00","19.22"
"114/10/29","107","4","3115","富榮綱","454383.00","60999.00","515382.00","161353.00","0.00","161353.00","436976.00","0.00","-82340.00","-607.00","0.00","354029.00","--","--","0.00","354029.00","--","0.00","0.00","8.10"
"114/10/29","107","4","3118","進階","500630.00","179759.00","680389.00","175785.00","5820.00","181605.00","324529.00","55945.00","118310.00","--","--","--","--","--","--","498784.00","0.00","0.00","0.00","15.37"
"114/10/29","107","4","3122","笙泉","337949.00","188616.00","526565.00","71259.00","4641.00","75900.00","392999.00","46702.00","27504.00","-758.00","-15782.00","450665.00","--","--","0.00","450665.00","--","0.00","1000000.00","11.77"
"114/10/29","107","4","3128","昇銳","456637.00","407762.00","864399.00","197606.00","85975.00","283581.00","420000.00","98515.00","50309.00","303.00","--","569127.00","--","--","11691.00","580818.00","--","0.00","0.00","13.55"
"114/10/29","107","4","3131","弘塑","2318235.00","1740658.00","4058893.00","1556049.00","431822.00","1987871.00","246838.00","601772.00","1081097.00","106096.00","--","2035803.00","--","--","35219.00","2071022.00","0.00","0.00","0.00","82.48"
"114/10/29","107","4","3141","晶宏","1146845.00","280257.00","1427102.00","289185.00","6455.00","295640.00","634175.00","58540.00","445051.00","-6304.00","0.00","1131462.00","--","--","--","1131462.00","--","0.00","0.00","17.84"
"114/10/29","107","4","3147","大綜","1197106.00","142499.00","1339605.00","718118.00","10334.00","728452.00","340061.00","47054.00","223682.00","356.00","--","611153.00","--","--","--","611153.00","0.00","0.00","0.00","17.97"
"114/10/29","107","4","3152","璟德","2685387.00","1112164.00","3797551.00","453717.00","10477.00","464194.00","690162.00","573532.00","2069663.00","0.00","0.00","--","0.00","0.00","--","3333357.00","0.00","0.00","0.00","48.30"
"114/10/29","107","4","3162","精確","397532.00","367082.00","764614.00","239630.00","383.00","240013.00","1265313.00","314.00","-730511.00","-12702.00","--","522414.00","--","--","2187.00","524601.00","--","0.00","0.00","4.13"
"114/10/29","107","4","3163","波若威","1626320.00","780747.00","2407067.00","941973.00","58991.00","1000964.00","752869.00","294409.00","632135.00","-23620.00","-249690.00","1406103.00","--","--","--","1406103.00","0.00","0.00","6782000.00","20.53"
"114/10/29","107","4","3169","亞信","819334.00","145170.00","964504.00","111156.00","12.00","111168.00","537406.00","54420.00","276042.00","-14532.00","0.00","853336.00","--","--","--","853336.00","--","0.00","0.00","15.88"
"114/10/29","107","4","3171","炎洲流通","782481.00","731168.00","1513649.00","529446.00","237040.00","766486.00","592035.00","53302.00","108222.00","-6396.00","--","747163.00","--","--","--","747163.00","0.00","0.00","0.00","12.62"
"114/10/29","107","4","3176","基亞","1556649.00","3041596.00","4598245.00","665111.00","992140.00","1657251.00","1386856.00","598451.00","-440014.00","-8029.00","--","1537264.00","--","--","1403730.00","2940994.00","0.00","0.00","0.00","11.08"
"114/10/29","107","4","3178","公準","519697.00","1498655.00","2018352.00","642432.00","473853.00","1116285.00","450500.00","162627.00","254176.00","-293.00","--","867010.00","--","--","35057.00","902067.00","0.00","0.00","0.00","19.25"
"114/10/29","107","4","3188","鑫龍騰","3785012.00","13388.00","3798400.00","2798401.00","--","2798401.00","902951.00","1575.00","95473.00","0.00","--","--","--","--","--","999999.00","--","0.00","0.00","11.07"
"114/10/29","107","4","3191","雲嘉南","431474.00","94508.00","525982.00","238315.00","54.00","238369.00","571948.00","115885.00","-384011.00","-16209.00","0.00","287613.00","--","--","--","287613.00","0.00","0.00","0.00","5.03"
"114/10/29","107","4","3205","佰研","706846.00","186901.00","893747.00","90772.00","5610.00","96382.00","327726.00","403466.00","94722.00","-28549.00","--","797365.00","--","--","--","797365.00","--","0.00","0.00","24.33"
"114/10/29","107","4","3206","志豐","1648098.00","334613.00","1982711.00","1024257.00","50798.00","1075055.00","528595.00","133437.00","274532.00","-28908.00","0.00","907656.00","--","--","0.00","907656.00","0.00","0.00","0.00","17.17"
"114/10/29","107","4","3207","耀勝","378632.00","161953.00","540585.00","342606.00","42192.00","384798.00","367704.00","72841.00","-260682.00","-18468.00","--","161395.00","0.00","--","-5608.00","155787.00","0.00","0.00","0.00","4.39"
"114/10/29","107","4","3211","順達","11538641.00","5744174.00","17282815.00","6399014.00","3963568.00","10362582.00","1474805.00","1987840.00","3690121.00","-232533.00","0.00","6920233.00","--","--","0.00","6920233.00","0.00","0.00","0.00","46.92"
"114/10/29","107","4","3213","茂訊","1442355.00","477666.00","1920021.00","413474.00","96308.00","509782.00","586855.00","72650.00","778540.00","-35481.00","0.00","1402564.00","0.00","--","7675.00","1410239.00","0.00","0.00","0.00","23.90"
"114/10/29","107","4","3217","優群","1344783.00","1033283.00","2378066.00","598962.00","40027.00","638989.00","821042.00","149030.00","522665.00","244477.00","--","1737214.00","--","--","1863.00","1739077.00","0.00","0.00","0.00","21.16"
"114/10/29","107","4","3218","大學光","1276187.00","820641.00","2096828.00","465111.00","22801.00","487912.00","761230.00","381924.00","341461.00","-7863.00","--","1476752.00","--","--","132164.00","1608916.00","--","0.00","0.00","19.40"
"114/10/29","107","4","3219","倚強科","132052.00","36530.00","168582.00","38419.00","12142.00","50561.00","147840.00","0.00","-29113.00","-706.00","--","118021.00","--","--","0.00","118021.00","--","0.00","0.00","7.98"
"114/10/29","107","4","3221","台嘉碩","1332222.00","1386337.00","2718559.00","727383.00","159886.00","887269.00","1023008.00","689454.00","219083.00","-67016.00","-33170.00","1831359.00","--","--","-69.00","1831290.00","--","0.00","1689000.00","18.20"
"114/10/29","107","4","3224","三顧","910355.00","400233.00","1310588.00","226993.00","10736.00","237729.00","580160.00","618263.00","-114567.00","-10997.00","--","1072859.00","--","--","--","1072859.00","0.00","0.00","0.00","18.49"
"114/10/29","107","4","3226","龍鋒","1258124.00","331401.00","1589525.00","496089.00","1073.00","497162.00","644306.00","14705.00","440378.00","-7026.00","--","--","--","--","--","1092363.00","--","0.00","0.00","16.95"
"114/10/29","107","4","3227","原相","5785935.00","2028206.00","7814141.00","1105911.00","427154.00","1533065.00","1358727.00","1789829.00","3728720.00","-570509.00","-38200.00","6268567.00","--","--","12509.00","6281076.00","0.00","0.00","530000.00","46.32"
"114/10/29","107","4","3228","金麗科","297629.00","259536.00","557165.00","82869.00","17259.00","100128.00","677927.00","0.00","-198472.00","-22418.00","--","--","--","--","--","457037.00","0.00","0.00","0.00","6.74"
"114/10/29","107","4","3230","錦明","536369.00","614967.00","1151336.00","321435.00","3232.00","324667.00","1077465.00","241075.00","-417838.00","-74033.00","0.00","826669.00","0.00","--","0.00","826669.00","--","0.00","0.00","7.67"
"114/10/29","107","4","3232","昱捷","926396.00","44243.00","970639.00","478858.00","5895.00","484753.00","365679.00","57375.00","38961.00","-4347.00","--","457668.00","--","--","28218.00","485886.00","0.00","0.00","0.00","12.52"
"114/10/29","107","4","3234","光環","1351664.00","1595389.00","2947053.00","1394811.00","404280.00","1799091.00","751277.00","447379.00","11486.00","-61342.00","-10397.00","1138403.00","--","--","9559.00","1147962.00","0.00","0.00","220000.00","15.20"
"114/10/29","107","4","3236","千如","1516231.00","1011213.00","2527444.00","646013.00","569421.00","1215434.00","856414.00","181063.00","346778.00","-72245.00","0.00","1312010.00","0.00","--","0.00","1312010.00","0.00","0.00","0.00","15.32"
"114/10/29","107","4","3252","海灣","755147.00","2936605.00","3691752.00","487757.00","1055197.00","1542954.00","501958.00","403523.00","1189710.00","28500.00","--","2123691.00","--","--","25107.00","2148798.00","0.00","0.00","0.00","42.31"
"114/10/29","107","4","3259","鑫創","488286.00","264517.00","752803.00","182861.00","1320.00","184181.00","808596.00","0.00","-239974.00","0.00","--","568622.00","--","--","--","568622.00","--","0.00","0.00","7.03"
"114/10/29","107","4","3260","威剛","9518142.00","13150127.00","22668269.00","11908968.00","2927234.00","14836202.00","2197254.00","3586935.00","2463820.00","-854658.00","-202526.00","7190825.00","--","--","641242.00","7832067.00","0.00","0.00","3436000.00","33.25"
"114/10/29","107","4","3264","欣銓","5484901.00","12178519.00","17663420.00","3828372.00","2832348.00","6660720.00","4903252.00","1284154.00","4999822.00","-57756.00","-126772.00","11002700.00","--","--","0.00","11002700.00","0.00","0.00","16250750.00","23.21"
"114/10/29","107","4","3265","台星科","3636955.00","2143056.00","5780011.00","541508.00","664092.00","1205600.00","1362617.00","366243.00","2807636.00","37915.00","--","4574411.00","--","--","--","4574411.00","0.00","0.00","0.00","33.57"
"114/10/29","107","4","3268","海德威","511919.00","438568.00","950487.00","253985.00","205670.00","459655.00","334263.00","29064.00","51575.00","75930.00","--","490832.00","--","--","0.00","490832.00","--","0.00","0.00","14.68"
"114/10/29","107","4","3272","東碩","3573119.00","928073.00","4501192.00","2498371.00","446231.00","2944602.00","522649.00","546961.00","606157.00","-65190.00","-53987.00","1556590.00","--","--","--","1556590.00","0.00","0.00","1516000.00","30.67"
"114/10/29","107","4","3276","宇環","1198371.00","1133794.00","2332165.00","842287.00","596623.00","1438910.00","697127.00","28787.00","41621.00","-44136.00","--","723399.00","--","--","169856.00","893255.00","0.00","0.00","0.00","10.38"
"114/10/29","107","4","3284","太普高","772588.00","399946.00","1172534.00","310794.00","60408.00","371202.00","559618.00","107135.00","176472.00","-8877.00","-33016.00","801332.00","--","--","0.00","801332.00","--","0.00","2000000.00","14.85"
"114/10/29","107","4","3285","微端","935334.00","106162.00","1041496.00","392082.00","23328.00","415410.00","441093.00","40554.00","182184.00","-18349.00","-25646.00","619836.00","--","--","6250.00","626086.00","0.00","0.00","1374000.00","14.50"
"114/10/29","107","4","3287","廣寰科","408812.00","121844.00","530656.00","134180.00","2941.00","137121.00","439705.00","15203.00","-79784.00","565.00","--","375689.00","--","--","17846.00","393535.00","--","0.00","0.00","8.54"
"114/10/29","107","4","3288","點晶","207898.00","16097.00","223995.00","93031.00","--","93031.00","226601.00","8028.00","-112115.00","9747.00","--","132261.00","--","--","-1297.00","130964.00","--","0.00","0.00","5.84"
"114/10/29","107","4","3289","宜特","2202666.00","6921729.00","9124395.00","2639281.00","3530045.00","6169326.00","635751.00","1830912.00","534860.00","-70886.00","--","2930637.00","--","--","24432.00","2955069.00","--","0.00","0.00","46.10"
"114/10/29","107","4","3290","東浦","2231271.00","913374.00","3144645.00","1338181.00","236376.00","1574557.00","995489.00","236740.00","428188.00","-119402.00","--","1541015.00","--","--","29073.00","1570088.00","--","0.00","0.00","15.48"
