出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/28","112","1","5864","致和證","4908283.00","1731840.00","6640123.00","1789591.00","29612.00","1819203.00","2668442.00","--","119609.00","1715367.00","317502.00","--","--","--","--","--","4820920.00","0.00","0.00","0.00","18.07"
"114/10/28","112","1","6015","宏遠證","9548917.00","1719074.00","11267991.00","5759634.00","922824.00","6682458.00","3512516.00","--","355872.00","604418.00","112727.00","--","4585533.00","--","--","--","4585533.00","--","0.00","0.00","13.05"
"114/10/28","112","1","6016","康和證","29725742.00","6530720.00","36256462.00","26836530.00","1119572.00","27956102.00","5944550.00","--","175331.00","1746660.00","373955.00","--","8240496.00","--","--","59864.00","8300360.00","--","0.00","0.00","13.86"
"114/10/28","112","1","6020","大展證","5252449.00","1042400.00","6294849.00","2023428.00","2354.00","2025782.00","2523532.00","--","461.00","1390064.00","354556.00","--","4268613.00","--","--","454.00","4269067.00","0.00","0.00","0.00","16.92"
"114/10/28","112","1","6021","美好證","11742551.00","1317948.00","13060499.00","6885828.00","1071998.00","7957826.00","3112659.00","--","40066.00","1716600.00","233348.00","--","5102673.00","--","--","--","5102673.00","0.00","0.00","0.00","16.39"
"114/10/28","112","1","6023","元大期貨","102512019.00","3797306.00","106309325.00","91304048.00","1678638.00","92982686.00","2899763.00","--","3070484.00","5571776.00","1784616.00","--","13326639.00","--","--","--","13326639.00","0.00","0.00","0.00","45.96"
"114/10/28","112","1","6026","福邦證","11169529.00","667617.00","11837146.00","6289712.00","48721.00","6338433.00","3961619.00","--","151241.00","923649.00","151923.00","--","5188432.00","--","--","310281.00","5498713.00","0.00","0.00","0.00","13.10"
