出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/28","112","1","2855","統一證","104236030.00","9559066.00","113795096.00","83249335.00","104321.00","83353656.00","14558313.00","--","91261.00","14243303.00","1458437.00","--","30351314.00","--","--","90126.00","30441440.00","0.00","0.00","0.00","20.85"
"114/10/28","112","1","6005","群益證","183367022.00","22172192.00","205539214.00","163220378.00","2020153.00","165240531.00","21709081.00","--","2743256.00","11036754.00","1761152.00","--","37250243.00","--","--","3048440.00","40298683.00","--","0.00","0.00","17.16"
"114/10/28","112","1","6024","群益期","48610212.00","563203.00","49173415.00","42102195.00","53508.00","42155703.00","2104376.00","--","1663251.00","3285499.00","-37799.00","--","7015327.00","--","--","2385.00","7017712.00","0.00","0.00","0.00","33.34"
