出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","112","4","2880","華南金","-21346630.00","-2560931.00","3224356.00","-304953.00","-20988158.00","186822057.00","165833899.00"
"114/10/29","112","4","2881","富邦金","-84891250.00","-10739110.00","49067278.00","-5680537.00","-52243619.00","573733858.00","521490239.00"
"114/10/29","112","4","2882","國泰金","-59249597.00","12992412.00","26800929.00","1304606.00","-18151650.00","620603407.00","602451757.00"
"114/10/29","112","4","2883","凱基金","-59716436.00","-4067190.00","14857100.00","284558.00","-48641968.00","200161850.00","151519882.00"
"114/10/29","112","4","2884","玉山金","-2455042.00","-6427799.00","17354113.00","1117493.00","9588765.00","115750099.00","125338864.00"
"114/10/29","112","4","2885","元大金","-35466861.00","-4231465.00","52917434.00","-1200162.00","12018946.00","206929363.00","218948309.00"
"114/10/29","112","4","2886","兆豐金","25546652.00","-3189508.00","2340089.00","328062.00","25025295.00","435380396.00","460405691.00"
"114/10/29","112","4","2887","台新新光金","-9365368.00","-2055740.00","4995997.00","-32222.00","-6457333.00","80598219.00","74140886.00"
"114/10/29","112","4","2889","國票金","-8903439.00","15116.00","8459196.00","-22276.00","-451403.00","3739285.00","3287882.00"
"114/10/29","112","4","2890","永豐金","-150040294.00","-1342751.00","42976799.00","-201268.00","-108607514.00","326689284.00","218081770.00"
"114/10/29","112","4","2891","中信金","-16537839.00","-11575004.00","73003960.00","-2039916.00","42851201.00","522661164.00","565512365.00"
"114/10/29","112","4","2892","第一金","13069991.00","-1897672.00","-1491634.00","-504957.00","9175728.00","311099856.00","320275584.00"
"114/10/29","112","4","5880","合庫金","2157615.00","-1979511.00","2428316.00","1563357.00","4169777.00","140044317.00","144214094.00"
