出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","113","1","2880","華南金","13764761.00","-746130.00","-126492.00","1437091.00","14329230.00","165833899.00","180163129.00"
"114/10/28","113","1","2881","富邦金","-59881723.00","-3180072.00","16298230.00","3812364.00","-42951201.00","521490240.00","478539039.00"
"114/10/28","113","1","2882","國泰金","-18595098.00","-27441686.00","2741264.00","-467156.00","-43762676.00","602451757.00","558689081.00"
"114/10/28","113","1","2883","凱基金","-29919432.00","-519303.00","23319984.00","-40983.00","-7159734.00","151519882.00","144360148.00"
"114/10/28","113","1","2884","玉山金","14118097.00","-2299668.00","-319780.00","-5847839.00","5650810.00","125338864.00","130989674.00"
"114/10/28","113","1","2885","元大金","-67460218.00","-278824.00","35989613.00","3075400.00","-28674029.00","218948309.00","190274280.00"
"114/10/28","113","1","2886","兆豐金","-11089043.00","-423004.00","26422352.00","739129.00","15649434.00","460405691.00","476055125.00"
"114/10/28","113","1","2887","台新新光金","-14977685.00","-1879345.00","11136984.00","4025.00","-5716021.00","74140886.00","68424865.00"
"114/10/28","113","1","2889","國票金","-17299265.00","-1091176.00","18136549.00","43700.00","-210192.00","3287882.00","3077690.00"
"114/10/28","113","1","2890","永豐金","-69480550.00","-363524.00","20044969.00","639026.00","-49160079.00","218081770.00","168921691.00"
"114/10/28","113","1","2891","中信金","-51154457.00","-3463865.00","-34513725.00","-425186.00","-89557233.00","565512365.00","475955132.00"
"114/10/28","113","1","2892","第一金","-56002057.00","-209127.00","11354704.00","2489516.00","-42366964.00","320275584.00","277908620.00"
"114/10/28","113","1","5880","合庫金","-12840394.00","-650041.00","5159815.00","-5053815.00","-13384435.00","144214094.00","130829659.00"
