出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","113","3","2801","彰銀","8794664.00","-747314.00","-8016331.00","1509599.00","1540618.00","135031401.00","136572019.00"
"114/10/28","113","3","2812","台中銀","10252822.00","-18098051.00","-2336269.00","44562.00","-10136936.00","58184278.00","48047342.00"
"114/10/28","113","3","2820","華票","-29612522.00","-63070.00","29749913.00","--","74321.00","267744.00","342065.00"
"114/10/28","113","3","2834","臺企銀","-13400312.00","11555558.00","-3458785.00","480.00","-5303059.00","34356881.00","29053822.00"
"114/10/28","113","3","2836","高雄銀","-7622292.00","-221138.00","4722324.00","-409.00","-3121515.00","16916908.00","13795393.00"
"114/10/28","113","3","2838","聯邦銀","-6953956.00","-1701624.00","-192446.00","462945.00","-8385081.00","74254434.00","65869353.00"
"114/10/28","113","3","2845","遠東銀","18811127.00","-513591.00","-8333327.00","267630.00","10231839.00","33369904.00","43601743.00"
"114/10/28","113","3","2849","安泰銀","720041.00","-1077354.00","-575153.00","59210.00","-873256.00","3688389.00","2815133.00"
"114/10/28","113","3","2897","王道銀行","-13507318.00","-364965.00","8573232.00","90293.00","-5208758.00","18767399.00","13558641.00"
"114/10/28","113","3","5876","上海商銀","66853562.00","-1312948.00","-31469192.00","12218004.00","46289426.00","356404573.00","402693999.00"
