出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","113","2","1240","茂生農經","97598.00","-58678.00","-20770.00","--","18150.00","75193.00","93343.00"
"114/10/28","113","2","1259","安心","495968.00","-368011.00","-11337.00","-205.00","116415.00","764974.00","881389.00"
"114/10/28","113","2","1264","德麥","284666.00","-86235.00","-141423.00","24633.00","81641.00","654482.00","736123.00"
"114/10/28","113","2","1268","漢來美食","417318.00","-465417.00","97592.00","--","49493.00","806573.00","856066.00"
"114/10/28","113","2","1294","漢田生技","36985.00","-18480.00","-36580.00","447.00","-17628.00","167090.00","149462.00"
"114/10/28","113","2","1295","生合","89209.00","-157737.00","117096.00","5145.00","53713.00","346738.00","400451.00"
"114/10/28","113","2","1336","台翰","55993.00","-369892.00","-10257.00","61050.00","-263106.00","594077.00","330971.00"
"114/10/28","113","2","1565","精華","324001.00","-67033.00","-74498.00","205.00","182675.00","2063672.00","2246347.00"
"114/10/28","113","2","1569","濱川","223188.00","-289257.00","-112122.00","15717.00","-162474.00","1125885.00","963411.00"
"114/10/28","113","2","1570","力肯","-3952.00","8357.00","-1684.00","292.00","3013.00","107173.00","110186.00"
"114/10/28","113","2","1580","新麥","196643.00","41106.00","-35258.00","20261.00","222752.00","989384.00","1212136.00"
"114/10/28","113","2","1584","精剛","-77788.00","-365512.00","216217.00","--","-227083.00","460997.00","233914.00"
"114/10/28","113","2","1586","和勤","93838.00","-2732.00","-101527.00","11081.00","660.00","414492.00","415152.00"
"114/10/28","113","2","1591","駿吉-KY","-28844.00","15516.00","41384.00","2349.00","30405.00","75866.00","106271.00"
"114/10/28","113","2","1593","祺驊","-14717.00","-5845.00","-23434.00","7252.00","-36744.00","350563.00","313819.00"
"114/10/28","113","2","1595","川寶","-54381.00","-182367.00","71649.00","380.00","-164719.00","988138.00","823419.00"
"114/10/28","113","2","1599","宏佳騰","-71860.00","-94331.00","19019.00","848.00","-146324.00","738146.00","591822.00"
"114/10/28","113","2","1742","台蠟","269984.00","580716.00","-774707.00","14857.00","90850.00","111785.00","202635.00"
"114/10/28","113","2","1777","生泰","143836.00","-59302.00","-261134.00","--","-176600.00","666922.00","490322.00"
"114/10/28","113","2","1781","合世","-14657.00","-2694.00","-12410.00","451.00","-29310.00","150719.00","121409.00"
"114/10/28","113","2","1784","訊聯","47446.00","-187967.00","350100.00","223.00","209802.00","238492.00","448294.00"
"114/10/28","113","2","1785","光洋科","-450343.00","-1162543.00","1005810.00","76996.00","-530080.00","2362456.00","1832376.00"
"114/10/28","113","2","1788","杏昌","130792.00","-284602.00","177564.00","2250.00","26004.00","401137.00","427141.00"
"114/10/28","113","2","1796","金穎生技","14276.00","-9154.00","114747.00","514.00","120383.00","120153.00","240536.00"
"114/10/28","113","2","1799","易威","-93692.00","-91663.00","164556.00","4947.00","-15852.00","262906.00","247054.00"
"114/10/28","113","2","1813","寶利徠","-2919.00","-67324.00","57616.00","-11891.00","-24518.00","118838.00","94320.00"
"114/10/28","113","2","1815","富喬","70215.00","-368255.00","60004.00","50201.00","-187835.00","1344357.00","1156522.00"
"114/10/28","113","2","2035","唐榮公司","157019.00","-96239.00","-280346.00","--","-219566.00","288673.00","69107.00"
"114/10/28","113","2","2061","風青","-169218.00","-361.00","114037.00","7200.00","-48342.00","88826.00","40484.00"
"114/10/28","113","2","2063","世鎧","62520.00","-20486.00","35189.00","1871.00","79094.00","595195.00","674289.00"
"114/10/28","113","2","2064","晉椿","-45318.00","-30280.00","48540.00","-31874.00","-58932.00","269005.00","210073.00"
"114/10/28","113","2","2065","世豐","137106.00","12699.00","-191425.00","525.00","-41095.00","410955.00","369860.00"
"114/10/28","113","2","2066","世德","199131.00","-217640.00","186275.00","13339.00","181105.00","845193.00","1026298.00"
"114/10/28","113","2","2067","嘉鋼","-54511.00","-37892.00","88075.00","11316.00","6988.00","84821.00","91809.00"
