出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","108","3","1599","宏佳騰","1301361.00","1012931.00","2314292.00","670042.00","36370.00","706412.00","738118.00","487161.00","513296.00","-9445.00","-121250.00","1607880.00","--","--","--","1607880.00","0.00","0.00","2956000.00","22.69"
"114/10/29","108","3","1742","台蠟","765213.00","470241.00","1235454.00","258187.00","96386.00","354573.00","715500.00","107236.00","52038.00","6107.00","0.00","880881.00","--","--","--","880881.00","0.00","0.00","0.00","12.31"
"114/10/29","108","3","1777","生泰","1039255.00","762776.00","1802031.00","586790.00","89161.00","675951.00","300595.00","314353.00","513295.00","-2163.00","--","--","--","--","--","1126080.00","0.00","0.00","0.00","37.46"
"114/10/29","108","3","1781","合世","348593.00","264161.00","612754.00","268974.00","53851.00","322825.00","474076.00","--","-166616.00","-17531.00","--","289929.00","--","--","--","289929.00","0.00","0.00","0.00","6.12"
"114/10/29","108","3","1784","訊聯","761770.00","972682.00","1734452.00","173273.00","253628.00","426901.00","496269.00","614102.00","24828.00","-6168.00","-59832.00","1069199.00","--","--","238352.00","1307551.00","0.00","0.00","2144000.00","22.52"
"114/10/29","108","3","1785","光洋科","12751783.00","8906523.00","21658306.00","13230552.00","1005624.00","14236176.00","4984312.00","1484543.00","947659.00","-192129.00","0.00","7224385.00","--","--","197745.00","7422130.00","0.00","0.00","0.00","14.49"
"114/10/29","108","3","1788","杏昌","2080421.00","1465188.00","3545609.00","903889.00","926840.00","1830729.00","360000.00","763619.00","593487.00","-2226.00","--","1714880.00","--","--","--","1714880.00","0.00","0.00","0.00","47.64"
"114/10/29","108","3","1796","金穎生技","614349.00","402151.00","1016500.00","122666.00","493902.00","616568.00","278864.00","119783.00","4398.00","-3113.00","--","399932.00","--","--","--","399932.00","0.00","0.00","0.00","14.34"
"114/10/29","108","3","1799","易威","266792.00","898271.00","1165063.00","175366.00","328032.00","503398.00","1088427.00","16174.00","-476339.00","9277.00","--","637539.00","--","--","24126.00","661665.00","0.00","0.00","0.00","5.86"
"114/10/29","108","3","1813","寶利徠","403613.00","738148.00","1141761.00","166325.00","26789.00","193114.00","466355.00","263187.00","182138.00","-7107.00","--","904573.00","--","--","44074.00","948647.00","0.00","0.00","0.00","19.40"
"114/10/29","108","3","1815","富喬","3976493.00","11186691.00","15163184.00","2109978.00","6024494.00","8134472.00","4329465.00","1804883.00","1265087.00","-307902.00","-62821.00","7028712.00","--","--","--","7028712.00","--","0.00","5000000.00","16.42"
"114/10/29","108","3","2035","唐榮公司","3906057.00","14176720.00","18082777.00","3635206.00","9097313.00","12732519.00","3500000.00","46.00","1722166.00","128046.00","--","--","--","--","--","5350258.00","--","0.00","0.00","15.29"
"114/10/29","108","3","2061","風青","667626.00","166482.00","834108.00","229980.00","29028.00","259008.00","586609.00","926.00","6443.00","-4717.00","-14161.00","575100.00","--","--","--","575100.00","0.00","0.00","1425000.00","10.05"
"114/10/29","108","3","2063","世鎧","957917.00","638410.00","1596327.00","442139.00","417751.00","859890.00","450000.00","38485.00","249467.00","-1515.00","--","736437.00","--","--","--","736437.00","0.00","0.00","0.00","16.37"
"114/10/29","108","3","2064","晉椿","1412927.00","1532867.00","2945794.00","1379166.00","271127.00","1650293.00","700000.00","101974.00","500210.00","-7622.00","--","1294562.00","--","--","939.00","1295501.00","0.00","0.00","0.00","18.49"
"114/10/29","108","3","2065","世豐","858545.00","801950.00","1660495.00","521499.00","105206.00","626705.00","326792.00","219191.00","398423.00","89384.00","0.00","--","--","--","--","1033790.00","0.00","0.00","0.00","31.63"
"114/10/29","108","3","2066","世德","1855857.00","1038285.00","2894142.00","1116939.00","593697.00","1710636.00","365029.00","38699.00","736124.00","-2642.00","-19435.00","1117775.00","--","--","65731.00","1183506.00","0.00","0.00","247000.00","30.83"
"114/10/29","108","3","2067","嘉鋼","634775.00","883581.00","1518356.00","733144.00","209725.00","942869.00","451382.00","40113.00","14666.00","-14718.00","--","491443.00","--","--","84044.00","575487.00","--","0.00","0.00","10.89"
"114/10/29","108","3","2070","精湛","871557.00","759610.00","1631167.00","310991.00","410103.00","721094.00","367828.00","130341.00","430409.00","-18505.00","--","910073.00","--","--","--","910073.00","0.00","0.00","0.00","24.74"
"114/10/29","108","3","2221","大甲","822200.00","514733.00","1336933.00","263371.00","269341.00","532712.00","423250.00","51408.00","299768.00","-5094.00","0.00","769332.00","0.00","--","34889.00","804221.00","0.00","0.00","0.00","18.18"
"114/10/29","108","3","2230","泰茂","512669.00","354496.00","867165.00","352972.00","37549.00","390521.00","399132.00","51750.00","43058.00","-17296.00","--","476644.00","--","--","--","476644.00","--","0.00","0.00","11.94"
"114/10/29","108","3","2235","謚源","492958.00","1172056.00","1665014.00","269966.00","101419.00","371385.00","358780.00","497802.00","437047.00","--","--","--","--","--","--","1293629.00","--","0.00","0.00","36.06"
"114/10/29","108","3","2596","綠意","2677152.00","212836.00","2889988.00","677458.00","--","677458.00","1000000.00","189208.00","653421.00","0.00","0.00","1842629.00","--","--","369901.00","2212530.00","--","0.00","0.00","18.43"
"114/10/29","108","3","2640","大車隊","894403.00","1460111.00","2354514.00","731092.00","226665.00","957757.00","537551.00","451275.00","406169.00","-191.00","--","1394804.00","--","--","1953.00","1396757.00","0.00","0.00","0.00","25.95"
"114/10/29","108","3","2641","正德","113338.00","4197961.00","4311299.00","672658.00","1996208.00","2668866.00","1511246.00","6674.00","135517.00","-11004.00","--","1642433.00","--","--","--","1642433.00","0.00","0.00","0.00","10.87"
"114/10/29","108","3","2643","捷迅","1148592.00","237518.00","1386110.00","600257.00","122644.00","722901.00","262300.00","72277.00","327676.00","956.00","--","663209.00","--","--","--","663209.00","--","0.00","0.00","25.28"
"114/10/29","108","3","2718","全心投控","1348733.00","506439.00","1855172.00","814836.00","115351.00","930187.00","425760.00","221446.00","257545.00","20234.00","--","--","--","--","--","924985.00","--","0.00","0.00","21.73"
"114/10/29","108","3","2719","燦星旅","330366.00","96547.00","426913.00","286011.00","28460.00","314471.00","182721.00","0.00","-70279.00","0.00","0.00","112442.00","--","--","--","112442.00","0.00","0.00","0.00","6.15"
"114/10/29","108","3","2724","藝舍-KY","83019.00","997655.00","1080674.00","264156.00","806471.00","1070627.00","681723.00","198523.00","-866244.00","-3955.00","0.00","10047.00","0.00","--","0.00","10047.00","--","0.00","0.00","0.15"
"114/10/29","108","3","2726","雅茗-KY","1086946.00","702067.00","1789013.00","666280.00","393503.00","1059783.00","349085.00","234600.00","254612.00","-67019.00","-57279.00","713999.00","--","--","15231.00","729230.00","--","0.00","720000.00","20.88"
"114/10/29","108","3","2729","瓦城","975620.00","3854273.00","4829893.00","974922.00","1857799.00","2832721.00","232660.00","1210890.00","562851.00","-19827.00","--","1986574.00","--","--","10598.00","1997172.00","0.00","0.00","0.00","85.39"
"114/10/29","108","3","2732","六角","1687302.00","2137962.00","3825264.00","1105327.00","815978.00","1921305.00","400935.00","708115.00","438868.00","-40920.00","0.00","1506998.00","--","--","396961.00","1903959.00","--","0.00","0.00","37.59"
"114/10/29","108","3","2734","易飛網","357884.00","241423.00","599307.00","231426.00","65994.00","297420.00","302598.00","21767.00","-25663.00","-1007.00","--","297695.00","--","--","4192.00","301887.00","--","0.00","0.00","9.84"
"114/10/29","108","3","2736","富野","307918.00","2312339.00","2620257.00","305437.00","1069401.00","1374838.00","489923.00","464530.00","276909.00","14057.00","--","1245419.00","0.00","--","0.00","1245419.00","--","0.00","0.00","25.42"
"114/10/29","108","3","2740","天蔥","48802.00","161327.00","210129.00","63016.00","88113.00","151129.00","179282.00","110410.00","-227653.00","-3039.00","--","59000.00","--","--","0.00","59000.00","--","0.00","0.00","3.29"
"114/10/29","108","3","2743","山富","1233073.00","433128.00","1666201.00","1112782.00","25427.00","1138209.00","282317.00","80195.00","165801.00","--","-321.00","--","--","--","--","527992.00","--","0.00","20000.00","18.72"
"114/10/29","108","3","2745","五福","1327636.00","241434.00","1569070.00","929594.00","56103.00","985697.00","293085.00","148157.00","142131.00","--","--","--","--","--","--","583373.00","--","0.00","0.00","19.90"
"114/10/29","108","3","2752","豆府","825659.00","296553.00","1122212.00","249034.00","123382.00","372416.00","213658.00","349933.00","183952.00","--","--","747543.00","--","--","2253.00","749796.00","--","0.00","0.00","34.99"
"114/10/29","108","3","2754","亞洲藏壽司","533345.00","1294960.00","1828305.00","444484.00","639747.00","1084231.00","378730.00","139640.00","225704.00","0.00","--","--","--","--","--","744074.00","--","0.00","0.00","19.65"
"114/10/29","108","3","2916","滿心","937179.00","346529.00","1283708.00","376143.00","39238.00","415381.00","546269.00","127250.00","206133.00","-11325.00","--","--","--","--","--","868327.00","0.00","0.00","0.00","15.90"
"114/10/29","108","3","2924","宏太-KY","423156.00","284579.00","707735.00","295201.00","31026.00","326227.00","328051.00","138262.00","-38850.00","-45955.00","0.00","381508.00","--","--","--","381508.00","--","0.00","0.00","11.63"
"114/10/29","108","3","2926","誠品生活","3177352.00","13686489.00","16863841.00","4648478.00","10974446.00","15622924.00","473897.00","616351.00","148607.00","-15820.00","--","1223035.00","--","--","17882.00","1240917.00","0.00","0.00","0.00","25.81"
"114/10/29","108","3","2937","集雅社","921316.00","216290.00","1137606.00","551715.00","27895.00","579610.00","328600.00","54555.00","174841.00","--","--","557996.00","--","--","--","557996.00","0.00","0.00","0.00","16.98"
"114/10/29","108","3","3064","泰偉","196697.00","390399.00","587096.00","101049.00","207668.00","308717.00","841051.00","168000.00","-786940.00","19580.00","--","241691.00","--","--","36688.00","278379.00","--","0.00","0.00","2.87"
"114/10/29","108","3","3066","李洲","354195.00","928181.00","1282376.00","498085.00","155667.00","653752.00","830706.00","26387.00","-545996.00","163524.00","--","474621.00","--","--","154003.00","628624.00","--","0.00","0.00","5.71"
"114/10/29","108","3","3067","全域","94241.00","97947.00","192188.00","23735.00","6686.00","30421.00","290252.00","1860.00","-116718.00","-13627.00","0.00","161767.00","0.00","--","0.00","161767.00","0.00","0.00","0.00","5.57"
"114/10/29","108","3","3071","協禧","2003597.00","823186.00","2826783.00","1250819.00","173088.00","1423907.00","1100000.00","33039.00","347204.00","-104479.00","--","1375764.00","--","--","27112.00","1402876.00","0.00","0.00","0.00","12.51"
"114/10/29","108","3","3073","天方能源","168370.00","671828.00","840198.00","190576.00","456548.00","647124.00","464637.00","1867.00","-287400.00","-3057.00","--","176047.00","--","--","17027.00","193074.00","--","0.00","0.00","3.79"
"114/10/29","108","3","3078","僑威","5812822.00","1435776.00","7248598.00","2416905.00","323138.00","2740043.00","2273911.00","214286.00","2099546.00","-79188.00","--","4508555.00","--","--","--","4508555.00","--","0.00","0.00","19.83"
"114/10/29","108","3","3081","聯亞","1967394.00","2523449.00","4490843.00","221864.00","317703.00","539567.00","909512.00","1743559.00","1333450.00","-35245.00","--","--","--","--","--","3951276.00","--","0.00","0.00","43.44"
"114/10/29","108","3","3083","網龍","1105197.00","359802.00","1464999.00","224022.00","25432.00","249454.00","857044.00","331987.00","-22952.00","-12490.00","0.00","1153589.00","--","--","61956.00","1215545.00","0.00","0.00","0.00","13.46"
"114/10/29","108","3","3085","新零售","157317.00","458236.00","615553.00","423995.00","30344.00","454339.00","1180817.00","253672.00","-1271546.00","1015.00","--","163958.00","--","--","-2744.00","161214.00","--","0.00","0.00","1.39"
"114/10/29","108","3","3086","華義","198438.00","128319.00","326757.00","136632.00","55497.00","192129.00","611661.00","0.00","-477033.00","0.00","--","134628.00","--","--","0.00","134628.00","--","0.00","0.00","2.20"
"114/10/29","108","3","3088","艾訊","2643374.00","1562905.00","4206279.00","1504731.00","236849.00","1741580.00","807160.00","223233.00","1444424.00","-10118.00","--","2464699.00","--","--","0.00","2464699.00","0.00","259778.00","0.00","30.83"
"114/10/29","108","3","3093","港建*","778322.00","344479.00","1122801.00","268707.00","33907.00","302614.00","362888.00","46759.00","435101.00","-24910.00","--","819838.00","--","--","349.00","820187.00","--","0.00","0.00","22.59"
"114/10/29","108","3","3095","及成","449544.00","557301.00","1006845.00","269309.00","538711.00","808020.00","1092763.00","--","-913465.00","-205.00","--","179093.00","--","--","19732.00","198825.00","0.00","0.00","0.00","1.64"
"114/10/29","108","3","3105","穩懋","12591627.00","27988438.00","40580065.00","4970693.00","7052820.00","12023513.00","4240564.00","9249412.00","11643096.00","3293703.00","--","28426775.00","--","--","129777.00","28556552.00","--","0.00","0.00","67.04"
"114/10/29","108","3","3114","好德","2178712.00","358078.00","2536790.00","1426548.00","5646.00","1432194.00","560000.00","52062.00","415694.00","76840.00","--","1104596.00","--","--","--","1104596.00","--","0.00","0.00","19.72"
"114/10/29","108","3","3115","富榮綱","398718.00","72154.00","470872.00","137776.00","11673.00","149449.00","436976.00","0.00","-112808.00","-2745.00","0.00","321423.00","--","--","0.00","321423.00","--","0.00","0.00","7.36"
"114/10/29","108","3","3118","進階","514502.00","186173.00","700675.00","179191.00","21298.00","200489.00","324529.00","55945.00","119712.00","0.00","--","--","--","--","--","500186.00","0.00","0.00","0.00","15.41"
"114/10/29","108","3","3122","笙泉","325850.00","188098.00","513948.00","92633.00","6240.00","98873.00","392999.00","46702.00","-7806.00","-1038.00","-15782.00","415075.00","--","--","--","415075.00","--","0.00","1000000.00","10.84"
"114/10/29","108","3","3128","昇銳","492373.00","470552.00","962925.00","235765.00","154436.00","390201.00","420000.00","91461.00","55083.00","321.00","-7324.00","559541.00","--","--","13183.00","572724.00","--","0.00","503000.00","13.48"
"114/10/29","108","3","3131","弘塑","2603916.00","2165147.00","4769063.00","1693193.00","439033.00","2132226.00","292160.00","1096802.00","1068833.00","227677.00","-82648.00","2602824.00","--","--","34013.00","2636837.00","0.00","0.00","694520.00","91.26"
"114/10/29","108","3","3141","晶宏","950645.00","392214.00","1342859.00","250021.00","4838.00","254859.00","639175.00","63026.00","398346.00","-12547.00","--","1088000.00","--","--","--","1088000.00","--","0.00","0.00","17.02"
"114/10/29","108","3","3147","大綜","1351326.00","268824.00","1620150.00","967487.00","7683.00","975170.00","340061.00","47054.00","258462.00","-597.00","--","644980.00","--","--","--","644980.00","0.00","0.00","0.00","18.97"
"114/10/29","108","3","3152","璟德","2313765.00","1322137.00","3635902.00","480113.00","13399.00","493512.00","690162.00","573532.00","1878696.00","--","--","--","--","--","--","3142390.00","--","0.00","0.00","45.53"
"114/10/29","108","3","3162","精確","471329.00","522300.00","993629.00","408595.00","117995.00","526590.00","1265313.00","314.00","-784700.00","-16250.00","--","464677.00","--","--","2362.00","467039.00","--","0.00","0.00","3.67"
"114/10/29","108","3","3163","波若威","1707318.00","838675.00","2545993.00","945018.00","118333.00","1063351.00","752869.00","322699.00","679663.00","-22899.00","-249690.00","1482642.00","--","--","--","1482642.00","0.00","0.00","6782000.00","21.64"
"114/10/29","108","3","3169","亞信","849920.00","149247.00","999167.00","111095.00","11871.00","122966.00","544406.00","70135.00","274395.00","-12735.00","--","876201.00","--","--","--","876201.00","--","0.00","0.00","16.09"
"114/10/29","108","3","3171","炎洲流通","753991.00","736890.00","1490881.00","475143.00","237690.00","712833.00","592035.00","53302.00","150383.00","-9696.00","-7976.00","778048.00","--","--","--","778048.00","--","0.00","557000.00","13.27"
"114/10/29","108","3","3176","基亞","989312.00","3549069.00","4538381.00","587967.00","1246767.00","1834734.00","1386856.00","279008.00","-160563.00","-7709.00","--","1497592.00","--","--","1206055.00","2703647.00","0.00","0.00","0.00","10.80"
"114/10/29","108","3","3178","公準","609309.00","1645583.00","2254892.00","675280.00","673056.00","1348336.00","450500.00","162627.00","261520.00","-729.00","--","873918.00","--","--","32638.00","906556.00","0.00","0.00","0.00","19.40"
"114/10/29","108","3","3188","鑫龍騰","3856467.00","31458.00","3887925.00","1716659.00","1099560.00","2816219.00","902951.00","1575.00","167180.00","--","--","--","--","--","--","1071706.00","--","0.00","0.00","11.87"
"114/10/29","108","3","3191","雲嘉南","381126.00","328587.00","709713.00","120484.00","183462.00","303946.00","571948.00","115885.00","-281356.00","-710.00","0.00","405767.00","--","--","0.00","405767.00","0.00","0.00","0.00","7.09"
"114/10/29","108","3","3205","佰研","649632.00","226439.00","876071.00","119701.00","33663.00","153364.00","327726.00","403633.00","19478.00","-28927.00","0.00","721910.00","--","--","797.00","722707.00","0.00","0.00","0.00","22.03"
"114/10/29","108","3","3206","志豐","1679866.00","475738.00","2155604.00","1140280.00","60690.00","1200970.00","539167.00","133437.00","326552.00","-44522.00","0.00","954634.00","0.00","--","0.00","954634.00","0.00","0.00","0.00","17.71"
"114/10/29","108","3","3207","耀勝","364125.00","179669.00","543794.00","279088.00","26808.00","305896.00","437704.00","79841.00","-249716.00","-23636.00","--","244193.00","--","--","-6295.00","237898.00","--","0.00","0.00","5.58"
"114/10/29","108","3","3211","順達","11691574.00","6142598.00","17834172.00","6475105.00","4473139.00","10948244.00","1474805.00","1987840.00","3750041.00","-326758.00","0.00","6885928.00","--","--","0.00","6885928.00","0.00","0.00","0.00","46.69"
"114/10/29","108","3","3213","茂訊","1587372.00","505977.00","2093349.00","588268.00","107578.00","695846.00","586855.00","72650.00","771306.00","-41882.00","--","1388929.00","--","--","8574.00","1397503.00","0.00","0.00","0.00","23.67"
"114/10/29","108","3","3217","優群","1444540.00","1191054.00","2635594.00","638247.00","60825.00","699072.00","821042.00","149030.00","580915.00","383708.00","--","1934695.00","--","--","1827.00","1936522.00","0.00","0.00","0.00","23.56"
"114/10/29","108","3","3218","大學光","1225829.00","1420469.00","2646298.00","560365.00","437722.00","998087.00","761230.00","381924.00","408343.00","-11123.00","--","1540374.00","--","--","107837.00","1648211.00","--","0.00","0.00","20.24"
"114/10/29","108","3","3219","倚強科","119674.00","46648.00","166322.00","56522.00","17479.00","74001.00","147840.00","0.00","-56938.00","-842.00","--","90060.00","--","--","2261.00","92321.00","--","0.00","0.00","6.09"
"114/10/29","108","3","3221","台嘉碩","1417623.00","1269786.00","2687409.00","691021.00","224087.00","915108.00","1023044.00","673069.00","186980.00","-88225.00","-22172.00","1772696.00","--","--","-395.00","1772301.00","--","0.00","1129000.00","17.52"
"114/10/29","108","3","3224","三顧","819514.00","686967.00","1506481.00","206667.00","274047.00","480714.00","580160.00","643541.00","-189224.00","-8710.00","--","1025767.00","--","--","--","1025767.00","0.00","0.00","0.00","17.68"
"114/10/29","108","3","3226","龍鋒","1176443.00","378052.00","1554495.00","421998.00","5766.00","427764.00","644306.00","14705.00","471486.00","-3766.00","--","--","--","--","--","1126731.00","--","0.00","0.00","17.49"
"114/10/29","108","3","3227","原相","6256412.00","2292321.00","8548733.00","1436467.00","660309.00","2096776.00","1371672.00","1896600.00","3501591.00","-358628.00","0.00","6411235.00","--","--","40722.00","6451957.00","0.00","29627.00","0.00","46.77"
"114/10/29","108","3","3228","金麗科","261489.00","261629.00","523118.00","92527.00","19383.00","111910.00","677927.00","0.00","-244494.00","-22225.00","--","--","--","--","--","411208.00","0.00","0.00","0.00","6.07"
"114/10/29","108","3","3230","錦明","742817.00","585964.00","1328781.00","465514.00","111732.00","577246.00","1077465.00","241075.00","-476202.00","-90803.00","0.00","751535.00","0.00","--","0.00","751535.00","--","0.00","0.00","6.98"
"114/10/29","108","3","3232","昱捷","821496.00","194559.00","1016055.00","414542.00","122568.00","537110.00","365679.00","57375.00","34890.00","-4936.00","--","453008.00","--","--","25937.00","478945.00","0.00","0.00","0.00","12.39"
"114/10/29","108","3","3234","光環","1073025.00","1502988.00","2576013.00","1215696.00","349155.00","1564851.00","760337.00","471172.00","-188121.00","-34373.00","-5719.00","1003296.00","--","--","7866.00","1011162.00","0.00","0.00","121000.00","13.22"
"114/10/29","108","3","3236","千如","1343044.00","1121883.00","2464927.00","698785.00","459587.00","1158372.00","929209.00","181063.00","295190.00","-98907.00","0.00","1306555.00","0.00","--","0.00","1306555.00","0.00","0.00","0.00","14.06"
"114/10/29","108","3","3252","海灣","434783.00","3319575.00","3754358.00","357112.00","1305209.00","1662321.00","501958.00","403523.00","1131052.00","28500.00","--","2065033.00","--","--","27004.00","2092037.00","--","0.00","0.00","41.14"
"114/10/29","108","3","3259","鑫創","341723.00","264628.00","606351.00","150981.00","2370.00","153351.00","808596.00","0.00","-355596.00","0.00","--","453000.00","--","--","--","453000.00","--","0.00","0.00","5.60"
"114/10/29","108","3","3260","威剛","14472340.00","12532236.00","27004576.00","11188899.00","7415297.00","18604196.00","2197254.00","3666387.00","3065289.00","-1034360.00","-168982.00","7725588.00","--","--","674792.00","8400380.00","0.00","0.00","2366000.00","35.54"
"114/10/29","108","3","3264","欣銓","5388983.00","13319045.00","18708028.00","3396783.00","4280147.00","7676930.00","4902592.00","1308351.00","5004504.00","-57577.00","-126772.00","11031098.00","--","--","--","11031098.00","0.00","0.00","16250750.00","23.27"
"114/10/29","108","3","3265","台星科","3606820.00","2244193.00","5851013.00","661114.00","664325.00","1325439.00","1362617.00","366243.00","2731118.00","65596.00","--","4525574.00","--","--","--","4525574.00","0.00","0.00","0.00","33.21"
"114/10/29","108","3","3268","海德威","569140.00","437175.00","1006315.00","315540.00","203119.00","518659.00","334263.00","29064.00","45619.00","78710.00","--","487656.00","--","--","--","487656.00","--","0.00","0.00","14.59"
"114/10/29","108","3","3272","東碩","2851910.00","1058731.00","3910641.00","1870348.00","505142.00","2375490.00","522649.00","546961.00","627195.00","-100291.00","-61363.00","1535151.00","--","--","--","1535151.00","0.00","0.00","1726000.00","30.38"
"114/10/29","108","3","3276","宇環","1269914.00","1121968.00","2391882.00","864290.00","781101.00","1645391.00","697127.00","28787.00","-24667.00","-55036.00","--","646211.00","--","--","100280.00","746491.00","0.00","0.00","0.00","9.27"
"114/10/29","108","3","3284","太普高","810385.00","425396.00","1235781.00","378878.00","117564.00","496442.00","559618.00","107135.00","127677.00","-22075.00","-33016.00","739339.00","--","--","0.00","739339.00","--","0.00","2000000.00","13.70"
"114/10/29","108","3","3285","微端","723072.00","148721.00","871793.00","231825.00","60856.00","292681.00","441093.00","40554.00","136306.00","-19811.00","-25646.00","572496.00","--","--","6616.00","579112.00","--","0.00","1374000.00","13.40"
"114/10/29","108","3","3287","廣寰科","406264.00","128088.00","534352.00","122657.00","5681.00","128338.00","439705.00","15203.00","-73361.00","675.00","--","382222.00","--","--","23792.00","406014.00","--","0.00","0.00","8.69"
"114/10/29","108","3","3288","點晶","212376.00","96711.00","309087.00","92867.00","80437.00","173304.00","226601.00","8028.00","-110605.00","13103.00","--","137127.00","--","--","-1344.00","135783.00","--","0.00","0.00","6.05"
"114/10/29","108","3","3289","宜特","2506287.00","6857657.00","9363944.00","3016832.00","3398934.00","6415766.00","752885.00","1848719.00","431890.00","-102510.00","--","2930984.00","--","--","17194.00","2948178.00","--","3253727.00","0.00","43.86"
"114/10/29","108","3","3290","東浦","2073969.00","993512.00","3067481.00","1492069.00","98082.00","1590151.00","995489.00","236740.00","418384.00","-173283.00","--","1477330.00","--","--","0.00","1477330.00","--","0.00","0.00","14.84"
"114/10/29","108","3","3293","鈊象","4193518.00","1543637.00","5737155.00","1205785.00","113174.00","1318959.00","703824.00","310180.00","3368765.00","23954.00","0.00","4406723.00","--","--","11473.00","4418196.00","--","0.00","0.00","62.61"
"114/10/29","108","3","3294","英濟","4047659.00","1308572.00","5356231.00","2494496.00","488323.00","2982819.00","1320159.00","830667.00","236725.00","-26740.00","--","2360811.00","--","--","12601.00","2373412.00","0.00","0.00","0.00","17.88"
"114/10/29","108","3","3297","杭特","312274.00","545023.00","857297.00","166350.00","11071.00","177421.00","368394.00","133044.00","190314.00","0.00","-11876.00","679876.00","--","--","0.00","679876.00","0.00","0.00","790000.00","18.86"
"114/10/29","108","3","3303","岱稜","1350111.00","1625832.00","2975943.00","779252.00","434148.00","1213400.00","960896.00","480112.00","394722.00","-43801.00","-37827.00","1754102.00","--","--","8441.00","1762543.00","--","0.00","1999000.00","18.64"
