出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","108","1","3085","新零售","231318.00","524634.00","755952.00","445117.00","56049.00","501166.00","1180817.00","253672.00","-1188052.00","245.00","--","246682.00","--","--","8104.00","254786.00","--","0.00","0.00","2.09"
"114/10/29","108","1","3086","華義","222824.00","141725.00","364549.00","155857.00","78289.00","234146.00","611661.00","10575.00","-491833.00","0.00","--","130403.00","--","--","0.00","130403.00","--","0.00","0.00","2.13"
"114/10/29","108","1","3088","艾訊","2623377.00","1633725.00","4257102.00","1514274.00","261069.00","1775343.00","796836.00","218707.00","1471519.00","-5303.00","--","2481759.00","--","--","0.00","2481759.00","0.00","0.00","0.00","31.15"
"114/10/29","108","1","3093","港建*","846472.00","327611.00","1174083.00","300148.00","34998.00","335146.00","362888.00","46759.00","445605.00","-16715.00","--","838537.00","--","--","400.00","838937.00","--","0.00","0.00","23.11"
"114/10/29","108","1","3095","及成","482054.00","571229.00","1053283.00","296742.00","553958.00","850700.00","1092763.00","0.00","-927888.00","3154.00","--","168029.00","--","--","34554.00","202583.00","--","0.00","0.00","1.54"
"114/10/29","108","1","3105","穩懋","10383092.00","25754229.00","36137321.00","3801290.00","5560959.00","9362249.00","4237944.00","9200258.00","11342555.00","1834971.00","0.00","26615728.00","--","--","159344.00","26775072.00","--","0.00","0.00","62.80"
"114/10/29","108","1","3114","好德","2282579.00","322504.00","2605083.00","1523288.00","5938.00","1529226.00","520142.00","52062.00","444708.00","58945.00","--","1075857.00","--","--","--","1075857.00","--","0.00","0.00","20.68"
"114/10/29","108","1","3115","富榮綱","409026.00","76999.00","486025.00","128058.00","13860.00","141918.00","436976.00","0.00","-94280.00","1411.00","0.00","344107.00","--","--","0.00","344107.00","--","0.00","0.00","7.87"
"114/10/29","108","1","3118","進階","498469.00","194311.00","692780.00","164151.00","22084.00","186235.00","324529.00","55945.00","126071.00","0.00","--","--","--","--","--","506545.00","0.00","0.00","0.00","15.61"
"114/10/29","108","1","3122","笙泉","330937.00","194119.00","525056.00","84140.00","8587.00","92727.00","392999.00","46702.00","8880.00","-470.00","-15782.00","432329.00","--","--","--","432329.00","--","0.00","1000000.00","11.29"
"114/10/29","108","1","3128","昇銳","454199.00","466756.00","920955.00","207081.00","132071.00","339152.00","420000.00","98515.00","58056.00","313.00","-7324.00","569560.00","--","--","12243.00","581803.00","--","0.00","503000.00","13.73"
"114/10/29","108","1","3131","弘塑","2807031.00","2026239.00","4833270.00","1803626.00","437163.00","2240789.00","292160.00","1091246.00","1142304.00","116717.00","-82648.00","2559779.00","--","--","32702.00","2592481.00","0.00","0.00","694520.00","89.75"
"114/10/29","108","1","3141","晶宏","1139990.00","323092.00","1463082.00","290279.00","13101.00","303380.00","634175.00","58540.00","473341.00","-6354.00","--","1159702.00","--","--","--","1159702.00","--","0.00","0.00","18.29"
"114/10/29","108","1","3147","大綜","1690999.00","289193.00","1980192.00","1257694.00","65775.00","1323469.00","340061.00","47054.00","268499.00","1109.00","--","656723.00","--","--","--","656723.00","0.00","0.00","0.00","19.31"
"114/10/29","108","1","3152","璟德","2835366.00","1174128.00","4009494.00","496255.00","11138.00","507393.00","690162.00","573532.00","2238407.00","--","--","--","--","--","--","3502101.00","--","0.00","0.00","50.74"
"114/10/29","108","1","3162","精確","463583.00","518671.00","982254.00","336760.00","132595.00","469355.00","1265313.00","314.00","-746575.00","-8347.00","--","510705.00","--","--","2194.00","512899.00","--","0.00","0.00","4.04"
"114/10/29","108","1","3163","波若威","1606419.00","859003.00","2465422.00","845339.00","122419.00","967758.00","752869.00","322699.00","673048.00","-1262.00","-249690.00","1497664.00","--","--","--","1497664.00","0.00","0.00","6782000.00","21.86"
"114/10/29","108","1","3169","亞信","869400.00","156022.00","1025422.00","101649.00","13418.00","115067.00","544406.00","70135.00","309766.00","-13952.00","0.00","910355.00","0.00","--","0.00","910355.00","0.00","0.00","0.00","16.94"
"114/10/29","108","1","3171","炎洲流通","735135.00","730826.00","1465961.00","454456.00","236737.00","691193.00","592035.00","53302.00","133251.00","-3820.00","--","774768.00","--","--","--","774768.00","--","0.00","0.00","13.09"
"114/10/29","108","1","3176","基亞","1298864.00","3355561.00","4654425.00","540909.00","1301986.00","1842895.00","1386856.00","603990.00","-486962.00","8140.00","--","1512024.00","--","--","1299506.00","2811530.00","0.00","0.00","0.00","10.90"
"114/10/29","108","1","3178","公準","550380.00","1704293.00","2254673.00","680825.00","653892.00","1334717.00","450500.00","162627.00","272160.00","118.00","--","885405.00","--","--","34551.00","919956.00","0.00","0.00","0.00","19.65"
"114/10/29","108","1","3188","鑫龍騰","3750602.00","13111.00","3763713.00","2124520.00","575500.00","2700020.00","902951.00","1575.00","159167.00","0.00","--","--","--","--","--","1063693.00","--","0.00","0.00","11.78"
"114/10/29","108","1","3191","雲嘉南","413884.00","323031.00","736915.00","244190.00","206550.00","450740.00","571948.00","115885.00","-389382.00","-12276.00","0.00","286175.00","--","--","0.00","286175.00","--","0.00","0.00","5.00"
"114/10/29","108","1","3205","佰研","681091.00","240880.00","921971.00","109328.00","41315.00","150643.00","327726.00","403466.00","67912.00","-27776.00","--","771328.00","--","--","--","771328.00","--","0.00","0.00","23.54"
"114/10/29","108","1","3206","志豐","1365555.00","366978.00","1732533.00","718408.00","66207.00","784615.00","528595.00","133437.00","299072.00","-13186.00","0.00","947918.00","--","--","0.00","947918.00","--","0.00","0.00","17.93"
"114/10/29","108","1","3207","耀勝","396641.00","194364.00","591005.00","304146.00","63518.00","367664.00","437704.00","79841.00","-273659.00","-14617.00","--","229269.00","--","--","-5928.00","223341.00","--","0.00","0.00","5.24"
"114/10/29","108","1","3211","順達","11222441.00","5912780.00","17135221.00","5752976.00","4233536.00","9986512.00","1474805.00","1987840.00","3795272.00","-109208.00","0.00","7148709.00","--","--","0.00","7148709.00","0.00","0.00","0.00","48.47"
"114/10/29","108","1","3213","茂訊","1563127.00","513350.00","2076477.00","499619.00","123323.00","622942.00","586855.00","72650.00","825006.00","-37302.00","0.00","1447209.00","0.00","--","6326.00","1453535.00","0.00","0.00","0.00","24.66"
"114/10/29","108","1","3217","優群","1312916.00","1135886.00","2448802.00","502410.00","57986.00","560396.00","821042.00","149030.00","576870.00","339558.00","--","1886500.00","--","--","1906.00","1888406.00","0.00","0.00","0.00","22.98"
"114/10/29","108","1","3218","大學光","1332958.00","1374827.00","2707785.00","613211.00","446221.00","1059432.00","761230.00","381924.00","388244.00","-6313.00","--","1525085.00","0.00","--","123268.00","1648353.00","0.00","0.00","0.00","20.03"
"114/10/29","108","1","3219","倚強科","150728.00","84762.00","235490.00","67229.00","39637.00","106866.00","147840.00","0.00","-22390.00","210.00","--","125660.00","--","--","2964.00","128624.00","--","0.00","0.00","8.50"
"114/10/29","108","1","3221","台嘉碩","1280563.00","1355565.00","2636128.00","662044.00","146446.00","808490.00","1023145.00","689659.00","191481.00","-54017.00","-22172.00","1828096.00","--","--","-458.00","1827638.00","--","0.00","1129000.00","18.07"
"114/10/29","108","1","3224","三顧","883764.00","557923.00","1441687.00","180821.00","201599.00","382420.00","580160.00","630399.00","-141319.00","-9973.00","--","1059267.00","--","--","--","1059267.00","0.00","0.00","0.00","18.26"
"114/10/29","108","1","3226","龍鋒","1354458.00","374594.00","1729052.00","534658.00","14116.00","548774.00","644306.00","14705.00","526058.00","-4791.00","--","--","--","--","--","1180278.00","--","0.00","0.00","18.32"
"114/10/29","108","1","3227","原相","5835998.00","2314187.00","8150185.00","1008463.00","666281.00","1674744.00","1363032.00","1826150.00","3750401.00","-470998.00","0.00","6468585.00","--","--","6856.00","6475441.00","0.00","3300.00","0.00","47.46"
"114/10/29","108","1","3228","金麗科","289901.00","263766.00","553667.00","78419.00","25086.00","103505.00","677927.00","0.00","-205596.00","-22169.00","--","--","--","--","--","450162.00","0.00","0.00","0.00","6.64"
"114/10/29","108","1","3230","錦明","522533.00","623116.00","1145649.00","318334.00","3346.00","321680.00","1077465.00","241075.00","-434887.00","-59684.00","0.00","823969.00","0.00","--","0.00","823969.00","--","0.00","0.00","7.65"
"114/10/29","108","1","3232","昱捷","1057045.00","55321.00","1112366.00","607449.00","11847.00","619296.00","365679.00","57375.00","42595.00","-3172.00","--","462477.00","--","--","30593.00","493070.00","0.00","0.00","0.00","12.65"
"114/10/29","108","1","3234","光環","1187643.00","1699909.00","2887552.00","1324957.00","469634.00","1794591.00","761337.00","471850.00","-79571.00","-59229.00","-10397.00","1083990.00","--","--","8971.00","1092961.00","--","--","220000.00","14.28"
"114/10/29","108","1","3236","千如","1484083.00","1063922.00","2548005.00","604817.00","576008.00","1180825.00","856414.00","181063.00","369136.00","-39433.00","0.00","1367180.00","0.00","--","0.00","1367180.00","0.00","0.00","0.00","15.96"
"114/10/29","108","1","3252","海灣","657754.00","3299663.00","3957417.00","467889.00","1343612.00","1811501.00","501958.00","403523.00","1183923.00","28500.00","--","2117904.00","--","--","28012.00","2145916.00","--","0.00","0.00","42.19"
"114/10/29","108","1","3259","鑫創","381944.00","281279.00","663223.00","137301.00","3384.00","140685.00","808596.00","0.00","-286058.00","0.00","--","522538.00","--","--","--","522538.00","--","0.00","0.00","6.46"
"114/10/29","108","1","3260","威剛","10906609.00","12812149.00","23718758.00","7798842.00","7819233.00","15618075.00","2197254.00","3586935.00","2623610.00","-754648.00","-202526.00","7450625.00","--","--","650058.00","8100683.00","0.00","0.00","3436000.00","34.45"
"114/10/29","108","1","3264","欣銓","5265359.00","13368481.00","18633840.00","3868261.00","3534330.00","7402591.00","4903252.00","1284154.00","5181197.00","-10582.00","-126772.00","11231249.00","--","--","--","11231249.00","0.00","0.00","16250750.00","23.69"
"114/10/29","108","1","3265","台星科","3784013.00","2180236.00","5964249.00","602149.00","721961.00","1324110.00","1362617.00","366243.00","2862153.00","49126.00","--","4640139.00","--","--","--","4640139.00","0.00","0.00","0.00","34.05"
"114/10/29","108","1","3268","海德威","480839.00","454395.00","935234.00","228414.00","205885.00","434299.00","334263.00","29064.00","47976.00","89632.00","--","500935.00","--","--","--","500935.00","--","0.00","0.00","14.99"
"114/10/29","108","1","3272","東碩","3545244.00","1048067.00","4593311.00","2583285.00","438412.00","3021697.00","522649.00","546961.00","599427.00","-36060.00","-61363.00","1571614.00","--","--","--","1571614.00","0.00","0.00","1726000.00","31.10"
"114/10/29","108","1","3276","宇環","863597.00","1202258.00","2065855.00","642005.00","553421.00","1195426.00","697127.00","28787.00","27191.00","-35929.00","--","717176.00","--","--","153253.00","870429.00","0.00","0.00","0.00","10.29"
"114/10/29","108","1","3284","太普高","806946.00","407513.00","1214459.00","331943.00","102141.00","434084.00","559618.00","107135.00","161049.00","-14411.00","-33016.00","780375.00","--","--","--","780375.00","0.00","0.00","2000000.00","14.46"
"114/10/29","108","1","3285","微端","875868.00","163167.00","1039035.00","336247.00","70414.00","406661.00","441093.00","40554.00","182957.00","-14006.00","-25646.00","624952.00","--","--","7422.00","632374.00","--","0.00","1374000.00","14.62"
"114/10/29","108","1","3287","廣寰科","359791.00","124654.00","484445.00","80261.00","4743.00","85004.00","439705.00","15203.00","-76000.00","634.00","--","379542.00","--","--","19899.00","399441.00","--","0.00","0.00","8.63"
"114/10/29","108","1","3288","點晶","202465.00","109652.00","312117.00","96021.00","85124.00","181145.00","226601.00","8028.00","-111164.00","8817.00","--","132282.00","--","--","-1310.00","130972.00","--","0.00","0.00","5.84"
"114/10/29","108","1","3289","宜特","2067001.00","7341599.00","9408600.00","2900829.00","3633906.00","6534735.00","635751.00","1828092.00","417172.00","-46019.00","--","2834996.00","--","--","38869.00","2873865.00","--","0.00","0.00","44.59"
"114/10/29","108","1","3290","東浦","2113463.00","1031044.00","3144507.00","1224288.00","272163.00","1496451.00","995489.00","236740.00","458188.00","-74071.00","--","1616346.00","--","--","31710.00","1648056.00","--","0.00","0.00","16.24"
"114/10/29","108","1","3293","鈊象","3516727.00","1538371.00","5055098.00","809303.00","113938.00","923241.00","703824.00","310180.00","3095186.00","11665.00","--","4120855.00","--","--","11002.00","4131857.00","--","0.00","0.00","58.55"
"114/10/29","108","1","3294","英濟","3471622.00","1444428.00","4916050.00","1892317.00","562592.00","2454909.00","1320159.00","830559.00","180787.00","114499.00","--","2446004.00","--","--","15137.00","2461141.00","0.00","0.00","0.00","18.53"
"114/10/29","108","1","3297","杭特","348074.00","531877.00","879951.00","170965.00","13418.00","184383.00","368394.00","133044.00","206006.00","0.00","-11876.00","695568.00","--","--","0.00","695568.00","0.00","0.00","790000.00","19.29"
"114/10/29","108","1","3303","岱稜","1422381.00","1592856.00","3015237.00","788030.00","411630.00","1199660.00","960896.00","480112.00","431977.00","-28437.00","-37827.00","1806721.00","--","--","8856.00","1815577.00","--","0.00","1999000.00","19.20"
"114/10/29","108","1","3306","鼎天","835979.00","762245.00","1598224.00","279023.00","11747.00","290770.00","506077.00","532037.00","117828.00","151512.00","--","1307454.00","--","--","--","1307454.00","--","0.00","0.00","25.84"
"114/10/29","108","1","3310","佳穎","2700365.00","451633.00","3151998.00","1658750.00","165391.00","1824141.00","502253.00","272796.00","561933.00","-9125.00","0.00","1327857.00","--","--","0.00","1327857.00","0.00","0.00","0.00","26.44"
