出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/13","113","2","1101","台泥","171878544.00","411621736.00","583500280.00","92784347.00","193528227.00","286312574.00","77511817.00","--","74091938.00","66776398.00","21714962.00","-732459.00","239362656.00","--","--","57825050.00","297187706.00","--","0.00","20000000.00","30.96"
"114/11/13","113","2","1102","亞泥","124423684.00","217626419.00","342050103.00","84680479.00","56375010.00","141055489.00","35465629.00","--","8356437.00","117970303.00","15992040.00","--","177784409.00","--","--","23210205.00","200994614.00","--","0.00","0.00","50.13"
"114/11/13","113","2","1103","嘉泥","10827742.00","25474246.00","36301988.00","3473125.00","10758395.00","14231520.00","7902474.00","--","1319108.00","9897470.00","3300917.00","-1077950.00","21342019.00","--","--","728449.00","22070468.00","--","0.00","131352726.00","32.39"
"114/11/13","113","2","1104","環泥","7415382.00","21814261.00","29229643.00","4558247.00","1398487.00","5956734.00","6866818.00","--","123719.00","13490412.00","2021512.00","--","22502461.00","--","--","770448.00","23272909.00","--","0.00","0.00","33.43"
"114/11/13","113","2","1108","幸福","5854257.00","4181007.00","10035264.00","3958201.00","1150623.00","5108824.00","4047380.00","--","18.00","886391.00","-7416.00","--","4926373.00","--","--","67.00","4926440.00","--","0.00","0.00","12.17"
"114/11/13","113","2","1109","信大","6749081.00","4835835.00","11584916.00","1520339.00","119365.00","1639704.00","3411589.00","--","15724.00","4782879.00","-109483.00","--","8100709.00","--","--","1844503.00","9945212.00","0.00","0.00","0.00","23.74"
"114/11/13","113","2","1110","東泥","2736307.00","9668617.00","12404924.00","2066813.00","1116406.00","3183219.00","5720008.00","--","188688.00","2277183.00","920192.00","-12185.00","9093886.00","--","--","127819.00","9221705.00","--","0.00","2112865.00","15.96"
"114/11/13","113","2","1201","味全","6729345.00","11307999.00","18037344.00","7186689.00","3309862.00","10496551.00","5060629.00","--","36115.00","2561531.00","-124985.00","--","7533290.00","--","--","7503.00","7540793.00","0.00","0.00","0.00","14.89"
"114/11/13","113","2","1203","味王","4339632.00","5606067.00","9945699.00","2050285.00","1326561.00","3376846.00","2400000.00","0.00","48539.00","3254029.00","115627.00","-38464.00","5779731.00","--","--","789122.00","6568853.00","0.00","0.00","2293865.00","24.31"
"114/11/13","113","2","1210","大成","28575712.00","37696759.00","66272471.00","30421785.00","3593912.00","34015697.00","8947673.00","--","3804783.00","9845224.00","1546170.00","-734822.00","23409028.00","--","--","8847746.00","32256774.00","--","0.00","49059471.00","27.68"
"114/11/13","113","2","1213","大飲","60911.00","750308.00","811219.00","181355.00","427262.00","608617.00","566226.00","--","21938.00","-385405.00","-157.00","--","202602.00","--","--","--","202602.00","0.00","0.00","0.00","3.58"
"114/11/13","113","2","1215","卜蜂","8162588.00","20286937.00","28449525.00","9826600.00","8907279.00","18733879.00","2947901.00","--","10436.00","5250085.00","1044295.00","--","9252717.00","--","--","462929.00","9715646.00","0.00","0.00","0.00","31.39"
"114/11/13","113","2","1216","統一","231742380.00","456912428.00","688654808.00","249683347.00","246618996.00","496302343.00","56820154.00","--","2841892.00","65611626.00","-1134335.00","--","124139337.00","--","--","68213128.00","192352465.00","0.00","0.00","0.00","21.85"
"114/11/13","113","2","1217","愛之味","2922518.00","12051524.00","14974042.00","3143010.00","3574319.00","6717329.00","4945134.00","--","268144.00","1248241.00","1012851.00","--","7474370.00","--","--","782343.00","8256713.00","0.00","0.00","0.00","15.11"
"114/11/13","113","2","1218","泰山","5889837.00","8176072.00","14065909.00","1360375.00","236034.00","1596409.00","4999990.00","--","1014497.00","6718150.00","-64650.00","-203876.00","12464111.00","--","--","5389.00","12469500.00","--","0.00","13680042.00","25.63"
"114/11/13","113","2","1219","福壽","5718306.00","4518818.00","10237124.00","3810818.00","1851059.00","5661877.00","3416024.00","--","15030.00","1060601.00","-4205.00","-6735.00","4480715.00","--","--","94532.00","4575247.00","--","0.00","364000.00","13.52"
"114/11/13","113","2","1220","台榮","1910689.00","1312036.00","3222725.00","400343.00","244212.00","644555.00","1770779.00","--","23843.00","591752.00","0.00","-10881.00","2375493.00","--","--","202677.00","2578170.00","--","0.00","679000.00","13.47"
"114/11/13","113","2","1225","福懋油","4728673.00","3759402.00","8488075.00","3321836.00","1346088.00","4667924.00","2296382.00","--","123661.00","1081152.00","-95996.00","--","3405199.00","--","--","414952.00","3820151.00","--","0.00","0.00","14.83"
"114/11/13","113","2","1227","佳格","18503992.00","8357994.00","26861986.00","8900353.00","357539.00","9257892.00","9150897.00","--","165585.00","8100677.00","-74560.00","-21182.00","17321417.00","--","--","282677.00","17604094.00","0.00","0.00","6669471.00","19.07"
"114/11/13","113","2","1229","聯華","18788009.00","69850237.00","88638246.00","16948711.00","4023612.00","20972323.00","17104388.00","--","1147246.00","14435686.00","14783439.00","-136868.00","47333891.00","--","--","20332032.00","67665923.00","0.00","0.00","6383000.00","30.01"
"114/11/13","113","2","1231","聯華食","5930556.00","8289286.00","14219842.00","4460181.00","3862690.00","8322871.00","2713222.00","--","93840.00","3059182.00","12230.00","--","5878474.00","--","--","18497.00","5896971.00","--","0.00","0.00","23.83"
"114/11/13","113","2","1232","大統益","6652385.00","2513953.00","9166338.00","2665946.00","1302181.00","3968127.00","1599749.00","--","23784.00","3425134.00","2847.00","--","5051514.00","--","--","146697.00","5198211.00","0.00","0.00","0.00","31.58"
"114/11/13","113","2","1233","天仁","698815.00","1636524.00","2335339.00","580217.00","295165.00","875382.00","905919.00","--","18184.00","463729.00","70309.00","-1974.00","1456167.00","--","--","3790.00","1459957.00","0.00","0.00","43000.00","16.08"
"114/11/13","113","2","1234","黑松","8693440.00","14790443.00","23483883.00","2791089.00","2379751.00","5170840.00","4018711.00","--","187082.00","13989150.00","118100.00","0.00","18313043.00","--","--","0.00","18313043.00","--","0.00","0.00","45.57"
"114/11/13","113","2","1235","興泰","2135442.00","4199473.00","6334915.00","2193037.00","427655.00","2620692.00","1571480.00","--","282135.00","849373.00","1240605.00","-842458.00","3101135.00","--","--","613088.00","3714223.00","--","0.00","113245948.00","85.15"
"114/11/13","113","2","1236","宏亞","639427.00","3096546.00","3735973.00","749491.00","473670.00","1223161.00","866740.00","--","34205.00","1135276.00","476591.00","--","2512812.00","--","--","--","2512812.00","--","0.00","0.00","28.99"
"114/11/13","113","2","1256","鮮活果汁-KY","2010516.00","2327911.00","4338427.00","999264.00","66930.00","1066194.00","338422.00","--","1145562.00","1810185.00","-42654.00","--","3251515.00","--","--","20718.00","3272233.00","--","0.00","0.00","96.08"
"114/11/13","113","2","1301","台塑","161187164.00","388093668.00","549280832.00","116055055.00","92134617.00","208189672.00","63657408.00","0.00","11804561.00","206051474.00","59577717.00","0.00","341091160.00","0.00","--","0.00","341091160.00","--","0.00","0.00","53.58"
"114/11/13","113","2","1303","南亞","210109249.00","447777056.00","657886305.00","130671010.00","141404101.00","272075111.00","79308216.00","--","27697423.00","228258052.00","34548177.00","--","369811868.00","--","--","15999326.00","385811194.00","0.00","0.00","0.00","46.63"
"114/11/13","113","2","1304","台聚","28776004.00","44319689.00","73095693.00","13218568.00","13527944.00","26746512.00","11887635.00","--","490125.00","10465515.00","289030.00","-475606.00","22656699.00","--","--","23692482.00","46349181.00","--","0.00","116465574.00","21.13"
"114/11/13","113","2","1305","華夏","7090061.00","10953294.00","18043355.00","4384043.00","3607761.00","7991804.00","5810505.00","--","17959.00","3572183.00","46970.00","--","9447617.00","--","--","603934.00","10051551.00","--","0.00","0.00","16.26"
"114/11/13","113","2","1307","三芳","10222654.00","6606181.00","16828835.00","4319871.00","3052690.00","7372561.00","3978181.00","--","149299.00","5017035.00","311759.00","--","9456274.00","--","--","--","9456274.00","--","0.00","0.00","23.77"
