出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/13","113","2","1409","新纖","140108974.00","69811273.00","209920247.00","136371705.00","26110296.00","162482001.00","16184093.00","--","1957450.00","13720646.00","5038119.00","-29834.00","36870474.00","--","10567772.00","47438246.00","--","0.00","4680487.00","22.85"
"114/11/13","113","2","1718","中纖","696293575.00","238435281.00","934728856.00","823043194.00","30281589.00","853324783.00","16859057.00","0.00","1712776.00","2675824.00","1333008.00","-1135056.00","21445609.00","0.00","59958464.00","81404073.00","--","0.00","344225645.00","15.98"
"114/11/13","113","2","2207","和泰車","369526123.00","142428315.00","511954438.00","368258718.00","39769518.00","408028236.00","5571028.00","--","2897372.00","54344551.00","6800817.00","--","69613768.00","--","34312434.00","103926202.00","0.00","0.00","0.00","124.96"
"114/11/13","113","2","2905","三商","187466740.00","1432254139.00","1619720879.00","17040227.00","1547965024.00","1565005251.00","11224957.00","0.00","4194731.00","6070777.00","-1496516.00","-592930.00","19401019.00","0.00","35314609.00","54715628.00","0.00","0.00","57093000.00","18.21"
