出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/13","113","1","5864","致和證","6866678.00","1626200.00","8492878.00","2509235.00","35167.00","2544402.00","3084811.00","--","192145.00","2451458.00","220062.00","--","--","--","--","--","5948476.00","--","0.00","0.00","19.28"
"114/11/13","113","1","6015","宏遠證","15478489.00","1614228.00","17092717.00","11407985.00","775248.00","12183233.00","3512516.00","--","393213.00","872679.00","131076.00","--","4909484.00","--","--","--","4909484.00","--","0.00","0.00","13.98"
"114/11/13","113","1","6016","康和證","38649737.00","6401015.00","45050752.00","34170967.00","1247144.00","35418111.00","5944550.00","--","175331.00","2940241.00","511788.00","--","9571910.00","--","--","60731.00","9632641.00","--","0.00","0.00","16.10"
"114/11/13","113","1","6020","大展證","6476265.00","1055117.00","7531382.00","3156385.00","2012.00","3158397.00","2523532.00","--","461.00","1473754.00","374775.00","--","4372522.00","--","--","463.00","4372985.00","0.00","0.00","0.00","17.33"
"114/11/13","113","1","6021","美好證","18839664.00","1390124.00","20229788.00","11136743.00","1920703.00","13057446.00","3115159.00","--","49593.00","1922016.00","2085574.00","--","7172342.00","--","--","--","7172342.00","--","0.00","0.00","23.02"
"114/11/13","113","1","6023","元大期貨","119750748.00","3912820.00","123663568.00","106829884.00","1629902.00","108459786.00","2899763.00","--","3070484.00","7137629.00","2095906.00","--","15203782.00","--","--","--","15203782.00","0.00","0.00","0.00","52.43"
"114/11/13","113","1","6026","福邦證","10744264.00","1270674.00","12014938.00","6581517.00","28484.00","6610001.00","3961619.00","--","153832.00","1164151.00","125335.00","--","5404937.00","--","--","0.00","5404937.00","0.00","0.00","0.00","13.64"
