出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/13","113","2","2855","統一證","179962642.00","9723495.00","189686137.00","155683704.00","220066.00","155903770.00","14558313.00","--","91261.00","17113556.00","1923498.00","--","33686628.00","--","--","95739.00","33782367.00","0.00","0.00","0.00","23.14"
"114/11/13","113","2","6005","群益證","300637769.00","24206477.00","324844246.00","278639703.00","3277473.00","281917176.00","21709081.00","--","2743257.00","12969850.00","2410781.00","--","39832969.00","--","--","3094101.00","42927070.00","--","0.00","0.00","18.35"
"114/11/13","113","2","6024","群益期","57955071.00","882261.00","58837332.00","51632896.00","83169.00","51716065.00","2104376.00","--","1663253.00","3303660.00","46360.00","--","7117649.00","--","--","3618.00","7121267.00","--","0.00","0.00","33.82"
