出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/13","113","2","5864","致和證","7661689.00","1642325.00","9304014.00","2941395.00","34928.00","2976323.00","3393292.00","--","192145.00","2499866.00","242388.00","--","--","--","--","--","6327691.00","--","0.00","0.00","20.51"
"114/11/13","113","2","6015","宏遠證","16917660.00","1594668.00","18512328.00","12710500.00","426785.00","13137285.00","3848870.00","--","389594.00","1001385.00","135194.00","--","5375043.00","--","--","--","5375043.00","--","33635434.00","0.00","13.97"
"114/11/13","113","2","6016","康和證","41441946.00","6375291.00","47817237.00","36918757.00","1242408.00","38161165.00","6241777.00","--","175331.00","2621311.00","557760.00","--","9596179.00","--","--","59893.00","9656072.00","0.00","0.00","0.00","16.14"
"114/11/13","113","2","6020","大展證","6134282.00","1098009.00","7232291.00","2696347.00","2166.00","2698513.00","2523532.00","--","461.00","1596500.00","412822.00","--","4533315.00","--","--","463.00","4533778.00","0.00","0.00","0.00","17.96"
"114/11/13","113","2","6021","美好證","22070503.00","1422801.00","23493304.00","13172913.00","1934412.00","15107325.00","3111509.00","--","53056.00","2898801.00","2322613.00","--","8385979.00","--","--","--","8385979.00","0.00","0.00","0.00","26.95"
"114/11/13","113","2","6023","元大期貨","127692241.00","3932463.00","131624704.00","115630109.00","1628362.00","117258471.00","2899763.00","--","3070484.00","6138536.00","2257450.00","--","14366233.00","--","--","--","14366233.00","0.00","0.00","0.00","49.54"
"114/11/13","113","2","6026","福邦證","12051957.00","1222818.00","13274775.00","7631990.00","21593.00","7653583.00","3961619.00","--","153832.00","1463049.00","42692.00","--","5621192.00","--","--","0.00","5621192.00","--","0.00","0.00","14.19"
