出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/13","113","4","1101","台泥","173380580.00","420033067.00","593413647.00","86373382.00","199132001.00","285505383.00","77511817.00","--","74790459.00","72771952.00","23755725.00","-732459.00","248097494.00","--","--","59810770.00","307908264.00","--","0.00","20000000.00","32.09"
"114/11/13","113","4","1102","亞泥","116609749.00","215217475.00","331827224.00","79652998.00","47322542.00","126975540.00","35465629.00","--","8239344.00","124445142.00","13197332.00","--","181347447.00","--","--","23504237.00","204851684.00","--","0.00","0.00","51.13"
"114/11/13","113","4","1103","嘉泥","9848540.00","25229540.00","35078080.00","2925659.00","10562664.00","13488323.00","7902474.00","--","1388434.00","10190860.00","2455605.00","-1055710.00","20881663.00","--","--","708094.00","21589757.00","--","0.00","129917726.00","31.62"
"114/11/13","113","4","1104","環泥","7179390.00","22448116.00","29627506.00","3799190.00","1372753.00","5171943.00","6866818.00","--","122786.00","14358831.00","2308321.00","--","23656756.00","--","--","798807.00","24455563.00","--","0.00","0.00","34.45"
"114/11/13","113","4","1108","幸福","5998794.00","4432473.00","10431267.00","4163555.00","1081968.00","5245523.00","4047380.00","--","18.00","1164336.00","-26056.00","--","5185678.00","--","--","66.00","5185744.00","--","0.00","0.00","12.81"
"114/11/13","113","4","1109","信大","6377807.00","4901427.00","11279234.00","911464.00","165976.00","1077440.00","3411589.00","--","15724.00","4957509.00","-86109.00","--","8298713.00","--","--","1903081.00","10201794.00","0.00","0.00","0.00","24.33"
"114/11/13","113","4","1110","東泥","2954008.00","9767929.00","12721937.00","1977822.00","1178162.00","3155984.00","5720008.00","--","188898.00","2530951.00","988179.00","-12185.00","9415851.00","--","--","150102.00","9565953.00","--","0.00","2112865.00","16.52"
"114/11/13","113","4","1201","味全","6404977.00","11216105.00","17621082.00","6163936.00","3723450.00","9887386.00","5060629.00","--","41007.00","2742771.00","-118767.00","--","7725640.00","--","--","8056.00","7733696.00","0.00","0.00","0.00","15.27"
"114/11/13","113","4","1203","味王","4635296.00","5643599.00","10278895.00","1725174.00","1343183.00","3068357.00","2400000.00","--","51985.00","3581373.00","184577.00","-38464.00","6179471.00","--","--","1031067.00","7210538.00","0.00","0.00","2293865.00","26.00"
"114/11/13","113","4","1210","大成","31296031.00","39459139.00","70755170.00","32027413.00","4207074.00","36234487.00","8947673.00","--","4094052.00","11713824.00","1629555.00","-734821.00","25650283.00","--","--","8870400.00","34520683.00","--","0.00","49059471.00","30.33"
