出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/13","113","2","1240","茂生農經","1521925.00","929947.00","2451872.00","732156.00","66672.00","798828.00","413387.00","--","145207.00","542035.00","502792.00","--","1603421.00","--","--","49623.00","1653044.00","--","0.00","0.00","40.73"
"114/11/13","113","2","1259","安心","1522373.00","5020458.00","6542831.00","2261204.00","1780883.00","4042087.00","323895.00","--","809816.00","947236.00","414506.00","--","2495453.00","--","--","5291.00","2500744.00","0.00","0.00","0.00","77.05"
"114/11/13","113","2","1264","德麥","2976604.00","2060440.00","5037044.00","1203001.00","73950.00","1276951.00","370644.00","--","673837.00","2009267.00","-10542.00","-2432.00","3040774.00","--","--","719319.00","3760093.00","--","0.00","12000.00","82.07"
"114/11/13","113","2","1268","漢來美食","2309088.00","4722144.00","7031232.00","2111977.00","2759291.00","4871268.00","422237.00","--","1123334.00","512741.00","101652.00","0.00","2159964.00","--","--","--","2159964.00","--","0.00","0.00","51.16"
"114/11/13","113","2","1294","漢田生技","391703.00","583966.00","975669.00","250905.00","260360.00","511265.00","252388.00","--","37117.00","171731.00","--","--","461236.00","--","--","3168.00","464404.00","--","0.00","0.00","18.27"
"114/11/13","113","2","1295","生合","717514.00","1403534.00","2121048.00","297079.00","825996.00","1123075.00","313548.00","--","250659.00","434927.00","-1161.00","--","997973.00","--","--","--","997973.00","0.00","0.00","0.00","32.46"
"114/11/13","113","2","1336","台翰","1282645.00","1495677.00","2778322.00","603307.00","290732.00","894039.00","783024.00","--","687094.00","488804.00","-74639.00","--","1884283.00","--","--","--","1884283.00","0.00","0.00","0.00","24.06"
"114/11/13","113","2","1565","精華","4077493.00","3815905.00","7893398.00","1442410.00","342959.00","1785369.00","504165.00","--","526000.00","5076496.00","1368.00","--","6108029.00","--","--","--","6108029.00","0.00","0.00","0.00","121.15"
"114/11/13","113","2","1569","濱川","3288401.00","3070504.00","6358905.00","2342408.00","789387.00","3131795.00","1214474.00","--","1033431.00","914979.00","-70921.00","--","3091963.00","--","--","135147.00","3227110.00","--","0.00","0.00","25.46"
"114/11/13","113","2","1570","力肯","907736.00","298914.00","1206650.00","233056.00","23779.00","256835.00","515008.00","--","0.00","393139.00","41668.00","--","949815.00","--","--","0.00","949815.00","0.00","0.00","0.00","18.44"
"114/11/13","113","2","1580","新麥","2590728.00","1703258.00","4293986.00","1306825.00","78644.00","1385469.00","502302.00","--","206827.00","2183158.00","-103175.00","--","2789112.00","--","--","119405.00","2908517.00","--","0.00","0.00","55.53"
"114/11/13","113","2","1584","精剛","3399710.00","2464134.00","5863844.00","1115474.00","1019115.00","2134589.00","1924705.00","--","1161769.00","543628.00","24667.00","--","3654769.00","--","--","74486.00","3729255.00","0.00","0.00","0.00","18.99"
"114/11/13","113","2","1586","和勤","1961582.00","1948228.00","3909810.00","1132809.00","1260070.00","2392879.00","865561.00","--","578446.00","369167.00","-91869.00","-204374.00","1516931.00","--","--","--","1516931.00","0.00","0.00","5054000.00","18.67"
"114/11/13","113","2","1591","駿吉-KY","255026.00","267188.00","522214.00","18619.00","18683.00","37302.00","360480.00","--","83121.00","194944.00","-153633.00","0.00","484912.00","--","--","--","484912.00","--","0.00","0.00","13.45"
"114/11/13","113","2","1593","祺驊","781290.00","1216502.00","1997792.00","383422.00","268001.00","651423.00","397848.00","--","579245.00","335409.00","-31250.00","0.00","1281252.00","--","--","65117.00","1346369.00","0.00","0.00","0.00","32.20"
"114/11/13","113","2","1595","川寶","2935660.00","1398903.00","4334563.00","1393249.00","324683.00","1717932.00","478754.00","--","577689.00","1549212.00","9774.00","--","2615429.00","--","--","1202.00","2616631.00","--","0.00","0.00","54.63"
"114/11/13","113","2","1599","宏佳騰","1475153.00","1488445.00","2963598.00","668473.00","390239.00","1058712.00","745287.00","--","418166.00","806904.00","-2091.00","-63380.00","1904886.00","--","--","--","1904886.00","0.00","0.00","1500000.00","26.08"
"114/11/13","113","2","1742","台蠟","2164523.00","1038553.00","3203076.00","1606230.00","148015.00","1754245.00","935593.00","--","165098.00","348990.00","15930.00","-16780.00","1448831.00","--","--","--","1448831.00","0.00","0.00","888000.00","15.63"
