出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/13","113","4","1240","茂生農經","1176509.00","964729.00","2141238.00","576703.00","70562.00","647265.00","413387.00","--","145207.00","743136.00","144492.00","--","1446222.00","--","--","47751.00","1493973.00","--","0.00","0.00","34.98"
"114/11/13","113","4","1259","安心","1312755.00","5101581.00","6414336.00","1965946.00","1943568.00","3909514.00","323895.00","--","809816.00","958901.00","398468.00","--","2491080.00","--","--","13742.00","2504822.00","0.00","0.00","0.00","76.91"
"114/11/13","113","4","1264","德麥","3261840.00","2344684.00","5606524.00","1252760.00","94773.00","1347533.00","370644.00","--","673837.00","2400277.00","10640.00","-2432.00","3452966.00","--","--","806025.00","4258991.00","--","0.00","12000.00","93.19"
"114/11/13","113","4","1268","漢來美食","2417071.00","4615755.00","7032826.00","2074384.00","2690164.00","4764548.00","422237.00","--","1123334.00","655987.00","66720.00","0.00","2268278.00","--","--","--","2268278.00","--","0.00","0.00","53.72"
"114/11/13","113","4","1294","漢田生技","534630.00","584369.00","1118999.00","192214.00","105969.00","298183.00","276008.00","--","296210.00","245561.00","--","--","817779.00","--","--","3037.00","820816.00","--","0.00","0.00","29.63"
"114/11/13","113","4","1295","生合","765733.00","1578771.00","2344504.00","411213.00","853866.00","1265079.00","313548.00","--","250659.00","513478.00","1740.00","--","1079425.00","--","--","--","1079425.00","0.00","0.00","0.00","34.43"
"114/11/13","113","4","1336","台翰","1234647.00","1863270.00","3097917.00","845172.00","303358.00","1148530.00","782864.00","--","670151.00","577638.00","-81266.00","--","1949387.00","--","--","--","1949387.00","0.00","0.00","0.00","24.90"
"114/11/13","113","4","1565","精華","4277064.00","3823822.00","8100886.00","1246175.00","296801.00","1542976.00","504165.00","--","526000.00","5526299.00","1446.00","--","6557910.00","--","--","--","6557910.00","0.00","0.00","0.00","130.07"
"114/11/13","113","4","1569","濱川","3324559.00","3076095.00","6400654.00","2689493.00","688723.00","3378216.00","1214474.00","--","1033431.00","678287.00","-45381.00","--","2880811.00","--","--","141627.00","3022438.00","--","0.00","0.00","23.72"
"114/11/13","113","4","1570","力肯","909131.00","297506.00","1206637.00","174148.00","8609.00","182757.00","515008.00","--","--","461434.00","47438.00","--","1023880.00","--","--","0.00","1023880.00","0.00","0.00","0.00","19.88"
"114/11/13","113","4","1580","新麥","2706442.00","1760399.00","4466841.00","991894.00","161247.00","1153141.00","502302.00","--","206827.00","2533440.00","-70829.00","--","3171740.00","--","--","141960.00","3313700.00","0.00","0.00","0.00","63.14"
"114/11/13","113","4","1584","精剛","3916939.00","3943227.00","7860166.00","1701518.00","1083892.00","2785410.00","2324705.00","--","2044435.00","602675.00","27887.00","--","4999702.00","--","--","75054.00","5074756.00","0.00","0.00","0.00","21.51"
"114/11/13","113","4","1586","和勤","1953318.00","1905838.00","3859156.00","1204748.00","1123578.00","2328326.00","868495.00","--","584685.00","371034.00","-73060.00","-220324.00","1530830.00","--","--","--","1530830.00","0.00","0.00","5554000.00","18.83"
