出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/11/30","106","2","1101","台泥","4616823.00","703154.00","-7066845.00","-903699.00","-2650567.00","28179758.00","25529191.00"
"114/11/30","106","2","1102","亞泥","881854.00","-8776495.00","10539175.00","-293767.00","2350767.00","7450006.00","9800773.00"
"114/11/30","106","2","1103","嘉泥","530894.00","-700024.00","-1065905.00","-93259.00","-1328294.00","2341044.00","1012750.00"
"114/11/30","106","2","1104","環泥","133429.00","-171429.00","97769.00","--","59769.00","197262.00","257031.00"
"114/11/30","106","2","1108","幸福","139551.00","210935.00","-347496.00","-365.00","2625.00","213090.00","215715.00"
"114/11/30","106","2","1109","信大","152395.00","-107369.00","-159149.00","-42149.00","-156272.00","746203.00","589931.00"
"114/11/30","106","2","1110","東泥","116856.00","-29222.00","-90845.00","--","-3211.00","447029.00","443818.00"
"114/11/30","106","2","1201","味全","-365987.00","-180794.00","1086852.00","-515669.00","24402.00","2344226.00","2368628.00"
"114/11/30","106","2","1203","味王","280531.00","-184618.00","-106841.00","-42347.00","-53275.00","1898270.00","1844995.00"
"114/11/30","106","2","1210","大成","1019138.00","-823166.00","-49726.00","-195961.00","-49715.00","2919140.00","2869425.00"
"114/11/30","106","2","1213","大飲","-7643.00","-16487.00","100867.00","48.00","76785.00","221936.00","298721.00"
"114/11/30","106","2","1215","卜蜂","783213.00","-730546.00","40593.00","-12095.00","81165.00","308961.00","390126.00"
"114/11/30","106","2","1216","統一","14570908.00","2233838.00","-10613385.00","1249267.00","7440628.00","56334630.00","63775258.00"
"114/11/30","106","2","1217","愛之味","-150543.00","-264622.00","173429.00","-26849.00","-268585.00","613014.00","344429.00"
"114/11/30","106","2","1218","泰山","20340.00","-35283.00","157668.00","-18016.00","124709.00","807976.00","932685.00"
"114/11/30","106","2","1219","福壽","-411817.00","-203958.00","448309.00","-1765.00","-169231.00","1032735.00","863504.00"
"114/11/30","106","2","1220","台榮","183127.00","-82856.00","-88561.00","0.00","11710.00","508631.00","520341.00"
"114/11/30","106","2","1225","福懋油","366656.00","15355.00","-307467.00","-27551.00","46993.00","427939.00","474932.00"
"114/11/30","106","2","1227","佳格","1102628.00","-849212.00","763189.00","-30104.00","986501.00","2167550.00","3154051.00"
"114/11/30","106","2","1229","聯華","206303.00","-322132.00","179481.00","-24394.00","39258.00","775433.00","814691.00"
"114/11/30","106","2","1231","聯華食","-173445.00","-72436.00","195509.00","2469.00","-47903.00","263013.00","215110.00"
"114/11/30","106","2","1232","大統益","244121.00","-56270.00","-254781.00","0.00","-66930.00","1435014.00","1368084.00"
"114/11/30","106","2","1233","天仁","140733.00","1784.00","-90106.00","352.00","52763.00","197854.00","250617.00"
"114/11/30","106","2","1234","黑松","-587143.00","-425022.00","1058839.00","-24490.00","22184.00","2266406.00","2288590.00"
