出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/11/30","106","3","1101","台泥","7091678.00","1014918.00","-9119899.00","-558155.00","-1571458.00","28179758.00","26608300.00"
"114/11/30","106","3","1102","亞泥","3853654.00","-5419410.00","1992530.00","-256556.00","170218.00","7450006.00","7620224.00"
"114/11/30","106","3","1103","嘉泥","418160.00","-441160.00","-1140458.00","-92690.00","-1256148.00","2341044.00","1084896.00"
"114/11/30","106","3","1104","環泥","682934.00","-246994.00","-364317.00","--","71623.00","197262.00","268885.00"
"114/11/30","106","3","1108","幸福","23357.00","234649.00","-292911.00","-267.00","-35172.00","213090.00","177918.00"
"114/11/30","106","3","1109","信大","358516.00","-152345.00","-336090.00","-51522.00","-181441.00","746203.00","564762.00"
"114/11/30","106","3","1110","東泥","33146.00","-21601.00","-98041.00","--","-86496.00","447029.00","360533.00"
"114/11/30","106","3","1201","味全","104555.00","-510373.00","792178.00","-567637.00","-181277.00","2344226.00","2162949.00"
"114/11/30","106","3","1203","味王","439155.00","-287420.00","-116400.00","-28728.00","6607.00","1898270.00","1904877.00"
"114/11/30","106","3","1210","大成","2444893.00","-1985947.00","-804319.00","119467.00","-225906.00","2919140.00","2693234.00"
"114/11/30","106","3","1213","大飲","-71867.00","-16105.00","45578.00","6.00","-42388.00","221936.00","179548.00"
"114/11/30","106","3","1215","卜蜂","1266590.00","-2311092.00","1062693.00","-11707.00","6484.00","308961.00","315445.00"
"114/11/30","106","3","1216","統一","28367287.00","-11904276.00","-31088851.00","1475221.00","-13150619.00","56334630.00","43184011.00"
"114/11/30","106","3","1217","愛之味","-199773.00","-782796.00","821491.00","-39206.00","-200284.00","613014.00","412730.00"
"114/11/30","106","3","1218","泰山","102701.00","171392.00","-432592.00","-15727.00","-174226.00","807976.00","633750.00"
"114/11/30","106","3","1219","福壽","-296164.00","-310515.00","527588.00","-1638.00","-80729.00","1032735.00","952006.00"
"114/11/30","106","3","1220","台榮","175193.00","-118766.00","-160403.00","0.00","-103976.00","508631.00","404655.00"
"114/11/30","106","3","1225","福懋油","275523.00","-17497.00","-279918.00","-15950.00","-37842.00","427939.00","390097.00"
"114/11/30","106","3","1227","佳格","2091640.00","-990160.00","-1758952.00","-80119.00","-737591.00","2167550.00","1429959.00"
"114/11/30","106","3","1229","聯華","1826033.00","-374376.00","-1431415.00","-38048.00","-17806.00","775433.00","757627.00"
"114/11/30","106","3","1231","聯華食","237677.00","-108820.00","-87070.00","3831.00","45618.00","263013.00","308631.00"
"114/11/30","106","3","1232","大統益","730748.00","-103236.00","-902947.00","0.00","-275435.00","1435014.00","1159579.00"
"114/11/30","106","3","1233","天仁","204701.00","-1157.00","-116053.00","432.00","87923.00","197854.00","285777.00"
"114/11/30","106","3","1234","黑松","-841223.00","-556094.00","484202.00","-17913.00","-931028.00","2266406.00","1335378.00"
"114/11/30","106","3","1235","興泰","46533.00","-43376.00","-1935.00","-109.00","1113.00","7754.00","8867.00"
"114/11/30","106","3","1236","宏亞","5243.00","-13204.00","881.00","-558.00","-7638.00","101579.00","93941.00"
"114/11/30","106","3","1256","鮮活果汁-KY","317530.00","-139008.00","609410.00","-38238.00","749694.00","611963.00","1361657.00"
"114/11/30","106","3","1301","台塑","41720104.00","-5285193.00","-38577586.00","-38117.00","-2180792.00","19877489.00","17696697.00"
"114/11/30","106","3","1303","南亞","32103570.00","-2063417.00","-41602599.00","-1937675.00","-13500121.00","57411505.00","43911384.00"
"114/11/30","106","3","1304","台聚","3090351.00","-6404952.00","-748490.00","24980.00","-4038111.00","11924303.00","7886192.00"
"114/11/30","106","3","1305","華夏","1442594.00","-811207.00","-1329465.00","-7997.00","-706075.00","1408954.00","702879.00"
"114/11/30","106","3","1307","三芳","839423.00","-840345.00","-426365.00","-319524.00","-746811.00","5184514.00","4437703.00"
"114/11/30","106","3","1308","亞聚","346643.00","-1335454.00","-300536.00","-12960.00","-1302307.00","2812999.00","1510692.00"
"114/11/30","106","3","1309","台達化","-155539.00","-60842.00","-82075.00","-2153.00","-300609.00","606623.00","306014.00"
"114/11/30","106","3","1310","台苯","272068.00","-80129.00","-1371258.00","-3023.00","-1182342.00","2199955.00","1017613.00"
"114/11/30","106","3","1312","國喬","2768689.00","-1341485.00","-1018675.00","-82126.00","326403.00","1065963.00","1392366.00"
"114/11/30","106","3","1313","聯成","812896.00","-1773863.00","2620687.00","-367129.00","1292591.00","4604140.00","5896731.00"
"114/11/30","106","3","1314","中石化","2455048.00","1446749.00","-2210002.00","-22046.00","1669749.00","9678066.00","11347815.00"
"114/11/30","106","3","1315","達新","266243.00","-41474.00","-154584.00","-5339.00","64846.00","855280.00","920126.00"
"114/11/30","106","3","1316","上曜","-300707.00","18906.00","242909.00","-2440.00","-41332.00","522451.00","481119.00"
"114/11/30","106","3","1319","東陽","3727925.00","-3151984.00","-668061.00","6011.00","-86109.00","1504666.00","1418557.00"
"114/11/30","106","3","1321","大洋","17040.00","-194815.00","154013.00","-6333.00","-30095.00","314474.00","284379.00"
"114/11/30","106","3","1323","永裕","226418.00","-35892.00","-223726.00","-21999.00","-55199.00","790860.00","735661.00"
"114/11/30","106","3","1324","地球","83234.00","-123377.00","-30139.00","-1988.00","-72270.00","327895.00","255625.00"
"114/11/30","106","3","1325","恆大","119004.00","-26796.00","-72269.00","-1008.00","18931.00","75793.00","94724.00"
"114/11/30","106","3","1326","台化","53415889.00","-12582091.00","-44657617.00","-665922.00","-4489741.00","30391911.00","25902170.00"
"114/11/30","106","3","1337","再生-KY","543060.00","-993052.00","-45264.00","-42486.00","-537742.00","2382661.00","1844919.00"
"114/11/30","106","3","1338","廣華-KY","678676.00","-565514.00","-51031.00","-26654.00","35477.00","2323921.00","2359398.00"
"114/11/30","106","3","1339","昭輝","378520.00","-580202.00","235600.00","-41908.00","-7990.00","842751.00","834761.00"
"114/11/30","106","3","1340","勝悅-KY","714560.00","-490152.00","-130863.00","-29932.00","63613.00","2743951.00","2807564.00"
"114/11/30","106","3","1402","遠東新","24557178.00","-15598449.00","-19848346.00","-488871.00","-11378488.00","35675422.00","24296934.00"
"114/11/30","106","3","1410","南染","102904.00","41975.00","-115737.00","--","29142.00","473730.00","502872.00"
"114/11/30","106","3","1413","宏洲","191095.00","-122558.00","-1577.00","--","66960.00","30673.00","97633.00"
"114/11/30","106","3","1414","東和","-64781.00","385603.00","-279381.00","--","41441.00","83066.00","124507.00"
"114/11/30","106","3","1416","廣豐","1218813.00","-137635.00","-427634.00","-23796.00","629748.00","311075.00","940823.00"
"114/11/30","106","3","1417","嘉裕","15516.00","39096.00","-159928.00","-18192.00","-123508.00","809307.00","685799.00"
"114/11/30","106","3","1418","東華","-168471.00","-74041.00","221138.00","18.00","-21356.00","45288.00","23932.00"
"114/11/30","106","3","1419","新紡","-62820.00","200172.00","-127140.00","-25970.00","-15758.00","715594.00","699836.00"
"114/11/30","106","3","1423","利華","80773.00","44749.00","444.00","--","125966.00","211445.00","337411.00"
"114/11/30","106","3","1432","大魯閣","236942.00","-267392.00","-303821.00","-6319.00","-340590.00","477751.00","137161.00"
"114/11/30","106","3","1434","福懋","5462368.00","-2675547.00","-2672646.00","-33839.00","80336.00","5653854.00","5734190.00"
"114/11/30","106","3","1435","中福","14798.00","-4240.00","-100.00","0.00","10458.00","35711.00","46169.00"
"114/11/30","106","3","1436","華友聯","-691799.00","-4609.00","570594.00","--","-125814.00","490554.00","364740.00"
"114/11/30","106","3","1437","勤益控","-109407.00","138993.00","-151679.00","-15512.00","-137605.00","588377.00","450772.00"
"114/11/30","106","3","1438","三地開發","-6229.00","-759.00","--","--","-6988.00","212048.00","205060.00"
"114/11/30","106","3","1439","雋揚","-15276.00","6446.00","-45944.00","--","-54774.00","1347039.00","1292265.00"
"114/11/30","106","3","1440","南紡","790810.00","-695086.00","22683.00","-133142.00","-14735.00","1840529.00","1825794.00"
"114/11/30","106","3","1441","大東","-272574.00","-21537.00","263994.00","-3042.00","-33159.00","99323.00","66164.00"
"114/11/30","106","3","1442","名軒","1683161.00","10237.00","-1726288.00","--","-32890.00","330462.00","297572.00"
"114/11/30","106","3","1443","立益物流","-70063.00","-301108.00","346333.00","33547.00","8709.00","44052.00","52761.00"
"114/11/30","106","3","1444","力麗","-498363.00","-915834.00","1159851.00","-50331.00","-304677.00","3532127.00","3227450.00"
"114/11/30","106","3","1445","大宇","28236.00","15892.00","-41600.00","0.00","2528.00","155219.00","157747.00"
"114/11/30","106","3","1446","宏和","-137724.00","107827.00","81970.00","-37156.00","14917.00","410034.00","424951.00"
"114/11/30","106","3","1447","力鵬","-1618886.00","-408575.00","1175879.00","-6093.00","-857675.00","1927185.00","1069510.00"
"114/11/30","106","3","1449","佳和","-243736.00","-47842.00","262650.00","1140.00","-27788.00","162525.00","134737.00"
"114/11/30","106","3","1451","年興","268380.00","2081748.00","-171927.00","-73111.00","2105090.00","2107037.00","4212127.00"
"114/11/30","106","3","1452","宏益","39978.00","-91887.00","-159170.00","-2968.00","-214047.00","589091.00","375044.00"
"114/11/30","106","3","1453","大將","4112.00","1512.00","4778.00","--","10402.00","16916.00","27318.00"
"114/11/30","106","3","1454","台富","32124.00","-96838.00","105221.00","--","40507.00","90572.00","131079.00"
"114/11/30","106","3","1455","集盛","360573.00","-129263.00","-173529.00","-10.00","57771.00","74282.00","132053.00"
"114/11/30","106","3","1456","怡華","-27148.00","-9876.00","41731.00","--","4707.00","11512.00","16219.00"
